name,description,n,trials,resize
no_resize_48,,48,1000,False
,class,start_nodes,weights
0,1,"[0.19842622 0.9046875  0.66476051 0.70403637 0.23618208 0.36912854
 0.82622608 0.60008211 0.9672793  0.63236367 0.69957085 0.40533238
 0.87750548 0.07597266 0.32705406 0.71874959 0.49075956 0.3432249
 0.13823004 0.60034461 0.7589888  0.02688414 0.67093292 0.87897079
 0.51625969 0.7930627  0.18507966 0.07543195 0.08563942 0.37031116
 0.69685958 0.75845795 0.83638071 0.73786838 0.62007074 0.1473587
 0.39754369 0.85786633 0.40280047 0.86804018 0.90235207 0.04107339
 0.38906109 0.06536349 0.95781159 0.1360345  0.50905905 0.13599061]","[[-0.         -0.68779671  0.80348114 ... -0.29248296 -0.51975459
   0.51989234]
 [-0.03744667 -0.          0.32687293 ... -0.99457197 -0.75804275
  -0.87733625]
 [-0.77125625  0.05004625  0.         ... -0.24691662 -0.2976181
  -0.03301567]
 ...
 [ 0.20167323 -0.33731296 -0.58100894 ... -0.         -0.41353201
   0.77266257]
 [ 0.14061912  0.53472444  0.77584923 ...  0.03417224  0.
   0.43553559]
 [-0.89568812  0.67898268  0.76895636 ...  0.18735619 -0.18660798
   0.        ]]"
1,1,"[0.22656274 0.80809672 0.04772354 0.87950272 0.82371322 0.80206955
 0.54697059 0.76330688 0.98023157 0.50166932 0.65324525 0.58516087
 0.31843151 0.6854281  0.45222953 0.69288595 0.34237336 0.7972599
 0.80353937 0.51903199 0.48648969 0.63663676 0.29050923 0.53981245
 0.7082867  0.60329865 0.74138096 0.71735944 0.63370155 0.30212893
 0.4557802  0.00826881 0.87938231 0.79438254 0.67684708 0.49048435
 0.69860414 0.60025325 0.85430174 0.67674212 0.53449205 0.77441361
 0.84498006 0.23805624 0.70361492 0.29288114 0.3766511  0.60681182]","[[ 0.         -0.70193958  0.74009409 ...  0.54621508  0.95039679
   0.88390757]
 [-0.67552422  0.          0.16593888 ...  0.57375822 -0.18550196
   0.32479601]
 [ 0.03592106  0.52925805  0.         ... -0.62196611  0.77584249
   0.1081449 ]
 ...
 [-0.99104352  0.64525563 -0.83398496 ...  0.          0.01932885
   0.78467919]
 [ 0.95914396  0.31627807 -0.03903608 ... -0.93914781 -0.
   0.6189207 ]
 [-0.34692502  0.53891716 -0.27739497 ...  0.19040502 -0.11233184
   0.        ]]"
2,1,"[0.56848946 0.98109346 0.6364619  0.53137096 0.98209991 0.45748882
 0.3171473  0.09107238 0.45940065 0.56187583 0.39511449 0.20039715
 0.52471573 0.70423423 0.54082033 0.25811062 0.77163885 0.79211305
 0.70585623 0.3841904  0.71856246 0.90030534 0.63096272 0.38393526
 0.6158017  0.50778068 0.15738804 0.30861071 0.10020334 0.88617288
 0.77799691 0.17711669 0.27280312 0.78724902 0.81515323 0.63128344
 0.41582189 0.89229094 0.2521184  0.73873986 0.06840576 0.31506591
 0.36762586 0.10922623 0.30528599 0.13492897 0.35943303 0.89066528]","[[ 0.         -0.0606081   0.94147968 ... -0.77796712  0.96585098
   0.94928853]
 [-0.87884711  0.          0.80098112 ...  0.50387874  0.40612202
  -0.28395562]
 [-0.61153392 -0.43316547  0.         ...  0.2189229  -0.29516627
   0.40402609]
 ...
 [ 0.36175155  0.60035324  0.05653927 ... -0.          0.04614168
  -0.14284756]
 [ 0.91143183  0.1227599   0.77826514 ...  0.42216827 -0.
  -0.36103612]
 [ 0.67740643 -0.57350017 -0.72328353 ...  0.02261671 -0.57207346
   0.        ]]"
3,1,"[0.13550229 0.48839062 0.19096694 0.48610986 0.62561882 0.14920817
 0.12756808 0.67561906 0.80073868 0.50523062 0.25628905 0.73867528
 0.56339715 0.42182482 0.21098329 0.74487483 0.99942215 0.14978048
 0.24203172 0.35415429 0.98786811 0.84921686 0.93146396 0.03409696
 0.91055839 0.88072177 0.98641193 0.52762431 0.29156298 0.41901558
 0.47443422 0.54817047 0.78590052 0.06914544 0.95814185 0.72665622
 0.84883039 0.00456812 0.35045202 0.70391162 0.14640456 0.51411463
 0.50822887 0.58112977 0.20662064 0.01849368 0.78877152 0.92766408]","[[-0.          0.93473481  0.16371257 ...  0.819356    0.80188551
   0.86779344]
 [-0.243581   -0.          0.28131105 ... -0.99948303  0.90653927
  -0.47651622]
 [-0.39143942 -0.38966529  0.         ... -0.72352224 -0.00679644
   0.18194918]
 ...
 [-0.93654538  0.58784774 -0.095589   ... -0.          0.0145103
  -0.48203503]
 [ 0.20381872 -0.50086457  0.1124437  ... -0.20438467  0.
  -0.39335454]
 [-0.80250581  0.90256643  0.00346362 ... -0.71709768  0.35670038
  -0.        ]]"
4,1,"[0.02304413 0.1309875  0.513275   0.4585108  0.72047219 0.94077213
 0.24919632 0.83661861 0.63378868 0.96867043 0.30251155 0.10724908
 0.37103821 0.63216048 0.44316843 0.8105144  0.79895621 0.36194944
 0.91145429 0.23381134 0.43050126 0.10667573 0.274543   0.87704461
 0.33865284 0.48892957 0.36470567 0.09820738 0.75221638 0.85090507
 0.67015626 0.05137133 0.09297303 0.08754058 0.92060278 0.40420314
 0.50560876 0.65487045 0.97462512 0.66780709 0.9692196  0.74904853
 0.50774065 0.36497416 0.11720597 0.64724435 0.29277354 0.46316954]","[[ 0.          0.89574728  0.3952832  ...  0.6432435  -0.06137511
   0.73698923]
 [-0.7285567  -0.          0.31222089 ...  0.16352483 -0.82533504
  -0.09026292]
 [ 0.50410376 -0.58109145  0.         ... -0.34388119 -0.35223281
  -0.64923847]
 ...
 [ 0.99343852 -0.71121979  0.06902302 ...  0.          0.14907838
   0.59293658]
 [ 0.86034921  0.94977448  0.04917668 ... -0.42185474  0.
   0.79921528]
 [-0.73434295  0.32379493  0.61989665 ... -0.19344449  0.54931188
  -0.        ]]"
5,1,"[0.18070428 0.88504075 0.44659839 0.03792903 0.47934508 0.75656772
 0.37659427 0.46515529 0.50448838 0.6261614  0.85047345 0.24620971
 0.26029119 0.59792464 0.57980818 0.60512826 0.82862829 0.28715434
 0.83785243 0.30340465 0.28981619 0.93853872 0.53148854 0.87629589
 0.88773792 0.28148151 0.04029901 0.55347464 0.81318915 0.76137873
 0.41203263 0.76864679 0.17880481 0.38714273 0.7207587  0.55228896
 0.94838911 0.20148132 0.3790693  0.91042951 0.02189815 0.96044105
 0.36516729 0.12990928 0.87030563 0.32585204 0.38123253 0.04296936]","[[ 0.         -0.99509462  0.45966498 ...  0.64442418  0.47115429
   0.54250531]
 [ 0.68751234 -0.          0.08060363 ... -0.95962011 -0.67487784
  -0.85439183]
 [ 0.58410147  0.66121951  0.         ...  0.99801225  0.09288187
  -0.08634773]
 ...
 [-0.04201232  0.32160288  0.89817184 ...  0.          0.64441732
   0.94281404]
 [-0.80146042  0.38557296  0.53492742 ... -0.50912827  0.
   0.38645297]
 [ 0.34918228 -0.07316857 -0.23277216 ... -0.84281646 -0.8873449
   0.        ]]"
6,1,"[0.71035733 0.97660855 0.84817563 0.93592526 0.23256998 0.59011062
 0.23710477 0.71306482 0.1597386  0.42781032 0.83546935 0.68909491
 0.11869678 0.29311475 0.58810591 0.91821813 0.04188807 0.4122111
 0.82878888 0.01830134 0.69271478 0.91595048 0.84170145 0.9896621
 0.38052424 0.20559411 0.49688648 0.08277716 0.89548125 0.85062755
 0.04925388 0.47062925 0.57519513 0.31251312 0.78186672 0.77894292
 0.81934483 0.25654366 0.42061812 0.170884   0.47361891 0.25735574
 0.56794758 0.44486763 0.83121184 0.73416494 0.01655937 0.88608658]","[[-0.          0.85583691  0.5500777  ... -0.95344047 -0.62833969
   0.31852813]
 [ 0.55987247  0.          0.24107884 ... -0.74510151  0.0011088
  -0.67849476]
 [-0.45714849  0.48872424 -0.         ...  0.50976882 -0.37409637
  -0.20782853]
 ...
 [ 0.69153319  0.24610294  0.85380966 ... -0.         -0.07271779
  -0.39083722]
 [-0.58070265 -0.04398971  0.84812585 ... -0.56835564  0.
   0.82015352]
 [-0.78906971  0.41936456 -0.71782276 ...  0.92102348  0.90468994
  -0.        ]]"
7,1,"[0.72022145 0.32267313 0.17069402 0.47828571 0.28657989 0.33863077
 0.00943353 0.04074024 0.15820495 0.49483057 0.32061043 0.9903852
 0.64882143 0.79458904 0.25555858 0.76269501 0.1403663  0.93071741
 0.61066356 0.13528153 0.45940438 0.41754121 0.51416571 0.99522528
 0.71057339 0.9273244  0.99493403 0.22138655 0.41126807 0.41750947
 0.5433995  0.9080654  0.91008108 0.57933546 0.48298892 0.51092091
 0.01722008 0.5091707  0.96939956 0.26238413 0.13302139 0.86076745
 0.40338971 0.03980288 0.97667664 0.40845712 0.62967793 0.79020127]","[[-0.         -0.2670278   0.30515152 ... -0.46745948  0.54214193
   0.01141035]
 [ 0.99203468  0.          0.83876905 ...  0.70496461 -0.58866184
   0.25217812]
 [-0.70737732  0.27419933 -0.         ...  0.63475442 -0.11929221
   0.80994042]
 ...
 [-0.49620489 -0.18750783 -0.34962809 ...  0.          0.37943311
  -0.70822009]
 [ 0.31406218  0.84545114 -0.51995614 ...  0.80610045  0.
  -0.45506119]
 [ 0.72697823  0.14204933 -0.11517138 ... -0.67259632  0.36906212
   0.        ]]"
8,1,"[0.52124295 0.50213915 0.92810762 0.5515826  0.73885727 0.40828507
 0.28896598 0.55397466 0.89186783 0.32806122 0.83647272 0.20191565
 0.72874035 0.89437485 0.2651849  0.14932458 0.24737505 0.61199652
 0.49445833 0.521347   0.94578535 0.70496569 0.62386279 0.17581776
 0.17110426 0.54350504 0.10772646 0.3877687  0.65324096 0.18750607
 0.65520024 0.0585426  0.48026729 0.1538418  0.36220562 0.77173771
 0.50338361 0.79451297 0.99088683 0.21674626 0.07446643 0.03612074
 0.58272331 0.47452585 0.57521223 0.07855076 0.80015793 0.10844016]","[[ 0.          0.83165233  0.23292943 ... -0.29421597 -0.62726738
   0.03781051]
 [ 0.25838965 -0.         -0.57942198 ...  0.25931544 -0.38610127
   0.62988675]
 [-0.86905522 -0.33368684 -0.         ...  0.16496621  0.4968907
   0.28068482]
 ...
 [-0.6697594  -0.54894371 -0.3926817  ... -0.         -0.21780575
   0.37392323]
 [ 0.59828507 -0.48505663 -0.58907079 ... -0.45829683  0.
   0.3666151 ]
 [-0.62221299  0.3911271   0.45913334 ... -0.37122112 -0.47520125
   0.        ]]"
9,1,"[0.85491458 0.24601137 0.7509532  0.00171865 0.16721498 0.27850569
 0.63930022 0.69226507 0.18626682 0.11644326 0.35763612 0.20726584
 0.22050629 0.84806101 0.88144274 0.74223756 0.01515648 0.55686876
 0.59140875 0.57286964 0.88405596 0.66574622 0.48847633 0.08742984
 0.55432464 0.34970582 0.88653529 0.77105879 0.60001382 0.88319084
 0.22132066 0.86614412 0.74105937 0.99298792 0.31693218 0.57258783
 0.67849191 0.13971949 0.84056854 0.14112401 0.58084662 0.14424027
 0.57625143 0.09355366 0.59381414 0.71195785 0.19071572 0.89108533]","[[ 0.         -0.58354522 -0.77483996 ... -0.96845548 -0.29075588
  -0.87379202]
 [-0.06793447 -0.          0.01043174 ... -0.23366374 -0.51489057
   0.04304421]
 [-0.13910846  0.49559401 -0.         ... -0.76149512 -0.93155264
  -0.72273726]
 ...
 [-0.7391272   0.48358721 -0.71754256 ... -0.         -0.77946949
   0.25404256]
 [-0.21294556 -0.59119157 -0.7229306  ... -0.74469671  0.
  -0.08611353]
 [-0.54018779 -0.73880732 -0.00308352 ... -0.2190629  -0.42280746
  -0.        ]]"
