name,description,n,trials,resize
cycles_33,,33,1000,True
,class,start_nodes,weights
0,0,"[0.62334984 0.38315163 0.63546749 0.11165298 0.03911415 0.41238472
 0.64476045 0.23388311 0.50799361 0.27555472 0.57579414 0.92821469
 0.84566258 0.85813858 0.70145248 0.39275019 0.01036303 0.66740566
 0.25398043 0.32143123 0.24202817 0.94674675 0.18964294 0.68181572
 0.63798181 0.0616263  0.60288435 0.48626418 0.032978   0.83818585
 0.9042749  0.86049614 0.06943787]","[[-0.          0.6037597  -0.26901236 ...  0.60678579  0.73848958
   0.97074777]
 [-0.2143947   0.         -0.19206634 ...  0.11583604 -0.91411338
  -0.52643722]
 [ 0.83181115  0.23279991 -0.         ...  0.22809973 -0.35364024
   0.62955979]
 ...
 [-0.32957909 -0.88477116  0.7016526  ... -0.         -0.54740418
   0.10566282]
 [-0.86610405 -0.11900058  0.54917497 ...  0.14639086  0.
   0.14284737]
 [-0.44349515 -0.95663983 -0.19372767 ...  0.77799802 -0.35051017
   0.        ]]"
1,1,"[0.21406848 0.12270335 0.53728443 0.64249176 0.33973026 0.57096578
 0.17099753 0.10303182 0.02861027 0.11453863 0.05582173 0.88155745
 0.10776884 0.1081307  0.72687383 0.60073047 0.35297267 0.79418273
 0.69990839 0.42242214 0.39953758 0.63413765 0.25448708 0.51744737
 0.28000545 0.54233072 0.00624727 0.47609223 0.25026568 0.27295538
 0.69668262 0.59574844 0.865575  ]","[[-0.         -0.31745019 -0.40645557 ...  0.24462601  0.91337721
   0.8780263 ]
 [-0.75956182  0.          0.89284263 ... -0.94381262 -0.14741743
  -0.24876709]
 [ 0.80039944 -0.56762318 -0.         ...  0.77220504 -0.61249146
  -0.43815861]
 ...
 [-0.07599498 -0.38272263 -0.59939957 ...  0.          0.26835901
   0.50542754]
 [ 0.72834808 -0.13927456 -0.54288692 ...  0.47773545 -0.
  -0.03078925]
 [-0.01982178 -0.02913633 -0.57325743 ...  0.82081054  0.00920167
  -0.        ]]"
2,1,"[0.60953698 0.86842069 0.01193998 0.44025922 0.57733801 0.29348374
 0.5347373  0.98635687 0.09387307 0.78612709 0.42878202 0.97076369
 0.08091189 0.98934089 0.24952574 0.30261459 0.02803667 0.52325975
 0.82853065 0.50542148 0.68583596 0.14351764 0.4021297  0.91278029
 0.73064902 0.68199718 0.50012575 0.14465218 0.48672854 0.90498347
 0.43668958 0.7762193  0.3746341 ]","[[-0.         -0.20030794 -0.72997748 ...  0.56293096  0.62391146
  -0.13841983]
 [ 0.48799314  0.         -0.39773318 ...  0.19432074  0.32119446
   0.92642386]
 [-0.62664381 -0.85504051  0.         ...  0.9891865  -0.93446774
   0.07582059]
 ...
 [-0.20636337 -0.70006736 -0.92910314 ...  0.         -0.92158543
   0.76056458]
 [ 0.85113836 -0.32167654  0.29016979 ...  0.43998193  0.
   0.97451522]
 [-0.46617254 -0.17895367 -0.6862832  ... -0.71051596  0.95875199
   0.        ]]"
3,1,"[0.78624853 0.65034737 0.89202343 0.64096051 0.95190841 0.06216066
 0.1420432  0.60254291 0.2085596  0.3196397  0.02450006 0.08593441
 0.41703757 0.15111921 0.78365175 0.07551825 0.46207073 0.38024293
 0.80782049 0.2129825  0.9402818  0.18424119 0.46710958 0.53697178
 0.07421696 0.04875261 0.14849203 0.33000503 0.51341132 0.1767499
 0.0019628  0.65625677 0.24682488]","[[ 0.          0.24870402  0.29037029 ...  0.53150319 -0.93738216
  -0.61921583]
 [ 0.20082083 -0.          0.1965606  ... -0.23276426 -0.10801454
  -0.28553564]
 [-0.20364456  0.65886722 -0.         ...  0.44943001 -0.75979746
  -0.63723611]
 ...
 [-0.10473379  0.59008093  0.7837138  ... -0.         -0.57591947
  -0.3703781 ]
 [ 0.15296705  0.4009452   0.07497815 ...  0.91510362  0.
   0.07427858]
 [-0.35493054  0.6501098  -0.0162794  ...  0.85353497  0.23063651
  -0.        ]]"
4,1,"[0.95582992 0.55759203 0.61647006 0.76711441 0.60681527 0.47346701
 0.36605648 0.68502584 0.57464693 0.42726515 0.55977919 0.15677839
 0.77658818 0.57018748 0.94312183 0.07152484 0.66770219 0.5434706
 0.29556153 0.23434028 0.3058189  0.0543236  0.70674792 0.6735313
 0.86345148 0.950486   0.00880939 0.17831187 0.70571917 0.61839516
 0.96620767 0.28771047 0.01478655]","[[ 0.          0.52689721  0.64532187 ... -0.55995725 -0.82020228
  -0.09518546]
 [ 0.17594523 -0.         -0.14092099 ...  0.314101   -0.80971178
   0.61296041]
 [-0.48064999 -0.99875067  0.         ...  0.19438678  0.84837132
   0.7549446 ]
 ...
 [ 0.42226733  0.97638574  0.24996746 ...  0.         -0.57466814
   0.57750144]
 [-0.13033168 -0.1601549  -0.11531055 ... -0.9590281  -0.
  -0.95608957]
 [-0.94997162  0.34475608 -0.41079777 ...  0.57238347  0.97349289
  -0.        ]]"
5,172,"[0.73460995 0.88470571 0.06243092 0.97179864 0.7605504  0.05029453
 0.20522202 0.57722081 0.56623609 0.40827653 0.55074314 0.78921655
 0.96398269 0.86196301 0.82091918 0.66169652 0.03224446 0.12988727
 0.7420781  0.83015593 0.67391826 0.99035337 0.15572849 0.12010705
 0.09380836 0.37531203 0.06159297 0.686889   0.46480676 0.63852368
 0.01591174 0.18691451 0.5534949 ]","[[ 0.         -0.76591542 -0.8428339  ... -0.70821003 -0.71734348
   0.36653737]
 [ 0.16686781 -0.          0.87113984 ...  0.65442851  0.81222928
  -0.4625585 ]
 [ 0.92385592  0.152734   -0.         ...  0.34365416 -0.25023677
  -0.51731966]
 ...
 [ 0.17384568 -0.00887725 -0.13797643 ...  0.          0.23624779
  -0.8644429 ]
 [-0.77601291  0.58704387 -0.44045672 ...  0.70444026 -0.
   0.23864276]
 [-0.85265403 -0.90524889 -0.14477695 ...  0.68080576  0.60323606
   0.        ]]"
6,10,"[0.43679075 0.35525498 0.12545249 0.99904569 0.54199415 0.75448933
 0.76285362 0.40566044 0.32624005 0.39522187 0.81805685 0.25730941
 0.04635695 0.46276594 0.18596711 0.16918717 0.20557107 0.6381385
 0.31081179 0.80528249 0.83796895 0.20853695 0.27373762 0.06720499
 0.23354214 0.66992502 0.81120074 0.99013687 0.14570614 0.23976016
 0.97600528 0.6150315  0.46630998]","[[ 0.         -0.94794282 -0.70315915 ... -0.38895888  0.75904825
   0.16316578]
 [ 0.94147178 -0.          0.47030459 ... -0.33218991  0.49456302
  -0.41831065]
 [-0.89342421  0.09101009 -0.         ... -0.1495367  -0.91347342
  -0.93078934]
 ...
 [-0.29460789 -0.0134222   0.13356858 ... -0.          0.3774828
   0.08047604]
 [ 0.95295558  0.31925124  0.83467731 ... -0.34399731  0.
  -0.22691143]
 [ 0.6599474  -0.98403989 -0.51274663 ... -0.28827538  0.54501409
  -0.        ]]"
7,1,"[0.16906521 0.16199642 0.55579687 0.7668854  0.68323225 0.05091466
 0.55300558 0.79239056 0.98137229 0.63469332 0.37930728 0.91652216
 0.17985356 0.40524138 0.09271448 0.40021309 0.41763715 0.98228876
 0.81213164 0.16537248 0.05360783 0.018027   0.81758289 0.3054203
 0.07243943 0.54085067 0.98828756 0.5341898  0.32944867 0.02764464
 0.21286624 0.33571231 0.7791071 ]","[[-0.         -0.13220659  0.25434912 ...  0.88268343  0.16445092
  -0.23789767]
 [ 0.94704665  0.          0.31194334 ...  0.16493431  0.34201945
   0.49422443]
 [ 0.15425268  0.25042285 -0.         ... -0.59504454 -0.34074101
  -0.7404768 ]
 ...
 [ 0.22388758  0.25796575 -0.77669758 ...  0.         -0.28064297
  -0.02831503]
 [-0.37619405  0.468542   -0.26660944 ... -0.51672695  0.
   0.06882488]
 [-0.03279702 -0.81174015 -0.23606962 ... -0.558711    0.92570238
  -0.        ]]"
8,13,"[0.67853914 0.06128973 0.26724307 0.44072233 0.01447964 0.79164013
 0.63679225 0.89991447 0.39517069 0.63285685 0.19498728 0.79426922
 0.25414378 0.71057233 0.23920899 0.42492259 0.96896835 0.76309069
 0.02781791 0.72201486 0.98355777 0.96157929 0.02242802 0.17736527
 0.07731723 0.10808063 0.60485953 0.12325097 0.44273636 0.214682
 0.04117811 0.56955701 0.4752911 ]","[[ 0.          0.35771028 -0.17349554 ...  0.43004473  0.30752789
   0.13518495]
 [-0.79713846 -0.          0.98840924 ... -0.97821693 -0.97740638
   0.40906598]
 [-0.34655806 -0.69097598 -0.         ... -0.52170809  0.19697545
   0.07650989]
 ...
 [ 0.78986992  0.27514081 -0.94997398 ... -0.          0.30718993
  -0.68542092]
 [-0.3165354   0.88915388  0.86012826 ...  0.71574814 -0.
   0.00705804]
 [ 0.90815983 -0.70126673 -0.78441469 ... -0.60576993  0.15089968
  -0.        ]]"
9,3,"[0.63573557 0.88643993 0.40653775 0.96736689 0.91833508 0.10293032
 0.28537631 0.78198439 0.66599605 0.20712623 0.40403122 0.52270865
 0.01581138 0.51141497 0.57831989 0.94882496 0.99562491 0.0816345
 0.15840799 0.90378439 0.39416364 0.93863791 0.99757838 0.77909417
 0.24164386 0.16140628 0.67768352 0.44751381 0.28202914 0.58341427
 0.34810343 0.3215663  0.49403284]","[[-0.          0.94902546  0.77052024 ... -0.87246231 -0.02544034
  -0.0130919 ]
 [-0.98559868 -0.          0.35616395 ...  0.55808662 -0.74964065
  -0.32154326]
 [ 0.83880626 -0.24194819  0.         ...  0.69261834  0.05331938
  -0.18283206]
 ...
 [-0.78471565  0.76833013 -0.70534738 ...  0.          0.10504883
  -0.05596058]
 [-0.93414252 -0.27610247  0.22593288 ...  0.0372667  -0.
  -0.65781928]
 [ 0.0083642  -0.22395081 -0.79850593 ... -0.33669775  0.23544578
  -0.        ]]"
