name,description,n,trials,resize
cycles_13,,13,1000,True
,class,start_nodes,weights
0,2,"[0.99470666 0.64675571 0.54350175 0.30620233 0.91755539 0.06485544
 0.43028113 0.61996136 0.15485311 0.25399218 0.79888304 0.85289563
 0.79432068]","[[-0.         -0.17020212  0.03800681  0.89294964  0.6752571  -0.18548272
  -0.77645612 -0.53918367  0.4022723   0.41829341 -0.67953916 -0.55062834
   0.38620622]
 [-0.87185883  0.          0.73849899  0.07861042  0.6502264  -0.32658389
  -0.70601927 -0.80051884 -0.75640569 -0.70460848  0.00292667  0.83398961
   0.09163727]
 [-0.82024624 -0.2662538  -0.         -0.04248273  0.22940315  0.43838923
  -0.67111188 -0.22767625  0.02320772  0.75618571  0.98544189 -0.91650027
  -0.11964688]
 [-0.91070171  0.65467624  0.20222975 -0.         -0.27807226 -0.10161862
   0.98109323 -0.41666157  0.28579852  0.40199118  0.10506948  0.7973115
   0.49779163]
 [ 0.55395429 -0.61525178  0.42886365  0.02014541 -0.         -0.89729445
   0.08135388 -0.97026965  0.43261248  0.31451495 -0.68559022  0.16023656
  -0.70008562]
 [-0.17143205  0.73218825  0.6714131  -0.65995042  0.71120863 -0.
   0.69517392 -0.56673342 -0.06051525 -0.93190873  0.89776659 -0.77982536
   0.71224405]
 [-0.33820615  0.06485806  0.75731231 -0.43806662  0.1137529  -0.74530996
   0.          0.93166189 -0.43920062 -0.81514138  0.266747    0.01982068
  -0.57217295]
 [ 0.42545591  0.55214091 -0.15285558 -0.54456915 -0.02691344  0.44913256
  -0.12476054 -0.          0.28457259  0.162944   -0.86608401 -0.51590815
   0.56017925]
 [-0.35468625  0.28050399  0.01285928 -0.75319901  0.93356098  0.90516746
  -0.7770064  -0.8427293  -0.          0.11565559 -0.05866875 -0.58543843
   0.02931519]
 [ 0.87998308  0.6453266  -0.75861331 -0.46572309 -0.92957807  0.93508256
   0.34341651  0.06678148 -0.2517043   0.         -0.75186589 -0.00502431
  -0.15610361]
 [ 0.98050737  0.02314341 -0.88165008  0.45051953  0.38498364  0.73145226
  -0.47898893 -0.42778981  0.31282501 -0.89588106  0.         -0.34150354
  -0.85905675]
 [-0.37570578  0.20640375 -0.77563252 -0.65205369  0.03162139 -0.85253472
   0.87219765 -0.6373893   0.57800622 -0.48631029  0.02206327  0.
  -0.74017254]
 [ 0.07958275  0.64163519  0.07987083  0.35581848  0.64724329 -0.13981046
   0.66577801 -0.28663927  0.47828454  0.32831148 -0.93792136  0.23099508
   0.        ]]"
1,1,"[0.83843502 0.55628043 0.4363355  0.69595213 0.39790122 0.33921079
 0.23700677 0.75535013 0.08157608 0.49679714 0.53865673 0.76554503
 0.30721769]","[[ 0.          0.09193549 -0.53516466 -0.59442897  0.30439829  0.3702224
   0.64447909  0.47541767  0.0674278  -0.8650081  -0.11652833  0.06589151
   0.25427584]
 [-0.85033788  0.         -0.94121694 -0.14649525 -0.36853836 -0.99633425
  -0.42808281  0.270571   -0.67565739 -0.72242731 -0.30474287  0.27767
   0.27484319]
 [ 0.45294133  0.16248163 -0.         -0.3388759   0.55640446 -0.63547482
   0.02250769 -0.31216784  0.50816199 -0.16759251 -0.11599917  0.91187771
   0.20203209]
 [ 0.5685249  -0.74334478  0.76364923  0.          0.39799782  0.79924368
   0.58778412  0.15419599  0.36271135  0.99226683  0.4841863  -0.10147921
   0.52286132]
 [ 0.22812386 -0.70678895 -0.5345755  -0.91453902  0.          0.55933415
   0.35424678  0.83433496  0.42412515  0.36260414  0.6033305   0.36369429
   0.54386784]
 [-0.59413215 -0.5295498  -0.10920166  0.53754332  0.40766596  0.
  -0.21445807 -0.12212846  0.7049821   0.8095732  -0.16679999 -0.8275861
   0.25196132]
 [ 0.79637414 -0.07892385 -0.88846084  0.02024762  0.48219385 -0.22370067
   0.          0.23641256 -0.00206026 -0.32212688 -0.32143202 -0.76741996
   0.68987439]
 [-0.40476664  0.13390732 -0.22052361  0.59168878  0.93090865  0.34117768
  -0.39934339 -0.         -0.15665065 -0.86478965 -0.17715031 -0.71381242
  -0.32286093]
 [ 0.06062822 -0.65658925  0.11182163 -0.73244246 -0.48113752 -0.97862802
   0.0740695  -0.85391072 -0.         -0.13780504 -0.84159278  0.09221026
   0.65133108]
 [ 0.46743565 -0.17954218  0.85307451 -0.43830716 -0.96990854 -0.16144111
  -0.40870376  0.26280255  0.41114236  0.          0.90730838  0.28278399
  -0.98722764]
 [-0.81925044  0.52155744  0.72384988  0.50984645  0.08328724  0.16478481
  -0.19299653 -0.00249699 -0.53081702  0.40291287 -0.         -0.87223885
  -0.51192575]
 [ 0.31229015 -0.13552194 -0.56039038  0.07885454  0.80532683  0.75751277
  -0.72322348 -0.3059339  -0.91618546  0.34147451 -0.76513055  0.
  -0.38849849]
 [ 0.91100833  0.28743428 -0.39190106 -0.01252296 -0.11199638 -0.15536277
  -0.72182563  0.77868266  0.29214069  0.44379204 -0.83186804 -0.58668634
  -0.        ]]"
2,4,"[0.45872714 0.30083759 0.80037486 0.18433323 0.73979349 0.80482994
 0.55048758 0.54253966 0.38693552 0.69127293 0.70292393 0.18665767
 0.70409306]","[[ 0.         -0.04160818  0.47912781 -0.14345878  0.54515752 -0.07190891
  -0.09749856 -0.25707779 -0.4506331   0.95390849 -0.3193921   0.06452335
  -0.56909512]
 [ 0.12471966 -0.         -0.36936293 -0.50804705  0.49890856 -0.27723792
  -0.26702012 -0.41516095 -0.98570709 -0.67834934 -0.607587   -0.78066541
   0.94427557]
 [-0.16491756 -0.18157611 -0.         -0.63578958 -0.71951556 -0.12677415
  -0.82607624 -0.0732533  -0.66826759 -0.09632009  0.01953483 -0.33024014
   0.36536355]
 [ 0.21465409 -0.46356612  0.50392591 -0.          0.74196996 -0.52497245
   0.5217248   0.1147329  -0.22497809  0.56307007  0.97995825 -0.86016126
   0.52507008]
 [-0.05084243  0.67856954  0.27901754  0.99747784  0.          0.15768783
  -0.29285467 -0.77737267  0.12771914  0.09203238  0.01581294  0.61977572
   0.53335056]
 [ 0.72706679 -0.37979273 -0.87196871 -0.56884617 -0.29354285  0.
   0.77597296  0.53748025  0.41031037  0.03508723 -0.29553695 -0.02453537
  -0.43718069]
 [ 0.22934894  0.97377978 -0.69805115 -0.43419431  0.71357422 -0.80158433
  -0.          0.81828683 -0.38811175 -0.51532659 -0.81001577  0.03671061
  -0.1693492 ]
 [-0.62937292 -0.65192042  0.11033954 -0.29998366 -0.79881705 -0.65640709
   0.95573502 -0.          0.40907976 -0.51354791 -0.88386098 -0.97872587
  -0.31037139]
 [-0.56839786 -0.00101365  0.49875278  0.65668691  0.36303275 -0.85689989
   0.6577656   0.05450899  0.         -0.97453524  0.67281962 -0.03953854
   0.16116758]
 [ 0.04720311 -0.89159661 -0.79785667  0.96885067  0.32545854  0.98687142
  -0.81332838 -0.40290918  0.8157022  -0.          0.72064787 -0.69610168
  -0.71803417]
 [ 0.8005231  -0.6691195   0.87225228  0.34330105  0.74145458  0.92383684
   0.93515823  0.19741444  0.1071184   0.52966201 -0.         -0.81266589
  -0.55852013]
 [-0.64622022  0.58940108 -0.04627026 -0.89960305  0.50085259  0.06042827
   0.1093664   0.6961159  -0.11084372 -0.6936921   0.8351441   0.
   0.38631893]
 [ 0.01498908  0.75723142  0.81338362  0.5801903   0.71924289  0.2768967
  -0.79989227 -0.12893336  0.53432391  0.42618771 -0.29507593  0.09901488
  -0.        ]]"
3,2,"[0.7472239  0.99106818 0.86889185 0.13677564 0.55376117 0.00133722
 0.04579119 0.75661975 0.04061372 0.08464682 0.21063249 0.93373114
 0.2011046 ]","[[ 0.          0.31171729 -0.57161174 -0.09263758  0.78551592  0.62333963
   0.61386807 -0.20213796  0.25622878 -0.73410403  0.31633344 -0.63620596
   0.88613063]
 [-0.81316453 -0.         -0.29923798 -0.99177475 -0.87370876  0.21037546
   0.35734763 -0.47323464 -0.37962515  0.24418215 -0.71445592  0.87611325
  -0.58314667]
 [ 0.44550112  0.54309866 -0.          0.92440454  0.51165085  0.00920514
   0.1831349  -0.7187217  -0.74903828  0.91103594  0.403202    0.88012376
   0.06887329]
 [-0.99480265  0.17524058 -0.51151323 -0.          0.80092215  0.03287544
  -0.67756794  0.22985409 -0.20175889  0.05947778  0.89051706 -0.26075258
  -0.16407162]
 [ 0.61692264 -0.74752356 -0.69121935 -0.49535803 -0.          0.98659819
   0.9838476   0.32616982  0.85612835 -0.68788064 -0.58387496  0.50404113
  -0.13821172]
 [ 0.3286075  -0.96196786 -0.2318642   0.74366279  0.42919206 -0.
  -0.16950661 -0.85904567  0.1198304   0.55599001 -0.89301407  0.67554808
   0.04365579]
 [ 0.94012428 -0.00535125 -0.76752905  0.2670732  -0.19489615 -0.43713166
   0.         -0.43516789  0.06878073  0.53272677 -0.82329897 -0.63712644
   0.78248971]
 [ 0.51426741 -0.61143098  0.86213205 -0.85073706  0.52471355  0.2892877
  -0.33199709  0.          0.45487275 -0.3148636   0.0234727   0.06907587
   0.29151499]
 [-0.89377294 -0.44378648 -0.92230477 -0.40848263  0.64708049  0.72854083
  -0.35564412  0.27624654  0.         -0.22737886 -0.9178196   0.06337474
   0.96722582]
 [-0.96474918 -0.46261999  0.88161683 -0.47082145 -0.26621082 -0.69117996
  -0.64075112  0.33166682  0.59577827 -0.          0.68768871  0.46087376
   0.08847931]
 [ 0.94471149  0.56677703  0.18782429  0.29344267 -0.75386666  0.7167239
   0.53518924 -0.62375892 -0.03707944 -0.95519116 -0.          0.97071149
  -0.00385869]
 [-0.53526767 -0.16672622  0.63491105 -0.21771779  0.3895591  -0.79076996
  -0.40934291 -0.72583587 -0.52162926  0.20806133 -0.70857002 -0.
  -0.31019087]
 [-0.95636393 -0.1410061  -0.75587581 -0.82931412 -0.53016286 -0.70591201
  -0.28383386 -0.30031733  0.08786703 -0.3909377  -0.34415376 -0.97213128
   0.        ]]"
4,3,"[0.34679132 0.78948157 0.59173951 0.2714135  0.71092654 0.35342872
 0.89431912 0.05042555 0.19179559 0.02491252 0.47457758 0.63886837
 0.78483409]","[[-0.00000000e+00  1.46507286e-01 -5.51221257e-01  7.13122800e-01
   9.95743911e-01  2.69488258e-01 -2.73425570e-01  9.91283909e-01
  -4.52752680e-01 -4.84083201e-03 -3.13217016e-01 -5.15456326e-01
  -3.72173430e-01]
 [ 6.29999213e-01 -0.00000000e+00 -3.47875399e-01  9.57303620e-01
   3.24113104e-01 -8.20097315e-01 -8.47745405e-02 -4.92759420e-02
   3.75784069e-01 -5.01688586e-01 -9.91459657e-01 -7.31185682e-01
   5.20402984e-01]
 [-6.67075553e-01  9.14077285e-01  0.00000000e+00 -8.22281562e-01
   7.63596703e-01  7.88948594e-01  4.38867764e-01 -2.98717100e-01
   8.95939322e-04  7.11529379e-01  5.49497510e-01  8.76679140e-01
  -2.78324333e-01]
 [ 2.11423983e-02 -4.51248475e-01  5.34772111e-01  0.00000000e+00
  -2.57797483e-01 -7.88167180e-01  3.63552384e-01  4.24853216e-01
  -8.93133506e-01  4.23979286e-01  1.34112058e-01 -2.28500718e-01
   4.40209317e-01]
 [-9.53947645e-01  2.27381037e-01  1.69617118e-01 -5.31475951e-01
   0.00000000e+00 -7.45078720e-01  5.91637581e-01 -1.62558507e-01
   9.67046274e-01 -5.67176248e-01 -1.50950548e-02 -7.25094516e-01
  -1.15170009e-01]
 [-9.50970416e-01 -7.19578173e-01 -9.90154349e-01 -3.43176031e-01
   5.32555171e-01  0.00000000e+00  6.78476677e-01  6.22669042e-01
   8.45173525e-01 -7.25291424e-02 -8.21623177e-01 -5.64082546e-01
  -4.48960018e-01]
 [-8.31832348e-01  1.80833475e-01  1.88999482e-01 -6.17749531e-01
  -5.57561135e-01  2.89393149e-01 -0.00000000e+00  5.92304034e-01
   4.33342800e-01 -7.31228009e-01 -9.02514644e-01  3.07801413e-01
  -1.05769467e-01]
 [-7.96672731e-01 -3.30701075e-01 -8.97775904e-01  5.85428280e-01
  -2.20490651e-01  4.90196042e-01  4.54432536e-01 -0.00000000e+00
  -4.86451132e-02 -8.01518281e-01  9.01006028e-01  2.79338374e-01
  -4.28957150e-01]
 [-3.50120223e-01  6.26630637e-01  8.98142690e-01 -6.40690638e-01
  -5.68498012e-03  4.17717727e-01 -7.33547070e-02 -6.01801346e-01
  -0.00000000e+00  7.35146123e-02 -2.83875266e-01 -5.68540241e-01
   3.21751594e-01]
 [ 2.37784737e-01  2.37687962e-01  1.77046671e-01  4.63933669e-01
   5.99532597e-01 -3.90161697e-02  3.74888107e-01 -5.79507704e-01
   3.65019986e-02  0.00000000e+00 -1.63869950e-01  7.06220919e-01
  -3.43868122e-01]
 [-5.28478195e-01 -3.42561405e-02  7.00504363e-01  2.98456958e-01
  -8.10853205e-01 -1.70577415e-01  2.78452201e-01 -7.18307265e-01
   9.69167792e-01 -8.93328238e-01 -0.00000000e+00 -3.52194281e-01
   1.31733559e-01]
 [ 1.10159687e-01  5.35908017e-01  4.14028462e-01 -4.46395277e-01
  -4.46833389e-01  2.72763121e-01 -5.08634673e-01 -9.20446396e-02
  -9.69827817e-01  1.73812174e-01  8.60371031e-01 -0.00000000e+00
   9.23045373e-01]
 [ 3.59875039e-01 -4.04996175e-01  1.01510382e-01 -2.66683420e-01
  -8.85604865e-01 -1.32176405e-01 -1.96259237e-01 -2.39346698e-01
  -6.81401099e-01  7.19984073e-01  1.34962898e-02 -1.15780603e-01
  -0.00000000e+00]]"
5,1,"[0.25655434 0.03840081 0.66408338 0.85331627 0.39158445 0.7391327
 0.47139364 0.86995114 0.96560393 0.82057974 0.90917665 0.61551465
 0.93769796]","[[ 0.         -0.35581451 -0.81527416  0.47107958 -0.92255014 -0.81394927
  -0.80676937  0.44852965  0.95711545 -0.64985864  0.36064114  0.31388391
   0.72190539]
 [ 0.97542049  0.          0.5872025  -0.23334949 -0.0779703   0.7295121
   0.62915343 -0.49941828  0.30554325 -0.17413506  0.26589602 -0.70863194
  -0.97271121]
 [ 0.667649   -0.90934663 -0.          0.39620702  0.66863992  0.2960527
   0.42692242 -0.42072874 -0.83286578  0.37960766 -0.95449947  0.03771615
   0.10335868]
 [ 0.93831751 -0.46361474 -0.0294628   0.          0.02920917  0.70301774
   0.69310164 -0.28263354 -0.87559443 -0.21319712  0.44612856  0.89034807
   0.63417782]
 [ 0.32289976  0.18817188 -0.73203889  0.74552087  0.         -0.03261565
   0.22697363  0.75938079  0.38100284 -0.66882836  0.64931867  0.72841384
  -0.58795873]
 [-0.76510965  0.89922266  0.83847362  0.47347156 -0.86308806  0.
  -0.73389483  0.32036986  0.94511817 -0.62467809 -0.21945917 -0.62911302
  -0.58533397]
 [-0.70603727 -0.54423006 -0.90592874 -0.9709171   0.05486757  0.34125921
  -0.          0.93335534  0.76080687  0.60013276  0.51331336 -0.73542155
  -0.95536127]
 [ 0.77699285  0.37217871  0.04098171  0.26754094 -0.15146964  0.89883687
   0.27061287  0.          0.00532202 -0.78881889  0.28877276 -0.27700679
   0.70516752]
 [-0.52980443 -0.03906217  0.57079836  0.31253387 -0.22624332 -0.03909714
   0.10079463 -0.28992945  0.         -0.67281007 -0.61898442  0.09005945
  -0.14796238]
 [ 0.24195027  0.38731623 -0.73984261 -0.44825054  0.51953056 -0.28251528
   0.00119793  0.28962394  0.5588337  -0.         -0.74631419 -0.58647374
  -0.07775393]
 [-0.79590935 -0.01785833 -0.94549548 -0.13806581  0.06186934 -0.011566
  -0.93423646  0.27355152 -0.6446736  -0.36451017  0.         -0.67100129
   0.37744533]
 [ 0.50315073 -0.16281188 -0.83876516 -0.03198746 -0.00758228 -0.99739154
  -0.28420947 -0.61502471  0.06667869  0.80321062  0.37922932  0.
   0.38275007]
 [ 0.87368551  0.82658355 -0.31265881  0.08900757  0.43873898 -0.28436711
  -0.84558251  0.93454064 -0.79672428  0.02206819 -0.39273881 -0.86100318
  -0.        ]]"
6,1,"[0.97795051 0.77411901 0.95780364 0.11579544 0.29874321 0.1481303
 0.54262664 0.02145189 0.25557046 0.60168383 0.65139813 0.72867299
 0.58042403]","[[-0.00000000e+00  1.75244232e-01  7.24628331e-01 -2.44905549e-01
  -9.73302805e-01 -2.57616857e-01 -5.02950708e-01  4.51252645e-01
   1.53816037e-01 -9.38708122e-01  8.07228625e-01 -5.34260639e-01
  -4.29275645e-01]
 [ 2.00435278e-01  0.00000000e+00  9.75361650e-01  2.52130806e-01
   8.34272949e-01  3.24834574e-01  9.34994053e-01  8.53508940e-01
  -8.96938528e-01 -3.64217683e-01 -7.42106106e-01  9.37589322e-01
  -9.74987521e-01]
 [-4.32493582e-02  8.64886365e-01  0.00000000e+00  2.64199559e-01
   4.01046129e-01 -5.52309608e-01 -4.13752840e-02  6.52772085e-01
  -3.20456385e-01  5.80380293e-01 -6.46450593e-01  7.41395806e-01
   4.71742840e-02]
 [ 1.75888552e-02 -2.04938537e-01  5.17241262e-01  0.00000000e+00
  -7.32173061e-01 -5.91493712e-01 -2.32695524e-01 -7.04686903e-01
   6.05833132e-01  2.06583494e-01 -1.49559981e-04  2.51427532e-01
   6.95838115e-01]
 [-6.40100187e-01 -3.25764200e-01  5.30615063e-01 -2.73084404e-01
   0.00000000e+00  2.24845611e-01 -7.71448411e-01  2.26803626e-01
   4.21948818e-01  4.30741817e-01 -4.20268841e-01 -5.63703051e-01
  -5.93898128e-02]
 [-2.58281693e-01  1.12317710e-01 -5.59087505e-01 -7.84405493e-01
   5.96506244e-01  0.00000000e+00 -3.84574827e-01  8.50321720e-01
   5.60678897e-01 -2.89350198e-01  7.02915760e-01  3.79635228e-01
  -6.14722081e-01]
 [ 3.01031527e-01 -8.80141864e-02 -9.58761686e-01  9.76400089e-01
   2.07047983e-01  4.44002681e-01  0.00000000e+00  6.95684135e-01
  -9.80866273e-01  7.52976275e-01  6.65521136e-01 -6.37383564e-01
  -3.16344805e-02]
 [ 1.86048891e-01  5.59534026e-01 -6.39174073e-01  9.53710568e-01
  -2.61023305e-02 -9.40493511e-01 -1.80447514e-02  0.00000000e+00
   8.67933800e-01  5.98511315e-01  9.11115756e-01 -2.75129361e-01
   4.21903621e-01]
 [-3.99199001e-01 -9.51277519e-01 -2.53091527e-01 -7.69461512e-01
   4.29977940e-01  4.06438982e-02  7.72129800e-01  8.36457587e-01
   0.00000000e+00 -6.04855410e-01  4.69088001e-01 -9.00947876e-01
  -9.58894968e-01]
 [ 7.81324093e-02 -1.10621952e-01 -7.48188925e-01  4.36025658e-02
  -9.23182098e-01  3.24132216e-01  4.02444213e-01 -3.49689552e-01
  -3.63458456e-01  0.00000000e+00 -5.56093706e-01 -4.79997311e-01
   1.09376918e-01]
 [ 6.84826635e-01 -8.02706949e-01  6.74053568e-01 -7.47289702e-01
   5.79999741e-01  7.45779841e-01 -7.19291644e-01  1.02108348e-01
   5.94498548e-01 -2.53171864e-01 -0.00000000e+00  5.50661586e-01
  -2.07497129e-01]
 [ 4.74338034e-01 -7.03176754e-01 -3.37062333e-01 -4.41814837e-02
  -9.40180710e-01  4.87795832e-01 -8.47079095e-01  4.37656292e-02
   3.74023874e-01 -5.74650623e-01  8.10641468e-01  0.00000000e+00
   8.20815675e-01]
 [ 4.71359463e-02 -4.64455354e-02  4.22164275e-01 -3.99262811e-01
  -7.45479508e-01  9.42226916e-01  1.21893609e-01 -4.00031318e-01
   4.53100477e-01 -8.36077694e-01  3.84921082e-01 -3.57804152e-01
   0.00000000e+00]]"
7,3,"[0.27202191 0.70047527 0.99434977 0.79983937 0.97319151 0.44296263
 0.5555881  0.17305403 0.22671365 0.3273478  0.12767769 0.72938891
 0.46722868]","[[ 0.         -0.32404333 -0.02532921  0.62198198 -0.20779967  0.61465307
   0.1744273   0.62532197 -0.03310173  0.26156179  0.93520486  0.835474
   0.1615217 ]
 [ 0.22745563  0.          0.4713457   0.7766711  -0.58547392 -0.53721817
   0.07938848 -0.81140076 -0.07898149 -0.39036162 -0.73586121  0.28520781
   0.92159539]
 [ 0.42177804  0.39309497 -0.         -0.72239798 -0.1651727   0.65898073
  -0.88330143 -0.95240143  0.08791562  0.54902756  0.40684048  0.12946347
  -0.43595927]
 [-0.97831157  0.36799657  0.0829399  -0.          0.96239716 -0.04544333
  -0.56200927  0.27790468  0.48475626  0.94738563 -0.87132208 -0.61919035
   0.42038251]
 [-0.56409569 -0.91848704 -0.20540806  0.65630977  0.          0.4187323
  -0.19244634 -0.39807561 -0.94678075 -0.76074788  0.43216331  0.54557789
   0.33565357]
 [ 0.69012746 -0.55506117 -0.35021961 -0.7798566   0.84801464 -0.
  -0.74008394 -0.8758758   0.83005069 -0.81316966 -0.23986232  0.57171425
  -0.69350486]
 [ 0.64197378 -0.32988059  0.62037687  0.51185034 -0.08494374 -0.48623712
   0.          0.94496607 -0.64967232 -0.71347075  0.65504998  0.32279927
   0.06946165]
 [-0.50951561 -0.10300579  0.71395036 -0.31357628 -0.82509157 -0.81588407
  -0.64818784  0.          0.85744673  0.17670709  0.2119961  -0.11139755
  -0.23500145]
 [ 0.83377055 -0.34269834  0.26793714  0.74430063 -0.78924398  0.78640728
   0.83855334 -0.60969934 -0.         -0.69211683  0.92174907 -0.00640157
  -0.92168438]
 [-0.89072016 -0.66019714  0.28282746 -0.83845228  0.29962911 -0.04980476
   0.79178626 -0.17573427 -0.39617317  0.          0.05962476  0.44446351
  -0.81212211]
 [-0.72994586 -0.7995397   0.9923768   0.25940829 -0.45949828  0.01198316
  -0.55489025 -0.15557168  0.9083892   0.51931544 -0.         -0.41325729
   0.71844261]
 [-0.85985201  0.23206643 -0.17918112 -0.84383771  0.59445823  0.31922678
  -0.10001694 -0.07081162  0.44451945  0.13078747 -0.82129976 -0.
   0.95536844]
 [ 0.64399524  0.97497997 -0.01603761  0.6545331  -0.43919789  0.87283828
   0.2442716  -0.59427412  0.75594877  0.68985201 -0.25087828  0.97871828
   0.        ]]"
8,1,"[0.20310195 0.70208245 0.3098433  0.3754215  0.78472107 0.59503037
 0.42818449 0.3586439  0.13626703 0.1220531  0.2157411  0.42508997
 0.78745997]","[[ 0.          0.12558059  0.23440047  0.9088259  -0.50789553 -0.31597138
  -0.20025953 -0.16254217 -0.5454925  -0.31083862 -0.72672526  0.0980624
  -0.76807885]
 [-0.85157637  0.          0.78527611 -0.15857083  0.65114224 -0.66083471
   0.49909125  0.81956372 -0.31700182 -0.87004922  0.18432695  0.65649298
  -0.35266996]
 [ 0.45786938  0.81313955  0.          0.7036802  -0.52175065  0.31664908
   0.58894117 -0.46461393  0.95551976 -0.05352565 -0.20240267  0.91258052
   0.23216826]
 [-0.41188886 -0.82292728  0.51014077 -0.         -0.25755567  0.85430622
  -0.71713426 -0.27647992  0.77613678  0.07154743  0.66640624  0.56597106
   0.84255873]
 [ 0.57869913 -0.00930672 -0.42477562 -0.2967478   0.         -0.05162838
  -0.87324684  0.07067507 -0.24885573 -0.50622346 -0.83795989  0.05541286
  -0.44549038]
 [ 0.31233362  0.42565454  0.78863263  0.65222324  0.98449059 -0.
   0.60175382 -0.19494088  0.29723268  0.85087486  0.61289828  0.07603815
   0.8876958 ]
 [-0.6986275  -0.88529304 -0.65606131  0.6821741   0.87230357  0.06709001
   0.          0.45224671  0.7256962  -0.46181646  0.50614506  0.25871417
  -0.05951815]
 [-0.56412741  0.76921725  0.88115209  0.90553127 -0.45623277 -0.57508122
   0.7235729  -0.          0.60613641 -0.41980981  0.8762184   0.98669735
   0.9886224 ]
 [ 0.05519452  0.95078123  0.89831054  0.90714591 -0.04245511 -0.80435646
   0.02373243  0.45862949 -0.         -0.02502394 -0.11042054 -0.6021282
  -0.86473013]
 [-0.47411246  0.92728899 -0.18851168 -0.96872724 -0.51029024 -0.09102345
   0.69395585 -0.79616326  0.67196408  0.          0.16302624  0.11974027
  -0.57886953]
 [ 0.27080341 -0.72205398  0.9791266   0.06075534 -0.9924132  -0.32446315
   0.04818022 -0.72031339  0.16615358  0.45834893  0.         -0.51293458
  -0.61366146]
 [ 0.466435   -0.30024176  0.00408105  0.19936964  0.80300642  0.82439219
  -0.96228994 -0.43859082 -0.53514781  0.89262398  0.42747318  0.
  -0.06294484]
 [ 0.94679614 -0.7821819  -0.05119719 -0.97485284  0.58761804  0.83883269
   0.80172267  0.93723566 -0.52628981  0.76309093 -0.17587374  0.2756544
   0.        ]]"
9,1,"[0.18917038 0.20163147 0.93707512 0.73536522 0.65852556 0.01043161
 0.94316993 0.21659426 0.34786821 0.75781588 0.74640005 0.01813371
 0.71932173]","[[ 0.         -0.63409888  0.42196384  0.70726343  0.18752121  0.89892061
  -0.96229017 -0.77360868  0.49908246 -0.05582597 -0.52772324 -0.10973585
  -0.16111775]
 [ 0.26749936  0.         -0.52328014 -0.12214414  0.14622941 -0.67373261
  -0.15995426  0.44365174 -0.43618402 -0.93328156  0.96526169 -0.55435889
   0.47195407]
 [-0.27021148 -0.3561855  -0.         -0.01616734  0.03427713 -0.17795126
  -0.80319602 -0.7863824   0.58849269 -0.67166812  0.32690565 -0.64525498
  -0.3436765 ]
 [ 0.83524475  0.70663607  0.98274485 -0.          0.17521787  0.46064524
  -0.5793645  -0.45129085 -0.52867092 -0.30389519  0.46708668 -0.12676005
  -0.03935744]
 [ 0.22103873 -0.25364781 -0.40363143  0.39384267  0.          0.49029802
   0.83160179 -0.92742612 -0.94622557  0.84143765 -0.4466802   0.28379361
   0.21457718]
 [ 0.56866482  0.96302586 -0.39690954  0.40973257 -0.50369385  0.
  -0.27358588 -0.26892049  0.38799334 -0.69950023 -0.1677153   0.57844791
   0.2036582 ]
 [ 0.96646739  0.24462204 -0.1564867  -0.93136397 -0.6673475   0.21707719
   0.          0.64108878  0.50336528  0.21921051  0.77292005  0.56690082
  -0.16971526]
 [-0.23795863  0.66612418 -0.69424631  0.10158878  0.68620943 -0.2731205
  -0.12314322  0.         -0.78096144 -0.41324566 -0.69684071 -0.51051988
  -0.94108429]
 [ 0.50435206 -0.20923383 -0.28474845 -0.68395448  0.20861678 -0.11995304
   0.50486235 -0.89057367  0.          0.62394253 -0.03586075  0.93599324
   0.81354639]
 [ 0.36357842 -0.8190485  -0.75275455  0.85565639  0.98058242 -0.80952574
  -0.14004883 -0.03277416  0.36053081  0.          0.97637415  0.18301169
  -0.28257136]
 [-0.01430231  0.28415712  0.87389297 -0.29487574  0.20247435  0.99064227
   0.1932962   0.94976604 -0.61373714  0.38100739  0.          0.40902337
  -0.55279492]
 [ 0.6750395   0.28211252  0.26221172  0.43211845  0.20241832 -0.49347428
  -0.3436157  -0.44599044  0.87032835 -0.13161581  0.23771802  0.
   0.35381052]
 [ 0.50775053  0.44046362  0.79051974 -0.73676029  0.80713172 -0.58126823
  -0.95730983  0.38182939  0.37395062 -0.92506851  0.0838769   0.13806669
   0.        ]]"
