name,description,n,trials,resize
no_resize_42,,42,1000,False
,class,start_nodes,weights
0,1,"[0.71142584 0.04694689 0.59722773 0.07221298 0.39392854 0.17703411
 0.58566025 0.6422107  0.64621675 0.45096668 0.11936308 0.77520609
 0.78724688 0.52791419 0.90839989 0.32721108 0.08227083 0.38532876
 0.05766477 0.76728821 0.84680203 0.93056205 0.47033466 0.69570825
 0.43904855 0.31177961 0.26215885 0.11874725 0.1068823  0.18371489
 0.11697655 0.9388237  0.75531868 0.17681987 0.46936494 0.40675216
 0.07058641 0.902513   0.92404272 0.28401932 0.88974786 0.78271046]","[[-0.          0.59735712  0.36511153 ...  0.36992467 -0.96932118
   0.37080862]
 [-0.30385164  0.         -0.38252418 ... -0.31638724  0.08192416
  -0.15242212]
 [-0.1989075   0.94394185 -0.         ... -0.0590703   0.21883567
   0.18718575]
 ...
 [ 0.17599707  0.3534752   0.75829921 ... -0.         -0.24446336
   0.26955977]
 [-0.49694059 -0.79034282  0.97460312 ...  0.85745056 -0.
   0.91753033]
 [-0.7914097   0.35407695 -0.2877084  ... -0.91109509  0.32312038
  -0.        ]]"
1,1,"[0.99441994 0.34076315 0.992237   0.34850529 0.43102444 0.24796762
 0.12035501 0.07228694 0.51929738 0.06324326 0.59272798 0.66342896
 0.51348207 0.44509856 0.18966301 0.34981647 0.87819035 0.56774058
 0.89394167 0.63848256 0.7778598  0.64931464 0.50584776 0.2106817
 0.08414101 0.94136358 0.90013531 0.15459709 0.19091789 0.68611235
 0.59487414 0.37279739 0.41615472 0.4154244  0.90670133 0.66771133
 0.77049514 0.05660247 0.940631   0.80871413 0.28548657 0.33029922]","[[ 0.         -0.77774584  0.26503547 ... -0.1885388  -0.90164006
   0.21572817]
 [-0.6408015   0.         -0.82615679 ... -0.90372199  0.12417199
  -0.24471515]
 [ 0.89305929 -0.46454867  0.         ...  0.32455791  0.56046755
   0.02718303]
 ...
 [-0.74806635  0.10386313  0.19897037 ... -0.          0.36918292
  -0.33574543]
 [ 0.33737614  0.30529167  0.01972597 ...  0.26174811 -0.
  -0.76811135]
 [ 0.83546104  0.17668247  0.56132229 ...  0.23120168  0.19989154
  -0.        ]]"
2,1,"[0.5937958  0.82407213 0.58041275 0.23008901 0.26013714 0.12635044
 0.3271799  0.83472538 0.86860048 0.32416574 0.41748154 0.95334068
 0.34364894 0.92012411 0.31256232 0.68798198 0.97708313 0.2439425
 0.85432713 0.00419733 0.7463196  0.44775114 0.01067235 0.83415194
 0.36360372 0.2510095  0.87236994 0.07296826 0.02737503 0.9955606
 0.34966841 0.92679342 0.31513175 0.41124019 0.35793256 0.61545642
 0.19539621 0.60510671 0.24193237 0.4412777  0.49914093 0.56181775]","[[-0.          0.41995835 -0.75746108 ... -0.20519865  0.38323929
  -0.02345865]
 [ 0.92621192 -0.          0.66372896 ... -0.85156693  0.81416805
  -0.17717111]
 [-0.5811501   0.18698103 -0.         ...  0.96451983 -0.5457387
   0.37277114]
 ...
 [-0.28292156  0.68372455  0.24755304 ... -0.         -0.77376143
   0.86598445]
 [-0.77528612  0.83825717  0.6192699  ...  0.69329497  0.
  -0.67708189]
 [ 0.53427581  0.05948922  0.45120096 ...  0.79758837  0.74861613
   0.        ]]"
3,1,"[0.4524095  0.11703851 0.27536737 0.84387494 0.8305925  0.9470242
 0.15011168 0.35217587 0.78180961 0.13684941 0.89092372 0.62447934
 0.95427021 0.71700566 0.08143928 0.56793807 0.88669617 0.32227671
 0.03882006 0.97225747 0.34861475 0.63244927 0.13509233 0.94493761
 0.12953883 0.6382095  0.64605553 0.46300661 0.19544341 0.27631835
 0.75235142 0.13765483 0.82455484 0.0197958  0.84001798 0.58410601
 0.51074891 0.61184257 0.73734934 0.55896726 0.41625922 0.97950245]","[[ 0.         -0.83160229  0.26451221 ...  0.32092928  0.62130081
  -0.03715505]
 [-0.04601602 -0.          0.59472484 ...  0.12385644 -0.77301701
  -0.01275444]
 [ 0.81128017  0.09816659 -0.         ... -0.48137051 -0.32988887
   0.74992163]
 ...
 [-0.38386248  0.99939105  0.49083015 ...  0.          0.65729698
  -0.07307338]
 [ 0.32938474  0.34426377 -0.65245454 ... -0.18121441 -0.
  -0.95729569]
 [ 0.28630399  0.79005005  0.53303549 ... -0.89975492  0.01418167
   0.        ]]"
4,1,"[0.80847602 0.56850436 0.60328733 0.70329377 0.64944651 0.99162666
 0.44464991 0.9176653  0.12665112 0.01969345 0.28350329 0.88679832
 0.30461901 0.78016126 0.31690263 0.16665185 0.88257211 0.79691075
 0.76010798 0.92952814 0.86151924 0.44557295 0.08253465 0.15070388
 0.95631909 0.36234156 0.59899885 0.57338305 0.09719141 0.45049505
 0.85212535 0.4802454  0.47477152 0.76097767 0.46064166 0.25079999
 0.17183349 0.35512084 0.93084344 0.83450662 0.87354248 0.99897223]","[[ 0.          0.1577091   0.61668814 ...  0.87167835  0.97911212
  -0.50732247]
 [ 0.99794279  0.          0.83985688 ... -0.01393447  0.85234607
  -0.45558659]
 [-0.88821358  0.06209196  0.         ... -0.82779791  0.78644877
   0.15456267]
 ...
 [-0.22757075  0.64724891  0.59813688 ... -0.          0.836233
  -0.09187166]
 [ 0.60265943  0.79105647 -0.61243374 ... -0.20554616 -0.
  -0.87134675]
 [ 0.7668212  -0.11613265  0.7228636  ...  0.76509867 -0.91208167
  -0.        ]]"
5,1,"[0.73282093 0.09028154 0.86407902 0.10984899 0.16044803 0.96421821
 0.96395791 0.12423305 0.80347385 0.19310892 0.46345785 0.03610016
 0.81485346 0.71571683 0.65801886 0.04539533 0.40645727 0.50350687
 0.83710419 0.40359885 0.51030665 0.69571773 0.48251862 0.75317971
 0.80192164 0.63424025 0.61353847 0.44809699 0.09076291 0.95169425
 0.29102066 0.17127591 0.86627548 0.06182383 0.61302486 0.78975167
 0.68776468 0.99941484 0.08860914 0.61916849 0.7660477  0.24654447]","[[-0.          0.4620261   0.88808313 ...  0.69559012  0.96044811
   0.95770766]
 [-0.75638856  0.          0.37422268 ...  0.35973688 -0.68740077
  -0.75030899]
 [-0.19756065 -0.70733443  0.         ... -0.68911145 -0.31586075
   0.86805603]
 ...
 [-0.16653723  0.75018702 -0.02545096 ... -0.         -0.99571627
  -0.33677923]
 [ 0.27549541  0.74985298 -0.12818656 ... -0.92419686  0.
  -0.18723335]
 [ 0.68826452 -0.77853606  0.56118011 ...  0.01161255 -0.80913705
  -0.        ]]"
6,1,"[0.59081535 0.2393043  0.07296692 0.6220095  0.91651051 0.2785618
 0.11675611 0.46139147 0.14280375 0.27081448 0.42112194 0.7552511
 0.85928365 0.44552281 0.85688844 0.56211624 0.74275878 0.85677814
 0.21778623 0.57283186 0.10066454 0.96908769 0.70869787 0.83647019
 0.51365037 0.25936597 0.01968569 0.00718603 0.00337577 0.31118217
 0.9238934  0.61259482 0.95944134 0.79907253 0.56397156 0.47650493
 0.78713195 0.08667724 0.60457251 0.87997178 0.59871025 0.09870463]","[[ 0.          0.63989644 -0.46806807 ...  0.98570887  0.13216671
   0.25682508]
 [-0.54087703 -0.         -0.46042649 ...  0.40345616 -0.39899054
   0.55779163]
 [ 0.66031089  0.68758469 -0.         ...  0.93048176 -0.75422491
   0.71891075]
 ...
 [ 0.24205925  0.6904325   0.26106118 ... -0.         -0.34111883
  -0.39123986]
 [-0.33509432  0.32406205  0.06571592 ... -0.6827906  -0.
  -0.46998005]
 [ 0.42667523  0.07978771 -0.85143114 ... -0.30122132 -0.0867226
  -0.        ]]"
7,1,"[0.89040371 0.64054476 0.23213345 0.61793607 0.13231064 0.16080739
 0.074828   0.54071015 0.41963338 0.05444123 0.30622457 0.49347396
 0.91208121 0.79278027 0.67592665 0.13794893 0.35243664 0.20024943
 0.94883208 0.6459381  0.13259403 0.25760064 0.14537636 0.90427693
 0.02693773 0.9587868  0.8027365  0.64198433 0.68377736 0.19062394
 0.11974109 0.0933114  0.2004345  0.63068215 0.9289724  0.92504909
 0.69854812 0.70512098 0.94495239 0.02620076 0.97945414 0.20146582]","[[ 0.          0.11508439  0.19384706 ...  0.24357631  0.3767094
  -0.27264552]
 [-0.81641469 -0.         -0.13510944 ...  0.95066309  0.20476283
   0.73494238]
 [-0.2062531   0.55641162 -0.         ... -0.08683446 -0.20240969
  -0.28745788]
 ...
 [-0.8810146   0.72730113 -0.61733754 ...  0.          0.75993094
   0.55110563]
 [-0.32789146 -0.11013084 -0.11896023 ...  0.35992602  0.
  -0.40715701]
 [-0.89199824 -0.99591001 -0.45337886 ... -0.06250507  0.92552788
  -0.        ]]"
8,1,"[0.67316303 0.57183157 0.15728076 0.98618327 0.9438168  0.58553727
 0.62188005 0.5934404  0.57859828 0.29210582 0.61748878 0.72788537
 0.18411141 0.7513241  0.73740443 0.40791468 0.62758557 0.94782461
 0.24448078 0.55740745 0.8344777  0.72160732 0.06261915 0.01347216
 0.2745969  0.40027413 0.53884581 0.89524149 0.28711336 0.65771424
 0.06470189 0.08367948 0.09833782 0.71408187 0.28158323 0.98949582
 0.16781687 0.14814649 0.82340093 0.16702409 0.7038647  0.46049974]","[[ 0.          0.5342017   0.71099936 ... -0.5125441  -0.87213923
  -0.19043726]
 [ 0.49167884  0.         -0.77797632 ... -0.55316702  0.84098821
   0.92727219]
 [-0.18663802  0.31379528  0.         ... -0.82114136  0.6376258
  -0.8872006 ]
 ...
 [-0.35882667  0.98022425  0.70892441 ... -0.          0.89387169
   0.52161331]
 [-0.60840342  0.9705317   0.35056622 ...  0.06829944  0.
   0.95803949]
 [-0.2094989  -0.10783229 -0.06060807 ... -0.6856431   0.73147462
  -0.        ]]"
9,1,"[0.80220084 0.60178228 0.92903097 0.5070913  0.20840152 0.32738964
 0.27544911 0.93015685 0.91536221 0.95502137 0.37474738 0.16794478
 0.72358006 0.30499671 0.57525812 0.24015041 0.12779209 0.22043576
 0.80325349 0.96987645 0.94386666 0.79898297 0.29622796 0.43405157
 0.09652068 0.30774354 0.39307999 0.457375   0.43388171 0.24380441
 0.88117298 0.92190709 0.35342273 0.48276322 0.55608104 0.02439609
 0.86596059 0.53241638 0.46152236 0.54313914 0.48792276 0.79813913]","[[-0.          0.41997145 -0.31483258 ... -0.34891486  0.3341831
  -0.84499615]
 [ 0.28636046  0.         -0.56546898 ... -0.4329146   0.74753022
   0.41657299]
 [ 0.07984798  0.95796976 -0.         ... -0.37529868  0.87848309
   0.37411973]
 ...
 [-0.11335126  0.70726085  0.57034403 ...  0.         -0.38863974
  -0.46459719]
 [ 0.83684873  0.23451721  0.2793718  ...  0.89999376 -0.
  -0.63910978]
 [-0.57994496 -0.65946663 -0.55344357 ... -0.60031437 -0.01658716
   0.        ]]"
