name,description,n,trials,resize
selfLoops_36,,36,1000,True
,class,start_nodes,weights
0,5,"[0.85684055 0.93287247 0.35492685 0.82784774 0.23179813 0.39859288
 0.83978583 0.89838163 0.24875612 0.99312732 0.12176932 0.8747463
 0.81244678 0.75771413 0.82984276 0.70020314 0.74719168 0.81059529
 0.31036796 0.02136934 0.69114863 0.94932774 0.05210215 0.07498566
 0.8568461  0.63486887 0.02713286 0.00218373 0.097748   0.81128057
 0.3253419  0.13854959 0.87538396 0.38300367 0.68499083 0.85886766]","[[-0.88526247 -0.37224073  0.13880724 ...  0.75967941 -0.5966964
  -0.49921383]
 [-0.46305589 -0.70965912 -0.2780108  ... -0.19828613  0.95030154
  -0.33487252]
 [-0.93059266 -0.94359795  0.04229362 ...  0.51914936  0.35806216
  -0.80375901]
 ...
 [-0.13381119  0.89104484 -0.35184968 ... -0.05113893 -0.51003817
  -0.18264307]
 [-0.70446147  0.9049243  -0.74280864 ...  0.36354401 -0.14677907
   0.40402566]
 [-0.64562535 -0.59071267  0.82386065 ... -0.24961028 -0.16173026
  -0.42017147]]"
1,14,"[0.69658121 0.46927843 0.05070499 0.90363388 0.43212823 0.33331483
 0.71463175 0.18960541 0.51630454 0.22995712 0.28086062 0.25259903
 0.69434115 0.78162044 0.81636416 0.18164363 0.2807704  0.23379356
 0.87330539 0.83631263 0.75806903 0.55726962 0.49570774 0.63972905
 0.22225208 0.84512234 0.43546827 0.04813818 0.53502786 0.05923919
 0.50722481 0.21526216 0.20856046 0.6065027  0.28936827 0.08720117]","[[ 0.07927251 -0.25058272  0.50232609 ... -0.52730764  0.53149139
  -0.99743954]
 [ 0.05029     0.89495214  0.15462764 ... -0.04401347 -0.06306984
   0.97950491]
 [-0.12108781  0.35994969  0.26036442 ... -0.17946135  0.18078595
  -0.62787809]
 ...
 [ 0.88384871 -0.22777238  0.61608366 ... -0.42845621 -0.5135937
   0.90739008]
 [-0.23647066  0.78311316 -0.56630365 ...  0.92958202 -0.95016732
  -0.21333928]
 [ 0.59156264 -0.85611556  0.35923126 ...  0.68983063  0.5350407
  -0.54057908]]"
2,112,"[0.70750796 0.00521102 0.18913495 0.70196077 0.82415337 0.0515168
 0.18921921 0.9573239  0.87097848 0.34997592 0.37626579 0.80968084
 0.01009361 0.24733325 0.30056192 0.40187795 0.23206452 0.94420696
 0.02214861 0.39533332 0.2782616  0.72371092 0.67654149 0.09076276
 0.44091368 0.78014655 0.74631326 0.80860176 0.69035086 0.79801561
 0.3412296  0.54085763 0.43086147 0.01699371 0.31555476 0.68565627]","[[ 0.35295837 -0.23982948 -0.30976561 ...  0.18760459  0.40356288
   0.14365248]
 [ 0.19753019 -0.83730032  0.23654687 ...  0.02809398 -0.89116204
   0.83205899]
 [ 0.71750488 -0.14560164 -0.20822193 ... -0.15624892 -0.83855188
  -0.84405964]
 ...
 [ 0.0852777   0.93112757 -0.4729598  ...  0.69042409  0.99460411
  -0.45885654]
 [-0.85734938 -0.48182288  0.00719733 ...  0.22006042  0.42937764
  -0.38300352]
 [-0.54812171 -0.08298501 -0.78762689 ... -0.75435427  0.28367654
  -0.059053  ]]"
3,2,"[0.2224867  0.13145239 0.89245084 0.71430878 0.04032211 0.20253163
 0.32262976 0.10516526 0.72348703 0.79036224 0.30429104 0.42729107
 0.62324996 0.76079146 0.8400808  0.30527913 0.45002419 0.82494977
 0.17369399 0.27416074 0.21658101 0.36840748 0.8322244  0.09366534
 0.76608652 0.53366541 0.75983955 0.14344755 0.9942277  0.15816154
 0.61763909 0.13833091 0.29374138 0.51789312 0.23721976 0.45612987]","[[-0.7707931   0.3412816  -0.61508027 ... -0.71503537 -0.86254278
   0.87347969]
 [ 0.48876972 -0.38186862 -0.43183659 ... -0.53009852  0.24539713
   0.7378207 ]
 [-0.89427138 -0.89315321  0.91563634 ... -0.04457238 -0.3928494
   0.11761531]
 ...
 [-0.60961925 -0.60827084 -0.10830391 ... -0.67104123 -0.28970721
   0.21069339]
 [ 0.94421011 -0.51674761  0.58514535 ...  0.07771965 -0.9354604
  -0.78287337]
 [ 0.71851364 -0.00244863 -0.93379322 ... -0.57431222  0.90682228
   0.32906886]]"
4,1,"[0.97054996 0.89047009 0.71032532 0.55159031 0.21527778 0.88522151
 0.95531756 0.30720769 0.16403535 0.45061465 0.3031495  0.43989305
 0.90640897 0.3315082  0.8415845  0.92750232 0.63098255 0.73060785
 0.10784443 0.20337097 0.08215104 0.03167116 0.09555952 0.63914241
 0.13395412 0.5567736  0.90525543 0.84972133 0.14404874 0.19414745
 0.53402023 0.4726819  0.92554062 0.80543397 0.53105376 0.12924778]","[[ 0.57611693 -0.11373093 -0.00940934 ... -0.86734354  0.43696989
   0.06236523]
 [ 0.23129761 -0.94309389 -0.93324608 ...  0.95044974  0.08278232
   0.79336935]
 [ 0.85397675  0.16194385  0.30324229 ...  0.01106615 -0.96201151
  -0.1017633 ]
 ...
 [ 0.46402815 -0.06092124  0.42932733 ... -0.70477629  0.16246771
  -0.5982825 ]
 [ 0.96522752  0.67073461 -0.30918538 ...  0.11519163 -0.94122097
  -0.13545467]
 [-0.12890318 -0.88715323 -0.36559991 ... -0.36831372  0.01064308
  -0.87210492]]"
5,13,"[0.08836256 0.40763741 0.41626067 0.02883822 0.0256391  0.56122024
 0.29514791 0.86165278 0.33593099 0.76411524 0.48135958 0.91575937
 0.30670161 0.93028446 0.05031608 0.51612501 0.27559872 0.30745733
 0.21236123 0.61076381 0.43400256 0.80714079 0.48605316 0.34363484
 0.43282668 0.96935785 0.03030751 0.6188014  0.19221893 0.17046639
 0.80778982 0.52718633 0.53962159 0.45541555 0.63053605 0.03139301]","[[ 0.97819871  0.6013363   0.69365515 ...  0.91360577  0.99341667
  -0.49334223]
 [ 0.03243547 -0.79543342  0.7043632  ...  0.70433423 -0.57583895
  -0.60065135]
 [-0.55658522 -0.49439353 -0.50511986 ... -0.38765867 -0.84066895
   0.05955238]
 ...
 [-0.15555813 -0.60778015  0.95974784 ...  0.70474985  0.8449467
   0.83105848]
 [-0.04659593  0.01196379  0.46482514 ... -0.35584279 -0.01510761
  -0.16826348]
 [-0.6447477   0.44065016 -0.30219633 ... -0.73401792 -0.70104732
  -0.49750983]]"
6,10,"[0.17627109 0.4363293  0.51919669 0.96537441 0.28359017 0.66929258
 0.38189911 0.89768822 0.88042251 0.88018655 0.00128139 0.10680154
 0.05547818 0.26077775 0.02971761 0.70210155 0.90478693 0.05852115
 0.15471779 0.24213667 0.31685526 0.14411822 0.79519072 0.60960152
 0.47540768 0.48511286 0.32604623 0.55925859 0.50158651 0.51193602
 0.15572469 0.53943333 0.93099537 0.00436475 0.87724505 0.24399356]","[[ 0.16285702  0.12197464  0.43229808 ...  0.18828238  0.82121668
   0.94549733]
 [-0.9963092  -0.43072621  0.39042466 ...  0.40560455  0.24282757
   0.03119638]
 [ 0.66634822  0.35741372 -0.33376349 ... -0.15987077 -0.67826628
   0.4084727 ]
 ...
 [-0.17672658 -0.72070824  0.90365626 ... -0.69483463  0.57736076
   0.35218603]
 [ 0.82135428 -0.99890962  0.06938679 ...  0.29012998  0.50412969
   0.11520275]
 [-0.70194273 -0.67407437 -0.14204939 ... -0.01644986 -0.49336337
  -0.59462864]]"
7,1,"[0.70827385 0.32835267 0.13831927 0.29997242 0.07289408 0.19412423
 0.93448056 0.15414223 0.88433373 0.86356628 0.70510842 0.75983215
 0.45326554 0.1602523  0.40734992 0.9538557  0.85511797 0.44115908
 0.87124242 0.93125419 0.21222711 0.19702716 0.98135995 0.93940781
 0.36311861 0.36114998 0.89004851 0.41008173 0.83721405 0.35464313
 0.80739918 0.17205882 0.06050255 0.62131486 0.77089294 0.46515036]","[[ 0.82613422 -0.27000525 -0.38096991 ...  0.57874647  0.17797402
  -0.76798814]
 [-0.45190592  0.14896206  0.5711988  ... -0.34832818 -0.05666649
   0.89338507]
 [-0.74892271  0.64867605  0.45288631 ... -0.67550932 -0.76931201
  -0.26270811]
 ...
 [-0.33281079  0.70471484 -0.56074168 ...  0.64448864 -0.22580223
   0.19403634]
 [ 0.68961425  0.94336636  0.28162933 ... -0.07876206  0.54492529
   0.84942941]
 [-0.28923288  0.71300033  0.76137214 ...  0.1257199  -0.15887399
  -0.32880165]]"
8,1,"[0.59987535 0.80543033 0.3186063  0.91931798 0.3816985  0.18709243
 0.66775782 0.63988239 0.53873507 0.78102174 0.21545165 0.56961182
 0.2264504  0.81449059 0.29908921 0.20445876 0.23646518 0.16148634
 0.48800464 0.32112263 0.74812425 0.93299358 0.64247269 0.34751871
 0.08880695 0.79271068 0.34496383 0.41177015 0.77794177 0.0269611
 0.67721538 0.5190096  0.9744112  0.72279013 0.06616399 0.46138242]","[[-0.5903925  -0.33087111  0.37160774 ...  0.8727866   0.98823725
  -0.52322588]
 [ 0.74474239 -0.42179463 -0.81292393 ...  0.28590565 -0.13506018
  -0.9586048 ]
 [ 0.67963805  0.6091673   0.03740995 ... -0.31873025  0.0446518
   0.02580776]
 ...
 [ 0.64363462  0.59590125  0.07996226 ...  0.70082891  0.75329081
   0.53988442]
 [ 0.65284881 -0.46159948  0.56702953 ... -0.95499528 -0.74376348
  -0.71821547]
 [ 0.43223084  0.59047529 -0.08182493 ...  0.17488206 -0.1392779
   0.83529977]]"
9,1,"[0.50890471 0.47488859 0.7900421  0.79323002 0.03924932 0.96322246
 0.11702095 0.61126538 0.07082854 0.03913365 0.44682329 0.93742641
 0.69712076 0.21678138 0.22770406 0.50362858 0.71568995 0.06491945
 0.10804743 0.58228672 0.53591308 0.38707392 0.82136418 0.06743559
 0.76308912 0.89474012 0.57583814 0.89421759 0.16275955 0.42487857
 0.11076049 0.98016402 0.44240701 0.84475556 0.36283426 0.30063433]","[[-0.06994646  0.6505553   0.02969837 ... -0.04199642  0.96081739
   0.17773122]
 [-0.51398165  0.66602149  0.12535961 ...  0.69917191 -0.03890698
  -0.49360947]
 [-0.1333311  -0.72769164 -0.0042583  ... -0.84764015 -0.18478591
   0.83618707]
 ...
 [ 0.99710385  0.90410901  0.5208087  ...  0.9418708   0.24279505
  -0.17107202]
 [ 0.77202238  0.33140254 -0.31848723 ...  0.40335718 -0.34519096
   0.98278105]
 [ 0.18777482 -0.29227421 -0.72385258 ... -0.82792489 -0.95133621
  -0.99193831]]"
