name,description,n,trials,resize
selfLoops_10,,10,1000,True
,class,start_nodes,weights
0,1,"[0.15310008 0.74301323 0.75941027 0.45818271 0.56445332 0.78668462
 0.2446099  0.61773708 0.30935189 0.69009449]","[[ 2.04749460e-01  4.31716517e-01  6.18740283e-01  8.61190352e-01
  -8.90672679e-01 -1.34039333e-01  7.59185627e-01  4.92587169e-01
   5.03087331e-01  5.59970415e-01]
 [ 9.66882261e-01  6.38428121e-01 -4.48773159e-01 -7.57731789e-02
   2.46615582e-02 -9.78699073e-01  2.71279736e-01  8.74393115e-01
   1.44111649e-01 -8.21420228e-01]
 [-7.33390980e-01  4.64644020e-01 -2.37475202e-01 -5.10005410e-01
  -9.53237534e-01 -8.22039641e-01  3.56725171e-02 -3.59827353e-04
   8.34123620e-01  8.00401952e-01]
 [-3.37176915e-01  2.50295982e-01  9.35527429e-01  9.60261658e-01
  -3.36842023e-01 -9.09670512e-01 -4.11473818e-01 -3.75427591e-01
   5.88944805e-01 -7.04968619e-01]
 [-8.31816658e-01  6.79731198e-01 -5.91231683e-01 -7.31005900e-01
   6.26507736e-01 -3.71771109e-01  6.63185183e-02 -9.19403218e-01
  -6.09392478e-01 -6.56177810e-01]
 [-6.90420171e-01 -8.05827988e-01  7.27018765e-01  4.54456722e-01
  -1.02752743e-01 -6.00476985e-01  2.49448043e-01 -4.34968637e-01
  -7.33892660e-02 -2.57145305e-01]
 [-5.25449705e-01  3.16750483e-02  5.77808317e-01  2.24742193e-01
   5.57094816e-01  2.36030529e-01 -7.49607248e-01 -4.46778735e-01
   7.50186183e-01 -5.85392585e-01]
 [ 9.94754864e-01  5.91288839e-02  7.12530453e-01  5.00037116e-02
   1.27966872e-01  8.53110650e-01 -3.61042584e-01 -5.83652842e-01
   5.53352897e-01  7.27873643e-01]
 [ 8.74954534e-01 -6.98361351e-01  5.54339105e-01  6.69720709e-01
   1.02359766e-01  7.81898564e-01  6.12709295e-01  7.22678128e-01
  -2.50252649e-01  3.01776897e-01]
 [ 2.74402938e-01  7.82387887e-01  2.45985737e-02  7.00767827e-01
   3.43505739e-01 -8.24708581e-03 -7.66681177e-01 -8.45145184e-01
  -2.35539725e-01  6.16042772e-01]]"
1,1,"[0.93957326 0.5641466  0.69015151 0.11541601 0.19734107 0.10042848
 0.06981414 0.72638018 0.06004913 0.42363691]","[[ 0.92078654 -0.29552021  0.92936471 -0.90949766  0.7550639   0.68177109
  -0.44576357  0.80766913 -0.70126936  0.79018734]
 [-0.18709557  0.95126664 -0.43839048 -0.60815751 -0.85702037  0.86228779
  -0.41820152  0.54047304  0.67262784  0.44135105]
 [ 0.92616147 -0.4800552   0.80683387 -0.64299873  0.54755873 -0.83782115
  -0.91547872 -0.19365136 -0.97178213 -0.76147717]
 [-0.38691583  0.20960054  0.53859373  0.2090966   0.26475253  0.25259198
  -0.85573693  0.66845947  0.17490355  0.0045096 ]
 [ 0.74901446 -0.88380615 -0.53958227 -0.17270718  0.18134735 -0.94514301
   0.29109    -0.54702431  0.2388006   0.02777891]
 [-0.26967207 -0.7114931   0.82475524 -0.14872091 -0.63012332  0.15011535
  -0.52020699 -0.45628245 -0.47231056  0.61710335]
 [ 0.08347817 -0.71674017 -0.68929082  0.499143   -0.58273231  0.74865725
   0.02950304 -0.87207798  0.12409488  0.14002884]
 [ 0.88611903 -0.88941929  0.41821169 -0.99477308 -0.18545999 -0.89979939
  -0.60904513 -0.0778694   0.51204442  0.70918926]
 [ 0.42137789  0.25882474  0.42052571  0.47750099 -0.73086807 -0.81237336
   0.18000922  0.13047967 -0.65811243  0.09457389]
 [ 0.96411614  0.49532971  0.49684533 -0.79977491  0.71072851  0.88160514
   0.13180214  0.74871314 -0.86021181  0.86019415]]"
2,1,"[0.25445138 0.09540136 0.66180097 0.8943751  0.81355586 0.76577352
 0.28641909 0.79419324 0.43774895 0.39280987]","[[ 0.44208402 -0.61731457 -0.56173788  0.4309722   0.3145894  -0.39539207
  -0.04114409 -0.57111365  0.54648133 -0.17782656]
 [ 0.28112759 -0.78818033 -0.92988376 -0.6448866   0.10112108  0.42272649
   0.9326776   0.44097283  0.51465501 -0.22043294]
 [-0.50317407  0.28407643  0.94619255  0.62407723 -0.46565942 -0.5795415
   0.07962952  0.85113913  0.1362794   0.86630755]
 [-0.72438577 -0.71792723 -0.21229413 -0.13791712  0.28820228 -0.74265055
  -0.60486806  0.39199515  0.3251224   0.07522462]
 [ 0.23416578 -0.16269921  0.53312602 -0.88806257 -0.73377633  0.31693895
  -0.27343923 -0.20981003 -0.93912401  0.51204064]
 [-0.68815208 -0.34765582  0.43737251  0.82978171 -0.70972932 -0.46035456
   0.98848818  0.93829576  0.44745658  0.33014591]
 [ 0.41199102  0.06876217  0.65878439 -0.88122609  0.54235539 -0.36948936
  -0.60312459 -0.87809454 -0.660046   -0.28237096]
 [-0.09160236 -0.164156   -0.67435757  0.03833847  0.30558439  0.71394147
  -0.47748333  0.37520711 -0.68399209  0.90367943]
 [ 0.31774334  0.41102819 -0.30869725  0.95224541 -0.97172974 -0.61842974
  -0.52427296 -0.45008723 -0.30420188 -0.46780506]
 [ 0.40083506  0.61541033  0.88280837 -0.89158154 -0.42790646  0.63755691
   0.15634538  0.66800451  0.60180274  0.94395251]]"
3,1,"[0.33152097 0.39493142 0.29471936 0.32121437 0.739552   0.44918347
 0.39578394 0.22892547 0.73329127 0.02349189]","[[ 0.79431523 -0.92040389  0.8583556  -0.52018989  0.06103596  0.06906286
   0.93668171 -0.5881729  -0.14821924 -0.46190437]
 [ 0.48636048  0.15770472 -0.73921085 -0.3651574   0.53742523  0.45574113
  -0.63120677  0.44717429 -0.82681775  0.66759521]
 [-0.19652911  0.97666523  0.80588587  0.40571424 -0.88865754  0.73698831
  -0.71065686 -0.51812048 -0.89353917 -0.88498735]
 [-0.39536623 -0.97386241  0.27639346  0.96032102  0.04569308 -0.6100163
   0.09024355  0.68322849  0.66267872  0.59167373]
 [ 0.19347252  0.34678507 -0.86100223 -0.8893953   0.0572728  -0.7517608
  -0.82051488  0.94192238  0.78163198 -0.88411649]
 [ 0.8908819  -0.81689889  0.9044471   0.28883895 -0.465728    0.71235609
  -0.03227713  0.43361095 -0.36995848 -0.52348025]
 [ 0.74042846 -0.75415143 -0.08619378  0.98436229 -0.68698465  0.52663973
   0.28316675 -0.97009488  0.66089352  0.54960268]
 [-0.80533274 -0.77460025  0.92562974  0.48799808 -0.11887338 -0.14160296
   0.39221484  0.6447515  -0.95054332 -0.87517696]
 [-0.62501817 -0.63981409 -0.98172436 -0.17386789 -0.09783174 -0.00524554
  -0.59998156  0.0279457  -0.15600086 -0.94162483]
 [-0.64276657  0.39929788 -0.06966854 -0.16490787 -0.31561455 -0.14894466
  -0.42339546  0.44277711 -0.08148367 -0.27085614]]"
4,1,"[0.08479775 0.82813523 0.46472693 0.60598584 0.31574933 0.51187544
 0.0377041  0.28831315 0.04033336 0.84409139]","[[ 0.73155844  0.55058495  0.88806458 -0.71985168  0.51991359  0.60969536
   0.54685933  0.86380941  0.73009072 -0.73977629]
 [ 0.67488578  0.75033166  0.34801992 -0.69488643 -0.38172312 -0.05177794
   0.98616493  0.71766788 -0.17244426 -0.21693661]
 [-0.45718265  0.21942795  0.05677639  0.33473423 -0.10192649  0.71731422
  -0.3773506  -0.48066098  0.12402867  0.80187612]
 [-0.75324139  0.55909985  0.03207096 -0.47042678 -0.30166386 -0.20267326
  -0.28785917 -0.78051344  0.83773847 -0.02345129]
 [ 0.97177741  0.38259135 -0.39800988  0.75248065 -0.05417    -0.74334848
   0.62762795  0.38621724  0.19691801 -0.15451886]
 [-0.97752785  0.87454024 -0.32948706  0.6511069  -0.56376566 -0.46543659
   0.72776143  0.02898391  0.93729336  0.4206736 ]
 [ 0.2170445  -0.57533429 -0.62526643 -0.03989787  0.20673961  0.33373538
  -0.72393807  0.34567472 -0.36883611  0.9953379 ]
 [-0.51346743 -0.70826891  0.35550812 -0.75829655 -0.49814794 -0.14898293
  -0.51172698 -0.80540611  0.35774073 -0.29747168]
 [ 0.94623388 -0.02146561  0.35796707 -0.15162221  0.05072156 -0.43708928
   0.94116072 -0.54637437  0.44829309 -0.94467778]
 [ 0.82212133  0.53793797 -0.26951455 -0.40870131  0.70347169  0.38746715
   0.06908242  0.92137119 -0.93488542 -0.98832101]]"
5,7,"[0.58512397 0.29419712 0.62439418 0.51770301 0.66475647 0.7769875
 0.65862018 0.06933274 0.47967029 0.92365404]","[[-0.4996478   0.05254131  0.70476063 -0.76742109  0.79641955  0.2402325
   0.33587677 -0.11421004  0.77007716 -0.3214384 ]
 [ 0.0037344  -0.54865196 -0.99096819 -0.22923996  0.43649907  0.42652621
  -0.62664637  0.59721821  0.77894157  0.88572948]
 [ 0.17569078 -0.90981664 -0.37936054 -0.44431532  0.49053808  0.03608838
   0.80063757  0.74074825 -0.84300209  0.09003161]
 [ 0.9099474  -0.27143936  0.11379919  0.45181358  0.2100871  -0.97548254
   0.30889801  0.7203433  -0.02516404  0.12928928]
 [ 0.45250459 -0.68148734 -0.54771357 -0.59858269  0.09430651  0.44685696
  -0.5784263  -0.27779023 -0.40469432  0.35573518]
 [-0.96084249 -0.40144362 -0.71570937 -0.55374437  0.08843201 -0.76702461
  -0.96304256  0.68158606  0.36107181  0.90559755]
 [-0.0289794  -0.81393401  0.48996947 -0.0717623   0.57156526  0.11422466
  -0.22182156 -0.71010632  0.27961873 -0.33855494]
 [ 0.97543438 -0.64948    -0.24324506  0.24437147 -0.57400708 -0.38827744
   0.73333383 -0.163991   -0.45249045 -0.64181507]
 [ 0.24348167  0.18568242 -0.3748806   0.40553805  0.53539273  0.92736872
  -0.61840969  0.22119282  0.65669386 -0.96244484]
 [-0.5229501  -0.34192895  0.62391793 -0.71075327 -0.79890106 -0.53425177
  -0.88706591  0.51486828  0.9188745   0.64713563]]"
6,3,"[0.31182565 0.07140763 0.42606011 0.59429981 0.45226918 0.20516526
 0.58478645 0.96132899 0.8424689  0.88996208]","[[ 0.61359648  0.01732353  0.53798657 -0.09514781  0.56848387  0.20061008
   0.91089811 -0.57252205  0.89708554 -0.52940553]
 [ 0.48666334  0.9883382  -0.0953578  -0.68822156 -0.61994876  0.9950102
  -0.77802657 -0.91975651  0.3188452   0.02599559]
 [ 0.4428758  -0.47342835  0.06402604  0.81281029 -0.22807143 -0.7968454
  -0.08835888 -0.57931863 -0.02666342 -0.15092622]
 [-0.83690406  0.43469052 -0.70833168 -0.40698555 -0.40097511 -0.70421447
  -0.71339625  0.86092131  0.3532096   0.76727208]
 [-0.90325482  0.04846187 -0.02546781 -0.24193567  0.96192264 -0.22439195
  -0.11592617 -0.08704324 -0.68264876 -0.12031503]
 [-0.74356561 -0.3397202   0.92125642 -0.33690512  0.10850822 -0.42319808
  -0.11688214  0.02032709 -0.72081925 -0.5213692 ]
 [-0.48545565 -0.7978697  -0.74796733  0.02461761 -0.58523025 -0.13307984
  -0.39243488  0.95091132 -0.06381853  0.94115917]
 [ 0.48893741 -0.45873883  0.86157278  0.51483524  0.21476788 -0.61369679
   0.9604146   0.09721374  0.23565181 -0.4668295 ]
 [-0.96027144 -0.26588308 -0.0963884   0.84518445  0.14976061  0.06471386
   0.94099076  0.5285226  -0.37465603  0.15263525]
 [-0.89369496 -0.07141503  0.79297954 -0.54755976 -0.43362317 -0.45879104
   0.64496409  0.46386317  0.26360211 -0.23839876]]"
7,1,"[0.49602037 0.13808856 0.77569553 0.04468502 0.70119075 0.75642295
 0.21474496 0.58039694 0.46320633 0.4764743 ]","[[-0.35345262  0.62312764  0.32964442 -0.71648251  0.52818172  0.59839616
   0.67068479 -0.76779926 -0.39740941  0.18261   ]
 [ 0.96942932  0.00757911  0.80769889 -0.3425914  -0.13919979 -0.28811197
  -0.24766034  0.20008439  0.16944383 -0.60884694]
 [-0.16529254 -0.97000617  0.2975604  -0.40604056  0.41943639 -0.53756793
  -0.55019836  0.9222433   0.73730489 -0.24860457]
 [ 0.03812239  0.35877744 -0.60551465 -0.27939024 -0.11327789  0.41413492
  -0.92853232  0.9950945  -0.17930202  0.163753  ]
 [ 0.68757937  0.39615043 -0.97457621  0.34203711  0.45540252 -0.46455218
  -0.5803719  -0.73403382 -0.5921852   0.97310235]
 [-0.19582976 -0.83534525 -0.85024833  0.87793757  0.20940725  0.32936754
   0.56937644  0.56520575 -0.42463243 -0.88988969]
 [ 0.07024128  0.30126296  0.38935662 -0.18888184 -0.67452635 -0.24123273
  -0.42169634  0.25466269 -0.73772025 -0.99999155]
 [-0.15207012 -0.96672403  0.16307696  0.98100815  0.05789133  0.11438745
   0.09376552  0.330149    0.49757737 -0.91439873]
 [-0.06597079 -0.16632877  0.16520472 -0.69954925  0.32544914  0.3951888
   0.92847327  0.89705676 -0.26732797 -0.20804355]
 [-0.69750429 -0.80609784  0.01880466  0.94013968 -0.7762365  -0.27023972
  -0.82487573 -0.82628023 -0.04023416  0.16709372]]"
8,1,"[0.71984726 0.47114167 0.72919191 0.74421292 0.59060083 0.05806282
 0.74295044 0.3452796  0.28776931 0.63374752]","[[ 0.88389526  0.21614551  0.65743119 -0.66188328 -0.41817019  0.70954318
   0.56749494 -0.45304508 -0.4220092  -0.54834073]
 [ 0.90450792  0.66390942 -0.89606138  0.6177185  -0.77332779 -0.71374564
  -0.82929562 -0.99402964  0.5250202  -0.84988015]
 [-0.12126028  0.38278802 -0.72660031 -0.98394286 -0.79774651  0.22293072
   0.14426155 -0.64292242  0.56172168  0.03183607]
 [ 0.00585418 -0.90507008  0.35380059  0.65372596  0.82891845 -0.98765744
  -0.95628626 -0.24549735  0.16898232 -0.4630268 ]
 [ 0.31099409 -0.84244707  0.83265952 -0.87952116  0.91850599  0.7754474
  -0.38014969 -0.90201877  0.49465064 -0.32440796]
 [ 0.52873248  0.70552824  0.27165544 -0.32241388  0.8784207  -0.4150057
   0.38540787 -0.33814992 -0.75496518 -0.28249744]
 [-0.94135023 -0.13919784 -0.32943921  0.0962539  -0.62008898 -0.30164895
   0.08038169  0.40144814  0.01810172 -0.66681354]
 [-0.70160143  0.84152916 -0.69809625 -0.95581338  0.23415802  0.79600627
   0.30141193 -0.12477969  0.84445023 -0.61006229]
 [-0.53707768  0.767434   -0.27928432 -0.8759921   0.23104395 -0.82605587
   0.38858576  0.04193719  0.29950328  0.669489  ]
 [ 0.72219931  0.46463001 -0.45638837  0.20128555 -0.62590635  0.30543358
   0.89827262  0.29145385  0.98941373 -0.77122768]]"
9,2,"[0.53554346 0.64123179 0.61453338 0.9331033  0.02742735 0.15155249
 0.96751018 0.60478397 0.22159434 0.48407063]","[[-0.08883178 -0.05687894 -0.17194596  0.42753791  0.03049267 -0.94771206
   0.99690453 -0.70677448  0.30911678 -0.10903188]
 [ 0.00280974  0.2450819  -0.69997093  0.88503968 -0.56530922 -0.41424437
   0.90042657  0.91154093 -0.80949748  0.09494622]
 [ 0.49740491  0.53595801  0.01244261  0.39587775  0.60926715 -0.90350257
   0.93918922  0.22789401 -0.01812148 -0.00683695]
 [ 0.13073322 -0.11055201 -0.56424808 -0.45069289 -0.61964238 -0.78928541
   0.465825    0.42337412  0.82008648 -0.97706085]
 [ 0.89172638  0.46050378  0.85119698  0.5256497  -0.74720424 -0.87141057
   0.35892158  0.28735394  0.37998508  0.67831484]
 [ 0.87131937 -0.85407908 -0.20013588  0.22641037  0.37962581 -0.87178029
   0.4578403   0.04891996  0.0049018  -0.9241075 ]
 [ 0.02997464 -0.01085482 -0.09519575  0.88647507 -0.95967432  0.65528299
  -0.71839489 -0.29210953 -0.69411727  0.08517026]
 [-0.71786977  0.71875507  0.43157799  0.75070323  0.72200491 -0.88097614
  -0.67045032 -0.24805447 -0.74894814  0.030128  ]
 [-0.2547055  -0.82007043 -0.80706525 -0.55424297  0.47243917  0.07752175
   0.66775225  0.15359821 -0.38767537 -0.16485213]
 [ 0.98738602 -0.2008008  -0.98616381  0.96684247 -0.60254771 -0.51259111
  -0.35644142 -0.70459966  0.83664167 -0.90530413]]"
