name,description,n,trials,resize
cycles_10,,10,1000,True
,class,start_nodes,weights
0,1,"[0.83687941 0.63614229 0.58240683 0.54031371 0.76666689 0.38416862
 0.84102398 0.84370117 0.80493668 0.77937396]","[[-0.         -0.5768746   0.1520241  -0.29466869  0.83570719 -0.59918482
   0.80349527 -0.97772494  0.37687525  0.26533085]
 [-0.52633667 -0.         -0.87766243  0.16764426  0.69183942 -0.22171001
  -0.29329095  0.29924257 -0.69089152 -0.31865353]
 [ 0.67932852  0.26209756  0.          0.93784854 -0.2993016  -0.8079518
  -0.27281915  0.18903195 -0.83593476 -0.91894433]
 [ 0.83630868  0.37963334  0.35641502 -0.         -0.80797311  0.7398174
   0.29799331  0.01271529 -0.2335921  -0.62597937]
 [ 0.63012793 -0.39114193 -0.38410245  0.79969398  0.         -0.62842131
  -0.93843692 -0.55741355  0.63006943 -0.87623681]
 [-0.96299233 -0.8429425   0.31435952 -0.50912923 -0.43852317  0.
  -0.43409674  0.2985866   0.10491379 -0.07169416]
 [-0.76949507  0.0062436   0.99856638 -0.23663835  0.06193286  0.45421795
   0.         -0.36948385  0.66547596 -0.18602544]
 [-0.53414922 -0.30793594 -0.79036545 -0.40853624  0.23459166 -0.67684465
   0.62014725  0.         -0.35662125 -0.91895976]
 [-0.44583017  0.04694746  0.22893116  0.2860431  -0.94306869  0.48744739
   0.27809716  0.37267858 -0.          0.41230042]
 [-0.28375787  0.52449154  0.99165126  0.37070063  0.9840595  -0.54301888
   0.96710609  0.34248155  0.391064   -0.        ]]"
1,1,"[0.04508937 0.55900264 0.73583801 0.61532114 0.3944948  0.19210933
 0.82738172 0.38855939 0.35510809 0.39656821]","[[ 0.         -0.6846147   0.77286122  0.92130104  0.52355381 -0.13465815
  -0.00314611  0.07659729  0.64990128  0.51482468]
 [-0.35735427 -0.         -0.06572555  0.5272433   0.7854876  -0.4770858
  -0.43261266  0.63031511 -0.78735772  0.97873591]
 [-0.90836186 -0.97896606 -0.         -0.14643984  0.46452723 -0.04547477
   0.70619673  0.98323773  0.85998138 -0.96012547]
 [ 0.53118908  0.4078642  -0.40617233  0.         -0.83983698 -0.90237092
  -0.50387576 -0.3992295   0.1016012  -0.26055935]
 [-0.4382478   0.69426959  0.41831764  0.82920389  0.         -0.80559712
   0.80214532 -0.39140244 -0.61056543 -0.88538098]
 [-0.68590944  0.84224    -0.70421221 -0.57121692  0.89857733 -0.
  -0.39629823 -0.09934899 -0.84387273 -0.64262363]
 [ 0.63153517 -0.36676057 -0.78514322  0.2114623   0.35852675 -0.43146759
   0.          0.59635497  0.46917863  0.36488764]
 [ 0.46933568 -0.65883609 -0.4941324   0.05011889  0.55779038  0.83121097
   0.99222198  0.          0.36458518 -0.53379332]
 [ 0.93334959  0.56706647  0.78648957  0.32755559  0.93776804 -0.86160889
  -0.26393809  0.15046432 -0.         -0.50806165]
 [ 0.71631858  0.32761703 -0.64631207 -0.76643861  0.71052966  0.02361172
   0.2525013  -0.4540839   0.49439443 -0.        ]]"
2,2,"[0.08897619 0.66800716 0.51707419 0.72518757 0.23738714 0.07974796
 0.12335317 0.95390783 0.26626138 0.89892426]","[[-0.         -0.65242322  0.41140214 -0.63636136 -0.93895272 -0.87825298
   0.05091492  0.3005667   0.50290166  0.76169125]
 [-0.7592031  -0.         -0.19324492  0.39518796  0.16601459  0.66237254
   0.69505786 -0.8580326   0.35804685  0.41609728]
 [ 0.36614    -0.93146953  0.         -0.17024127 -0.40416414  0.20669855
  -0.03213913  0.923552   -0.10931955 -0.65407251]
 [ 0.24567641  0.59153494  0.36948028  0.         -0.32860511  0.33564398
  -0.06826384 -0.46196136 -0.79920676  0.4736932 ]
 [-0.28110599 -0.77622762  0.41818554  0.83349371  0.         -0.1872897
  -0.98059153 -0.95788723 -0.06592848  0.52072552]
 [-0.73637008 -0.42837085 -0.71217056 -0.02671952 -0.36567128  0.
   0.31568483  0.59283805  0.06873199 -0.47368761]
 [ 0.59638454  0.18925335  0.7240056   0.26217967 -0.42901959  0.08171717
   0.          0.17397283  0.48729872  0.14072245]
 [ 0.34889644  0.26004317 -0.91384696  0.04297397  0.92562045 -0.09399898
  -0.80856493 -0.         -0.21846357  0.55266189]
 [ 0.5994841   0.55904026 -0.09341591  0.5943846  -0.59808471  0.58525202
  -0.61164036  0.46205188  0.          0.54220074]
 [-0.97883369  0.34877436  0.60530375  0.08306028  0.01075195 -0.06693265
  -0.40095021  0.00135381 -0.19676996  0.        ]]"
3,4,"[0.28293768 0.41853539 0.63697073 0.46205287 0.37861596 0.68825597
 0.50465893 0.59360692 0.36496556 0.04673428]","[[ 0.         -0.06217043 -0.63832578 -0.58780317  0.75617322 -0.98540387
  -0.36143074 -0.8753979   0.32569317  0.69113801]
 [-0.10064826 -0.          0.15102144  0.22573366 -0.28988776  0.05764905
   0.17532878  0.14871591 -0.449579    0.14429072]
 [ 0.59789056 -0.4567781   0.          0.15068831 -0.56585436  0.46118253
   0.87764988 -0.49157755 -0.67591307 -0.29208858]
 [ 0.46273469  0.37011764  0.98599708 -0.          0.65541215  0.61273115
   0.0227066  -0.28671319  0.04684575  0.90644257]
 [-0.87685416  0.26270177  0.00896602 -0.19491996 -0.          0.19258251
  -0.54252556 -0.85159132  0.85974567 -0.0596496 ]
 [-0.01161993  0.22142244  0.28329234 -0.93288723  0.77959001 -0.
   0.47129049 -0.40012439 -0.70953394 -0.06679822]
 [-0.02168019  0.34815366  0.64036393  0.00933561  0.54371736 -0.65320414
  -0.         -0.03352587  0.17501714 -0.75841593]
 [ 0.84478489  0.22533126  0.59576482  0.9547673  -0.70364605  0.36817049
   0.03105126 -0.         -0.1909294   0.73532771]
 [ 0.80242194  0.89077674  0.62164645  0.3092445  -0.62839152  0.37832885
  -0.83314395 -0.36068959 -0.         -0.38355734]
 [ 0.72889271  0.15393499  0.90705675  0.31145482  0.42048525 -0.05690218
   0.74561114 -0.43932769  0.56687943 -0.        ]]"
4,1,"[0.62621765 0.89897905 0.82488546 0.32812555 0.44839479 0.42710066
 0.85870143 0.22280598 0.01067325 0.12803215]","[[-0.          0.67627672 -0.37946353 -0.20282463  0.44709249  0.5445694
  -0.90415381 -0.48471057 -0.33402796  0.37704649]
 [ 0.2734654   0.          0.49099212 -0.0189871  -0.65660798 -0.05571579
   0.22851592 -0.66062107  0.86818471  0.44828834]
 [ 0.89953863  0.21563378 -0.          0.10389557  0.49969915  0.25633524
   0.09570913 -0.685386    0.854435    0.77080518]
 [-0.70211734  0.44677989  0.74885066 -0.         -0.15982698  0.76783387
   0.35172253  0.9583265   0.07736432  0.95557577]
 [-0.70912338  0.73658277  0.08511358  0.67691004 -0.         -0.95458439
   0.4908157   0.92346784  0.46850832  0.88179132]
 [-0.81192703  0.69104408  0.74725905 -0.06666226 -0.38512843  0.
   0.91312321  0.98675575 -0.42085686  0.72478761]
 [-0.39092551 -0.643964   -0.89465121 -0.51909186 -0.73309639  0.52890394
   0.         -0.36009142 -0.38445636  0.45140944]
 [-0.72662443 -0.5790888   0.21927136 -0.8816921   0.97310683 -0.12882244
   0.42006002 -0.          0.96177882 -0.85629393]
 [-0.20987059 -0.23503328  0.43505565  0.97694239 -0.54722386  0.39334484
  -0.9624134   0.23620681  0.         -0.30156045]
 [ 0.00770617 -0.22322552 -0.17964815 -0.33160533 -0.20464121 -0.36355932
   0.57122868 -0.77117223 -0.19144682 -0.        ]]"
5,3,"[0.4729053  0.87852479 0.37694432 0.65587255 0.58403179 0.60439262
 0.72199614 0.01548663 0.2583689  0.50419493]","[[ 0.          0.27235377  0.54236089 -0.78405309 -0.67053833 -0.10227742
  -0.32010768 -0.91458702 -0.38206118 -0.57501513]
 [ 0.8051662   0.          0.30354036  0.33654407  0.06002424 -0.10168103
   0.98412992  0.77532538 -0.95276943  0.18416438]
 [-0.81420211  0.62201619 -0.          0.17643682  0.2693607  -0.06158918
  -0.71451262  0.61306556 -0.64688942  0.62255795]
 [ 0.37780705 -0.89243688 -0.78497141  0.          0.08992851 -0.7696207
  -0.10855012 -0.18059006  0.8234861  -0.91054418]
 [ 0.75343813 -0.51851292  0.1586383   0.48298978  0.          0.47153296
   0.64671793 -0.07194772 -0.17694498 -0.52733838]
 [ 0.11472817 -0.01450194 -0.25788668  0.87132942 -0.04168573  0.
   0.66211414 -0.37671543 -0.89366894 -0.58929857]
 [-0.11549025  0.20877267 -0.79352247 -0.62186607 -0.04637418  0.14475715
  -0.          0.90830724 -0.45321459 -0.69773081]
 [ 0.83619199 -0.00559244  0.99631414 -0.3229902   0.58234086  0.93172664
   0.61568595  0.         -0.36545678  0.13100255]
 [-0.82909163  0.26914998  0.47039697  0.39454356  0.25135423  0.25710681
   0.79492651 -0.95162397  0.          0.37089592]
 [ 0.52169489 -0.70847492 -0.99306802 -0.16677694 -0.12543509 -0.83440454
   0.18281218  0.80663625 -0.89704745  0.        ]]"
6,5,"[0.93334657 0.79711101 0.74885736 0.83434164 0.4747766  0.97489975
 0.11327041 0.79237834 0.86810547 0.65469102]","[[-0.          0.96231868  0.92089046 -0.99115091  0.29445633 -0.40322631
  -0.7446098  -0.63913835  0.72356509  0.26647426]
 [-0.14343275 -0.          0.82245312 -0.14906926 -0.09307517 -0.45978839
  -0.81363583 -0.75411125 -0.54563131 -0.04785587]
 [-0.65600258  0.81809345  0.          0.59016024  0.43266465 -0.41320605
   0.75685605  0.32101536 -0.34872779 -0.98670416]
 [-0.65621543 -0.92583868 -0.96003836  0.          0.45045818  0.52937863
  -0.17699301 -0.64400366  0.46204506 -0.60440692]
 [ 0.6784716  -0.47494416  0.01291833 -0.74244656 -0.         -0.49632996
   0.45918279  0.54485061 -0.78814357  0.8967644 ]
 [ 0.88369179  0.4329267   0.82801327 -0.45693203 -0.22380143  0.
  -0.3533407  -0.81377536  0.07343221  0.67688722]
 [-0.2941479   0.52024709 -0.87832308  0.73806261 -0.84775513 -0.53718821
   0.         -0.77718277  0.93894672  0.16440319]
 [ 0.25618694 -0.33788449 -0.82309978  0.92521597 -0.48082205 -0.70498663
   0.48223318  0.          0.4710583   0.51919386]
 [ 0.18628414  0.03509386 -0.9256726   0.87285018 -0.14352456 -0.34592045
  -0.28950367  0.90998659  0.          0.39874734]
 [-0.47077752 -0.1535587   0.3483964  -0.64380641  0.58191116  0.11643286
   0.27468982  0.670027    0.69043857 -0.        ]]"
7,1,"[0.96525501 0.34885248 0.31530862 0.77441506 0.99795834 0.59211344
 0.16930921 0.8293108  0.72115768 0.45425809]","[[-0.          0.40723495 -0.4044966   0.19388363  0.63362776 -0.72368641
  -0.84472371 -0.19480361  0.29378356  0.42276458]
 [-0.41289519 -0.          0.826767   -0.68612249 -0.20382011 -0.5890411
   0.36725855  0.66360556 -0.4915798   0.67085925]
 [-0.44475566 -0.74584731  0.          0.013151   -0.32274524 -0.65253662
  -0.03808439 -0.40903009  0.89074211  0.93001073]
 [-0.74027229 -0.29634644  0.4691946  -0.          0.48252817 -0.33391851
   0.27207608 -0.92560743  0.69603836 -0.40460625]
 [-0.72600073 -0.81169037 -0.91180739  0.38510502  0.          0.39858588
  -0.1757184  -0.79888943  0.57043505 -0.86019344]
 [-0.73311995 -0.80240068  0.55044075  0.4527867  -0.40009399  0.
   0.45938149  0.17479834 -0.40386466 -0.17461583]
 [ 0.55849569 -0.91643162  0.42567778  0.73001647  0.19873979  0.56728584
  -0.          0.26774342 -0.61506724  0.26073409]
 [ 0.72888974 -0.79884099 -0.50576232 -0.92995584  0.11562763 -0.57680515
  -0.59041002 -0.         -0.35743146  0.95133684]
 [ 0.01711452  0.48388526  0.37790039 -0.69841203 -0.23271515 -0.81798946
  -0.73838892 -0.04818218  0.         -0.76693049]
 [ 0.19979445 -0.92727566 -0.18646516  0.61561602 -0.47879548  0.96712795
  -0.68796216 -0.26782114 -0.90890595 -0.        ]]"
8,5,"[0.52065444 0.62983577 0.38692339 0.15818811 0.90172713 0.27363764
 0.48369616 0.72415235 0.32526146 0.90120865]","[[-0.          0.01171672 -0.625686   -0.91645054 -0.6270715  -0.23638841
  -0.14598708 -0.23194772  0.12064992 -0.22797434]
 [ 0.12469936 -0.          0.26416596  0.62287641 -0.61102299  0.91962404
  -0.24405942  0.94658587 -0.1515195   0.83761218]
 [-0.84800406  0.14255444 -0.          0.48457107  0.24413741 -0.79852185
   0.99719945 -0.71801802 -0.18270635 -0.20785648]
 [-0.43135673 -0.47279151  0.89378759 -0.          0.56866568  0.1908062
  -0.02511782 -0.19020707  0.52529986  0.75969694]
 [ 0.09623653 -0.80888622 -0.66911599 -0.9393937  -0.         -0.38494627
   0.64989616  0.62202537  0.82734991  0.70152752]
 [-0.17227394 -0.77952377  0.85166277  0.06966127 -0.119089   -0.
  -0.52462087 -0.215304   -0.88351767 -0.82697981]
 [ 0.65338032  0.75399132 -0.36612457  0.32876421 -0.10329669  0.2313692
   0.          0.57129093 -0.39185369  0.33937484]
 [-0.77379417 -0.27209954 -0.4201731  -0.55914326 -0.26372593  0.57195856
   0.77209623  0.          0.50998915  0.17028001]
 [ 0.72616906 -0.28650014  0.76218588  0.84182431 -0.55599213 -0.35170804
   0.07464962  0.91847347 -0.          0.01555272]
 [-0.10051296 -0.90111619 -0.37330096  0.54040651  0.18870243 -0.04361411
  -0.40234576 -0.02460395  0.25954796  0.        ]]"
9,1,"[0.97107706 0.0233348  0.40623931 0.2089817  0.78771891 0.06795119
 0.85294251 0.12314452 0.89482441 0.21823248]","[[-0.          0.94581554  0.09275516 -0.92980588  0.56980037 -0.85838141
   0.64447945 -0.90300975  0.56188808  0.85007331]
 [ 0.87736907 -0.          0.25591447 -0.68147838 -0.91752292  0.28554103
  -0.39050086 -0.19725399  0.48643713 -0.85286818]
 [-0.1455053   0.61621507  0.         -0.48401401  0.91845115 -0.08245176
   0.59310949  0.0534647  -0.66291904  0.80000047]
 [ 0.57132342  0.10689617 -0.36412294  0.          0.13052802  0.98624699
  -0.21011295  0.0013744  -0.38136677 -0.97871579]
 [ 0.60140454 -0.45288388  0.28460954 -0.87390395  0.         -0.78166244
   0.77203126  0.16113714 -0.20256476 -0.96893843]
 [ 0.83978171 -0.5041632  -0.57087499  0.81572637 -0.05125712 -0.
   0.63353566 -0.30156886  0.57483281 -0.25481522]
 [ 0.90163965 -0.8759529  -0.70053715  0.94817024  0.12993768  0.86234819
  -0.         -0.13896955  0.37568658 -0.93036587]
 [-0.72790829  0.82702168 -0.69560106 -0.97901428  0.80109972 -0.60249107
   0.59739947  0.         -0.25894674 -0.84280946]
 [ 0.31801856 -0.28080208 -0.01658786 -0.75287271  0.79997914  0.83290537
   0.02852225 -0.41218786  0.          0.07847095]
 [ 0.18665818  0.29499607  0.66673336  0.30679702 -0.70499181 -0.97305989
  -0.39565473  0.08251358 -0.61616061  0.        ]]"
