name,description,n,trials,resize
cycles_8,,8,1000,True
,class,start_nodes,weights
0,5,"[0.02194436 0.46855244 0.59624307 0.49768908 0.08040319 0.47435733
 0.15940004 0.38015959]","[[ 0.          0.10225624 -0.36277289 -0.55063302  0.78841287  0.70923559
   0.11604178 -0.73568615]
 [-0.07321839  0.         -0.48000953  0.81927494  0.89252695 -0.14646169
   0.59221942 -0.40756625]
 [-0.40595487 -0.91987715  0.         -0.70422027 -0.13767872 -0.68941509
  -0.17422005 -0.74649704]
 [ 0.52529828  0.33949098 -0.99785003 -0.         -0.99486136 -0.54450639
   0.78893097  0.17481546]
 [-0.18859808  0.73086368  0.92789946  0.92470677  0.          0.5237069
  -0.93475942 -0.07713171]
 [-0.95207325 -0.37419344  0.14320279  0.90907768  0.99209102  0.
  -0.64327591  0.27138202]
 [ 0.62412027 -0.33589328 -0.74990086  0.52989231 -0.28100927 -0.56767251
   0.          0.08521683]
 [ 0.70478317  0.11327992 -0.76874192  0.9775589   0.24868376 -0.57534719
   0.94712933  0.        ]]"
1,3,"[0.25382763 0.02168852 0.95523378 0.49051554 0.63935555 0.84475359
 0.90353529 0.24184463]","[[-0.         -0.90230724 -0.79857751  0.82656175  0.44768221  0.77867071
   0.66730724 -0.85801002]
 [ 0.44369265 -0.         -0.59808493  0.70985843  0.9045571   0.57986681
   0.32455031  0.60888235]
 [-0.21519014 -0.58258517  0.         -0.61328729  0.99853376 -0.11693434
   0.48071376 -0.68881049]
 [-0.868413   -0.51231072 -0.13559423  0.         -0.65903794 -0.29875696
   0.01065951  0.28115242]
 [-0.21786211 -0.94324809 -0.1273294   0.31591185  0.         -0.33476609
   0.7386633   0.33300383]
 [-0.76353197 -0.29969295 -0.69134933 -0.90501619 -0.96927155  0.
  -0.39740807  0.22079832]
 [ 0.89554764 -0.56752885 -0.90306643 -0.97808093 -0.24264651 -0.08999836
  -0.         -0.57937293]
 [ 0.21292397  0.33121337 -0.09283427  0.7941702  -0.41831317 -0.34083045
   0.51664145 -0.        ]]"
2,8,"[0.86290853 0.29754792 0.97238756 0.70625152 0.11329932 0.61326879
 0.3062813  0.34214635]","[[-0.          0.78560364  0.34199563  0.2799359  -0.65459759  0.88763924
   0.14920166  0.69065612]
 [-0.44056707  0.          0.17775672  0.28964716  0.14972441 -0.81491286
   0.8027121  -0.12134456]
 [ 0.09617722 -0.50541301 -0.         -0.91697379  0.34265469  0.97690433
  -0.23273359 -0.14123678]
 [-0.23183408 -0.06386497  0.44993619 -0.         -0.75137188 -0.80369215
   0.69271273 -0.16976902]
 [-0.61897306 -0.12097772  0.59789913 -0.29988196  0.         -0.35544623
   0.22391308 -0.52464125]
 [-0.90494878  0.77339128 -0.37277234  0.71361953 -0.599014    0.
  -0.13097011  0.1724124 ]
 [-0.86450514 -0.99666824  0.66830608 -0.02063812 -0.32487454 -0.48262233
  -0.          0.08830789]
 [-0.16066409 -0.9618655  -0.06391444  0.60936273 -0.36962381 -0.70921179
  -0.75547037  0.        ]]"
3,1,"[0.47874917 0.39520556 0.62964127 0.5807049  0.02505349 0.2325733
 0.9598459  0.98531121]","[[ 0.         -0.04648062 -0.70623899  0.80988605 -0.32307797  0.67053824
   0.10297871 -0.38302547]
 [ 0.90297264 -0.         -0.26726145 -0.03965985  0.26036862 -0.92213944
   0.20684108 -0.36565049]
 [ 0.56958682  0.82867131  0.         -0.03694418  0.71499145  0.78155929
   0.79577344 -0.62046629]
 [ 0.28308615 -0.87685417  0.68130792 -0.          0.88970417 -0.67881149
  -0.58541624 -0.18183432]
 [-0.82303516  0.36069954 -0.65182506  0.93584376  0.         -0.4751818
   0.68777364  0.071513  ]
 [ 0.5441925   0.33270444 -0.25483539  0.31189499  0.63167908  0.
   0.19846267 -0.04152357]
 [ 0.54329257  0.02054905  0.18750109  0.58746623  0.98748953  0.8368661
   0.          0.46921908]
 [-0.63194888  0.7935887   0.60546057 -0.37294748 -0.24164358 -0.22273613
   0.03054987  0.        ]]"
4,1,"[0.61610874 0.88504001 0.70917276 0.93600022 0.84314213 0.16450542
 0.54781743 0.32204859]","[[-0.          0.35831435  0.27047853  0.17485821  0.03778422  0.69124756
   0.79016276  0.3386615 ]
 [ 0.56267296 -0.         -0.70584616  0.82499506  0.56371745 -0.72516705
   0.68781401  0.69276603]
 [ 0.93065807  0.91410651 -0.          0.46195026  0.57447971 -0.32500091
  -0.840817   -0.46625039]
 [ 0.06563935  0.78088294 -0.10772058 -0.          0.58969306  0.70118927
   0.34207762  0.11602166]
 [-0.75301361  0.98648003 -0.33759927  0.70085653  0.         -0.26882509
  -0.16184847  0.69073914]
 [-0.91496663  0.63277934 -0.53430956 -0.33491822  0.13412121  0.
   0.12030933  0.94848107]
 [-0.8440869  -0.89323631 -0.0555309   0.643799    0.29161399 -0.81386384
   0.         -0.73512165]
 [ 0.06829003 -0.63943021 -0.46053957 -0.56753763 -0.45779692 -0.67592459
   0.87927455 -0.        ]]"
5,1,"[0.63469654 0.13665165 0.45875226 0.73535494 0.41224786 0.50432858
 0.94966096 0.15771279]","[[-0.         -0.8186261   0.5018089   0.03161067 -0.57146528 -0.02684129
   0.65299246 -0.87684336]
 [ 0.71174091  0.          0.82961335 -0.84957405  0.85823228 -0.55420295
  -0.0264015  -0.12089643]
 [ 0.13896723  0.8713721   0.          0.30726504 -0.21472497  0.38843542
   0.40133667  0.88049119]
 [ 0.63854023 -0.73594338  0.08714245  0.          0.88097054  0.59746043
   0.33207697 -0.27353539]
 [-0.41472121  0.60183922  0.93888759 -0.11104894 -0.         -0.00557056
  -0.80653531 -0.23071425]
 [ 0.84722799  0.70427988 -0.33741921 -0.22731347  0.6622949   0.
   0.25716902  0.46348757]
 [ 0.75012509  0.86855853 -0.13458569  0.88645586  0.21187413  0.14233341
  -0.          0.25638283]
 [-0.39819435 -0.15029813  0.925253    0.01316382 -0.20859629  0.4434661
  -0.61050809 -0.        ]]"
6,2,"[0.98285367 0.38493095 0.22112582 0.31380009 0.01591619 0.35763191
 0.27023736 0.50331053]","[[ 0.          0.0202494  -0.02007055  0.55395475  0.7526075  -0.41458808
   0.94442844 -0.53550282]
 [ 0.47780706  0.         -0.26092261  0.90732266  0.90522162  0.03242034
   0.60057411  0.10449672]
 [ 0.52849986 -0.90382032  0.          0.45419753 -0.53067781 -0.25977512
  -0.96236726  0.73693863]
 [-0.96421988 -0.85969467 -0.94451684 -0.          0.67887661 -0.86457899
  -0.15663119 -0.55675418]
 [ 0.02358872  0.28970018 -0.86621702  0.94939164 -0.         -0.94421909
  -0.69863942  0.35320553]
 [-0.52039213  0.93236282 -0.17217359 -0.43537155  0.42703713  0.
  -0.00755092  0.80395381]
 [ 0.93799141 -0.12436264  0.14512638  0.19946905  0.80591159  0.27176274
  -0.          0.6510694 ]
 [-0.1908956  -0.78361861  0.32908089 -0.38556501  0.09057787  0.61757068
  -0.41164741 -0.        ]]"
7,1,"[0.86571539 0.39877587 0.02697705 0.23551327 0.74453421 0.02888633
 0.01265801 0.25187449]","[[-0.         -0.18976275 -0.96115028  0.15448132 -0.24286113  0.3577857
  -0.58539857  0.38900294]
 [ 0.67249844 -0.          0.04518408 -0.13725471 -0.8928372   0.68659928
   0.97125702  0.39476617]
 [-0.77549461 -0.94583495 -0.          0.62299324 -0.22956424 -0.97722104
   0.04076428 -0.65085928]
 [-0.53591553  0.51450146  0.20215138  0.         -0.76699352  0.90963599
   0.16189404  0.51781842]
 [-0.65455142  0.35209715 -0.82372136 -0.65424202  0.         -0.09362306
   0.62677008 -0.44435432]
 [-0.42314824  0.30744954 -0.6795415  -0.01282907 -0.62294482  0.
   0.03042274 -0.17811403]
 [ 0.66293594  0.07369276  0.98358238  0.2851563  -0.48247829 -0.66441035
  -0.          0.22505595]
 [-0.82874661  0.90517043  0.76910518  0.57462137 -0.27485181 -0.84464483
   0.25525429  0.        ]]"
8,30,"[0.49307668 0.3290664  0.57132944 0.73096196 0.83876742 0.88621334
 0.36678424 0.92427839]","[[ 0.         -0.50201235  0.69981846 -0.41219851 -0.00200109 -0.33219844
  -0.07454687 -0.06711147]
 [ 0.9210308   0.         -0.70662565  0.54464317 -0.6058167  -0.69537265
   0.04504561 -0.53359859]
 [-0.84849513 -0.99053292 -0.         -0.7250606  -0.51614283  0.53240242
  -0.9609725   0.48204121]
 [ 0.74691677  0.87941155  0.4508658  -0.          0.68698826 -0.51220469
  -0.20503907 -0.29312759]
 [ 0.01871269  0.67700084  0.09545753  0.26644073 -0.          0.34518566
  -0.35422851  0.47652914]
 [-0.90718451 -0.37975771  0.81286774  0.63353041 -0.91414224  0.
   0.73962416  0.99564385]
 [-0.69644838  0.59200899  0.53045642  0.64254159 -0.43513765 -0.54316208
   0.          0.40296075]
 [-0.39019252  0.85906952 -0.74448578 -0.48764076  0.98215795 -0.66459627
   0.85869781  0.        ]]"
9,1,"[0.23197337 0.571812   0.97254157 0.48861747 0.33561116 0.99332284
 0.14436467 0.23331563]","[[-0.         -0.34474671  0.92728722 -0.1150061   0.39138998  0.17465598
  -0.71141206  0.90180865]
 [-0.36556501 -0.          0.84745097  0.47990714  0.82334091  0.72891498
  -0.81284456 -0.60982216]
 [ 0.24942442 -0.49444059  0.         -0.01599118 -0.62794597  0.05443533
   0.19661823 -0.54451114]
 [ 0.82312046  0.81053403  0.3990209  -0.         -0.00317736 -0.37072799
  -0.53897812  0.48222414]
 [-0.56816792  0.04665106 -0.96816129  0.55943044 -0.          0.97846475
   0.16154445  0.03270194]
 [ 0.2090786  -0.52702326  0.62984131  0.23344027  0.60869015  0.
   0.85415962  0.99488023]
 [-0.04309718  0.97375505 -0.84513003 -0.94197855 -0.19486925 -0.67191636
  -0.          0.35353975]
 [ 0.94363772 -0.26691757 -0.17208139  0.4294342  -0.98347818  0.89362063
   0.9511957  -0.        ]]"
