name,description,n,trials,resize
no_resize_selfLoops_4,,4,1000,False
,class,start_nodes,weights
0,1,[0.37109533 0.45868063 0.66741666 0.574382  ],"[[-0.2817627  -0.44328637  0.25995728 -0.29160904]
 [-0.14046396 -0.9891319   0.71549412  0.72256096]
 [ 0.53078159 -0.49790706  0.0879875   0.14968832]
 [-0.41531789  0.28367709  0.31809986 -0.57000521]]"
1,1,[0.19120291 0.16012476 0.80271654 0.68619524],"[[-0.58988714  0.35391564 -0.38418606 -0.61006019]
 [ 0.90468516  0.05831353  0.51829623  0.59868212]
 [ 0.34970446  0.0406852  -0.02783737 -0.67019635]
 [ 0.11579128 -0.31410214 -0.03790911 -0.88326979]]"
2,1,[0.52486548 0.01446735 0.98383024 0.57702622],"[[ 0.12440409 -0.18270041  0.91235387  0.3359075 ]
 [ 0.68385536 -0.55110587 -0.818461    0.93684987]
 [ 0.59711281 -0.4265071  -0.77841215 -0.00240693]
 [ 0.30189325 -0.83899718  0.05777708 -0.94492105]]"
3,1,[0.58461304 0.09397613 0.52097989 0.48977506],"[[-0.25309497  0.02295493 -0.61758735 -0.40092339]
 [-0.33945031  0.24625594 -0.81240543 -0.97724743]
 [ 0.58258923  0.06019687 -0.68656352  0.17360521]
 [-0.35250073 -0.3745837   0.84900336  0.70185569]]"
4,1,[0.8839501  0.66207043 0.25837417 0.09404792],"[[-0.64325058 -0.64123998 -0.14820929  0.47233067]
 [ 0.41654992 -0.22418403 -0.52337296 -0.57046666]
 [ 0.51824249  0.82788684  0.64261855  0.80299216]
 [ 0.27557795  0.31748695 -0.14954428  0.06200807]]"
5,1,[0.48268652 0.67305694 0.40232974 0.65361217],"[[ 0.45014199 -0.71694236  0.14694075  0.77194625]
 [ 0.06504528  0.88730579  0.94543726  0.02125027]
 [ 0.56977733 -0.07948689  0.61824945 -0.99735094]
 [ 0.67983881 -0.25155346 -0.91561359  0.57738506]]"
6,1,[0.8666605  0.76729073 0.49024771 0.66534682],"[[ 0.5088038   0.01474413 -0.1148392  -0.32668441]
 [-0.8859192  -0.61572717 -0.58969398  0.07463309]
 [-0.89983702 -0.09892732 -0.59983158  0.41367926]
 [-0.39914444 -0.69810189  0.54469262 -0.41531137]]"
7,1,[0.53113645 0.62409042 0.05315591 0.94407519],"[[-0.73194486 -0.187869   -0.78010682 -0.72354597]
 [-0.61405429 -0.63528451  0.48033927 -0.27759202]
 [ 0.3139332   0.99716036 -0.09846221  0.27069163]
 [ 0.46227229  0.8619727  -0.51238466  0.34291068]]"
8,1,[0.74778366 0.89124445 0.45673033 0.46201217],"[[ 0.47530696 -0.60458601  0.37336828 -0.33244974]
 [-0.32249999  0.02364961  0.4252294   0.0683607 ]
 [ 0.2792339   0.51778278 -0.35952048 -0.23886013]
 [-0.21898143  0.07395679 -0.62099207 -0.32701815]]"
9,1,[0.04166197 0.24222758 0.50233276 0.47779359],"[[ 0.56763001  0.62458611  0.01632515 -0.63296741]
 [-0.40290203  0.98496378  0.71298936 -0.52426514]
 [ 0.44096955  0.31592686 -0.6304376  -0.16014482]
 [-0.62124061 -0.84574307  0.26086393 -0.32463276]]"
10,1,[0.69837093 0.6121797  0.84583882 0.93251612],"[[ 0.42678513 -0.18726381 -0.47633504  0.50555542]
 [ 0.6083777   0.79888581  0.09226482 -0.61769368]
 [ 0.09344461  0.34593861  0.05263074  0.09949907]
 [-0.52843788  0.84338969  0.95522637  0.3374628 ]]"
11,1,[0.52654892 0.78507744 0.3338153  0.08096414],"[[-0.32385708 -0.05063926 -0.2001571   0.53233687]
 [ 0.41189277 -0.8269486   0.09280405  0.64287495]
 [-0.18662882  0.12261276  0.62904737  0.63874795]
 [-0.03122446  0.47467053 -0.64042612  0.07943682]]"
12,1,[0.54924945 0.99639977 0.45531785 0.73990174],"[[-0.72843457  0.44255037 -0.4552588  -0.695258  ]
 [-0.61519652  0.16328054 -0.00570608 -0.00991776]
 [-0.25207334  0.17180894  0.41353756  0.38853107]
 [-0.74062571  0.77055534  0.05138145  0.01320064]]"
13,1,[0.53456287 0.84174891 0.2043004  0.30338263],"[[ 0.12992644 -0.13923723  0.19206622 -0.68025347]
 [-0.33057918 -0.59429556  0.93757518 -0.75460761]
 [ 0.45994203 -0.25625301  0.92580778 -0.5626915 ]
 [-0.91225866  0.74148972 -0.55955987  0.03736256]]"
14,1,[0.44159964 0.8625301  0.97858725 0.0423536 ],"[[-0.82772246 -0.97055251  0.88216388  0.31379072]
 [ 0.47265204 -0.55843095  0.08271583 -0.00670118]
 [ 0.45249441  0.54234781 -0.41226178  0.35102189]
 [ 0.86564239 -0.00371757  0.4283286  -0.92651747]]"
15,1,[0.88401649 0.90555676 0.65842515 0.03534076],"[[ 0.27621559 -0.23247915 -0.20109161 -0.70139127]
 [ 0.01650554  0.33801728  0.96287615 -0.83008779]
 [ 0.09460995  0.29176221  0.92725917  0.780881  ]
 [-0.88874557 -0.82070203 -0.82042713 -0.29681274]]"
16,1,[0.37754573 0.83983089 0.30364278 0.36185048],"[[ 0.44333352 -0.08163398  0.31072144 -0.81142885]
 [-0.79517093 -0.99474042 -0.40027654  0.31393947]
 [-0.38429198 -0.78774901  0.10507367 -0.87231154]
 [-0.43966965  0.9596651  -0.43952251 -0.69486451]]"
17,1,[0.84313775 0.55738947 0.25884656 0.83640114],"[[ 0.38758249  0.70511512 -0.0211349   0.53146845]
 [-0.28464545 -0.25846265  0.61169232  0.1190137 ]
 [ 0.4172862  -0.42548916 -0.44581176  0.82396347]
 [-0.56344821  0.35240986 -0.84169205  0.49006031]]"
18,1,[0.31536841 0.63705224 0.29768915 0.90757161],"[[ 0.66770344 -0.96799185 -0.73745051 -0.00551395]
 [-0.12898861 -0.06756833  0.19624685  0.48153833]
 [-0.38399736  0.19160045 -0.25020632 -0.6415629 ]
 [ 0.45714837 -0.94796242  0.81635315  0.1640559 ]]"
19,1,[0.71847393 0.43260172 0.94483031 0.57958685],"[[ 0.56762539 -0.15767346 -0.12925654  0.57879342]
 [ 0.20157539  0.06921532  0.0978474  -0.12439989]
 [ 0.13098812  0.29120976  0.18703267  0.41701424]
 [-0.17795874 -0.6108773  -0.76577715 -0.80960431]]"
20,1,[0.30542296 0.89761392 0.50177375 0.6728233 ],"[[ 0.6514762  -0.90387671 -0.33118945  0.75050965]
 [-0.38899804  0.46355761  0.92889104  0.71473291]
 [-0.40168311 -0.30912372  0.5694556  -0.25322619]
 [-0.39000172  0.83649047  0.40044676 -0.44559501]]"
