name,description,n,trials,resize
no_resize_35,,35,1000,False
,class,start_nodes,weights
0,1,"[0.45026298 0.71400886 0.84043089 0.52529887 0.04745833 0.01875195
 0.35891527 0.62352569 0.50983478 0.00097251 0.79575519 0.11542139
 0.4986487  0.44391114 0.31460416 0.26863211 0.023981   0.88106691
 0.23640282 0.11851283 0.22254538 0.19796862 0.47120283 0.34987279
 0.04517669 0.42806723 0.43887015 0.29091143 0.62894925 0.4974328
 0.22650319 0.85728374 0.84300437 0.37681654 0.01266142]","[[ 0.          0.88882949  0.32946909 ... -0.43171071  0.04009781
  -0.15233333]
 [ 0.2027735   0.         -0.68581529 ... -0.82309131 -0.63563097
   0.60019686]
 [-0.45607383  0.89231242  0.         ... -0.04058536  0.53957989
  -0.77998074]
 ...
 [ 0.19243385  0.58677563 -0.84914512 ...  0.         -0.27000614
   0.77963673]
 [ 0.79440737  0.63325424  0.72681846 ...  0.98043757  0.
   0.28950394]
 [ 0.90618496 -0.3177803   0.20949565 ...  0.22064066  0.46206538
  -0.        ]]"
1,1,"[0.35716788 0.05525441 0.35076159 0.10551336 0.950642   0.87019123
 0.54411834 0.62344769 0.67588958 0.01895358 0.56748744 0.02105976
 0.81209959 0.53764895 0.26687246 0.615553   0.36855128 0.61688491
 0.67588383 0.86637972 0.78854374 0.29295351 0.29596813 0.57509723
 0.06694301 0.25348769 0.9537637  0.53025388 0.59881277 0.69783987
 0.89952615 0.60192149 0.41942174 0.51629551 0.1272043 ]","[[ 0.         -0.86822946  0.1862079  ...  0.03628162 -0.16043645
  -0.17706583]
 [-0.49946231  0.         -0.5693919  ...  0.12072625  0.15660082
  -0.26400079]
 [ 0.30020155 -0.05388061 -0.         ... -0.98610525 -0.87544243
  -0.59436751]
 ...
 [-0.65648975 -0.14884389  0.70707755 ...  0.          0.13356024
   0.68348539]
 [-0.47791045 -0.44568268  0.36965523 ... -0.5692014   0.
  -0.58926762]
 [ 0.18754189 -0.45042533 -0.88966788 ... -0.38689682  0.81408912
   0.        ]]"
2,1,"[0.09843601 0.97184902 0.41996765 0.27394814 0.04045193 0.7142137
 0.97140607 0.69477388 0.94475061 0.9146773  0.57898622 0.72248084
 0.46513576 0.1026482  0.74175093 0.74810672 0.65923685 0.71633383
 0.74900195 0.29719757 0.19552547 0.21444806 0.9487677  0.90884696
 0.86765934 0.49851603 0.086468   0.2256769  0.04327179 0.06014608
 0.40948402 0.38256302 0.74646139 0.2361428  0.73909711]","[[-0.          0.66245271  0.2125592  ...  0.9268749  -0.76354504
   0.28693157]
 [-0.90356449  0.          0.84489147 ... -0.29396124  0.15803002
  -0.4566126 ]
 [ 0.18046067  0.13053224  0.         ...  0.60108586  0.16057188
  -0.93034266]
 ...
 [-0.07014329  0.27124466  0.21260251 ... -0.         -0.52316796
  -0.71624846]
 [ 0.96829077  0.73591127 -0.29667539 ... -0.78540017  0.
  -0.38505729]
 [-0.14480661  0.83462314 -0.19465502 ...  0.16655018  0.27931973
   0.        ]]"
3,1,"[0.8849801  0.30163837 0.55461584 0.16864944 0.14327908 0.13616506
 0.27676592 0.16609186 0.61372818 0.9518667  0.77580749 0.32723227
 0.10198932 0.63728391 0.10765743 0.01323182 0.93332208 0.08188467
 0.71832129 0.46063901 0.96060122 0.6348003  0.08795913 0.80607594
 0.96647536 0.91160847 0.49750545 0.31355361 0.90851672 0.56843551
 0.10137552 0.1510736  0.36395    0.03595883 0.22606492]","[[-0.00000000e+00  6.48278817e-01  4.49344790e-01 ... -4.59954527e-01
  -7.52471349e-01 -9.82164086e-01]
 [ 3.88396638e-01 -0.00000000e+00 -4.28918482e-01 ... -6.37989694e-04
  -3.72274646e-01  8.51817034e-03]
 [-9.67004711e-01 -7.03767633e-01 -0.00000000e+00 ...  8.59896100e-01
   9.30176514e-01 -9.77645425e-02]
 ...
 [-8.61899042e-01  7.22612285e-01 -3.38125898e-01 ... -0.00000000e+00
  -8.48556474e-01 -6.73779190e-01]
 [ 6.49570122e-01 -8.71125453e-01 -5.35209781e-01 ...  2.86344366e-01
  -0.00000000e+00 -6.98515100e-01]
 [ 7.21919847e-01 -4.54893851e-01 -8.45560254e-01 ...  4.37471355e-01
   9.06763034e-01 -0.00000000e+00]]"
4,1,"[0.05404123 0.59215321 0.51458909 0.40189378 0.23662272 0.47227361
 0.09978459 0.13915032 0.4888752  0.03901251 0.07910372 0.8437203
 0.53728359 0.01910029 0.58824065 0.84656667 0.789517   0.57309717
 0.7337072  0.29086037 0.80459191 0.55466361 0.57216887 0.70016285
 0.31182373 0.67380191 0.4531095  0.2587271  0.107192   0.32678102
 0.57242374 0.75258565 0.64868276 0.51724546 0.53168938]","[[-0.         -0.62421839 -0.83229975 ... -0.54648901  0.58675792
  -0.6667844 ]
 [ 0.36761854 -0.          0.42737192 ...  0.23603143 -0.65855651
   0.42172592]
 [-0.10454823 -0.64590108  0.         ... -0.37758983  0.65755807
  -0.35482376]
 ...
 [ 0.24154984  0.96049797  0.61534602 ...  0.          0.71937222
  -0.47055968]
 [-0.89567271  0.83052408 -0.82448793 ...  0.09679682  0.
  -0.32843605]
 [ 0.17329198  0.89625152  0.13058561 ...  0.11017795  0.39478609
  -0.        ]]"
5,1,"[0.63799439 0.23706494 0.84042359 0.76381667 0.3409536  0.42246824
 0.52006739 0.19857816 0.11765066 0.28751491 0.73246958 0.17354572
 0.78259472 0.79657684 0.55996132 0.77165689 0.60331599 0.02547792
 0.66203354 0.24616217 0.03005958 0.85021952 0.87444519 0.61397757
 0.7093214  0.97904982 0.89751038 0.66542216 0.81292722 0.10629796
 0.51724203 0.22645251 0.69243212 0.59953036 0.45906786]","[[-0.         -0.59509689  0.78364553 ... -0.75650972 -0.14972125
  -0.78344718]
 [-0.85428568  0.          0.60073098 ... -0.98200745 -0.02543654
  -0.50890919]
 [-0.88862186  0.92068671 -0.         ...  0.44844365 -0.44114547
   0.83651845]
 ...
 [ 0.46753935 -0.86180187 -0.87070732 ...  0.          0.33829678
   0.11367669]
 [-0.370598   -0.99219105 -0.36458929 ... -0.10480031 -0.
   0.0407617 ]
 [ 0.69376839  0.7015392  -0.41945253 ... -0.52076168 -0.0497302
   0.        ]]"
6,1,"[0.41993036 0.45112519 0.52612969 0.12641756 0.24596443 0.51300689
 0.21524886 0.64707753 0.10685199 0.8438224  0.49864289 0.74612759
 0.75013623 0.975145   0.36900255 0.48667556 0.05329346 0.8821967
 0.0988112  0.88791734 0.07840055 0.56867622 0.2398967  0.67464557
 0.15388855 0.92810304 0.04763206 0.97188701 0.99128761 0.61681915
 0.31058463 0.02554857 0.94932407 0.74967857 0.66193223]","[[ 0.         -0.46701211  0.43774244 ... -0.88929316  0.71659545
   0.99244756]
 [ 0.00334573  0.         -0.12646402 ... -0.37365315  0.80789499
   0.45793256]
 [ 0.10836028 -0.7262342  -0.         ...  0.66665659 -0.45553261
   0.07957334]
 ...
 [-0.55881314  0.24166169  0.97946847 ...  0.         -0.23081904
   0.91594919]
 [-0.40197006 -0.4775875  -0.244244   ... -0.12187921  0.
   0.85320003]
 [ 0.39884351  0.12516876  0.92445529 ... -0.52322451  0.25314155
  -0.        ]]"
7,1,"[0.39838289 0.33072325 0.08906226 0.57959009 0.06482842 0.27702208
 0.90442298 0.91415004 0.29459952 0.98862956 0.2046819  0.9028649
 0.92165363 0.8838132  0.53834421 0.66946002 0.59873779 0.18133784
 0.46105    0.91224616 0.22060808 0.13405151 0.27710728 0.81196338
 0.7215833  0.248381   0.50522837 0.96582207 0.88796608 0.37559308
 0.98713833 0.30843262 0.48679749 0.62680531 0.67728471]","[[ 0.         -0.77536309 -0.13842922 ...  0.70351387  0.86987097
   0.89219698]
 [ 0.46604394 -0.         -0.87564791 ... -0.84601197  0.16567579
  -0.28848298]
 [-0.26608098  0.10328472  0.         ...  0.96729897 -0.87823778
   0.70847749]
 ...
 [ 0.24850822 -0.61179202 -0.48389697 ... -0.          0.68576496
   0.91842095]
 [-0.746957    0.80261582  0.90466458 ... -0.91324463  0.
  -0.7091714 ]
 [ 0.98949436 -0.10440298 -0.14504298 ...  0.39381451  0.10218647
   0.        ]]"
8,1,"[0.65585936 0.18010262 0.31440736 0.12984839 0.60502571 0.1945417
 0.51220445 0.39237305 0.4092787  0.14411509 0.262251   0.4533786
 0.69539181 0.01600815 0.37763382 0.42386165 0.84901253 0.26631168
 0.03744365 0.99467962 0.98114014 0.6282082  0.01117864 0.75479072
 0.70624118 0.32812479 0.86388347 0.47004568 0.90696827 0.21469409
 0.62713212 0.78292057 0.59523879 0.55834236 0.989909  ]","[[ 0.          0.13730059 -0.92746501 ... -0.13820604 -0.13315285
  -0.1978139 ]
 [-0.59221609 -0.         -0.18290172 ... -0.12221097  0.59583521
  -0.21160004]
 [-0.72713965 -0.55483554 -0.         ...  0.58214811  0.67174742
  -0.92310634]
 ...
 [-0.62886912  0.97289738 -0.17150814 ... -0.          0.75946411
  -0.53398865]
 [-0.0640888  -0.97722722  0.27500126 ... -0.87064633 -0.
   0.30947469]
 [ 0.20510473  0.58314515  0.48852082 ...  0.33993508  0.1063228
  -0.        ]]"
9,1,"[0.77396071 0.60936808 0.63920483 0.41289511 0.1436885  0.10047178
 0.41225797 0.13748241 0.89266202 0.2852371  0.56660074 0.20052188
 0.56040225 0.64776009 0.75342928 0.91690519 0.27189395 0.04678709
 0.16530058 0.96946892 0.90184387 0.79584505 0.0544691  0.81450795
 0.40738491 0.15048542 0.58911051 0.93323873 0.65902989 0.5733006
 0.43815009 0.28730865 0.19804652 0.57486054 0.87293939]","[[ 0.         -0.97841416  0.62147212 ...  0.80095456  0.89887862
  -0.50858156]
 [-0.32783617 -0.          0.40036567 ... -0.13499778  0.29966097
   0.92917232]
 [-0.4607176  -0.80136366 -0.         ... -0.20426196  0.72038695
  -0.73685379]
 ...
 [ 0.91223849  0.98964158 -0.41458828 ...  0.          0.01314986
  -0.62809778]
 [-0.62604091 -0.4054155   0.65977527 ...  0.95697406 -0.
  -0.98778752]
 [ 0.19162034  0.61036362 -0.02753278 ... -0.69181306  0.19942273
  -0.        ]]"
