name,description,n,trials,resize
selfLoops_8,,8,1000,True
,class,start_nodes,weights
0,20,"[0.6527748  0.16713327 0.85969549 0.65492173 0.65001675 0.28462243
 0.65254054 0.93353642]","[[-0.27714506  0.73682838  0.69452069 -0.16300519  0.44720241  0.17957988
   0.98089344  0.82499999]
 [ 0.39382112 -0.58991383 -0.70775384 -0.9903012  -0.89217833  0.70156882
  -0.74038778  0.09821651]
 [-0.0833287   0.66751396  0.23754932  0.16222695  0.18773723 -0.81445157
   0.58988296  0.78430089]
 [-0.88307222  0.9707051   0.64907513 -0.93379959  0.15489024 -0.88492416
  -0.31982749  0.96200484]
 [-0.38255896  0.76822821  0.68371874 -0.16533415  0.90257113 -0.28454205
  -0.68954937 -0.23376158]
 [ 0.42157368 -0.78680946  0.04762932  0.9176185  -0.58847595  0.18975399
   0.10580082 -0.003097  ]
 [ 0.85278832  0.22203564  0.17226975  0.48384125 -0.48519641 -0.46141323
   0.95806676  0.25248725]
 [ 0.56138345  0.61130432  0.08710817  0.09025035  0.30464218 -0.99710687
  -0.63038196 -0.14595361]]"
1,23,"[0.43488987 0.16563328 0.40668192 0.25922149 0.59785408 0.83833997
 0.20184774 0.92700607]","[[-0.38420142 -0.86944263 -0.66029907  0.46724507 -0.88369357 -0.08116066
  -0.07757656  0.55738362]
 [ 0.48354338  0.08478537  0.57100666 -0.1608123  -0.63500407 -0.24876348
   0.58103944  0.53495128]
 [-0.87515752  0.24186911  0.49753474  0.04711876  0.81957875 -0.53966585
   0.92973025  0.22054964]
 [ 0.24851738  0.59054926  0.37643897  0.99749273  0.21503925 -0.39365619
   0.99587914  0.68631029]
 [-0.59241321  0.37093492  0.61480621  0.07683954 -0.8776655  -0.5892192
  -0.5909354   0.26387382]
 [-0.77693178 -0.96067669 -0.36613997  0.72403533  0.50190487 -0.55850104
   0.83997797  0.02679693]
 [ 0.3270034  -0.90293974 -0.47963674 -0.8145617  -0.93600413  0.50771206
  -0.18595103 -0.28926866]
 [ 0.54228433  0.29301473  0.08489514  0.35503231  0.50113199 -0.42140202
   0.44551453 -0.98770351]]"
2,1,"[0.95818891 0.96963185 0.36337597 0.18069855 0.76119617 0.65735726
 0.83270813 0.15988401]","[[-0.03520745  0.04092708 -0.60846132  0.8856082  -0.03911173  0.55895243
   0.19473016 -0.7817367 ]
 [ 0.24035057 -0.57975081  0.82768545 -0.72052162  0.17231727  0.5221464
  -0.1651814  -0.52147138]
 [-0.66350397 -0.06095761 -0.44801462 -0.67495825  0.66543159 -0.93842551
   0.07166574 -0.45879811]
 [ 0.18460037 -0.55253835 -0.95933738 -0.71236081 -0.08315766  0.16410917
   0.7620233   0.19636938]
 [ 0.3527754   0.1576362   0.42429589  0.09560136  0.88922245 -0.84812453
   0.21815727 -0.98135969]
 [-0.65203045  0.1383429  -0.34558731 -0.511656   -0.96544416 -0.98900447
   0.88904031  0.12735361]
 [-0.15649731 -0.69881552  0.91911404 -0.38094411 -0.95393505  0.43969409
  -0.71183839  0.12130592]
 [ 0.88634492 -0.31458706  0.16706646  0.46404556 -0.86936133  0.91550906
  -0.03447824 -0.80702028]]"
3,1,"[0.20329216 0.49685731 0.43113442 0.31974907 0.57754063 0.36126658
 0.79882952 0.51198755]","[[ 0.05972283 -0.28650268 -0.30718057 -0.9753831   0.84885725 -0.96898343
  -0.7756485   0.43054229]
 [ 0.41161294 -0.56213638 -0.80188442  0.71818968  0.94825927 -0.24403774
   0.94686944 -0.61712267]
 [-0.95012911 -0.95076027 -0.38833652  0.20107733  0.40755394 -0.82169239
   0.39696322 -0.66952119]
 [-0.16121362 -0.63487108 -0.9684887   0.80914831 -0.88467052  0.22439808
   0.50320325 -0.33189568]
 [-0.33214694  0.02257499  0.59819709  0.02736867  0.8038224  -0.01214944
  -0.16572758 -0.47544919]
 [-0.22342668  0.20426795  0.75075384  0.62804239  0.42692212 -0.80816771
  -0.36630999 -0.41690325]
 [-0.42710459  0.15843144  0.88611185 -0.05398909  0.80332217 -0.30163189
  -0.00431382 -0.28138989]
 [-0.14897469  0.35288772  0.51601502 -0.62246011 -0.43646913  0.55924846
   0.85289507  0.2519191 ]]"
4,1,"[0.90186992 0.21815454 0.63583201 0.16956427 0.98466663 0.23146822
 0.43748066 0.52624335]","[[ 0.73720674  0.6361637   0.52571796  0.11970917  0.81872433  0.08996984
   0.56548967 -0.39604278]
 [ 0.35672616 -0.13784091 -0.88023535  0.55365593 -0.32324311 -0.43999262
   0.65212786  0.21268898]
 [ 0.97282272  0.43550017 -0.45297278  0.74947832  0.90972933 -0.23799577
   0.61428423 -0.51978623]
 [-0.39156198 -0.36381811  0.43895418  0.53072495  0.92499631  0.51616965
   0.40532558  0.55890085]
 [-0.17081679  0.68740405 -0.73246402  0.56357506  0.80769576  0.58339659
  -0.92571686  0.59681787]
 [-0.42990535 -0.5255354   0.36060974 -0.68533835 -0.11875665 -0.91333198
   0.06531182  0.58626686]
 [ 0.91818139 -0.61448801  0.88659899  0.27093694 -0.14427995  0.40026077
   0.46108334 -0.5350675 ]
 [ 0.94493398  0.34108074 -0.26198997 -0.77979458  0.84831994  0.66182693
  -0.34099291  0.39267317]]"
5,2,"[0.18074903 0.69325628 0.59211156 0.76741347 0.61856537 0.18802552
 0.63238594 0.58305231]","[[-0.29762895  0.73819346 -0.81430824 -0.87625312 -0.95337082  0.60731307
   0.7227545   0.61634066]
 [ 0.54367365  0.38899415 -0.6509928   0.77269524 -0.71365772 -0.09428376
  -0.32297708 -0.59654661]
 [ 0.88904441  0.62123777  0.86862257 -0.29589701  0.75356913  0.24272333
  -0.81137809  0.00687343]
 [-0.89799091 -0.78840805 -0.20674529 -0.99203513  0.06777296  0.21805613
  -0.572687   -0.85713318]
 [ 0.77343428 -0.00441918  0.1042302   0.23532991 -0.04869034  0.90964275
  -0.15900915 -0.04245682]
 [-0.26510251  0.58825038 -0.60126253  0.67633157 -0.37614547 -0.27342999
  -0.26244921 -0.30132938]
 [-0.58470858  0.09617212  0.54482964 -0.32222886  0.44772589  0.9876728
  -0.71520348 -0.55833281]
 [ 0.54539733  0.73874594 -0.52748378 -0.30387738 -0.7614665   0.74061084
   0.71815285 -0.9820295 ]]"
6,1,"[0.61711748 0.66501907 0.41289043 0.63583239 0.71421379 0.51516572
 0.41152265 0.27683505]","[[-0.92433927  0.3379722  -0.76327438  0.4501817  -0.53719488  0.09414649
  -0.52317359  0.87101539]
 [-0.50992477 -0.43342784 -0.99351075  0.03874822  0.90373114 -0.31942957
  -0.08569129 -0.27706598]
 [-0.13778016  0.53518313  0.79813572 -0.44002133  0.50843556 -0.13636784
  -0.84288573  0.02343898]
 [ 0.2634397  -0.83860122  0.02027307 -0.60066339  0.10025697 -0.42099211
   0.4378444   0.89389465]
 [-0.21010382 -0.31191483 -0.21295006 -0.05182789 -0.74039805 -0.12759727
   0.02707721 -0.69189817]
 [ 0.06253488  0.37624714 -0.96788278 -0.91736719  0.38503096  0.77809548
  -0.28794727 -0.68565589]
 [-0.57843699 -0.35852309  0.97369687  0.85705106 -0.91599759  0.95114346
  -0.64146633 -0.56076138]
 [-0.88183403 -0.00646344  0.07859101 -0.63209753 -0.14593701  0.60645177
   0.91754823  0.02354916]]"
7,1,"[0.86675552 0.05836163 0.94139266 0.18289596 0.23491944 0.13570675
 0.10776425 0.38073459]","[[-0.32206496  0.9852389  -0.49963224  0.93483147  0.95194473 -0.34031336
   0.86565083  0.79838408]
 [ 0.13695802  0.91466392  0.14634117  0.60163448  0.41870771 -0.3371199
   0.25452848 -0.10781106]
 [-0.98227742  0.89098825 -0.16701744 -0.36147676  0.7840342  -0.34368794
  -0.09726213 -0.00883467]
 [-0.30841168  0.40553619  0.07783869 -0.07589697  0.10504229  0.7889249
   0.23183774 -0.4997068 ]
 [-0.71497587  0.41023314  0.20837011  0.21641615  0.69417537 -0.937365
  -0.22233768 -0.2034385 ]
 [-0.69150255 -0.63098391 -0.65697542  0.9345717  -0.51211032  0.115345
   0.5782742  -0.55482501]
 [ 0.06163893  0.51576088 -0.57981613 -0.90945029 -0.23585413  0.56105564
  -0.90510263  0.86506063]
 [-0.90622314 -0.85989916 -0.02298991  0.28080486  0.07798346 -0.01279836
   0.44198473 -0.0660533 ]]"
8,7,"[0.70885283 0.31395695 0.450781   0.20736731 0.41061457 0.92882596
 0.64488154 0.03131388]","[[ 0.43189278 -0.55499659 -0.1841455   0.80916234  0.50425512 -0.97001076
  -0.14070019  0.6007907 ]
 [ 0.6507242  -0.03197882 -0.19144132  0.35762135 -0.59294403  0.39214799
   0.54536795 -0.31584837]
 [ 0.19009659  0.13926911  0.50513121  0.94711155 -0.57609693  0.39982407
  -0.24687195 -0.51590485]
 [-0.87100011 -0.85334521  0.14033292  0.43222097  0.73493067  0.13934646
   0.43926087  0.03843364]
 [-0.49206983  0.04696783 -0.97866495 -0.47767515  0.35671312 -0.98809761
   0.81245178 -0.01567396]
 [ 0.07097091 -0.48761979 -0.09415108  0.12007663  0.11763111  0.62586393
  -0.72265666  0.93330763]
 [-0.41529828  0.05253474 -0.64318091 -0.50960647 -0.45042597 -0.16561174
   0.93385925 -0.23095374]
 [-0.75880416 -0.88715249  0.0395661   0.80120639 -0.53998573  0.3791672
   0.17109856  0.241756  ]]"
9,1,"[0.15225826 0.95103571 0.60753384 0.21701105 0.93022097 0.77161825
 0.35565838 0.20490066]","[[-0.86116125  0.77725991  0.20565576 -0.25631462  0.10512917 -0.0293323
  -0.72671726  0.08013544]
 [ 0.93141777 -0.97342452  0.94709818 -0.44140373  0.19569037  0.96548069
   0.90610863  0.01626805]
 [-0.73053072 -0.08725661 -0.26435176  0.78183363 -0.58151699 -0.16109362
   0.50595458 -0.67065327]
 [-0.0095582  -0.10538597  0.77468185  0.01183465  0.13496858 -0.58016809
  -0.69736906  0.86849759]
 [ 0.72789338  0.01073452 -0.67119056 -0.18921704  0.50913997 -0.2930111
  -0.35250364 -0.78384642]
 [-0.50851894 -0.7369651  -0.8949186  -0.52405881 -0.62638174  0.49953426
   0.59898735  0.2021891 ]
 [-0.91955793  0.82382548  0.1242904   0.96494875 -0.36352365  0.49314074
   0.21157145  0.28318083]
 [-0.7227997  -0.13539124  0.13552616 -0.09763228 -0.84548592  0.02332007
   0.65947296 -0.18061207]]"
