name,description,n,trials,resize
selfLoops_33,,33,1000,True
,class,start_nodes,weights
0,1,"[0.78957379 0.31636523 0.61303367 0.0756935  0.48107683 0.6805122
 0.05658558 0.10558466 0.31429688 0.84365015 0.93796747 0.95476277
 0.02654657 0.68381619 0.37585318 0.95833665 0.70150876 0.79357786
 0.84873708 0.79713723 0.18481505 0.808642   0.23575514 0.44222469
 0.35464001 0.44934909 0.63465129 0.31975737 0.47874084 0.79771331
 0.58278332 0.69327513 0.56636669]","[[ 0.74565614  0.47559879 -0.09107069 ...  0.57619618  0.5372298
   0.37920482]
 [ 0.30976387 -0.00945812  0.98917506 ...  0.92452649 -0.92478302
  -0.48866479]
 [ 0.69466895 -0.105566    0.9411402  ...  0.66879295 -0.12409475
   0.69061598]
 ...
 [-0.72000338 -0.64410195 -0.20126848 ... -0.9219236  -0.67584883
   0.28671564]
 [ 0.00512111 -0.59307964  0.00161054 ... -0.32529911 -0.51065442
  -0.2942346 ]
 [ 0.40657574  0.39441691 -0.96903877 ... -0.91696325  0.80403771
  -0.60298159]]"
1,5,"[0.90493778 0.1228714  0.1547777  0.17484085 0.0121749  0.53916152
 0.67716728 0.95423501 0.52319698 0.59194156 0.12215766 0.72120551
 0.86124821 0.92752917 0.72931882 0.50567404 0.20513428 0.1383301
 0.76557298 0.88145323 0.58416647 0.63277027 0.82093425 0.03260504
 0.219655   0.57324869 0.30136253 0.11657747 0.25955288 0.9944937
 0.51087509 0.45093351 0.47945928]","[[-0.0860218   0.81372251 -0.26006637 ... -0.031902   -0.84218642
   0.75062383]
 [ 0.4090279   0.92273178 -0.91522667 ... -0.53888663  0.19206687
   0.37357055]
 [-0.02257981  0.80051851 -0.72210029 ...  0.21655824 -0.63847611
  -0.10675976]
 ...
 [-0.0092092   0.84432296 -0.19568985 ...  0.12549659 -0.30814116
   0.76782211]
 [-0.50079935  0.48569927  0.27604341 ... -0.12031283  0.63207985
   0.7047955 ]
 [ 0.40696007 -0.52689476  0.42213929 ...  0.90710245  0.88789803
   0.72038576]]"
2,2,"[5.56190416e-01 4.74235201e-01 7.61597696e-02 4.21748829e-01
 6.42988699e-01 1.30727524e-01 7.60517550e-01 4.92967529e-01
 2.05450360e-01 9.98272420e-01 8.61918396e-01 6.25281778e-01
 4.05292530e-02 4.05175035e-01 4.59438659e-04 6.03126130e-01
 3.37503500e-01 2.82173589e-02 6.94354892e-01 6.80950582e-01
 2.01735775e-01 5.14524132e-01 8.09511914e-01 6.53940377e-01
 1.70301783e-01 4.47989039e-01 6.50551419e-01 5.62720790e-01
 8.25410910e-01 5.64038045e-01 1.98939564e-01 6.28208641e-01
 4.18795315e-01]","[[-0.94517015  0.06106087  0.10374458 ...  0.66444637 -0.82055576
  -0.12426417]
 [-0.27604299 -0.90327817 -0.76313398 ... -0.81444154 -0.81128804
  -0.03010652]
 [ 0.80133224 -0.82364764 -0.46480564 ...  0.94086059  0.52510543
  -0.11449488]
 ...
 [-0.78288516 -0.47485791  0.96139995 ...  0.71725348  0.07989306
  -0.78743406]
 [ 0.06721151 -0.16574999  0.03770053 ... -0.14522843  0.37459378
  -0.29739019]
 [-0.36564955 -0.35586771  0.61079964 ... -0.72518139  0.18162486
   0.98211419]]"
3,1,"[0.11818628 0.20241894 0.87439619 0.72909154 0.6165284  0.05356656
 0.46428695 0.3472322  0.82265812 0.05675396 0.66035159 0.30595951
 0.52636931 0.87089699 0.09899515 0.69198411 0.93515101 0.38559074
 0.28636542 0.81570502 0.39462771 0.76480809 0.75847379 0.74373511
 0.57891876 0.82624647 0.51484768 0.38659343 0.21662755 0.16637178
 0.17623285 0.03781773 0.57726606]","[[-0.67098639 -0.32165949  0.48493464 ...  0.10368993  0.50971234
   0.6220676 ]
 [-0.0266184  -0.50529612  0.81801916 ...  0.45938093 -0.4375023
   0.56352755]
 [-0.44064673 -0.25478823  0.4523133  ... -0.67826047 -0.26541956
   0.25089976]
 ...
 [-0.18335757  0.32620369 -0.29897939 ... -0.23739723  0.12438622
   0.40945484]
 [ 0.25673892  0.49394978  0.30390372 ... -0.86058139 -0.8979586
  -0.9474675 ]
 [ 0.43411204  0.05107963  0.60109002 ...  0.47611795 -0.35821859
  -0.15828211]]"
4,1,"[0.60104555 0.76129151 0.86145302 0.98373645 0.51433573 0.5841621
 0.13293235 0.5618555  0.78236322 0.74449722 0.63084132 0.60060519
 0.01575544 0.96302521 0.10094032 0.61678386 0.98011717 0.64438679
 0.27134381 0.45804723 0.72637117 0.14585591 0.86185729 0.83246386
 0.57263114 0.38557134 0.93792782 0.29112548 0.26692364 0.32456528
 0.3693745  0.74539014 0.18923579]","[[ 0.23205665  0.2123558  -0.24067785 ...  0.38102888  0.25514421
  -0.01213402]
 [ 0.62420261  0.26532242 -0.41456108 ...  0.38611789 -0.66734393
   0.46792595]
 [ 0.34133393 -0.7757214  -0.57820955 ... -0.97075886  0.4626054
  -0.35815617]
 ...
 [-0.79446849  0.24389432  0.41959459 ...  0.22070994 -0.96581807
  -0.39344143]
 [-0.07687252 -0.08831163 -0.31006216 ...  0.85172368  0.71779077
  -0.92963324]
 [ 0.27533734 -0.27027332 -0.27340228 ...  0.30612418 -0.51108217
   0.11338103]]"
5,6,"[0.35264469 0.00415189 0.41593438 0.33569148 0.96501488 0.43648665
 0.26991765 0.92070617 0.65028874 0.85290865 0.11312181 0.38848039
 0.9869606  0.19279061 0.18837577 0.83935072 0.94434761 0.77605785
 0.22545954 0.53229978 0.10388829 0.40046547 0.14717266 0.40353617
 0.76940462 0.93106328 0.40358623 0.73765569 0.68130545 0.13844562
 0.74135683 0.20172206 0.26074459]","[[ 0.48479484  0.70134104  0.21885079 ... -0.65002675  0.25745538
  -0.02136474]
 [-0.67656767  0.66378942 -0.4594804  ... -0.72668042  0.22861076
   0.02560292]
 [ 0.51636477 -0.37075376 -0.2213388  ... -0.76645853  0.36090795
  -0.98762066]
 ...
 [ 0.12637201 -0.47914253  0.60246619 ...  0.77791313 -0.02252581
   0.77431295]
 [ 0.9275485   0.28746217  0.60975639 ...  0.54565727 -0.89447294
  -0.78106069]
 [-0.59293804 -0.67772883  0.13245091 ...  0.87272665 -0.05217583
  -0.6996941 ]]"
6,2,"[0.03097508 0.35972134 0.00221338 0.23247667 0.08793473 0.49449395
 0.69803972 0.52310847 0.58823185 0.52947475 0.62652936 0.90113421
 0.66907734 0.0985219  0.17036873 0.05368304 0.92418765 0.36272889
 0.58525494 0.51583305 0.37867102 0.94759295 0.50884352 0.77947907
 0.28557221 0.59798475 0.34263616 0.4349866  0.07639018 0.05414134
 0.31240375 0.84900418 0.43793532]","[[-0.94972392 -0.81910185 -0.77125333 ...  0.10568148  0.67672175
  -0.67295004]
 [-0.21809761 -0.12842129 -0.79682526 ... -0.81174962 -0.1339123
   0.03399756]
 [-0.06506255 -0.41261829 -0.2375969  ...  0.39488554 -0.75363081
  -0.48782734]
 ...
 [ 0.64810508 -0.00322718 -0.60477284 ... -0.58232615 -0.83160514
   0.28565907]
 [ 0.66312817 -0.55207405  0.18620022 ... -0.27425257 -0.31663454
  -0.01976728]
 [ 0.38200116 -0.81579815 -0.0057761  ...  0.15301329 -0.01170951
  -0.28943272]]"
7,1,"[0.16705761 0.20628891 0.77119666 0.74287592 0.71992316 0.29980129
 0.17112459 0.09774954 0.76178028 0.85650806 0.34455241 0.93705134
 0.38541685 0.37691942 0.15953058 0.68675555 0.2618756  0.67332007
 0.11198629 0.66593513 0.80865728 0.57103763 0.2674868  0.69790942
 0.5626147  0.70255165 0.84630996 0.73315379 0.23946009 0.7981219
 0.71716082 0.20289459 0.52530941]","[[ 0.37953817  0.94530133 -0.23840046 ...  0.32927278 -0.13009508
  -0.37896351]
 [ 0.38613331  0.51160666  0.1085511  ... -0.35079185 -0.89762348
  -0.36110621]
 [ 0.66346881  0.46238699  0.32667132 ... -0.85860323 -0.43837342
  -0.96128548]
 ...
 [ 0.08755138  0.83504201 -0.66330988 ... -0.95352065  0.85955864
   0.79367727]
 [ 0.14795209 -0.61058032  0.98501073 ...  0.92212146 -0.86644394
   0.77152916]
 [ 0.45254672  0.89457581 -0.87602305 ...  0.64775246 -0.90649933
  -0.67739544]]"
8,0,"[0.69830479 0.85081977 0.8434017  0.98166771 0.40671904 0.46930633
 0.01058362 0.75229857 0.10044571 0.43364948 0.08321685 0.47132185
 0.33850575 0.30569733 0.77744076 0.01409346 0.3821035  0.20192839
 0.44749989 0.88874167 0.42191773 0.95150323 0.94369288 0.81308191
 0.18149993 0.30542095 0.86963867 0.36550551 0.59908916 0.85010332
 0.42739231 0.49660416 0.68612049]","[[ 0.54786608 -0.12137915  0.15273013 ...  0.73924173  0.20277047
  -0.63406524]
 [ 0.442895    0.18260981 -0.3837698  ...  0.70312649  0.29769294
   0.46224662]
 [ 0.89464463 -0.45440008  0.3274201  ... -0.56425334 -0.54134907
   0.63987908]
 ...
 [-0.51589682 -0.98463944  0.27964663 ...  0.985326   -0.20151955
  -0.63127015]
 [-0.84782248 -0.27632122 -0.15138661 ...  0.69052789  0.7019487
   0.19932336]
 [-0.03276414 -0.28582461 -0.29505915 ... -0.12749155  0.37733279
  -0.57845193]]"
9,47,"[0.1650664  0.52932715 0.22880385 0.14248911 0.73105572 0.59604036
 0.15935291 0.59501254 0.44876336 0.30477158 0.85096602 0.49601892
 0.49549049 0.11357402 0.38197711 0.52663676 0.11414583 0.94681649
 0.24339294 0.85261395 0.88006236 0.73579928 0.87453076 0.96097826
 0.00470732 0.02262189 0.32582627 0.32776966 0.92429904 0.21814799
 0.18170497 0.23275746 0.76124563]","[[-0.21662334  0.47185096 -0.18470776 ... -0.02203948 -0.91862446
   0.86933633]
 [-0.98400398  0.39936841 -0.7014666  ... -0.96377902 -0.88774156
   0.25374295]
 [-0.20900924 -0.29414007 -0.6245092  ...  0.87800544  0.23350144
   0.66757027]
 ...
 [-0.84684473  0.26361634 -0.46559702 ...  0.20176392 -0.91206109
   0.14963474]
 [-0.16225187 -0.72999176 -0.95280346 ...  0.98717249 -0.00118147
  -0.36401771]
 [ 0.11291904  0.54447718 -0.75787831 ...  0.47490236 -0.52974273
   0.61443768]]"
