name,description,n,trials,resize
right_resize_3,,3,1000,True
,class,start_nodes,weights
0,1,[0.86761122 0.3425268  0.56316055],"[[ 0.         -0.39795868 -0.6154889 ]
 [-0.89573155 -0.          0.1064824 ]
 [ 0.8872917   0.35718568  0.        ]]"
1,1,[0.44942969 0.51965869 0.9570916 ],"[[-0.         -0.6881473   0.58289537]
 [ 0.31568584  0.          0.85955893]
 [-0.39639381 -0.67163499  0.        ]]"
2,1,[0.16878964 0.63389598 0.92570239],"[[-0.          0.06804751  0.02458843]
 [ 0.36833385 -0.          0.90156734]
 [ 0.475336   -0.77841638 -0.        ]]"
3,1,[0.1718435  0.80643026 0.16154403],"[[-0.         -0.62750602  0.47217346]
 [-0.5769786  -0.          0.74868986]
 [-0.40928687 -0.52469742 -0.        ]]"
4,1,[0.34877868 0.54673418 0.26744605],"[[-0.         -0.29721148 -0.09132712]
 [ 0.56423677  0.         -0.55168642]
 [ 0.51107081 -0.44407157  0.        ]]"
5,1,[0.91029788 0.728002   0.4119969 ],"[[-0.         -0.27817591  0.06947767]
 [-0.95397685 -0.          0.51394189]
 [-0.2639881   0.13763267  0.        ]]"
6,1,[0.41516842 0.959945   0.36614786],"[[ 0.          0.59450207  0.03866255]
 [ 0.560606    0.         -0.63293578]
 [-0.37705931 -0.19279704  0.        ]]"
7,1,[0.55548085 0.64281333 0.30962081],"[[ 0.          0.3775605   0.2044723 ]
 [ 0.2618779   0.         -0.07797492]
 [ 0.44174642  0.89157086  0.        ]]"
8,1,[0.66407855 0.25649607 0.44198115],"[[ 0.         -0.60192542  0.33370008]
 [-0.7982344  -0.         -0.77175311]
 [ 0.82745771  0.11952281 -0.        ]]"
9,1,[0.79141138 0.13318858 0.46631498],"[[ 0.          0.06146852  0.70784312]
 [ 0.78712715 -0.         -0.96869519]
 [ 0.4033083  -0.28722492  0.        ]]"
10,1,[0.86079891 0.67600198 0.92026405],"[[-0.          0.85661666  0.72487315]
 [ 0.25710954  0.          0.87284314]
 [ 0.66147391 -0.33543581  0.        ]]"
11,1,[0.34666204 0.68589119 0.49855996],"[[ 0.          0.71364304 -0.00105366]
 [-0.34854471  0.         -0.89179491]
 [ 0.27212907  0.98760862  0.        ]]"
12,1,[0.95544582 0.15858786 0.3521083 ],"[[ 0.         -0.12365709 -0.67634471]
 [ 0.03293494  0.          0.10738125]
 [ 0.09549843 -0.86279125 -0.        ]]"
13,1,[0.92399407 0.3837088  0.42663039],"[[-0.          0.94471819  0.34308436]
 [-0.21566338  0.         -0.49275094]
 [-0.7145103  -0.06915427  0.        ]]"
14,1,[0.24406161 0.77742994 0.95868571],"[[ 0.         -0.21394462  0.28802792]
 [-0.37211056 -0.         -0.91591848]
 [-0.93318517 -0.41285697  0.        ]]"
15,1,[0.21835557 0.58748245 0.32231913],"[[-0.          0.71943341 -0.09890046]
 [ 0.8670871   0.         -0.02101981]
 [-0.51650156 -0.43717902  0.        ]]"
16,1,[0.12642596 0.47827897 0.30797963],"[[-0.          0.517547   -0.96120859]
 [ 0.48743088  0.         -0.74295579]
 [-0.8307738   0.72310207 -0.        ]]"
17,1,[0.36087617 0.09787659 0.91074978],"[[ 0.          0.70465906  0.23649426]
 [ 0.65132177  0.          0.90876784]
 [-0.5252208   0.96595814 -0.        ]]"
18,1,[0.81363493 0.759066   0.64433971],"[[-0.          0.11320142 -0.74510349]
 [-0.1587838   0.         -0.83493912]
 [ 0.46268452 -0.87603266  0.        ]]"
19,1,[0.25620144 0.3842662  0.83125973],"[[ 0.         -0.78798392  0.57776764]
 [-0.40805198 -0.         -0.3295493 ]
 [ 0.07613077  0.75728649  0.        ]]"
20,1,[0.09651074 0.27562149 0.63114921],"[[-0.         -0.38756161 -0.90229827]
 [-0.16079128  0.         -0.70270906]
 [-0.77660811  0.90154238 -0.        ]]"
21,1,[0.11167748 0.50600228 0.62173748],"[[ 0.          0.39560185  0.38361845]
 [ 0.58540454 -0.          0.53460812]
 [ 0.07852685 -0.03015484 -0.        ]]"
22,1,[0.75335959 0.77559527 0.78795245],"[[-0.          0.32525708 -0.55276857]
 [-0.13541897  0.         -0.195228  ]
 [ 0.97547852 -0.98193763 -0.        ]]"
23,1,[0.2080807  0.90074049 0.6869374 ],"[[ 0.         -0.1549566   0.2758997 ]
 [-0.81753297 -0.         -0.6309555 ]
 [-0.81274817 -0.53334994 -0.        ]]"
24,1,[0.28819348 0.62945363 0.56681444],"[[ 0.         -0.72437387 -0.45977307]
 [-0.17456033  0.          0.24323365]
 [-0.89049112  0.03017219  0.        ]]"
25,1,[0.15774101 0.51088167 0.394025  ],"[[ 0.         -0.34605959 -0.42248551]
 [-0.14251255 -0.          0.23820884]
 [-0.09494877 -0.38196239  0.        ]]"
26,1,[0.62454203 0.63121708 0.03511626],"[[ 0.         -0.39991549 -0.48022281]
 [ 0.35967395  0.         -0.00453328]
 [-0.82430972  0.40449353  0.        ]]"
27,1,[0.56486109 0.08910556 0.66115288],"[[-0.          0.98081016 -0.36355396]
 [ 0.29286377  0.         -0.53344442]
 [-0.71093316  0.66235069  0.        ]]"
28,1,[0.05193319 0.80982504 0.22567041],"[[ 0.          0.52158377 -0.96272994]
 [ 0.3402473  -0.          0.09388367]
 [-0.30033154  0.91996932  0.        ]]"
29,1,[0.35337961 0.98953738 0.61940313],"[[-0.         -0.42147143  0.97301143]
 [ 0.82581526  0.          0.87942624]
 [-0.07156151 -0.7060148  -0.        ]]"
30,1,[0.47852023 0.12782491 0.22270701],"[[-0.          0.83929689  0.98126275]
 [ 0.99149256  0.          0.32536169]
 [-0.64461604  0.43317399 -0.        ]]"
31,1,[0.06161792 0.01772668 0.1446647 ],"[[ 0.         -0.93136678 -0.74221394]
 [-0.01770797 -0.          0.11344485]
 [-0.27489315 -0.74303343 -0.        ]]"
32,1,[0.72342243 0.07472025 0.34840445],"[[ 0.          0.08196934  0.32877716]
 [ 0.64961744 -0.          0.42444604]
 [-0.64652854  0.70173757 -0.        ]]"
33,1,[0.81026427 0.93701595 0.94308903],"[[ 0.         -0.55107228  0.78204133]
 [ 0.44685696 -0.         -0.16506754]
 [-0.42569192 -0.32679258  0.        ]]"
34,1,[0.99856861 0.17924616 0.48329862],"[[-0.          0.32663181  0.45945702]
 [ 0.47710318 -0.          0.16935791]
 [ 0.5723887  -0.14468845  0.        ]]"
35,1,[0.9158884  0.92495726 0.4673541 ],"[[-0.          0.32943575 -0.27784872]
 [ 0.07214006 -0.          0.54140359]
 [-0.08138738 -0.9338075  -0.        ]]"
36,1,[0.19959061 0.3522815  0.74704847],"[[-0.         -0.89939037  0.56576151]
 [-0.36876815  0.          0.24301379]
 [ 0.67428431  0.55181283  0.        ]]"
37,1,[0.08529367 0.26692584 0.72315574],"[[ 0.          0.1094222  -0.89829705]
 [-0.60311559  0.         -0.18309812]
 [ 0.84299283 -0.61200342  0.        ]]"
38,1,[0.75179465 0.65311689 0.99324955],"[[ 0.         -0.06222507 -0.62164705]
 [-0.93980094 -0.          0.96986603]
 [ 0.67274354 -0.01499094 -0.        ]]"
39,1,[0.59451181 0.7119892  0.00400356],"[[ 0.         -0.48296703 -0.55485693]
 [ 0.60776752  0.         -0.32962432]
 [ 0.28388683 -0.56719518 -0.        ]]"
40,1,[0.46125342 0.07833591 0.84656844],"[[ 0.         -0.12462684 -0.01358206]
 [-0.14842801  0.          0.62012661]
 [-0.2690629   0.64998822 -0.        ]]"
41,1,[0.34023821 0.15444492 0.84660081],"[[-0.          0.68367052  0.4864047 ]
 [ 0.2224281  -0.         -0.03962098]
 [ 0.71329854  0.24192093 -0.        ]]"
42,1,[0.00154809 0.65027796 0.56418973],"[[-0.         -0.81415032  0.65345928]
 [ 0.56630702 -0.         -0.88135356]
 [-0.04957028 -0.2776128   0.        ]]"
43,1,[0.48065561 0.53098385 0.66905669],"[[ 0.         -0.27382652  0.47192696]
 [ 0.89107372 -0.         -0.78172909]
 [-0.3922561  -0.40077855  0.        ]]"
44,1,[0.1795651  0.24538803 0.35584998],"[[-0.          0.06760833  0.69140818]
 [-0.62535476  0.         -0.43643876]
 [ 0.36272191  0.32148918 -0.        ]]"
45,1,[0.78626734 0.98788412 0.14752067],"[[ 0.         -0.08564289 -0.32190807]
 [-0.31238778  0.         -0.18940852]
 [ 0.80442555 -0.99691076 -0.        ]]"
46,1,[0.85109658 0.07684387 0.70585825],"[[-0.          0.63330836  0.19027418]
 [-0.67850544  0.          0.14722991]
 [-0.9305433  -0.15578602  0.        ]]"
47,1,[0.60449402 0.41577606 0.1701452 ],"[[ 0.          0.35276042 -0.78454205]
 [ 0.87357441 -0.         -0.6301073 ]
 [ 0.91653104 -0.13833822 -0.        ]]"
48,1,[0.12331755 0.160871   0.17674293],"[[-0.          0.30966572  0.2827692 ]
 [ 0.27974305  0.         -0.30293107]
 [-0.47226523  0.74632072 -0.        ]]"
49,1,[0.23037826 0.10054271 0.31120036],"[[ 0.          0.98996014  0.28164654]
 [-0.86656297 -0.         -0.82356604]
 [ 0.11783401  0.89131647  0.        ]]"
50,1,[0.98736862 0.13268977 0.96008203],"[[-0.          0.16378429  0.59026047]
 [-0.19658733  0.          0.23941126]
 [-0.408858    0.53104628  0.        ]]"
51,1,[0.62288406 0.01206176 0.05834477],"[[ 0.          0.75211689  0.32219803]
 [-0.68819826  0.         -0.38000228]
 [-0.95043929  0.5266288   0.        ]]"
52,1,[0.84971505 0.31543306 0.85203607],"[[-0.         -0.3221527   0.74703681]
 [ 0.70245393 -0.          0.82700996]
 [ 0.40298687  0.99200119  0.        ]]"
53,1,[0.34724103 0.28957428 0.91056599],"[[-0.         -0.48942313  0.32756587]
 [ 0.04724195  0.          0.12563173]
 [ 0.37879331 -0.41519225  0.        ]]"
54,1,[0.14964408 0.0076249  0.32645968],"[[-0.         -0.64631477  0.58144731]
 [ 0.76842715 -0.          0.33757307]
 [-0.50807827  0.27100427 -0.        ]]"
55,1,[0.94995386 0.10904878 0.97175595],"[[ 0.         -0.27781281  0.06039938]
 [-0.34871871  0.         -0.90542371]
 [-0.02299974  0.30483362  0.        ]]"
56,1,[0.41467277 0.34264511 0.70216534],"[[ 0.          0.99107906  0.54910382]
 [-0.81967785 -0.         -0.86133866]
 [ 0.62292025  0.69595931 -0.        ]]"
57,1,[0.97292221 0.68851725 0.78944026],"[[-0.         -0.67305207  0.12969112]
 [ 0.82570815  0.         -0.53480596]
 [-0.86616667  0.93541828  0.        ]]"
58,1,[0.68990494 0.86564482 0.79065236],"[[-0.         -0.86494383  0.41695318]
 [-0.88567923  0.         -0.2004856 ]
 [-0.40578474  0.10523656 -0.        ]]"
59,1,[0.73705552 0.3341153  0.90217888],"[[-0.         -0.06948884 -0.4879804 ]
 [ 0.746304   -0.          0.03259219]
 [ 0.87830103  0.03835467 -0.        ]]"
60,1,[0.42511547 0.87168397 0.58214326],"[[ 0.         -0.8761657   0.39290198]
 [-0.85209874  0.          0.2758265 ]
 [ 0.25885457 -0.69745399  0.        ]]"
61,1,[0.58613109 0.46562277 0.01698966],"[[-0.         -0.6309967  -0.72758563]
 [-0.68073262 -0.         -0.83669015]
 [-0.42707151  0.50326401 -0.        ]]"
62,1,[0.80199156 0.76078562 0.11296788],"[[ 0.         -0.96801386 -0.47879897]
 [-0.5525536   0.          0.81545959]
 [ 0.86298024  0.91330011  0.        ]]"
63,1,[0.73934712 0.89924514 0.42056311],"[[ 0.         -0.61216222  0.26099251]
 [-0.93471831 -0.         -0.09343628]
 [-0.09073545  0.05796022 -0.        ]]"
