name,description,n,trials,resize
cycles_41,,41,1000,True
,class,start_nodes,weights
0,20,"[0.04171017 0.50971354 0.50274498 0.51546264 0.76139811 0.44071909
 0.09517017 0.90195666 0.09027721 0.08615782 0.80670951 0.21537045
 0.7034192  0.3444083  0.03342757 0.15241201 0.78587248 0.66934721
 0.64909952 0.84828052 0.32628498 0.58688936 0.88376775 0.6374969
 0.45793435 0.12412479 0.83530695 0.38049275 0.65322219 0.8176563
 0.54848211 0.81380389 0.97785804 0.29763982 0.83453512 0.08396912
 0.31690279 0.51862202 0.43756684 0.22245048 0.91738069]","[[ 0.00000000e+00 -9.61411332e-01 -1.42488780e-01 ... -5.10348455e-01
   1.95451088e-01  2.68955075e-01]
 [ 8.90104330e-01  0.00000000e+00  1.57612711e-01 ...  8.35943393e-01
  -7.82803292e-01 -1.63628849e-01]
 [ 5.90155435e-04 -3.71198599e-02  0.00000000e+00 ... -6.82688899e-01
  -2.14553575e-02 -5.25796360e-02]
 ...
 [-3.45671770e-01 -8.78256177e-01  6.17137022e-01 ...  0.00000000e+00
  -7.87083241e-01  8.63158295e-01]
 [-3.75911371e-01 -3.99413289e-01 -4.52319279e-03 ... -1.36375789e-01
  -0.00000000e+00 -6.14903279e-01]
 [ 5.25891488e-01  7.58322229e-01 -5.81035993e-01 ... -4.76270754e-01
   4.32964506e-01  0.00000000e+00]]"
1,1,"[0.60545223 0.87184077 0.15176796 0.05980037 0.53514321 0.75486584
 0.37588108 0.0744584  0.0649092  0.11950183 0.5902771  0.83384738
 0.04841651 0.53803901 0.21592385 0.80283684 0.05171994 0.48754698
 0.04618358 0.22725963 0.63729412 0.62662011 0.62705496 0.1467305
 0.46680299 0.30764876 0.84907028 0.35095535 0.62143356 0.21007441
 0.68871468 0.32989124 0.60242861 0.69621603 0.09420971 0.87225664
 0.0126086  0.55960011 0.21186785 0.35403426 0.9309964 ]","[[-0.          0.447616   -0.11401661 ...  0.46410544  0.00099827
  -0.55174134]
 [ 0.08381416  0.          0.11161326 ... -0.70984805  0.40694531
   0.35232408]
 [-0.47614728 -0.02918268 -0.         ... -0.26460707 -0.04201276
   0.15809525]
 ...
 [ 0.11181702  0.25022343 -0.37138263 ...  0.         -0.81779747
  -0.39230774]
 [-0.93734443 -0.07233284 -0.45324277 ...  0.5500459   0.
  -0.36468048]
 [ 0.95799736 -0.06233289  0.68714528 ...  0.8665268  -0.69364883
  -0.        ]]"
2,57,"[0.4576449  0.8910732  0.81167899 0.20859444 0.20850089 0.32237672
 0.07890288 0.50690737 0.32074144 0.25539621 0.37982673 0.63476736
 0.62666726 0.55765561 0.42565649 0.6210302  0.20366251 0.8597388
 0.56328137 0.19026283 0.46426287 0.02032111 0.37971026 0.80834587
 0.17309826 0.43412338 0.58900335 0.29696305 0.66454514 0.60639498
 0.79302483 0.12896896 0.61985747 0.54465702 0.68975423 0.97358384
 0.52418911 0.15241335 0.49017682 0.22145338 0.43855686]","[[-0.         -0.73412698  0.23811038 ... -0.6160014   0.26311965
   0.27173888]
 [-0.05500575  0.          0.10186579 ... -0.7775013   0.17483096
   0.95333294]
 [ 0.12491463  0.90862488  0.         ... -0.6651952   0.55326217
  -0.30434272]
 ...
 [ 0.48836406  0.644854    0.69163812 ...  0.          0.51403352
   0.30604974]
 [-0.91145727  0.20983948 -0.20832437 ...  0.30814063  0.
   0.56323352]
 [ 0.61335845  0.75294644 -0.56388686 ...  0.03382067 -0.89442734
   0.        ]]"
3,3,"[0.75954921 0.75729535 0.74130818 0.88595837 0.60084423 0.38993186
 0.51034045 0.25121387 0.53246433 0.31380682 0.07239942 0.64352189
 0.33086166 0.05664026 0.07859396 0.8464574  0.67326367 0.59554078
 0.77684503 0.01811953 0.68064957 0.93659103 0.51918646 0.03653768
 0.26518146 0.76772043 0.23442489 0.2393768  0.4529068  0.53904293
 0.01766936 0.94864042 0.01336692 0.42827745 0.22109822 0.41748922
 0.56597682 0.00496436 0.26613188 0.68273198 0.65403338]","[[-0.         -0.71563134  0.24680086 ... -0.02951969 -0.84563477
   0.6299371 ]
 [ 0.64560059  0.          0.70191335 ... -0.66621802 -0.06049145
  -0.4649493 ]
 [ 0.7105757  -0.39194541  0.         ...  0.5527001   0.05475311
  -0.49288069]
 ...
 [-0.28397367  0.99155297 -0.83900188 ... -0.         -0.22244147
   0.20508117]
 [-0.49255963 -0.55949577  0.42881283 ... -0.4874209   0.
  -0.95289184]
 [ 0.04139876  0.61145905 -0.92378548 ...  0.75259322  0.50690802
   0.        ]]"
4,32,"[0.01641445 0.015281   0.36517248 0.63520135 0.30212709 0.54782029
 0.61776293 0.83924584 0.71561382 0.573254   0.02509652 0.22607421
 0.36799946 0.0373518  0.96365333 0.27106269 0.44040312 0.42517608
 0.39771218 0.05537153 0.25881821 0.12524817 0.53046968 0.57267799
 0.12090753 0.03515079 0.46850052 0.37626705 0.93369352 0.99710949
 0.72803398 0.1669248  0.8355411  0.21293833 0.95183892 0.83765076
 0.21895831 0.82814978 0.4838371  0.790038   0.90428292]","[[ 0.          0.07399558 -0.28269394 ... -0.29409735  0.85266553
   0.48636078]
 [-0.08573755  0.          0.84741417 ... -0.29300156  0.37904991
  -0.67684465]
 [-0.11041202  0.96647949  0.         ...  0.76325276 -0.5846523
   0.35440693]
 ...
 [ 0.5225205   0.58760457  0.30909125 ...  0.         -0.40722605
  -0.65874113]
 [-0.09788326 -0.42930151  0.64548309 ... -0.90515414 -0.
  -0.49471184]
 [-0.26876314 -0.78209518  0.98227943 ... -0.4279294  -0.24407583
   0.        ]]"
5,81,"[5.96441473e-01 2.74821003e-01 9.95880149e-01 8.83344611e-01
 4.36889191e-01 4.45391663e-01 1.50645473e-01 7.49040743e-01
 8.67122147e-01 4.16083607e-01 6.80942759e-01 3.58630623e-01
 5.29980201e-01 8.35615253e-01 8.94406239e-01 2.07291776e-01
 7.14673279e-02 3.70007529e-01 5.17506424e-01 7.52016709e-01
 9.94566400e-01 5.63186865e-01 5.91635094e-01 2.97305119e-02
 4.06686231e-01 3.40578213e-01 3.18319199e-01 1.78531911e-04
 5.52930404e-02 9.34070112e-01 7.89366066e-01 2.64035347e-01
 2.21650696e-01 8.96036087e-01 6.94351206e-01 3.86566839e-01
 8.94699047e-01 6.46191921e-01 8.53917857e-01 4.20461823e-01
 7.42446831e-01]","[[-0.          0.03526869 -0.87525357 ...  0.24566728 -0.90896303
  -0.95249145]
 [ 0.48287701  0.          0.52580272 ... -0.17957626  0.73931971
  -0.44186503]
 [ 0.48096161  0.99582726 -0.         ... -0.52955228 -0.56527313
   0.7176935 ]
 ...
 [ 0.42572657  0.69747581  0.90709402 ...  0.         -0.27440388
  -0.8724729 ]
 [-0.05660486  0.4198109   0.81898824 ... -0.56416779  0.
   0.44205819]
 [-0.89832311  0.31992319 -0.5938664  ...  0.05004478 -0.53184125
  -0.        ]]"
6,1,"[0.02836299 0.12178016 0.51478345 0.23766489 0.72590098 0.6083302
 0.98943333 0.64891032 0.28344761 0.92949421 0.1487335  0.45212978
 0.16135558 0.30304455 0.66578552 0.39226884 0.22318772 0.99949999
 0.08310428 0.76426903 0.98693981 0.59749802 0.78546953 0.14900901
 0.84632471 0.68979526 0.71321706 0.46109933 0.48645214 0.75659075
 0.31538089 0.85864098 0.34037749 0.27278971 0.57592593 0.8073906
 0.4919464  0.43468561 0.30021274 0.29850022 0.6990346 ]","[[-0.          0.00274513  0.96027423 ...  0.91660906  0.21899927
   0.76802732]
 [ 0.88499589  0.          0.37175578 ...  0.55816116 -0.85039743
   0.37876092]
 [ 0.71410659 -0.05981273 -0.         ...  0.39951092  0.35751668
  -0.02909095]
 ...
 [-0.30387249  0.59143451  0.40239561 ...  0.         -0.04381806
  -0.11461803]
 [ 0.62476379 -0.58692637  0.42897974 ...  0.03985815 -0.
  -0.18727167]
 [ 0.11279053  0.65362037  0.89804602 ... -0.98143761  0.84228855
   0.        ]]"
7,1,"[4.46240917e-01 8.10993780e-01 3.36020033e-01 3.02145268e-01
 9.46326518e-01 9.68141905e-01 6.90970429e-01 7.51988046e-01
 6.05619384e-01 7.85795755e-01 4.38189909e-05 4.09577951e-01
 2.12029314e-01 3.50897349e-01 8.78170999e-01 6.81688785e-01
 4.49639148e-01 1.44955064e-01 5.19395112e-01 3.18077046e-02
 6.96067004e-01 6.36215355e-01 7.45519202e-01 6.07928153e-01
 8.35692703e-01 8.97775308e-01 9.04774890e-01 4.12361855e-01
 9.17463401e-01 3.84283723e-01 9.04814963e-01 1.04885575e-01
 6.65234452e-01 6.90117675e-01 2.37707273e-02 3.35902680e-01
 7.95770852e-01 8.89227350e-01 3.66753908e-01 3.01952998e-01
 1.71383973e-01]","[[-0.         -0.94714436 -0.89558696 ...  0.01805245 -0.13175179
  -0.78188404]
 [-0.61165006  0.         -0.33180364 ... -0.58632699 -0.75839462
  -0.44157883]
 [-0.06228324 -0.40488828 -0.         ... -0.88000814  0.96184074
  -0.55384036]
 ...
 [-0.11001446  0.84593362 -0.3855106  ...  0.          0.21536637
  -0.15745766]
 [ 0.99046397 -0.7124051  -0.20763678 ... -0.3024859  -0.
   0.81831951]
 [ 0.90611363  0.02303614  0.24812772 ...  0.6398241   0.36042883
   0.        ]]"
8,1,"[0.63257144 0.78464081 0.28847338 0.27463738 0.68419162 0.23873544
 0.43289922 0.73092668 0.77876801 0.13524608 0.36880124 0.4928197
 0.78593169 0.21859529 0.56493579 0.9858167  0.38346139 0.15948369
 0.03499378 0.70196378 0.23204639 0.78416185 0.42595445 0.32735844
 0.84629187 0.69255086 0.64807224 0.71304047 0.72569127 0.55324106
 0.39383956 0.75028929 0.6646058  0.11042839 0.98596794 0.04265727
 0.00983787 0.40316216 0.44278313 0.18160333 0.77576458]","[[-0.          0.88517965  0.85778015 ... -0.37477625 -0.47701548
  -0.38086481]
 [-0.99611427  0.         -0.91609187 ... -0.73517884  0.56246283
   0.68821949]
 [-0.49813488 -0.21862302 -0.         ...  0.28383357  0.41348233
  -0.72931657]
 ...
 [ 0.54456373  0.85222277 -0.93524954 ... -0.          0.83285046
  -0.23864155]
 [-0.17846433 -0.85743161 -0.83535838 ...  0.48617893  0.
  -0.97688898]
 [ 0.26016665 -0.87058195  0.47989591 ...  0.52709318  0.6957866
  -0.        ]]"
9,4,"[0.34716307 0.46425764 0.46732983 0.55840959 0.66453473 0.66482341
 0.01949667 0.30729311 0.89509137 0.39913078 0.15594885 0.92787051
 0.28097317 0.13296312 0.34935976 0.17826464 0.13620594 0.01693834
 0.59533496 0.68056538 0.60762516 0.36101867 0.8941484  0.45423048
 0.81425476 0.56798586 0.37405382 0.5138696  0.21243788 0.56846559
 0.52039729 0.84290668 0.75538909 0.34605189 0.87260232 0.36627262
 0.57984753 0.69927782 0.8341794  0.7566667  0.95503154]","[[-0.         -0.10277727 -0.6397002  ... -0.42589069 -0.83648159
   0.18628248]
 [ 0.49297104 -0.         -0.77136775 ... -0.81069955  0.77718139
  -0.66480942]
 [ 0.17800449  0.68492974  0.         ... -0.61168265  0.4634098
  -0.99387069]
 ...
 [ 0.26175542 -0.44920985 -0.56748636 ...  0.         -0.19499467
   0.45839609]
 [ 0.11465031  0.69858014  0.01751174 ...  0.86098129  0.
   0.91655801]
 [-0.68882822 -0.77848056  0.77007316 ... -0.98102789 -0.13841861
  -0.        ]]"
