name,description,n,trials,resize
no_resize_selfLoops_8,,8,1000,False
,class,start_nodes,weights
0,1,"[0.23089792 0.97893572 0.83703609 0.83963342 0.06786899 0.58480086
 0.0613544  0.7114203 ]","[[ 0.06697131 -0.91012725 -0.12932428 -0.56527039  0.80387791 -0.77167481
  -0.0471348   0.61108574]
 [-0.87555161  0.29442466 -0.91916821 -0.26907623 -0.95366975 -0.32609784
  -0.27087578  0.16089724]
 [ 0.26650878 -0.29864825 -0.58250763 -0.29554336 -0.73921564  0.42951922
   0.47430138 -0.7754283 ]
 [-0.82548109  0.31126821 -0.15112784  0.56682707 -0.94011276 -0.05743239
  -0.42753873  0.22905579]
 [ 0.92948236 -0.51922086  0.4503872   0.12111513 -0.82238563  0.59838346
  -0.93246175 -0.8139954 ]
 [ 0.72208392  0.41463843 -0.15128231 -0.26325732 -0.71097532 -0.28091768
  -0.22961708  0.21056784]
 [-0.41565765  0.20734846  0.41668738  0.53462427 -0.80375194 -0.69137437
  -0.88966519 -0.8946045 ]
 [-0.50219793  0.28709833  0.68158038  0.67524659 -0.40010504  0.49566677
   0.83654529 -0.68059952]]"
1,1,"[0.33251109 0.94610595 0.71050056 0.76123524 0.7214228  0.49193226
 0.63563509 0.23670494]","[[-0.15333725 -0.26910179  0.81675608  0.27657763  0.22757208 -0.23720544
  -0.82988954 -0.98268067]
 [ 0.86353078  0.45376421  0.53316076 -0.38130874  0.52389416  0.39527018
   0.25355959 -0.71602841]
 [ 0.32426041  0.4573138   0.03330313  0.12690292  0.43965306  0.12916715
   0.29874238  0.91456383]
 [ 0.29180628  0.43508207  0.94349076 -0.77907524 -0.37216483 -0.91096208
  -0.24251009 -0.54983252]
 [-0.04506355 -0.49895033  0.65606894  0.64667003 -0.92601797 -0.95014788
  -0.02481901 -0.36095194]
 [ 0.15945957  0.1640475   0.08415731  0.79415327  0.88588131  0.53325817
   0.24045388 -0.76625014]
 [-0.33667679 -0.82180847  0.51608845  0.7663241  -0.65891307  0.17054686
  -0.73123545 -0.42811755]
 [-0.39987288 -0.01782339 -0.86591089  0.58405126  0.33658054  0.69091231
  -0.31097098 -0.04638027]]"
2,1,"[0.02331327 0.75457739 0.04641821 0.48697108 0.93500774 0.55712812
 0.90487145 0.70776393]","[[ 0.73291205  0.15879829  0.95760657  0.78076855  0.62339683  0.09846622
   0.4931228  -0.91880894]
 [-0.7070653  -0.95358765  0.78498955 -0.28003971  0.82691932  0.54065197
  -0.37971425 -0.59633749]
 [-0.8718169   0.01926004  0.20807037 -0.20959504 -0.65683819 -0.98960223
   0.54433874 -0.50849945]
 [ 0.4312923   0.07415235  0.59791581 -0.2933155  -0.82603078  0.84544194
   0.63923837 -0.48658292]
 [ 0.59236242 -0.58477157  0.94546898  0.91826879  0.40146062  0.98941451
   0.03985968 -0.17887377]
 [-0.84415824 -0.6017101   0.53609994 -0.47352234 -0.68230841 -0.18261937
  -0.29218363 -0.49882715]
 [-0.55046043 -0.35499956 -0.58801032 -0.3065006   0.07652861 -0.61436374
   0.86276523 -0.26439868]
 [-0.41978912 -0.19937842 -0.77713403 -0.54983397  0.43911788  0.83632459
  -0.57147318  0.60149057]]"
3,1,"[0.728569   0.44312903 0.09883409 0.4437599  0.72464957 0.57921793
 0.32500141 0.44898544]","[[ 0.65505841  0.02029992  0.91869895  0.74171478  0.75948978 -0.84584095
  -0.40170668  0.53935515]
 [-0.09919131  0.83253662 -0.71267    -0.13925963 -0.7513827  -0.5299062
  -0.70792953  0.45865669]
 [ 0.88588581  0.11826716 -0.52324183  0.60179605 -0.59554801 -0.49010461
  -0.10410732 -0.62251739]
 [ 0.54322041 -0.71845034  0.3562852   0.98740828 -0.91479959  0.75982604
   0.53026533  0.0226662 ]
 [ 0.7797057   0.61622951  0.22301429  0.05947902 -0.64070603 -0.16980872
   0.51160922 -0.20725867]
 [-0.09629664 -0.43877137  0.60870751 -0.14784932  0.83632002  0.67605862
  -0.74712085 -0.7101719 ]
 [ 0.54123466 -0.0353932   0.41169056 -0.62023734 -0.27112176  0.51480367
   0.78855243 -0.42643498]
 [-0.61981482  0.27388738  0.74666988 -0.8762335  -0.07709556 -0.36693756
  -0.22471454  0.03806007]]"
4,1,"[0.32473413 0.72780176 0.93315574 0.31998382 0.29643193 0.12423612
 0.68568098 0.92731076]","[[-0.70259795 -0.87609908 -0.78244977  0.97075403  0.48795549  0.06608004
  -0.21660234  0.85588151]
 [ 0.56380947  0.70813614 -0.4848927  -0.96296392 -0.73646704  0.50452034
   0.45983455 -0.26933551]
 [-0.59987995  0.17229566  0.59326192 -0.61856566  0.02399497  0.04129696
   0.49274347 -0.89424278]
 [-0.31625204  0.26116839  0.05131214  0.43811763 -0.52815857  0.92486071
  -0.84305678 -0.16959629]
 [ 0.39552604  0.55338318 -0.6884339  -0.6925019  -0.84586437 -0.57383526
  -0.24670802  0.8342998 ]
 [-0.29180674 -0.28594614  0.52879144  0.72768999 -0.51435339 -0.25667448
  -0.15274656 -0.56450989]
 [-0.53737684 -0.81666131  0.76229749 -0.64272533  0.5192824  -0.34202356
   0.23113357 -0.29036484]
 [-0.72179186  0.64867543  0.04900947 -0.58547532 -0.08162425 -0.90250791
   0.34508035  0.53265933]]"
5,1,"[0.03917365 0.95609497 0.66125733 0.95166875 0.20838285 0.69360841
 0.11279207 0.49935775]","[[-0.9886195   0.62906811  0.19261476 -0.77775071 -0.08690387 -0.512471
   0.40240765  0.73671467]
 [ 0.84039421 -0.44129872  0.16718919  0.43870001 -0.36886254  0.96013357
   0.36921547 -0.98538858]
 [ 0.23748194 -0.69127655 -0.38235224  0.70080967 -0.37892658 -0.05293479
  -0.72681525  0.13785987]
 [ 0.59162548 -0.95840371 -0.9800543   0.81541716  0.62397192  0.06778031
   0.62742796  0.34957917]
 [ 0.89294698 -0.09642479  0.39764694  0.48886709  0.15778251  0.68038756
   0.70969968 -0.24571959]
 [-0.65659236 -0.7770021   0.82883271  0.54526987 -0.87673059  0.76828397
   0.68551666 -0.21314682]
 [-0.77541867 -0.63001598  0.86901421 -0.84213876 -0.56559741 -0.75786026
   0.46363733  0.90021145]
 [ 0.76100237 -0.52743454  0.242295    0.07280739 -0.3022407   0.48059098
  -0.17826899  0.23563104]]"
6,1,"[0.68351268 0.66571562 0.53738217 0.79721272 0.95297401 0.63950429
 0.31633346 0.34014588]","[[-0.63935534  0.85090327 -0.88569554 -0.47983924  0.1401656  -0.31946637
   0.18842909 -0.50957426]
 [-0.80192801  0.40278447  0.93377767 -0.40986828 -0.85356815 -0.65306677
   0.609295    0.33109678]
 [ 0.76556866  0.40066448  0.13575658  0.45974359  0.8320359   0.16177828
  -0.77784357 -0.19698839]
 [-0.92441247 -0.96362304 -0.77187854 -0.49082414 -0.90612569  0.37425668
  -0.89583166  0.28702148]
 [-0.75337489  0.84360726 -0.46456668  0.54065088  0.04207909 -0.73414323
   0.58048683 -0.07083908]
 [ 0.17999434  0.53828508 -0.51451393 -0.61341396  0.23588584  0.44428208
  -0.38941387 -0.489843  ]
 [ 0.47157642  0.14764644 -0.7048826   0.00686848  0.30757844  0.77503142
  -0.13375349 -0.61334086]
 [-0.75720273 -0.06022878 -0.94035971  0.29400277 -0.83017965 -0.25213451
  -0.69478937 -0.63353318]]"
7,1,"[0.13248053 0.3287773  0.22800411 0.26157099 0.19581742 0.39313139
 0.49778634 0.00654957]","[[-0.17034066  0.75284224  0.17410446  0.79817153  0.24465142 -0.91740295
  -0.87412531  0.69139948]
 [-0.8227204   0.63396624 -0.28291809  0.86502664  0.81903965  0.39001156
   0.17955603 -0.84633925]
 [-0.8471181   0.70893431 -0.22294838  0.59452334  0.20033066  0.07777958
  -0.11467908 -0.25216402]
 [ 0.57154613  0.24144055 -0.71107413  0.29865578 -0.07058116  0.90841716
  -0.86135592 -0.792249  ]
 [ 0.89542006 -0.09336671 -0.97957504 -0.7159345   0.18179306  0.60286159
   0.85129245  0.60099131]
 [ 0.46939617 -0.59965698 -0.35721759  0.54535172  0.08928737 -0.225846
   0.83009453  0.27019227]
 [ 0.3080151   0.02695437 -0.44356357  0.00113579  0.1092685  -0.41786199
  -0.84986218  0.47380153]
 [-0.58169296 -0.11669042 -0.9218908   0.64835045 -0.33844885 -0.08852457
   0.03909657  0.7114312 ]]"
8,1,"[0.80816955 0.06754613 0.43010206 0.9405705  0.19585598 0.74745525
 0.3087186  0.53251764]","[[ 0.85706743 -0.32888467 -0.48646507 -0.07849915  0.23567088  0.38305929
   0.79691437  0.58217591]
 [ 0.43401303 -0.48946343 -0.59978317  0.40504301  0.90113452  0.8732924
  -0.15945849  0.14484454]
 [ 0.29013793 -0.67226585  0.42837673 -0.51928832  0.83519417 -0.15427457
   0.23136203  0.57118023]
 [-0.44693073  0.12088615  0.06856177 -0.79814803 -0.85019214 -0.47214195
  -0.98358865  0.63317896]
 [-0.67354841  0.58118885  0.38820583  0.24441782 -0.74070004  0.58730574
  -0.57440677  0.42044255]
 [-0.05860616 -0.40833103 -0.88297458  0.53932073  0.28854751  0.84147513
  -0.02303684  0.84305757]
 [ 0.42939319  0.26854634  0.49812945 -0.00575074 -0.85982964  0.8092547
  -0.04319526 -0.15819852]
 [ 0.84069888 -0.27114087 -0.58898944  0.91636657  0.76004317  0.70113767
   0.33039773  0.73318723]]"
9,1,"[0.94935453 0.81617251 0.43776215 0.01449878 0.92925562 0.76488077
 0.51873649 0.19541208]","[[ 0.60989077  0.20656451 -0.18130646  0.09057315  0.78911631 -0.69604971
   0.87259977 -0.70087472]
 [-0.13415101 -0.07569285  0.72582365  0.34107058  0.57251219  0.20634982
   0.6213729   0.17946455]
 [-0.43303636  0.88668926  0.16485104  0.19476152  0.5294197  -0.98972233
   0.46238362 -0.68064465]
 [ 0.46705552  0.91863762  0.7986708   0.41083555 -0.68779669  0.02448066
   0.79827337  0.98977251]
 [-0.24463851 -0.45432832  0.66804197  0.85946382 -0.72209646  0.13847679
   0.68780524  0.4208584 ]
 [ 0.13216693 -0.47190147  0.71033734 -0.71127351  0.9552704  -0.65382593
  -0.74971453 -0.80554244]
 [ 0.27837248 -0.35340831  0.71424833 -0.90275596  0.75754849 -0.58316173
   0.03682669 -0.01655895]
 [-0.81293698 -0.40997112 -0.39565202 -0.43940681 -0.8165898  -0.57852618
   0.3991867   0.82017419]]"
