name,description,n,trials,resize
selfLoops_40,,40,1000,True
,class,start_nodes,weights
0,3,"[0.82300097 0.49473256 0.09278175 0.01340457 0.34097059 0.88540144
 0.67732434 0.05603495 0.37014666 0.76145633 0.86054329 0.37851596
 0.91993982 0.71854725 0.72118773 0.71810738 0.51332996 0.57780075
 0.63269078 0.53583355 0.6092629  0.16820514 0.14870017 0.84202609
 0.46376256 0.95615029 0.24940962 0.97139944 0.22681081 0.00846199
 0.66772573 0.5728719  0.53595755 0.11899405 0.78896373 0.02958203
 0.3847334  0.31976753 0.5162926  0.32107132]","[[-0.43000131  0.52937869  0.67268651 ...  0.47121263 -0.73747616
  -0.55159192]
 [-0.20100628 -0.71108496 -0.80442878 ...  0.5455271  -0.78135572
   0.66533096]
 [-0.46294125  0.18563788  0.17056204 ...  0.04670066 -0.81097963
  -0.29887074]
 ...
 [ 0.39949714 -0.31793925  0.317242   ...  0.46852973 -0.75150816
   0.00931046]
 [ 0.32106129 -0.37927609  0.39654538 ... -0.12408132  0.97556682
   0.57504007]
 [ 0.16155914 -0.38224145  0.14803222 ...  0.79887012 -0.16977406
  -0.85609457]]"
1,1,"[0.65837048 0.70150164 0.16095483 0.26425223 0.09461708 0.25715013
 0.38339393 0.35175516 0.21075952 0.01871703 0.25094715 0.96809359
 0.4229765  0.16653309 0.32311982 0.13180761 0.83815538 0.09076818
 0.69805566 0.87791988 0.11791929 0.00219393 0.63970271 0.44311391
 0.6594574  0.21437454 0.23039231 0.56240223 0.87321265 0.72386965
 0.21494048 0.17004897 0.02922103 0.11356539 0.88027276 0.9218637
 0.77836141 0.82931222 0.55914254 0.93575848]","[[-0.57555037  0.05885218 -0.19844229 ...  0.05899796  0.7490514
   0.36172659]
 [ 0.95163793 -0.23360931  0.79671937 ... -0.73472341 -0.33691729
  -0.06831763]
 [-0.48528415 -0.52187249  0.4963735  ... -0.86151571 -0.39136131
  -0.6245557 ]
 ...
 [ 0.04594703 -0.7654881   0.52455282 ... -0.00154558 -0.36168188
   0.00397602]
 [ 0.58491364  0.1769139   0.24233673 ...  0.85848286  0.05964913
   0.26127046]
 [-0.09018998 -0.53802055 -0.77865186 ... -0.76685644 -0.1599196
  -0.25709668]]"
2,48,"[0.61541271 0.95199762 0.77648171 0.09045109 0.95619055 0.20691309
 0.87518647 0.12199574 0.20748516 0.18433196 0.26825273 0.58320516
 0.26150877 0.16356843 0.28390832 0.78462999 0.41839493 0.29330447
 0.43021669 0.08420593 0.8361104  0.90504231 0.46620838 0.75957034
 0.90786745 0.78979129 0.49809863 0.08343888 0.33105046 0.73795377
 0.36231217 0.46567454 0.22416758 0.9199787  0.95731897 0.70913409
 0.09948364 0.21115983 0.64849133 0.67997609]","[[-6.24652156e-01  7.30879091e-01  9.07942891e-01 ... -3.50029563e-01
   5.46806724e-01  9.20615863e-01]
 [ 2.71361202e-01  8.77596411e-01 -5.25299316e-01 ...  5.87876210e-02
   8.91891663e-01  4.78727937e-02]
 [ 1.11549891e-01  3.04752764e-01 -8.09491513e-01 ...  5.44426198e-01
   7.38357501e-02  9.67150733e-01]
 ...
 [-3.09207349e-01 -8.10793027e-01 -1.10756286e-01 ...  2.84435243e-01
   8.13809095e-01 -8.99342359e-02]
 [-9.95074754e-01  1.27851533e-01 -4.76501364e-01 ... -7.73096001e-01
   8.87515872e-01 -6.00434721e-01]
 [-8.95114430e-01  1.07882939e-01 -4.53563532e-01 ... -5.66407283e-01
   3.11377643e-04 -5.35563348e-01]]"
3,1,"[0.95814992 0.57666433 0.41500048 0.49475744 0.81079481 0.63154597
 0.20509895 0.55850597 0.11007326 0.21688266 0.56176495 0.59676098
 0.87818778 0.35883824 0.55162106 0.82206977 0.41642527 0.96799187
 0.79165878 0.07768408 0.50246864 0.14227561 0.88406339 0.60310036
 0.18690137 0.7657558  0.10731116 0.8316693  0.84446496 0.94013509
 0.69308923 0.20466297 0.20095897 0.47748783 0.51052685 0.12121018
 0.95892288 0.84046235 0.48519648 0.67124358]","[[ 0.60835416  0.99503484 -0.19488076 ...  0.61683077 -0.59523015
  -0.20773388]
 [-0.82381743  0.5168755   0.59137075 ...  0.14232459  0.50672093
  -0.12841919]
 [ 0.7721796  -0.49265185 -0.0592263  ...  0.53575795 -0.47919032
   0.03677777]
 ...
 [-0.74374835 -0.68694575  0.71247656 ...  0.78043644 -0.70361988
   0.12220189]
 [ 0.84859799  0.75957596  0.33748444 ...  0.71898109 -0.62702314
   0.75150987]
 [ 0.29282424  0.32905255 -0.76722376 ...  0.70118914 -0.72920602
   0.24729247]]"
4,3,"[0.86547392 0.56187426 0.69762469 0.75813872 0.99517785 0.18425686
 0.32768305 0.56110593 0.27042204 0.29008415 0.3796265  0.16691543
 0.65630397 0.87949968 0.26339333 0.66758181 0.85999737 0.46286666
 0.20415938 0.98351965 0.4881888  0.58776852 0.69584531 0.14864264
 0.40731677 0.16727874 0.85427926 0.53693067 0.44055796 0.41955485
 0.76925486 0.36414829 0.4829673  0.68292288 0.20796315 0.4317594
 0.01375861 0.63840291 0.73129096 0.5035127 ]","[[-0.96637243  0.92994644 -0.33576842 ...  0.67148561 -0.61430252
   0.35587315]
 [-0.91085875  0.60026117 -0.34212159 ...  0.9560012  -0.05450696
   0.83336292]
 [-0.76803043 -0.04901155 -0.71725792 ...  0.34547262  0.12945916
   0.9424666 ]
 ...
 [-0.62337703 -0.698628    0.75193644 ...  0.87718231 -0.00235842
  -0.90031275]
 [ 0.21003634  0.13171981  0.57209117 ...  0.32400914  0.52264805
   0.58397099]
 [-0.81521258  0.26008696  0.46377038 ... -0.89883135 -0.44480308
  -0.66029218]]"
5,4,"[0.48194746 0.87263729 0.40959696 0.91891622 0.71218411 0.79571444
 0.58462777 0.21877124 0.83396198 0.46192737 0.4487354  0.30394626
 0.77828336 0.71296536 0.12825705 0.85022954 0.53835827 0.76349802
 0.83627483 0.0190545  0.8530353  0.45559982 0.27132326 0.46293069
 0.34377492 0.60358302 0.07769056 0.07760819 0.5201857  0.84184901
 0.54243298 0.85688353 0.40552334 0.95561317 0.10388278 0.1990872
 0.47726641 0.77640643 0.59516004 0.06061874]","[[ 0.48496919  0.09847026  0.81451344 ... -0.34410199 -0.3468921
  -0.20466088]
 [-0.28750505 -0.46396021 -0.45356729 ...  0.35200092 -0.2424444
   0.6583703 ]
 [ 0.75442125  0.72812933 -0.32335639 ... -0.45875205  0.63447415
   0.57712969]
 ...
 [-0.39919674  0.3005879   0.29102414 ...  0.56153092  0.37527938
   0.43373332]
 [-0.20969155 -0.0635448  -0.59551645 ... -0.77258722  0.8819395
  -0.23765744]
 [ 0.28853024 -0.65115508 -0.27096065 ...  0.38769178  0.16642845
   0.54146429]]"
6,1,"[0.34581497 0.03693105 0.26084412 0.36467617 0.62909198 0.35129431
 0.31172152 0.83711414 0.97297009 0.62790924 0.90926256 0.21103655
 0.99403841 0.59255265 0.99671265 0.19191299 0.00361252 0.27227736
 0.03563814 0.2470557  0.77785423 0.95004283 0.65777984 0.61320954
 0.07685986 0.3242152  0.47698158 0.74047421 0.45631656 0.92118445
 0.48989681 0.75365671 0.65875954 0.52376935 0.63556884 0.8971637
 0.09679742 0.89467569 0.8908337  0.51762629]","[[ 0.16387844 -0.36538706  0.91716554 ... -0.33290035 -0.46187527
   0.40635163]
 [-0.35774091  0.81847814 -0.95367676 ...  0.92810218 -0.1570004
  -0.86986542]
 [-0.34720546  0.20243724  0.06854313 ...  0.45621021  0.9037441
   0.89646212]
 ...
 [-0.08880902  0.75492574  0.68846992 ... -0.56433495  0.26464754
   0.51759206]
 [-0.05712792 -0.84710909  0.60980658 ...  0.59784116  0.84220765
  -0.6086999 ]
 [-0.31362437 -0.00490164 -0.07780534 ... -0.38980451  0.21600211
   0.77947706]]"
7,1,"[0.32820054 0.18931432 0.86761117 0.30056943 0.71259401 0.99661492
 0.00139715 0.0931219  0.3940461  0.06822194 0.91284286 0.01917511
 0.34400106 0.35253443 0.88211645 0.65069544 0.394999   0.58697961
 0.81993183 0.22031161 0.54734269 0.89949606 0.02943958 0.18532624
 0.51064751 0.34306759 0.60259102 0.42492953 0.787952   0.05291502
 0.10951329 0.32434738 0.91473639 0.45491217 0.51916072 0.52460434
 0.70557419 0.43270895 0.81353986 0.58100371]","[[-0.19994227 -0.94330206  0.84364902 ...  0.34235213  0.12185572
  -0.56904356]
 [ 0.29962136 -0.97442535  0.10622527 ... -0.94146464 -0.11888797
  -0.32904452]
 [-0.15510361 -0.77267538  0.56888362 ... -0.88162096 -0.87289128
  -0.32309655]
 ...
 [ 0.76045812  0.53454455  0.69163722 ...  0.58407509 -0.83118458
  -0.68196856]
 [-0.9072909  -0.01649775  0.61581518 ...  0.33235821  0.06081177
  -0.63222667]
 [ 0.85383137  0.29665829  0.24054641 ...  0.01690182  0.29836745
   0.36146169]]"
8,1,"[0.11688518 0.18140997 0.35559327 0.87819076 0.7084739  0.36148278
 0.32018255 0.17935901 0.48347157 0.74913569 0.22505638 0.50882001
 0.78811984 0.71523714 0.01697537 0.18001208 0.2158563  0.92175355
 0.77848884 0.31769091 0.37109287 0.14933014 0.60978831 0.07354619
 0.73529299 0.14356781 0.39800874 0.66599912 0.66586533 0.11181364
 0.71071784 0.20584945 0.87981054 0.65144669 0.69981633 0.67947544
 0.01451996 0.30799378 0.79020708 0.02534958]","[[-0.02717893 -0.60302891  0.36471082 ...  0.30085809 -0.54476181
  -0.261016  ]
 [-0.46309478 -0.87430891 -0.0668158  ...  0.97441444 -0.11034917
   0.72778162]
 [-0.01643693 -0.96975122 -0.56160421 ...  0.80377128 -0.47471706
  -0.78184097]
 ...
 [-0.68915999 -0.1328069  -0.94928977 ... -0.44915134 -0.68957902
   0.50853624]
 [ 0.22843576 -0.36216759 -0.64447669 ...  0.53084404 -0.84193863
  -0.09231638]
 [ 0.35953914  0.26237906 -0.36678323 ...  0.84945272 -0.12765065
   0.20905806]]"
9,12,"[0.25045031 0.01966943 0.02330206 0.14843629 0.22842915 0.47021715
 0.40606076 0.49900144 0.70111527 0.97636655 0.02495429 0.93817522
 0.79749337 0.77734541 0.75667511 0.10001658 0.52140023 0.67196501
 0.48395681 0.77949392 0.5192918  0.26221225 0.01556769 0.86482266
 0.89554388 0.79273191 0.34915989 0.21134162 0.44198739 0.0999901
 0.26000153 0.02867828 0.23368488 0.7159368  0.10269639 0.4667322
 0.02163876 0.44274459 0.1002028  0.83387051]","[[-0.56253425  0.83273744 -0.75523449 ...  0.97980928 -0.15785162
  -0.73256234]
 [ 0.56110322  0.98311256 -0.12971162 ...  0.7105255   0.72173685
  -0.58212088]
 [ 0.70471048  0.17142706  0.74998843 ...  0.76581285 -0.96729678
   0.79334483]
 ...
 [ 0.72256793  0.85393545  0.50214716 ... -0.06659638 -0.18515136
  -0.62185312]
 [-0.42463958 -0.96111924  0.79479566 ... -0.52994871  0.88824664
  -0.28282611]
 [-0.67926743 -0.2527341   0.34122888 ...  0.73496185 -0.00899038
   0.96430306]]"
