name,description,n,trials,resize
cycles_49,,49,1000,True
,class,start_nodes,weights
0,1,"[0.34914736 0.53586557 0.57650175 0.00768501 0.905857   0.41829236
 0.48712812 0.22425212 0.31856308 0.03592656 0.20118148 0.89924768
 0.41611241 0.14874443 0.39826026 0.52967969 0.76386591 0.2841202
 0.70156448 0.52764118 0.31063    0.08000045 0.93543398 0.08302224
 0.48613619 0.2071168  0.84649258 0.81373766 0.98444852 0.07843925
 0.6458891  0.52357953 0.85420381 0.79876065 0.80436627 0.1483447
 0.10434473 0.42939609 0.99668371 0.9040517  0.98022109 0.81755265
 0.82796136 0.45708659 0.91426995 0.02515606 0.74847761 0.80163406
 0.61121978]","[[ 0.          0.54540399 -0.69437218 ... -0.8428465  -0.33494977
   0.75022512]
 [-0.88158934 -0.         -0.15730172 ... -0.65887884 -0.6078642
   0.96370978]
 [ 0.25214204 -0.66876067  0.         ... -0.67343592 -0.14023635
   0.81701095]
 ...
 [-0.06150415 -0.25417113 -0.69718116 ... -0.          0.70828355
  -0.51739324]
 [-0.42922041 -0.91253985  0.54831753 ... -0.65302996 -0.
   0.20816819]
 [-0.857212    0.49412813  0.84151743 ...  0.90816563 -0.24485575
   0.        ]]"
1,5,"[0.29797883 0.89203113 0.50050091 0.15125862 0.39165326 0.63245362
 0.0080368  0.15898099 0.38393145 0.63193633 0.33557238 0.01461398
 0.13909887 0.84640395 0.8076642  0.47133069 0.81156227 0.4462933
 0.48652831 0.40844881 0.86901917 0.19685379 0.10640746 0.5439565
 0.24712645 0.73935299 0.21041699 0.55107009 0.29931348 0.96874198
 0.05887182 0.82594774 0.25882372 0.33501648 0.03462812 0.91623978
 0.20938958 0.27970549 0.23706831 0.67802513 0.7501798  0.23599316
 0.75065371 0.3308079  0.13267979 0.35710276 0.05436203 0.20643898
 0.42096636]","[[-0.         -0.49964296  0.76707056 ...  0.56144536  0.86864525
  -0.8014461 ]
 [ 0.67369104 -0.         -0.82124713 ...  0.78443648 -0.6886105
  -0.02796432]
 [ 0.50983813  0.12743541 -0.         ...  0.65387216  0.95312384
  -0.25019415]
 ...
 [ 0.06316277 -0.41390331  0.26160262 ...  0.         -0.23597634
  -0.20662515]
 [-0.71169255 -0.26473221 -0.65382147 ... -0.33126743 -0.
  -0.06412066]
 [-0.54933249 -0.81331134 -0.93011102 ...  0.24900106 -0.20724408
   0.        ]]"
2,5,"[0.65361967 0.45519054 0.28190014 0.9872943  0.18075923 0.87724773
 0.12167275 0.35370726 0.96626824 0.15684757 0.43656843 0.71242997
 0.17044468 0.89771725 0.52826992 0.20963847 0.21955366 0.04671653
 0.2475917  0.09129531 0.1932614  0.74974007 0.30593097 0.89383764
 0.46001349 0.80194689 0.89612633 0.10063226 0.96717854 0.19684548
 0.5641095  0.06047435 0.50943706 0.74938348 0.14633727 0.640093
 0.31853885 0.12247329 0.15272322 0.17757077 0.00117228 0.01091178
 0.85676662 0.75929216 0.75529403 0.34377283 0.33499974 0.43712791
 0.6230294 ]","[[ 0.         -0.07104528  0.94594008 ...  0.88811368  0.2027617
  -0.09554963]
 [-0.51698505  0.          0.65515901 ... -0.15075393 -0.67077988
   0.11334581]
 [-0.72648082 -0.17600466 -0.         ...  0.81519898  0.29822785
   0.07768527]
 ...
 [ 0.77848153  0.32426142 -0.07501168 ...  0.          0.58475819
   0.26864852]
 [-0.70163669 -0.74954435  0.6528677  ...  0.72393676  0.
  -0.39150644]
 [-0.30702703 -0.25380126  0.47898072 ...  0.74219733  0.04347311
  -0.        ]]"
3,0,"[0.17515935 0.84589266 0.69736244 0.00277568 0.69434953 0.0385942
 0.85820525 0.11667559 0.54212249 0.05774853 0.20665884 0.67359758
 0.88834459 0.10988556 0.87570329 0.64302538 0.49139087 0.29175782
 0.91249726 0.61406782 0.82077761 0.74304606 0.13792751 0.7421294
 0.52351816 0.95551707 0.1569328  0.10434704 0.92067807 0.51462808
 0.03237999 0.04143295 0.4263028  0.7935704  0.5878155  0.3890842
 0.19454427 0.8812311  0.30505151 0.23520441 0.59762863 0.23504255
 0.80723506 0.08950695 0.52882171 0.68980816 0.33096509 0.55469984
 0.39141884]","[[-0.          0.04216779  0.96188309 ...  0.46815978 -0.1645872
   0.84493843]
 [ 0.23806296  0.          0.63037143 ... -0.02266305  0.35421946
  -0.04113927]
 [-0.730022   -0.62762327 -0.         ...  0.36875194 -0.94858852
   0.58362071]
 ...
 [ 0.35510817 -0.43674017  0.89608961 ...  0.          0.02568834
  -0.36405841]
 [-0.86029311 -0.35890909  0.74695111 ...  0.75050013 -0.
  -0.92791982]
 [-0.64694676  0.81003975  0.13891152 ... -0.07532896  0.03038184
   0.        ]]"
4,1,"[0.56799623 0.19199558 0.68272969 0.2307795  0.59607989 0.59874094
 0.56593781 0.34362958 0.50315541 0.62439206 0.56155924 0.33953149
 0.68119247 0.96915639 0.71445399 0.95990035 0.33803459 0.74946398
 0.31252827 0.74386535 0.40194437 0.36163234 0.01714232 0.69230386
 0.16651809 0.93851512 0.00523413 0.59103968 0.73677127 0.73152258
 0.9562933  0.89778561 0.05134578 0.45631818 0.41700152 0.20222151
 0.81160079 0.13558482 0.92979881 0.65166331 0.48180786 0.07832619
 0.57197249 0.38519303 0.71974918 0.50191127 0.63492278 0.1992378
 0.08857625]","[[-0.         -0.44811401  0.46457412 ... -0.64274932  0.17866669
  -0.04109223]
 [-0.67213393 -0.         -0.13832646 ...  0.2049245  -0.93712691
   0.59672708]
 [ 0.19198468  0.9448649   0.         ...  0.11971715 -0.50031883
  -0.1742574 ]
 ...
 [-0.53363884  0.33498949  0.6546252  ...  0.         -0.49646557
  -0.56125502]
 [ 0.71234148 -0.941473    0.23137965 ... -0.51187008  0.
  -0.31779771]
 [-0.99160893 -0.84623836 -0.40590667 ... -0.0560498  -0.1546634
   0.        ]]"
5,1,"[0.87447732 0.57554202 0.51664822 0.98629912 0.20661859 0.30734357
 0.72910775 0.75136825 0.17818734 0.94425569 0.88256508 0.25629234
 0.65049064 0.50473278 0.08769526 0.47660769 0.22892091 0.76941124
 0.70124905 0.66823726 0.5639347  0.57549579 0.30155692 0.25982101
 0.75520489 0.3348325  0.72676924 0.74993072 0.77954475 0.719391
 0.9216017  0.82255276 0.30246207 0.42058174 0.82675759 0.54925652
 0.07518813 0.17612512 0.33292791 0.60267618 0.45549624 0.23380579
 0.93834405 0.26596671 0.89581849 0.95662896 0.33919412 0.46875952
 0.81491092]","[[-0.         -0.62577821  0.8403585  ... -0.98415462 -0.17915662
   0.92376176]
 [-0.70524365 -0.          0.09849608 ...  0.02703563 -0.23859704
  -0.89520939]
 [-0.89751833 -0.277726   -0.         ...  0.26683448  0.92301511
   0.2142188 ]
 ...
 [ 0.07032778  0.44474336 -0.15152289 ... -0.         -0.11038097
  -0.70340843]
 [ 0.6184487  -0.80681879 -0.49169225 ... -0.69467067  0.
   0.74401179]
 [-0.77909193 -0.45676158  0.50082783 ... -0.88004878  0.92243666
  -0.        ]]"
6,1,"[0.51501454 0.96984975 0.23746996 0.96762162 0.32001081 0.98711305
 0.83067217 0.8883482  0.27781436 0.80353516 0.68198158 0.39376535
 0.44387484 0.80734981 0.1683247  0.68401207 0.22929929 0.30902207
 0.56353719 0.11716292 0.61917865 0.94674543 0.70000819 0.611122
 0.88983146 0.67148102 0.49704228 0.96631651 0.46402541 0.13494161
 0.86474328 0.61260833 0.28528894 0.69344714 0.11590481 0.39746448
 0.60045855 0.57754791 0.70679954 0.02803077 0.00342118 0.8127734
 0.33918154 0.62138649 0.35882943 0.69165572 0.8598023  0.95587387
 0.64136538]","[[-0.         -0.3462525  -0.51734512 ...  0.2575885   0.11817361
   0.84480929]
 [ 0.25270325  0.          0.00848175 ...  0.51544111  0.78651645
  -0.26914777]
 [ 0.53320507  0.71916669 -0.         ... -0.86857257  0.58678601
  -0.21863417]
 ...
 [ 0.66706731  0.33305165 -0.50975774 ... -0.         -0.45364495
   0.06552924]
 [ 0.96674657 -0.52949345 -0.6249601  ...  0.21297887 -0.
   0.2339385 ]
 [ 0.72745395 -0.08016051  0.38469258 ...  0.0625726  -0.10233686
  -0.        ]]"
7,1,"[0.53718874 0.42944414 0.75531477 0.78714908 0.84838148 0.21703935
 0.169403   0.25193529 0.15275715 0.0918578  0.44028184 0.53072671
 0.20354485 0.36810333 0.03577208 0.57770751 0.4206633  0.18262958
 0.24212542 0.21949315 0.62174013 0.32093573 0.41027835 0.50905251
 0.45171984 0.41233571 0.17490122 0.33526176 0.31290133 0.96370929
 0.04886977 0.47870709 0.28162085 0.90428152 0.17112129 0.82380355
 0.35132186 0.99426799 0.55415053 0.92864676 0.79255143 0.13340315
 0.79254081 0.19849318 0.61319632 0.46759897 0.60045331 0.76176558
 0.28994055]","[[ 0.          0.7035765   0.76563766 ...  0.36664434 -0.79574283
  -0.19896659]
 [ 0.32273013 -0.         -0.33708471 ... -0.2164958   0.38545287
  -0.09627622]
 [-0.04685067 -0.20562648  0.         ... -0.13033113 -0.47684516
   0.0763538 ]
 ...
 [-0.99601074  0.37883154 -0.05459472 ...  0.         -0.30935122
  -0.80727011]
 [-0.85300088  0.04298654 -0.3024101  ... -0.22894723  0.
   0.71946111]
 [ 0.18844229 -0.51561789  0.63112661 ... -0.78209073  0.05130001
  -0.        ]]"
8,4,"[0.01749241 0.8992147  0.55909531 0.28692662 0.26184868 0.58984911
 0.75064173 0.81174859 0.00833795 0.01246008 0.84595141 0.21500898
 0.28610678 0.94318682 0.11154424 0.39110844 0.03828515 0.94865878
 0.68647553 0.18518045 0.33760943 0.72944773 0.27092177 0.01254045
 0.47886292 0.46744451 0.1285223  0.45860563 0.03069155 0.01374578
 0.56156277 0.9123197  0.2537859  0.26258855 0.09746209 0.47738757
 0.90656931 0.28731777 0.63616237 0.96568176 0.32981983 0.31119296
 0.46716403 0.40822354 0.54255404 0.95942737 0.65316372 0.29223772
 0.15750134]","[[ 0.         -0.96137289 -0.65659029 ...  0.54884851 -0.05047652
   0.61550486]
 [ 0.02976747 -0.          0.64281938 ... -0.65119387  0.71717978
   0.63471908]
 [ 0.60675742  0.92445976 -0.         ... -0.60446395 -0.03882806
  -0.8519315 ]
 ...
 [-0.871371   -0.79355498  0.90404962 ... -0.          0.76851748
  -0.51728477]
 [-0.47303094 -0.98682312 -0.11540069 ...  0.54508244 -0.
  -0.07734153]
 [ 0.63553576 -0.93504301  0.69050864 ...  0.52203303 -0.51982343
  -0.        ]]"
9,1,"[0.17703615 0.33819558 0.48886068 0.68694399 0.60298081 0.29992994
 0.65146884 0.82424254 0.02251677 0.74937929 0.97879438 0.53130756
 0.27358263 0.37757215 0.82350531 0.94924543 0.00293826 0.77001869
 0.1302228  0.46569128 0.08893628 0.49098563 0.53950394 0.00177913
 0.50097327 0.42762734 0.16393494 0.42426086 0.14342861 0.36011332
 0.17874198 0.55408652 0.41211275 0.79758669 0.15519292 0.68763628
 0.47831237 0.26605869 0.40984936 0.78958997 0.11223436 0.33442636
 0.23395196 0.12188604 0.45436502 0.82205455 0.603563   0.49874201
 0.65272612]","[[ 0.          0.31442094  0.87480092 ...  0.40929379  0.21297693
  -0.44192469]
 [-0.80465145  0.         -0.32597267 ... -0.22774685 -0.93099387
   0.18119267]
 [ 0.14669515 -0.67619348  0.         ... -0.56068931  0.55311935
  -0.65046695]
 ...
 [-0.87833094  0.3155332  -0.19394502 ... -0.         -0.01006581
   0.22102702]
 [ 0.6366019   0.62980141 -0.79650134 ...  0.10039337 -0.
  -0.84087115]
 [-0.184627   -0.26997957 -0.97611573 ...  0.07091136  0.97711627
  -0.        ]]"
