name,description,n,trials,resize
selfLoops_4,,4,1000,True
,class,start_nodes,weights
0,1,[0.93738665 0.14267118 0.42251199 0.5628196 ],"[[-0.50514846 -0.73791498  0.23302272  0.55643007]
 [ 0.1008222   0.27685525 -0.08824286  0.5872532 ]
 [-0.04602786  0.25310217 -0.55790541  0.62006027]
 [-0.39097662  0.24145108 -0.60646356  0.78091618]]"
1,14,[0.82807637 0.89928942 0.12672113 0.5815589 ],"[[-0.2357348   0.14234852 -0.80038971 -0.84191295]
 [-0.94779255  0.11096114 -0.71531713  0.16643655]
 [-0.54166936  0.59431398  0.9778081  -0.71540534]
 [ 0.52368137  0.44681626 -0.55869233 -0.55858154]]"
2,1,[0.64228558 0.5506933  0.69942907 0.92158288],"[[ 0.5931357   0.14879743  0.65738147  0.07968517]
 [-0.50438068 -0.64660418 -0.04533897  0.35862282]
 [ 0.20607673 -0.47454151 -0.60695009 -0.36164467]
 [-0.46785906 -0.06054601  0.05788343 -0.21210984]]"
3,1,[0.44592587 0.17165934 0.34810064 0.57536044],"[[ 0.13895427 -0.31209035 -0.16106709 -0.25214117]
 [ 0.50386453 -0.93566059 -0.49868504  0.92626546]
 [ 0.14338139  0.71169035  0.38929073  0.5304007 ]
 [ 0.13447275 -0.69129504  0.48879298  0.85827071]]"
4,1,[0.056463   0.55812659 0.51780097 0.76300046],"[[-0.08654322  0.73909831  0.16762131  0.65670515]
 [-0.04013979  0.81725594  0.42121621 -0.60370985]
 [-0.5144247   0.99586752  0.11761231  0.50941476]
 [ 0.02770773  0.56868858  0.56113306 -0.27907175]]"
5,1,[0.85268655 0.99606137 0.74649376 0.52063035],"[[-0.12590039 -0.41849144 -0.83428111 -0.79352364]
 [-0.04753711  0.6084161   0.12470907 -0.09624517]
 [ 0.22020206 -0.81419311  0.59554932 -0.2872463 ]
 [-0.82344209 -0.29182792 -0.38463569 -0.06074607]]"
6,1,[0.02274064 0.14668063 0.84042371 0.56851279],"[[-0.77018501  0.80803741 -0.48223195 -0.62776601]
 [-0.27063709  0.55779031 -0.49416233  0.19241064]
 [-0.37655019 -0.45088304  0.94588098  0.87023055]
 [ 0.74030198 -0.6178905   0.88813763  0.65578027]]"
7,1,[0.49231724 0.27196188 0.18458636 0.30544415],"[[ 0.5143182  -0.81013719 -0.61159309 -0.4725448 ]
 [-0.27480713 -0.26918484  0.31601295 -0.10735045]
 [-0.19502023  0.14272468 -0.97268854  0.97133693]
 [ 0.88415693  0.43364391 -0.1795676   0.65970121]]"
8,3,[0.80388983 0.23439294 0.888988   0.35533823],"[[ 0.87019367  0.37528461  0.50275097  0.82251776]
 [-0.55628291 -0.75540749  0.44055415 -0.84712929]
 [-0.88337432 -0.20204651 -0.09745106  0.2949076 ]
 [ 0.20393708 -0.04401666  0.51663793 -0.31134922]]"
9,1,[0.48438121 0.90512271 0.00259313 0.45620398],"[[-0.21127494  0.78264834 -0.16106316  0.076666  ]
 [-0.38987314 -0.03112852  0.05227288 -0.29754801]
 [-0.4605982   0.61898796 -0.41785325  0.70769329]
 [ 0.19400523  0.95924302  0.3132374   0.34905684]]"
