name,description,n,trials,resize
no_resize_selfLoops_41,,41,1000,False
,class,start_nodes,weights
0,1,"[0.85886448 0.15697271 0.1143322  0.86803499 0.93165084 0.87967692
 0.59223799 0.38321873 0.06863244 0.59062675 0.21057842 0.17921105
 0.75110681 0.82006907 0.34675504 0.96930308 0.2859533  0.63391244
 0.1780991  0.08840228 0.7830662  0.54059125 0.12432059 0.02033424
 0.89687462 0.34892676 0.83151106 0.35454525 0.39900114 0.64710779
 0.47323951 0.66400079 0.18057291 0.21199038 0.95768643 0.92718971
 0.87079576 0.12573622 0.04527186 0.06333893 0.07211537]","[[ 0.34140439 -0.53462736 -0.84522209 ... -0.97516152 -0.4698349
  -0.23990433]
 [-0.0819455  -0.64761761 -0.0324336  ...  0.01950308  0.04574
  -0.23120622]
 [-0.22803172 -0.9705463  -0.5110063  ...  0.42511663 -0.91101597
   0.21242061]
 ...
 [ 0.31233925  0.74427618  0.83828627 ... -0.61449507 -0.03327086
   0.24233514]
 [ 0.39950074 -0.85250973  0.24556082 ...  0.33304095  0.49180205
   0.31372888]
 [ 0.78454902  0.48223195  0.57150683 ...  0.97330142 -0.98684878
  -0.62788866]]"
1,1,"[0.96122582 0.55968993 0.77147483 0.13105595 0.63479263 0.33268926
 0.02511939 0.54080586 0.98538618 0.48231907 0.48190321 0.8357306
 0.95432604 0.38330131 0.74625158 0.33770867 0.8503379  0.27402466
 0.65777585 0.85862845 0.00903351 0.02409783 0.77772223 0.14562129
 0.08048929 0.0984601  0.88618379 0.64425283 0.67050257 0.30119879
 0.68089014 0.36323573 0.49826948 0.36542042 0.20417548 0.72207667
 0.22014663 0.54823062 0.22770021 0.7798296  0.03901295]","[[-0.36737441  0.39899182 -0.5406599  ...  0.20904265  0.28369005
  -0.76022563]
 [-0.86792421  0.57081189 -0.55652169 ...  0.48104615  0.66259131
   0.5354816 ]
 [-0.33711148 -0.17918641  0.56715954 ...  0.02909271  0.53150591
   0.43759466]
 ...
 [ 0.38505154 -0.18960723 -0.85047744 ...  0.47716002  0.14146661
  -0.48060003]
 [-0.81610607 -0.00404238  0.68016415 ...  0.857763    0.39520965
   0.7125455 ]
 [ 0.0463256  -0.2432334   0.27840494 ... -0.29189685  0.6285437
   0.0545932 ]]"
2,1,"[0.60839076 0.91022125 0.25580694 0.33556478 0.40253137 0.94263553
 0.7792236  0.92115377 0.19927962 0.48469459 0.63253065 0.41298967
 0.89913491 0.19498244 0.08746228 0.77076019 0.31554586 0.14582838
 0.81545158 0.25176042 0.14069046 0.73080538 0.34826554 0.05642731
 0.65691    0.99465185 0.03111373 0.78107842 0.15490927 0.45682988
 0.45840946 0.2897892  0.87731098 0.32174227 0.21196305 0.58305845
 0.95520769 0.41923614 0.12636476 0.12417909 0.76573309]","[[-0.80901875  0.06829849 -0.83626697 ...  0.45963615 -0.92535184
  -0.29745109]
 [ 0.55510966 -0.52753097 -0.29327778 ...  0.24100322 -0.36631231
   0.05764879]
 [-0.13080498  0.18824876  0.53924676 ...  0.27314005 -0.08844746
  -0.75307845]
 ...
 [-0.05443016  0.33058896 -0.10442357 ...  0.91795498 -0.45084746
  -0.91815973]
 [-0.58701077  0.8392329  -0.71415795 ... -0.20192109  0.36232965
  -0.12387116]
 [-0.18895416 -0.4830583   0.36811613 ...  0.81707161  0.55026719
  -0.70787857]]"
3,1,"[0.3055851  0.6405844  0.16610383 0.21745988 0.48803467 0.08036634
 0.96485631 0.06203387 0.23763942 0.95514694 0.68835478 0.79929228
 0.93400725 0.56649745 0.69360378 0.37865192 0.54732732 0.21861741
 0.94890718 0.2371697  0.5369369  0.53091228 0.80120319 0.86774676
 0.39689193 0.69801679 0.68150076 0.09912139 0.42185834 0.31646295
 0.89813145 0.98938262 0.07591603 0.97154741 0.12039401 0.4716229
 0.82973064 0.58029107 0.95838132 0.44489115 0.39372411]","[[-0.32733314  0.985814   -0.91594314 ... -0.47393266  0.60561875
  -0.42493809]
 [ 0.28531714 -0.65105078 -0.40868977 ... -0.59839734  0.89060401
  -0.68677509]
 [ 0.88863565 -0.86496185  0.05584282 ...  0.18149514 -0.62956628
  -0.98949738]
 ...
 [ 0.7553023   0.49299571  0.7195022  ... -0.71729639 -0.84036448
  -0.27927143]
 [-0.64336469  0.3909365   0.63027934 ... -0.53196758 -0.76397265
   0.66001626]
 [ 0.00890655  0.32104591  0.66800893 ...  0.30711196  0.98303656
   0.12176686]]"
4,1,"[0.63702501 0.42215194 0.00991603 0.43477727 0.32827203 0.58808921
 0.08440807 0.36392269 0.37070859 0.52905213 0.83244114 0.31018387
 0.39590448 0.26949021 0.92414945 0.96318008 0.58999009 0.52035328
 0.77830571 0.32510943 0.6287214  0.22485083 0.85489777 0.26954353
 0.02734907 0.52817839 0.37961158 0.08928736 0.58993632 0.22745515
 0.98890291 0.47623871 0.43802764 0.79535752 0.58915389 0.99742595
 0.17972818 0.3113656  0.462432   0.35990692 0.33915364]","[[ 0.50115491  0.85440287 -0.36137137 ...  0.72946509  0.19806986
   0.23320842]
 [-0.25016477 -0.71462624  0.00960356 ...  0.13063927  0.15494437
  -0.25020405]
 [-0.55781821  0.39943887  0.93437771 ... -0.87336804 -0.85558794
   0.93328065]
 ...
 [ 0.93815393  0.39982842 -0.55287562 ... -0.64951226  0.12266498
  -0.3555152 ]
 [-0.48615107  0.94152771 -0.13956075 ...  0.58883885 -0.47043874
   0.28511283]
 [ 0.77421295  0.93451553 -0.38252312 ... -0.68104568 -0.07741365
  -0.03326743]]"
5,1,"[0.1657615  0.18937749 0.94478055 0.01509571 0.33780465 0.97995548
 0.030372   0.96446747 0.65883405 0.09921835 0.11597791 0.75076935
 0.77152926 0.48787205 0.93795335 0.92447027 0.32157948 0.92609587
 0.7590208  0.53900419 0.237262   0.10571986 0.44592499 0.38587411
 0.8450025  0.03245864 0.27376311 0.53007694 0.23584753 0.10015431
 0.7517898  0.57693812 0.97272453 0.91952147 0.30252084 0.24592758
 0.06289269 0.27270181 0.83056627 0.75099276 0.79383818]","[[ 0.04368897 -0.69683238  0.99799865 ... -0.42092824 -0.60766076
  -0.36967149]
 [-0.25085454  0.67248002  0.48134852 ...  0.37603324 -0.11884859
  -0.29688272]
 [-0.02261444 -0.73227167  0.98270252 ...  0.25301615  0.50529723
   0.4222264 ]
 ...
 [-0.41232121  0.73781375  0.48115438 ... -0.04614874 -0.52276075
  -0.3115956 ]
 [-0.68060359 -0.36334597 -0.88721319 ...  0.5602706  -0.91208195
   0.13881853]
 [ 0.84181644 -0.04279716  0.32389926 ...  0.22586618 -0.05102246
  -0.25510332]]"
6,1,"[0.67186314 0.83393503 0.25772395 0.21924472 0.95636554 0.57059618
 0.89604122 0.50994729 0.74839974 0.14205789 0.25065095 0.80426901
 0.23189412 0.35180965 0.16899522 0.64106998 0.95812359 0.26938731
 0.91298247 0.02650437 0.02689097 0.06926232 0.52096737 0.48457525
 0.89799824 0.63815612 0.87315587 0.34240925 0.27588656 0.94020636
 0.80929587 0.40932479 0.30538564 0.93407547 0.83651897 0.95562343
 0.06814613 0.71009184 0.83203539 0.24341104 0.71931138]","[[-0.55015211  0.5361577   0.74830258 ...  0.18087117  0.10211686
  -0.39890595]
 [ 0.86223623 -0.59535657  0.27424451 ... -0.58624899  0.77318885
  -0.10752981]
 [-0.55454961  0.79628292  0.23078592 ... -0.90889982 -0.82474188
   0.88757506]
 ...
 [-0.78697845  0.13908292 -0.73819891 ...  0.74207067 -0.11859609
  -0.20451143]
 [-0.52179222  0.81754869  0.09105814 ... -0.14607327 -0.6265382
   0.96299387]
 [-0.63511828  0.75718242  0.27438742 ...  0.07135257  0.00545714
   0.35659157]]"
7,1,"[0.70262447 0.90592453 0.11557949 0.37151476 0.11009492 0.09549803
 0.34344749 0.08845412 0.23995647 0.94039017 0.79310866 0.26400496
 0.97819438 0.0623722  0.84434706 0.06698587 0.66298571 0.27835944
 0.69917069 0.32525139 0.6016415  0.86451923 0.38608912 0.20602292
 0.816613   0.68118185 0.5591263  0.38505737 0.89395564 0.5957561
 0.29145309 0.26615888 0.26611413 0.03455293 0.18603727 0.6214852
 0.60144916 0.06589721 0.10237111 0.5567153  0.9947091 ]","[[ 0.76768747  0.73103925 -0.38161057 ...  0.79532004  0.96483278
  -0.13635356]
 [ 0.00668292  0.43939189 -0.19882836 ...  0.04227752 -0.77478579
  -0.51552147]
 [-0.97518914 -0.6174196   0.57186753 ...  0.178098   -0.0651812
  -0.84603054]
 ...
 [ 0.03479056 -0.74700577 -0.44481486 ...  0.68286294  0.32536134
  -0.04919273]
 [ 0.5500964   0.39115937 -0.14460811 ...  0.96934392 -0.31475886
   0.40801449]
 [ 0.17916534  0.10510272  0.6745969  ...  0.47822111  0.33766506
   0.17363241]]"
8,1,"[0.54738913 0.2172197  0.63649889 0.99273518 0.73709153 0.82251046
 0.41007672 0.31663664 0.50396882 0.03544296 0.77376764 0.55131623
 0.49468834 0.61903288 0.93090916 0.54497177 0.44939319 0.83002341
 0.16980778 0.48088988 0.08959501 0.94719525 0.22092669 0.46793286
 0.81718831 0.88154811 0.0064431  0.85056089 0.78078733 0.903671
 0.24084492 0.33129301 0.19094156 0.39546887 0.09800929 0.27711037
 0.99887284 0.01493949 0.24572002 0.51350204 0.96753609]","[[ 0.91915644 -0.34121812  0.50880912 ... -0.73076864 -0.66554854
  -0.84185277]
 [-0.61290042 -0.70779686 -0.23830301 ...  0.02703797 -0.62039889
  -0.1305259 ]
 [ 0.82894191 -0.41281818 -0.76799429 ... -0.64292645 -0.81226444
  -0.8593954 ]
 ...
 [ 0.86192964  0.15111847  0.96197283 ...  0.24248422  0.1455806
  -0.02010071]
 [ 0.38102098  0.64779151  0.4854817  ... -0.81734518  0.25040219
  -0.94980348]
 [ 0.268644   -0.37889981  0.04383926 ...  0.23154873 -0.78654686
   0.18676772]]"
9,1,"[0.3090749  0.60828651 0.84713439 0.62958444 0.59003778 0.69652937
 0.06419338 0.95907235 0.47004434 0.18268919 0.5461167  0.45656676
 0.89756063 0.90777281 0.91528337 0.42837457 0.2770419  0.96505784
 0.9006539  0.23706135 0.23838678 0.64269385 0.33383868 0.77702038
 0.70445541 0.6135714  0.84722763 0.81511688 0.30870388 0.11182313
 0.80519042 0.19705836 0.69783054 0.20204443 0.20534949 0.63652063
 0.41307433 0.72118422 0.96221119 0.83091374 0.16898513]","[[-0.04761323  0.61290032  0.59168807 ... -0.03323959  0.29779558
  -0.10485407]
 [-0.46619489  0.99117232  0.04498332 ... -0.21850502  0.67738333
   0.27046469]
 [ 0.44741336 -0.24569136  0.74183028 ... -0.27972846  0.84489407
   0.84960669]
 ...
 [-0.8988772  -0.43432934  0.26892008 ... -0.82997526  0.58165776
   0.84064778]
 [-0.72794488 -0.56136957  0.1436136  ... -0.05054027 -0.71918697
  -0.80866616]
 [ 0.38164739 -0.21993737 -0.26131806 ... -0.03790556 -0.22127828
  -0.77044408]]"
