name,description,n,trials,resize
selfLoops_48,,48,1000,True
,class,start_nodes,weights
0,1,"[0.35175311 0.92955501 0.34868929 0.84426238 0.12949791 0.85296062
 0.94920959 0.75165876 0.18529378 0.45159897 0.46178973 0.4818569
 0.31864447 0.65722086 0.91666833 0.58970705 0.53847809 0.1550737
 0.77395294 0.40568316 0.67524687 0.68481116 0.36305492 0.71252137
 0.89349721 0.9468522  0.29041291 0.96578399 0.0857414  0.927819
 0.83139789 0.33620826 0.43559824 0.91657819 0.94743143 0.50047686
 0.93311787 0.39643582 0.20425688 0.79320916 0.77955223 0.72755156
 0.55043467 0.12173606 0.26198103 0.62388194 0.79435986 0.71390906]","[[ 0.87526647  0.97224596  0.49515685 ...  0.86901751  0.82268612
   0.90452802]
 [-0.74014236 -0.27885925 -0.23296222 ... -0.34761002  0.15474677
  -0.77679808]
 [ 0.53774652 -0.70856698  0.46517387 ... -0.02642495 -0.54251087
   0.14524316]
 ...
 [-0.50514597  0.65642026 -0.79638385 ... -0.01118054  0.96422358
   0.74092255]
 [ 0.85616551  0.53105063 -0.37520537 ... -0.94305056  0.60888857
   0.12560098]
 [-0.433111   -0.94867719 -0.57755507 ... -0.99578499  0.85530295
   0.24922846]]"
1,1,"[0.44608744 0.93606399 0.14080766 0.6836667  0.59244608 0.49353584
 0.93724233 0.09890358 0.23813928 0.01831179 0.10245539 0.55235435
 0.78627264 0.41229953 0.67333787 0.23278872 0.37406935 0.37233261
 0.65391377 0.72907866 0.06783195 0.62098355 0.11256697 0.97843629
 0.4701638  0.89369964 0.02788557 0.76870988 0.02304871 0.82978334
 0.11130862 0.52669655 0.45875733 0.48155919 0.88354518 0.84466815
 0.89049142 0.44162969 0.36165146 0.87425773 0.66143397 0.69685584
 0.4440926  0.55334906 0.17223664 0.96871121 0.43769778 0.14006692]","[[-0.58307524  0.19952633 -0.03244623 ...  0.0294785   0.42846784
   0.79697274]
 [-0.08063667 -0.39951743 -0.92447359 ...  0.06889365  0.81562452
   0.85964559]
 [-0.092795   -0.2081498   0.38719404 ...  0.38327947  0.05104039
  -0.06709998]
 ...
 [ 0.47177102  0.25320313 -0.20247867 ...  0.76444026 -0.04447626
   0.07714678]
 [ 0.77310129 -0.51422268  0.35101935 ... -0.25575306 -0.16797285
   0.02987515]
 [ 0.00277327 -0.11812226 -0.19011057 ...  0.01401853  0.12334712
   0.95551401]]"
2,8,"[0.97044063 0.75603474 0.01886535 0.28374477 0.38190484 0.3311731
 0.40683047 0.02121212 0.83432552 0.18820946 0.88849567 0.69852055
 0.78774946 0.89402462 0.93513808 0.25536001 0.21353124 0.21466229
 0.48938956 0.1615516  0.03346143 0.12493857 0.29172762 0.19077729
 0.39986642 0.57366951 0.74212168 0.3409969  0.44401863 0.59067361
 0.15986126 0.15721548 0.41003216 0.76904772 0.81141169 0.29697401
 0.54540811 0.7877634  0.39455176 0.907126   0.04806319 0.58330535
 0.81354052 0.39603094 0.23337004 0.66485324 0.17402896 0.67260385]","[[-0.56899389  0.15199946  0.39199739 ...  0.96430394  0.26069918
   0.98260178]
 [ 0.51481584 -0.37643428 -0.69734328 ... -0.79942771 -0.22742128
   0.94788786]
 [-0.42465776  0.79477623  0.41869463 ...  0.44465097  0.39835896
   0.10167694]
 ...
 [-0.1403069  -0.60973895  0.85508968 ... -0.24193074  0.46966548
   0.23045963]
 [-0.51029187 -0.1544754   0.42389902 ...  0.94738679 -0.37305948
  -0.13233226]
 [ 0.12519636 -0.00585414 -0.29171391 ...  0.34397291  0.1848105
  -0.0402679 ]]"
3,1,"[0.98454245 0.64944886 0.00812453 0.39597294 0.06529341 0.31681556
 0.8209151  0.31122376 0.84398786 0.29335549 0.95204375 0.49842831
 0.16434268 0.59235782 0.04258177 0.03652237 0.38907638 0.27017939
 0.43533388 0.02838559 0.60311277 0.77578408 0.37036052 0.51613131
 0.89701016 0.62316012 0.1521603  0.3226664  0.50216106 0.22833082
 0.80224799 0.39332418 0.27055564 0.61096783 0.93410755 0.49694318
 0.53296818 0.16904694 0.78137888 0.52265173 0.14630385 0.24413059
 0.45922606 0.8253126  0.44591717 0.81185069 0.89784621 0.32710001]","[[ 0.09092399 -0.48764535  0.79848549 ...  0.65502799  0.39963226
  -0.47742158]
 [-0.34232794 -0.16333036  0.38434688 ... -0.35041806 -0.07780492
  -0.02794238]
 [ 0.85851207  0.79939207 -0.00387274 ...  0.21893026  0.07476145
  -0.41973733]
 ...
 [-0.67975554  0.30447255 -0.32061597 ... -0.3565971  -0.89465712
   0.49989134]
 [ 0.60510339  0.87767768  0.39595165 ... -0.58412997  0.23948818
  -0.52599606]
 [-0.83673885  0.07532433  0.89956844 ... -0.28435758 -0.74011874
  -0.36855289]]"
4,6,"[0.82129711 0.83141249 0.02491341 0.01857658 0.24340433 0.95860972
 0.58143208 0.16237983 0.92060491 0.11203436 0.93483406 0.68288678
 0.13122543 0.42479335 0.66780401 0.30107671 0.48394959 0.63630729
 0.43562986 0.96228783 0.77123595 0.31209959 0.12444024 0.93649141
 0.01853732 0.14891575 0.82668271 0.46181716 0.79459286 0.09453002
 0.67017282 0.93710937 0.68365645 0.22192892 0.47231374 0.9485166
 0.85868582 0.03154274 0.24532806 0.81380844 0.35548109 0.95610524
 0.04101992 0.48812326 0.14204644 0.37703794 0.58438492 0.49914532]","[[ 0.76947612 -0.12527731  0.42619105 ... -0.46119128  0.32946102
   0.95543258]
 [ 0.55400949 -0.01038044 -0.48932816 ...  0.83997665 -0.88325499
   0.06386159]
 [ 0.16557956 -0.96676185 -0.6450562  ... -0.18876494 -0.23497966
   0.16009551]
 ...
 [-0.11634137  0.8721121  -0.33843746 ... -0.22048648  0.89236406
   0.76114785]
 [ 0.34938984 -0.83147442 -0.99102807 ...  0.87004283  0.8191542
  -0.09997633]
 [ 0.36640936 -0.74401783  0.422226   ... -0.44272707 -0.35553018
   0.43431668]]"
5,6,"[0.38968693 0.49954408 0.4816718  0.99238742 0.80778813 0.91098368
 0.64220541 0.4331544  0.30471617 0.30111163 0.26431168 0.31837477
 0.68419365 0.92267672 0.68292323 0.03036236 0.44443291 0.19925166
 0.37217853 0.77651534 0.64449103 0.36266335 0.39319321 0.90238025
 0.60619298 0.14894319 0.07892016 0.44481096 0.107198   0.1443213
 0.38320041 0.01668901 0.49557821 0.07607641 0.30572482 0.11663064
 0.82454407 0.71100594 0.87339596 0.40628776 0.63385242 0.10103725
 0.36578612 0.49383583 0.12425976 0.64962056 0.8802493  0.83243784]","[[-0.49299825  0.03081766  0.43880382 ... -0.41814633  0.49230095
   0.71938446]
 [-0.52365308 -0.17615879  0.66754768 ...  0.04188437 -0.00534237
   0.26070658]
 [ 0.92985871  0.86848102  0.20163831 ... -0.30759439 -0.85626527
   0.80264675]
 ...
 [ 0.12960819 -0.43199836 -0.91434662 ...  0.51856527  0.0472204
  -0.97542493]
 [-0.12429786  0.84443654  0.86854573 ... -0.59187921  0.28895776
  -0.12661065]
 [-0.25647324  0.35582136  0.50874904 ... -0.79072695  0.89731216
  -0.58674606]]"
6,150,"[0.25234713 0.72202196 0.83225788 0.72271837 0.94590549 0.87523115
 0.53311292 0.25085094 0.94409821 0.57534526 0.89926745 0.02771349
 0.03752841 0.22631479 0.76865763 0.71224322 0.31791974 0.70571375
 0.65417767 0.55489163 0.36652428 0.7916047  0.91128972 0.14234221
 0.3775357  0.38885123 0.36205876 0.28674358 0.92149595 0.14099858
 0.56607876 0.30309557 0.9968568  0.2107592  0.17788422 0.78208602
 0.32238359 0.84195497 0.4921032  0.10312527 0.0974906  0.17430122
 0.28640091 0.14661152 0.46519567 0.08009573 0.50946684 0.99766764]","[[ 0.08201501  0.45838505 -0.06395387 ...  0.29289765 -0.22113744
   0.86893776]
 [-0.9604469  -0.36589867  0.40095055 ...  0.3479512  -0.65646806
  -0.24268237]
 [ 0.74647338 -0.31643642 -0.46082727 ... -0.91880292 -0.78027244
   0.49412178]
 ...
 [-0.97566296 -0.29195492  0.97234499 ... -0.4052215   0.21881771
  -0.667861  ]
 [-0.93629589 -0.23419913 -0.31792834 ... -0.1031145   0.53799775
   0.86331044]
 [ 0.18268618  0.39434967  0.05956558 ...  0.41831364 -0.7768231
  -0.78780789]]"
7,1,"[0.04314644 0.38925116 0.1885805  0.1964169  0.29134637 0.67622558
 0.27641951 0.24705651 0.6321553  0.15427201 0.88904333 0.19778211
 0.73269884 0.07634788 0.98396561 0.34844706 0.24098567 0.48839789
 0.01196275 0.47912932 0.89531554 0.29115446 0.62611545 0.46623463
 0.1024227  0.1621474  0.9124069  0.01067785 0.39927589 0.83510419
 0.64972053 0.68091395 0.54495372 0.77982468 0.71571454 0.49393323
 0.45151348 0.02414839 0.28683076 0.2392252  0.36775488 0.33624856
 0.08460512 0.23746422 0.24808745 0.61328053 0.7120619  0.53929666]","[[ 0.74055334  0.32086614 -0.71664714 ...  0.1797568  -0.75434268
   0.33702771]
 [-0.06481465  0.74223958 -0.20086916 ...  0.52621062 -0.83001502
   0.96300322]
 [ 0.58423688  0.09956416 -0.34430884 ... -0.67159066  0.49939127
  -0.16071542]
 ...
 [-0.32247975  0.65871388 -0.84473987 ...  0.76069011  0.56408097
   0.23166865]
 [ 0.91628838 -0.03288754  0.71877846 ...  0.85570642 -0.1087828
  -0.6978519 ]
 [ 0.82244424 -0.72008521 -0.3783994  ... -0.80730053  0.01413716
  -0.05340319]]"
8,0,"[0.28192472 0.53864642 0.92785424 0.4308705  0.24120112 0.7986062
 0.50981481 0.84941999 0.82460289 0.73525623 0.27920203 0.87017446
 0.36039068 0.64423313 0.83649217 0.10382449 0.54990829 0.68503299
 0.115242   0.82145507 0.18036635 0.3503829  0.88373701 0.8305707
 0.23816564 0.32723183 0.27026283 0.69199674 0.38994719 0.10197624
 0.94441202 0.48464839 0.3849216  0.63838958 0.27925133 0.70579455
 0.81736725 0.24257415 0.29179556 0.80667042 0.07374516 0.36955368
 0.91018783 0.85737513 0.42588736 0.92162003 0.76000181 0.68338901]","[[-0.63249943  0.87500626 -0.78194442 ... -0.91755542 -0.32017309
   0.95418763]
 [-0.89761712  0.88929544 -0.14785049 ... -0.68787246 -0.32026534
  -0.00574716]
 [-0.03639589 -0.68536419 -0.86196557 ...  0.3617458   0.49121013
  -0.11646567]
 ...
 [ 0.91974707 -0.69789356 -0.69444257 ...  0.59954553  0.21931722
  -0.77173501]
 [ 0.04378078 -0.07521776  0.42873046 ...  0.90187324  0.47754888
   0.78393442]
 [ 0.41238836  0.19191976 -0.71117867 ...  0.41358955 -0.50406088
  -0.28581434]]"
9,4,"[0.69329289 0.90482898 0.0436086  0.26605575 0.52179542 0.52017555
 0.91931444 0.87283931 0.98078925 0.23880716 0.05881983 0.62796024
 0.16145216 0.86907722 0.39908299 0.40329921 0.89347364 0.09588267
 0.29352015 0.68872397 0.70797544 0.84387378 0.19227564 0.11318828
 0.49661637 0.54103801 0.49781859 0.24537389 0.17738244 0.37276834
 0.39741574 0.57274896 0.01785506 0.87562831 0.39928876 0.99921694
 0.055975   0.66627717 0.82076887 0.37566481 0.12295192 0.85184204
 0.85280052 0.59090443 0.17005416 0.11939678 0.35406672 0.85662836]","[[-0.74338646  0.19380017  0.71089625 ... -0.45789045  0.93074575
  -0.81685575]
 [ 0.2765999  -0.52419766 -0.13675116 ... -0.34024854  0.79851708
  -0.33214201]
 [-0.14190962 -0.18306107 -0.09125048 ...  0.57193757 -0.48851112
   0.66526263]
 ...
 [ 0.90230421 -0.09405185 -0.65279607 ...  0.52714647 -0.18144355
  -0.91931103]
 [ 0.70815356 -0.25781908  0.12156358 ...  0.02999445 -0.91413696
   0.56581871]
 [ 0.30703998  0.43721553  0.30556375 ...  0.00478829 -0.44104864
   0.71903493]]"
