name,description,n,trials,resize
right_resize_49,,49,1000,True
,class,start_nodes,weights
0,1,"[0.6560785  0.19792395 0.99385676 0.88779309 0.76624679 0.47308304
 0.47243018 0.53895549 0.17180189 0.18146672 0.35707625 0.35280656
 0.18242617 0.19134811 0.7908786  0.13110214 0.22483106 0.26698902
 0.37937291 0.51816998 0.91080772 0.81963719 0.77122832 0.67061714
 0.34228797 0.38155135 0.41881525 0.03835442 0.38179479 0.73578619
 0.64382458 0.57296799 0.84026281 0.34357207 0.65676084 0.96077245
 0.65282179 0.40612832 0.57814661 0.46204751 0.08155705 0.30680191
 0.44246449 0.05354503 0.71555479 0.13570686 0.2052362  0.90737324
 0.93449121]","[[ 0.         -0.92772333 -0.37055846 ... -0.63842079 -0.38127321
   0.58959353]
 [-0.37937617  0.         -0.91549193 ... -0.54972445 -0.88353476
  -0.26079366]
 [ 0.87136495  0.9965383   0.         ... -0.27283877 -0.44169024
   0.58564111]
 ...
 [-0.59525819 -0.60526025  0.1085801  ... -0.          0.9142202
  -0.83062043]
 [-0.98012949  0.28307254  0.32217445 ...  0.30231011 -0.
  -0.44803726]
 [-0.72044444 -0.66768962 -0.18269272 ...  0.09889137  0.06226086
   0.        ]]"
1,1,"[8.58580468e-01 1.12057682e-01 8.21122265e-01 7.08232662e-01
 8.91590785e-01 3.70747972e-01 1.41007598e-01 5.22727616e-01
 7.71387283e-01 2.49750385e-01 9.10688905e-01 1.13779787e-01
 7.00826674e-01 6.33704020e-01 4.39688471e-01 2.81042391e-01
 9.29822786e-01 4.10998691e-01 1.23067966e-01 9.77005858e-01
 6.53096133e-01 9.45258970e-01 1.20961238e-01 9.38378249e-01
 2.68707876e-01 7.32219988e-01 4.68396405e-01 5.19151500e-01
 4.82131956e-01 3.96134436e-01 4.66151278e-01 4.99741670e-02
 2.18524591e-01 6.42493999e-01 5.76285207e-01 5.29095967e-02
 1.80862820e-01 4.85008950e-01 8.90488432e-04 2.78849916e-01
 6.58863293e-01 5.58821101e-01 5.74892538e-01 4.80414600e-01
 2.73110778e-01 9.02669901e-01 3.07397082e-01 1.29487476e-01
 8.02605432e-01]","[[-0.          0.70065297 -0.50223563 ...  0.36130815  0.3163481
   0.09230965]
 [-0.24002326 -0.         -0.17613295 ... -0.23630239  0.49453756
  -0.77046388]
 [-0.98096518  0.06158555 -0.         ... -0.26723441 -0.29130026
   0.82067219]
 ...
 [-0.245889   -0.18139591  0.12326688 ...  0.         -0.034878
  -0.77265102]
 [ 0.42116832  0.7304454   0.89996906 ...  0.4202137   0.
   0.66496827]
 [ 0.41361956 -0.95743706  0.01209789 ...  0.1167282  -0.65216298
  -0.        ]]"
2,1,"[0.55545276 0.56066953 0.7332639  0.28118447 0.72535785 0.35893842
 0.95250029 0.30697291 0.49545979 0.52340774 0.43756741 0.77061052
 0.80705855 0.58712594 0.25619204 0.4582657  0.97192177 0.52899779
 0.93263468 0.33449171 0.28775542 0.143962   0.56656581 0.69696695
 0.89515799 0.79751051 0.2585023  0.84831893 0.47993235 0.19994301
 0.99501166 0.86532274 0.75689351 0.97930338 0.65948012 0.42447756
 0.22122577 0.43654914 0.2261051  0.19186284 0.43780962 0.93604781
 0.11135486 0.90273427 0.27875056 0.20666749 0.17945719 0.76257746
 0.7023532 ]","[[ 0.         -0.61575766  0.56548598 ... -0.95711249  0.82835104
  -0.68345986]
 [-0.63204842 -0.          0.23045793 ... -0.98646706  0.22204447
   0.52028827]
 [ 0.65614018  0.72666081 -0.         ... -0.36108749 -0.13846189
  -0.36032647]
 ...
 [-0.85583116  0.96768577  0.98811885 ...  0.          0.58199414
   0.8864985 ]
 [ 0.36713068 -0.39627614 -0.06505149 ... -0.54304002  0.
  -0.92937161]
 [-0.42075808 -0.19041308  0.90187025 ... -0.73681419 -0.37436474
  -0.        ]]"
3,1,"[0.46036303 0.97115111 0.66092529 0.68910442 0.03241579 0.60931471
 0.42976952 0.2685644  0.06820341 0.8864685  0.70781988 0.6257427
 0.9989719  0.97721383 0.77782979 0.49131883 0.25275898 0.61186234
 0.89926294 0.7122187  0.26460652 0.28643094 0.45799382 0.95413483
 0.17716107 0.63366451 0.95918638 0.68324052 0.97659997 0.29038064
 0.3036065  0.45299394 0.62158761 0.78877457 0.25845959 0.44623822
 0.54101189 0.10450068 0.90809039 0.01900983 0.91661113 0.6154607
 0.85698661 0.60630621 0.44766647 0.74720946 0.38770039 0.53696444
 0.63628308]","[[-0.00000000e+00  8.04377028e-01  9.07877537e-02 ... -3.12511200e-01
  -2.13506224e-01  1.08946018e-01]
 [ 8.57230450e-01  0.00000000e+00 -3.24794162e-01 ...  7.71655834e-01
  -6.01430412e-01  2.89994720e-02]
 [ 8.27535031e-01 -9.68220298e-01  0.00000000e+00 ... -9.69743754e-01
   1.28851922e-01 -4.98607287e-01]
 ...
 [ 1.34046219e-01  8.33906194e-01  6.32713986e-03 ... -0.00000000e+00
  -5.04311647e-01  6.05319358e-03]
 [-7.47017524e-01  3.13183316e-02  9.96900566e-01 ...  5.08783901e-01
  -0.00000000e+00 -8.36720595e-01]
 [ 5.75102942e-01  6.98866990e-01 -1.80488225e-01 ... -7.21845431e-01
   8.58231040e-04  0.00000000e+00]]"
4,1,"[0.13867356 0.45305162 0.85419177 0.34232106 0.87330542 0.12973065
 0.94081915 0.78303645 0.26770846 0.62368281 0.62445505 0.59775043
 0.45731424 0.3985216  0.4661222  0.84447395 0.67176382 0.20679507
 0.33890384 0.21030722 0.59746889 0.94114901 0.38327389 0.16430696
 0.9244203  0.87655215 0.93056449 0.85853553 0.08989517 0.82980082
 0.21049984 0.41311924 0.24460882 0.59729632 0.38813498 0.3806282
 0.86114865 0.98979768 0.15681828 0.32704967 0.71686159 0.43047375
 0.26433579 0.76571676 0.41478815 0.72892076 0.07023091 0.04519282
 0.77841927]","[[ 0.         -0.963012   -0.80117845 ...  0.066551    0.46883094
   0.83572572]
 [-0.0173159   0.          0.06209282 ... -0.09989422 -0.98564044
  -0.20253787]
 [-0.39552059  0.97541088  0.         ...  0.70168516  0.14685722
   0.90509221]
 ...
 [ 0.00502952 -0.77426353 -0.24847757 ...  0.          0.55089741
  -0.95976874]
 [-0.01554269 -0.70594674 -0.30902471 ... -0.81979746 -0.
   0.20891372]
 [-0.92815772 -0.85300555  0.71380939 ... -0.66088349 -0.62306495
  -0.        ]]"
5,1,"[2.11903569e-01 7.28983956e-01 5.68177318e-01 2.91612948e-01
 3.84989473e-02 2.08068752e-01 5.98264706e-01 5.94596770e-04
 6.12425239e-01 1.82398927e-01 2.53214296e-01 4.60738174e-03
 6.12708946e-01 3.24163157e-01 7.97621509e-01 2.32211088e-01
 2.28838424e-01 6.96144885e-01 8.76840156e-01 5.27123950e-01
 2.37134963e-01 7.68929123e-01 7.23439416e-01 4.64497067e-01
 9.81286547e-01 8.11636449e-01 4.18715175e-01 7.15762546e-01
 2.35580707e-01 5.62395482e-01 9.39407782e-01 4.58316686e-01
 1.78944710e-01 2.22312668e-01 7.30465262e-01 3.46210960e-01
 8.34715273e-01 1.76985627e-01 8.99381741e-01 5.27382364e-02
 6.56279715e-01 2.79403782e-01 3.21565364e-01 6.03208807e-01
 8.12353345e-01 2.17262295e-01 3.07626187e-01 6.89070963e-01
 9.94797852e-02]","[[ 0.         -0.36555252 -0.84313501 ...  0.99978887 -0.21613329
   0.99153662]
 [-0.128173   -0.          0.44094135 ... -0.88946034 -0.21076178
  -0.505526  ]
 [ 0.9521077   0.55215893 -0.         ...  0.37048915  0.37219101
  -0.46692987]
 ...
 [ 0.32511844 -0.752379    0.55859127 ...  0.          0.75300852
  -0.47093899]
 [-0.70260406  0.41428042 -0.71656081 ...  0.83887332  0.
  -0.47463901]
 [-0.36080639 -0.90458971  0.84286516 ...  0.59311729  0.55108893
   0.        ]]"
6,1,"[0.5939678  0.15578189 0.15559309 0.87102336 0.4837328  0.07030318
 0.83448365 0.72868384 0.82751882 0.79536626 0.90190061 0.32819285
 0.59748865 0.88538761 0.14913158 0.48047892 0.0039862  0.91064377
 0.02743272 0.45975609 0.42030846 0.68406398 0.31888608 0.80131187
 0.52561879 0.88122545 0.23778011 0.91682737 0.0534951  0.41457539
 0.27229489 0.22287885 0.67894351 0.41520289 0.86237892 0.45778105
 0.01093718 0.0232287  0.83892073 0.04732772 0.82901384 0.82144798
 0.66272904 0.17131732 0.76165815 0.62038509 0.93678425 0.16054122
 0.78212072]","[[ 0.         -0.89404878 -0.48428559 ...  0.01159502 -0.58488324
  -0.22650203]
 [ 0.79738589  0.         -0.39095493 ...  0.68998055 -0.30562089
  -0.06317689]
 [-0.69261658 -0.1915934  -0.         ...  0.98861438 -0.02760174
  -0.29606246]
 ...
 [-0.06329173 -0.50543263 -0.82418927 ...  0.         -0.91528614
   0.17705093]
 [-0.32373819 -0.00944536 -0.45759965 ...  0.42940343  0.
  -0.37797666]
 [-0.51464431  0.14585099 -0.214993   ... -0.51029874  0.85973399
  -0.        ]]"
7,1,"[0.03310569 0.81596417 0.5961859  0.38211164 0.59474143 0.40530965
 0.94975821 0.21467463 0.01487222 0.2571438  0.3003386  0.29892725
 0.68208573 0.59525816 0.48170084 0.67907471 0.91347545 0.85025437
 0.2589558  0.91408381 0.37177966 0.9135512  0.69248585 0.11433024
 0.84297656 0.43545099 0.65847834 0.62397932 0.27042385 0.74036672
 0.15977968 0.76794394 0.2948434  0.63367475 0.43401919 0.76575264
 0.81302755 0.14484725 0.90041016 0.61995224 0.5324549  0.4986972
 0.03893665 0.62502609 0.49154473 0.71682168 0.27055648 0.07522704
 0.34872667]","[[-0.          0.99978882  0.17368114 ...  0.68449312 -0.29754988
  -0.58826143]
 [-0.4680965  -0.          0.54086983 ... -0.50230502  0.19615284
  -0.30420665]
 [-0.90421877 -0.57399226 -0.         ...  0.31196148 -0.15482829
  -0.5727521 ]
 ...
 [-0.37478847  0.29409787  0.99860112 ... -0.          0.45529253
   0.08020946]
 [-0.98639256  0.11456565 -0.54214281 ...  0.19934437  0.
  -0.3023319 ]
 [ 0.53068504 -0.20500206  0.84663068 ... -0.09801755  0.9697511
   0.        ]]"
8,1,"[0.12076071 0.75591361 0.38760656 0.8655141  0.3310419  0.20218174
 0.56563604 0.09977321 0.63961711 0.88242129 0.41785863 0.15772252
 0.01895154 0.11599493 0.18260303 0.0785585  0.80028245 0.22566077
 0.46600421 0.68016222 0.71459241 0.20495952 0.99502289 0.27578408
 0.23145059 0.81254965 0.47679565 0.73977966 0.37009006 0.11943543
 0.51442977 0.11413995 0.72947588 0.24566444 0.01950669 0.92417281
 0.52207496 0.48209072 0.74562037 0.3589546  0.70819224 0.87858402
 0.19858643 0.20989776 0.61844719 0.0962962  0.11810452 0.92018893
 0.4032416 ]","[[ 0.          0.53199027 -0.59088868 ...  0.45909399 -0.51987588
  -0.95039631]
 [ 0.28023735  0.          0.39837433 ... -0.96001011 -0.83136472
  -0.0960473 ]
 [-0.77949566  0.48812931  0.         ... -0.90828039  0.27343811
  -0.77093495]
 ...
 [ 0.8891546   0.1132212  -0.13325538 ... -0.          0.63342512
   0.89437006]
 [-0.6072895  -0.16241527  0.54832918 ...  0.67283053 -0.
   0.28696008]
 [ 0.29239207  0.61480796  0.77925323 ... -0.38658217  0.69096634
   0.        ]]"
9,1,"[0.249667   0.27762308 0.94775439 0.88728605 0.29153546 0.05558233
 0.72330014 0.44137526 0.46631371 0.91481093 0.48974395 0.59090345
 0.18097253 0.8580775  0.58884782 0.00837048 0.58974953 0.21337599
 0.77411625 0.61072423 0.68493003 0.98396746 0.34266223 0.80900486
 0.32440341 0.46337575 0.86925636 0.93721305 0.91380907 0.86202682
 0.20586245 0.8171822  0.52842736 0.46379604 0.11880939 0.78968127
 0.37230065 0.34226707 0.6084281  0.77580638 0.32799286 0.98662887
 0.79954355 0.34766695 0.89594837 0.46979364 0.48538521 0.89354563
 0.62114638]","[[ 0.          0.4008185  -0.15863626 ... -0.84274444  0.27059258
   0.49363307]
 [-0.68974642  0.         -0.49435097 ...  0.34287167  0.77032042
  -0.16638617]
 [ 0.22644818  0.10735784 -0.         ... -0.68877543 -0.68527639
  -0.455625  ]
 ...
 [-0.07060721 -0.69936948  0.27620297 ...  0.          0.60601004
   0.27365316]
 [ 0.343203   -0.16697465  0.0602764  ... -0.85695447 -0.
  -0.20187722]
 [ 0.79231256 -0.19681464  0.87422522 ...  0.08175343 -0.06280642
  -0.        ]]"
