name,description,n,trials,resize
right_resize_selfLoops_32,,32,1000,True
,class,start_nodes,weights
0,1,"[0.09967723 0.90745892 0.23456184 0.17970833 0.8132331  0.95925534
 0.53400651 0.2114357  0.95838244 0.46894038 0.99113744 0.79402367
 0.46049418 0.63835858 0.5301772  0.61655937 0.30838953 0.89878668
 0.8369311  0.67243309 0.90544741 0.80978384 0.92587269 0.42083352
 0.72532126 0.85683039 0.96662691 0.71889159 0.1114603  0.91484989
 0.79991067 0.46735551]","[[ 0.34250683  0.59298537 -0.82634489 ... -0.29485742  0.26272782
  -0.35790015]
 [-0.12378877 -0.59658007  0.18132881 ... -0.67615923 -0.38999757
  -0.43761295]
 [ 0.87761824  0.5154444  -0.63458139 ...  0.99502709 -0.24729632
  -0.33397988]
 ...
 [ 0.92787079  0.58119978 -0.81929388 ... -0.09323348 -0.07127707
  -0.80683537]
 [-0.10644061  0.97411593  0.9463756  ...  0.44727184  0.8673958
   0.97808586]
 [ 0.316614   -0.2429419  -0.19988    ... -0.07617596 -0.19111818
   0.61311206]]"
1,1,"[0.90695886 0.0367699  0.7217256  0.49930645 0.19844924 0.26303922
 0.70187228 0.87210479 0.50212494 0.09867654 0.15997894 0.77651885
 0.2536317  0.15036364 0.10161275 0.74500813 0.0712901  0.35134266
 0.50179104 0.13815265 0.49327194 0.4613034  0.01570541 0.56353397
 0.66152923 0.94264159 0.21722836 0.99780573 0.32854579 0.25482855
 0.22306633 0.94114323]","[[-0.55515278 -0.48768621 -0.25620223 ... -0.98766116  0.85337599
   0.58780997]
 [-0.00591506  0.55800616 -0.96060887 ...  0.33835899 -0.97281999
  -0.90653884]
 [ 0.19921358 -0.14801719  0.02386712 ... -0.69052162  0.39452496
  -0.19488437]
 ...
 [ 0.04317843  0.15904926  0.97101252 ...  0.46303166  0.38942726
   0.11739664]
 [-0.28093873 -0.10728657  0.42124897 ... -0.15335058 -0.76671787
   0.92658827]
 [-0.09918652  0.33942183  0.02220337 ... -0.75726873  0.13210544
  -0.18180282]]"
2,1,"[0.5976518  0.83348394 0.6361867  0.74338187 0.5328658  0.99613968
 0.11149887 0.40476241 0.06522325 0.45542254 0.82178696 0.01213375
 0.25726991 0.76048148 0.42484527 0.54897623 0.46245005 0.9269501
 0.00326012 0.73092071 0.5939875  0.66609586 0.36376358 0.48961446
 0.50143758 0.58030203 0.95188332 0.44361762 0.65537776 0.95754809
 0.71663527 0.61978608]","[[-0.14162789 -0.46466387  0.02598412 ...  0.10827387  0.36152659
   0.92217381]
 [ 0.04221572 -0.1397955  -0.44054573 ... -0.56441626  0.8231424
   0.07537671]
 [ 0.6526217  -0.10412123 -0.47543804 ... -0.43956958  0.75211205
  -0.95312709]
 ...
 [-0.25113581 -0.14248808 -0.60444186 ... -0.36335333  0.12166383
  -0.93846223]
 [ 0.73951969 -0.51937731 -0.08866339 ...  0.08347615 -0.12908071
   0.38764523]
 [-0.81136608 -0.58598757 -0.47421337 ... -0.45375801 -0.01920024
  -0.22537404]]"
3,1,"[0.55414826 0.44551204 0.15066431 0.38409751 0.2978666  0.06534282
 0.04040697 0.84257196 0.69636866 0.24777305 0.05426495 0.15144627
 0.73280658 0.27634501 0.34960135 0.23697208 0.21996987 0.82126962
 0.70338586 0.21661399 0.2062471  0.27669626 0.78249629 0.60908356
 0.7085019  0.79677437 0.49907883 0.99496142 0.90488216 0.78932028
 0.23469431 0.76253116]","[[-0.61105233 -0.21305128  0.86486271 ... -0.76149897 -0.97284249
  -0.87636401]
 [ 0.69624065 -0.7524089  -0.55614475 ...  0.8336823  -0.19107572
   0.90532056]
 [-0.61518982  0.98140346  0.77636371 ...  0.53140581 -0.46135717
   0.46204402]
 ...
 [-0.84896018  0.36388547 -0.21871483 ...  0.24400459  0.65078464
   0.78448095]
 [ 0.91954949 -0.79258701  0.90036155 ... -0.27219285  0.43459919
  -0.10775971]
 [ 0.77691825  0.54868485 -0.79785417 ...  0.22280532 -0.76525424
  -0.06490681]]"
4,1,"[0.97799901 0.36603258 0.40522091 0.96362999 0.27322979 0.68786483
 0.93584387 0.99706789 0.05574905 0.77523924 0.43551921 0.66830697
 0.09068263 0.09039055 0.32797439 0.52296588 0.09400424 0.71585925
 0.52033968 0.17530197 0.00102138 0.55191504 0.99074766 0.15749012
 0.02648468 0.22905083 0.1054998  0.68767286 0.87517506 0.01636414
 0.86736098 0.92596989]","[[ 0.92707702 -0.18998456  0.5009222  ... -0.16470368  0.19739569
  -0.73722202]
 [ 0.25855428  0.24407653 -0.29698644 ... -0.41060082  0.26707776
   0.29548041]
 [ 0.12614456  0.56103844  0.61413934 ... -0.96000737 -0.23288958
   0.5667264 ]
 ...
 [-0.19631632  0.00279722  0.89669906 ...  0.62464669  0.79110032
  -0.37274696]
 [ 0.04792992  0.57132612  0.699429   ... -0.1949025   0.77704045
  -0.43395203]
 [ 0.14514341  0.13815371  0.50456428 ... -0.63030886 -0.55139919
   0.92798757]]"
5,1,"[0.0651208  0.26118586 0.89986739 0.68194578 0.9631602  0.61501081
 0.48722634 0.4831036  0.77603718 0.15819263 0.8178792  0.26620006
 0.63195393 0.03055875 0.45727505 0.99840183 0.27074157 0.35054834
 0.64898475 0.02178011 0.9735913  0.97324395 0.78291682 0.96607512
 0.01338066 0.94114113 0.80568057 0.75077217 0.82434417 0.00767855
 0.83907459 0.32334117]","[[ 0.63599218  0.98118027  0.23194581 ... -0.95106524  0.49018821
   0.32102891]
 [ 0.04929686  0.48849438 -0.4018771  ...  0.68348238 -0.98878596
  -0.40354981]
 [ 0.63474714 -0.43571274  0.69495085 ... -0.28523431  0.58401725
  -0.72546271]
 ...
 [-0.80368886 -0.46116911 -0.10827267 ... -0.36269409  0.38955827
  -0.20773389]
 [-0.14828261  0.06271436 -0.78984264 ...  0.69200846  0.54045884
  -0.30989482]
 [ 0.3661767   0.19421833 -0.49938401 ...  0.62000947 -0.49366933
   0.40713339]]"
6,1,"[3.17775145e-01 1.20125805e-01 9.21752306e-01 7.34896942e-01
 8.71357010e-03 7.82184551e-04 4.83262557e-01 3.92088544e-01
 5.91752976e-01 6.35767972e-01 2.38253679e-01 5.51427629e-01
 1.69431311e-02 8.60955453e-01 1.27032718e-01 9.09419254e-01
 1.58262709e-01 9.85965597e-01 7.30445284e-01 8.12618841e-01
 8.67933401e-01 9.76380396e-01 7.21006967e-01 4.18292602e-01
 8.82661494e-01 4.22536794e-01 7.27304051e-01 1.42186381e-01
 8.42666005e-01 1.91833825e-01 5.43647931e-01 1.63417638e-01]","[[-0.78268434  0.61795854  0.32740174 ...  0.03323841 -0.06449442
   0.6985752 ]
 [ 0.51520521  0.37958145 -0.72156773 ... -0.24251936  0.20953969
   0.86481029]
 [ 0.89921508 -0.60282977 -0.33852123 ...  0.25295915  0.69792472
  -0.01576591]
 ...
 [ 0.42325306  0.36062789 -0.24421406 ... -0.37283612 -0.27473467
  -0.07264979]
 [-0.34539     0.95805782  0.30155784 ...  0.76110817  0.65156209
   0.53320557]
 [-0.99600291 -0.80515282  0.21231804 ...  0.50128308 -0.41818639
   0.65714278]]"
7,1,"[0.86201134 0.821514   0.90444191 0.99428562 0.16831172 0.07623162
 0.25994155 0.74835049 0.65058011 0.4463637  0.45447588 0.58809237
 0.4566726  0.83773362 0.45568553 0.77963232 0.34421087 0.00413391
 0.90372275 0.24915765 0.71623838 0.76802154 0.83486296 0.53428415
 0.05994867 0.26258586 0.80874324 0.39738602 0.55188849 0.52692322
 0.13983233 0.6189354 ]","[[-0.83318958  0.67754379 -0.94340557 ... -0.6462086  -0.98524599
   0.95783935]
 [ 0.52807961 -0.82506395 -0.3821397  ... -0.25587444  0.05370719
  -0.26345732]
 [ 0.30860693  0.41865602 -0.51638696 ... -0.87138538  0.05674028
  -0.80161866]
 ...
 [-0.92601001 -0.90703244 -0.09759413 ...  0.72749932 -0.62553584
   0.11647189]
 [ 0.71760638 -0.51091057  0.17019444 ... -0.31931488 -0.19858905
  -0.6617525 ]
 [-0.13036395 -0.1303322   0.40047311 ...  0.09964957  0.9655629
   0.2243549 ]]"
8,1,"[0.47751707 0.35267931 0.57809571 0.30083603 0.69079968 0.57032279
 0.96073488 0.76394814 0.65031095 0.67384384 0.89279742 0.65668134
 0.64848628 0.96386961 0.07896764 0.15966786 0.94763043 0.36340055
 0.67798453 0.71651683 0.5652722  0.92611968 0.84845632 0.89238584
 0.15270741 0.27687311 0.32255277 0.55224261 0.47511762 0.44836286
 0.44584157 0.06878226]","[[ 0.50002807  0.78145107  0.4935033  ...  0.01039428 -0.35827511
   0.13513756]
 [ 0.39555416 -0.05232244 -0.57355191 ...  0.11462063 -0.04655648
   0.02854134]
 [-0.32758937  0.02957641  0.48354764 ...  0.02601787  0.66856306
   0.47874729]
 ...
 [ 0.80244764 -0.5710881   0.77338095 ... -0.19868185  0.33033883
   0.86551087]
 [ 0.63551905  0.92354182 -0.74700856 ... -0.42510508  0.26536333
   0.54625046]
 [-0.39512217  0.23109264 -0.12416124 ...  0.29961593 -0.82948221
   0.72818841]]"
9,1,"[0.56152103 0.67675778 0.94519802 0.24639504 0.01479937 0.60355621
 0.46020837 0.94206994 0.9444273  0.5498438  0.36429595 0.81269252
 0.53689136 0.59048898 0.88540041 0.11966137 0.51899817 0.48110582
 0.78288241 0.94195187 0.8826412  0.1951196  0.84998553 0.74003946
 0.76457049 0.62984916 0.53616582 0.77638803 0.69262083 0.85036311
 0.63558054 0.71760742]","[[ 0.0476609  -0.99444729 -0.7699707  ...  0.14463517  0.50857535
   0.54668366]
 [ 0.7079149  -0.2880634  -0.13743396 ... -0.96438454 -0.3376813
   0.65967428]
 [ 0.02405468 -0.85916144 -0.22889878 ... -0.91437517  0.74233072
   0.28313049]
 ...
 [ 0.84724495 -0.9683339   0.7280856  ...  0.9318664  -0.20607099
  -0.61060751]
 [-0.84773918 -0.37611936  0.93637286 ...  0.54983299  0.56612488
  -0.07865501]
 [ 0.4836867   0.64360513  0.90900831 ... -0.12481831  0.86863245
   0.77770981]]"
