name,description,n,trials,resize
right_resize_5,,5,1000,True
,class,start_nodes,weights
0,1,[0.03853271 0.19012357 0.81833157 0.33382524 0.04853924],"[[-0.         -0.52715751  0.44252674 -0.94022517  0.89694548]
 [ 0.98633786 -0.          0.24383505  0.61412947 -0.51968104]
 [-0.16464539  0.1007143  -0.         -0.31415513 -0.66051189]
 [-0.77505277 -0.54977165  0.32999252  0.         -0.44669703]
 [ 0.73377786  0.19742217 -0.17266435 -0.25345732  0.        ]]"
1,1,[0.08836593 0.13291045 0.58527143 0.55341471 0.8808701 ],"[[-0.00000000e+00 -8.35599069e-01 -3.21559499e-01  6.30443272e-01
  -8.38610117e-04]
 [ 8.04434126e-01  0.00000000e+00 -8.12295757e-01  5.86956225e-01
  -6.35840277e-01]
 [-5.31225013e-02  9.13855913e-01  0.00000000e+00  6.41579010e-02
  -1.24967842e-01]
 [ 5.68047417e-01  4.72643784e-01 -6.58616469e-02 -0.00000000e+00
  -4.23904851e-01]
 [ 5.37132676e-01  5.71002581e-02  1.73727195e-01  6.39062782e-01
  -0.00000000e+00]]"
2,1,[0.36394453 0.66314184 0.27647793 0.32830591 0.01968609],"[[-0.          0.56035234 -0.32640159 -0.82123792  0.59378333]
 [-0.9496242   0.         -0.73121876  0.3586736  -0.28893581]
 [ 0.48083017 -0.41014761 -0.          0.36940338 -0.92894641]
 [ 0.09872342  0.49756314 -0.00131519 -0.          0.38186574]
 [-0.29664635 -0.44156058  0.7676461   0.61089307  0.        ]]"
3,1,[0.81758443 0.31737027 0.30628148 0.03656185 0.68354436],"[[-0.         -0.18252325 -0.51121667 -0.90431473  0.86021787]
 [ 0.04861698  0.         -0.44749117  0.23726692 -0.39472835]
 [ 0.0941808   0.6709675   0.          0.31322298 -0.92399827]
 [-0.77725008  0.95840786  0.529185    0.          0.71618002]
 [ 0.56058273 -0.15188471 -0.0872075   0.43422884 -0.        ]]"
4,1,[0.31230481 0.51663677 0.38366129 0.58499986 0.80102234],"[[ 0.          0.43118024 -0.9171803  -0.26579542 -0.40046176]
 [-0.61230456 -0.         -0.82811792 -0.03074022  0.55973683]
 [-0.77521574 -0.98286193 -0.         -0.59669909 -0.4070355 ]
 [ 0.64857355 -0.25354785  0.32885404 -0.         -0.13244685]
 [ 0.36798912 -0.17512617  0.70128493 -0.73421246  0.        ]]"
5,1,[0.94666801 0.21640705 0.70264448 0.21727043 0.09042539],"[[-0.         -0.19408968 -0.76418846  0.60800259 -0.25355357]
 [-0.30275933 -0.          0.91475213  0.38406104 -0.71130225]
 [ 0.73057268 -0.4369594   0.         -0.05100364 -0.17604839]
 [ 0.10195397 -0.27514045  0.96240676 -0.          0.18195243]
 [-0.98307182 -0.05451163 -0.92308374 -0.08920573 -0.        ]]"
6,1,[0.27288143 0.4192196  0.79702783 0.31829211 0.24074118],"[[-0.          0.66161749  0.95421934 -0.35028148 -0.93953905]
 [ 0.9637039   0.          0.33771043 -0.71949281 -0.99119836]
 [-0.50878627 -0.89716719 -0.          0.47872012  0.88091971]
 [-0.45622606  0.06980868  0.04648602  0.         -0.56179462]
 [-0.38972079 -0.44229497 -0.16282508  0.03561524  0.        ]]"
7,1,[0.6937093  0.28571927 0.06013039 0.44214977 0.36599673],"[[ 0.          0.40380681 -0.27484933  0.90382749  0.11562364]
 [-0.19659669  0.         -0.6875492  -0.10171133  0.21975966]
 [-0.58200714  0.0940226  -0.          0.17701989  0.65989661]
 [ 0.33694529 -0.76180398  0.08601733  0.         -0.77097251]
 [-0.38974825  0.26874668 -0.38121774 -0.24978969  0.        ]]"
8,1,[0.36320581 0.50719355 0.52724253 0.62777555 0.16613615],"[[-0.00000000e+00  4.03722533e-01 -9.14882334e-01  2.51861962e-04
  -9.53013753e-02]
 [ 7.98058306e-01 -0.00000000e+00  1.26472093e-01 -5.13204635e-01
  -4.62442823e-01]
 [ 8.71521824e-01  3.21891009e-01  0.00000000e+00 -8.89688894e-01
   4.30671633e-01]
 [-8.34172908e-01  4.29255721e-01 -1.31594153e-01 -0.00000000e+00
  -9.08167353e-01]
 [ 1.96136624e-01 -3.44289268e-01 -6.01734604e-01  5.57071266e-01
  -0.00000000e+00]]"
9,1,[0.84759516 0.27877092 0.63739847 0.3438821  0.92808916],"[[-0.         -0.18157834  0.11421917 -0.11802303 -0.54516562]
 [ 0.04059856  0.         -0.17038246 -0.51007945  0.83381041]
 [-0.99643937 -0.85849839 -0.          0.42985906 -0.281693  ]
 [-0.64387831  0.58056759  0.68378495  0.          0.67096074]
 [-0.62943053  0.01602617 -0.15717057  0.81367853 -0.        ]]"
