name,description,n,trials,resize
right_resize_selfLoops_34,,34,1000,True
,class,start_nodes,weights
0,1,"[0.13247874 0.09560529 0.47159629 0.26645282 0.18250416 0.62302621
 0.78205816 0.51407842 0.36330752 0.13840958 0.8957811  0.94533523
 0.76410398 0.34866947 0.51381974 0.27251635 0.21717624 0.20143308
 0.75037926 0.58505919 0.60723234 0.25174251 0.14397889 0.20203714
 0.69070639 0.78782776 0.04303866 0.83052255 0.60936123 0.56658141
 0.05338223 0.07751111 0.08369516 0.18779719]","[[ 0.15742243 -0.41348305 -0.11461708 ... -0.9542611   0.44279022
   0.22445263]
 [ 0.11333779  0.18110717 -0.06791574 ... -0.45941828  0.06554772
  -0.81623964]
 [ 0.49478895 -0.23285377  0.03151381 ...  0.86541865 -0.59070975
  -0.37015871]
 ...
 [ 0.78238261 -0.02976632  0.64894743 ...  0.67615145 -0.84539496
   0.00228597]
 [-0.15014896 -0.09227776  0.75150643 ...  0.81490458  0.49687984
   0.2842755 ]
 [ 0.66459696  0.88665746 -0.64642187 ...  0.48344609  0.75364335
  -0.41753088]]"
1,1,"[0.75792532 0.75965672 0.72846754 0.12462782 0.6407748  0.85507781
 0.97081595 0.71038021 0.6203083  0.49883003 0.14361113 0.45006193
 0.57564854 0.17350909 0.14706865 0.56798547 0.23569759 0.81643463
 0.19583409 0.86215564 0.17007725 0.17172479 0.56488488 0.23835443
 0.61745127 0.08189913 0.00337667 0.49842588 0.29111396 0.67415459
 0.53514978 0.25320318 0.68238313 0.77953356]","[[-0.29787895 -0.72008103 -0.96011562 ...  0.28540151  0.00652592
   0.46125351]
 [ 0.72377432  0.33086714 -0.35768521 ... -0.70489964 -0.42770364
  -0.57489247]
 [-0.40864748  0.95621225  0.07737096 ...  0.09968663 -0.54863709
  -0.63083169]
 ...
 [-0.99728309  0.44837079 -0.35295666 ... -0.84933722 -0.86412942
   0.411486  ]
 [-0.53606599  0.63687887 -0.97127728 ... -0.23025515  0.32835265
  -0.36910829]
 [ 0.25523174  0.00408312 -0.39776693 ... -0.08544744 -0.25998838
   0.98980328]]"
2,1,"[0.78551319 0.02981413 0.76884405 0.55038794 0.98989938 0.95579071
 0.26580342 0.0072567  0.50867138 0.43636475 0.36279681 0.85109173
 0.67652022 0.54777065 0.25399467 0.95523293 0.81909888 0.39164128
 0.90060888 0.24223269 0.04742034 0.08587335 0.99611887 0.38746287
 0.35897046 0.03305444 0.25324207 0.51057457 0.58305105 0.4684008
 0.14908654 0.44168721 0.19142906 0.31285783]","[[ 0.40203958 -0.62716243 -0.58377544 ... -0.04841113  0.06814092
   0.09428046]
 [ 0.20687923 -0.11580512  0.4537061  ... -0.06281067 -0.10670708
  -0.1612095 ]
 [ 0.04844027 -0.17636952  0.89302317 ... -0.22159416 -0.05458313
  -0.29946617]
 ...
 [ 0.97713201 -0.35432524 -0.76408586 ... -0.78063794 -0.23563599
   0.23303597]
 [ 0.54204652 -0.96893867 -0.69194401 ... -0.84839056 -0.34920907
  -0.67294735]
 [-0.61128286 -0.44154309  0.97962071 ... -0.57024579  0.91013952
  -0.21757402]]"
3,1,"[0.73821515 0.20998851 0.01333933 0.58556076 0.26359509 0.69192126
 0.19190395 0.4994942  0.52517471 0.31521693 0.79962872 0.06478855
 0.065633   0.86019869 0.50250959 0.53348243 0.24157209 0.29897352
 0.64644471 0.51526997 0.19164431 0.92059192 0.25154371 0.43730556
 0.15684282 0.99156609 0.78538231 0.21668419 0.98493777 0.43308854
 0.91907315 0.07969833 0.57511971 0.58143473]","[[-0.9444604   0.39433099 -0.89588553 ...  0.66077165  0.86941472
   0.53620411]
 [-0.60133799  0.54486283 -0.34445662 ...  0.79273045  0.35846923
  -0.33217533]
 [-0.87964251 -0.44633289 -0.99874062 ... -0.40887014  0.18653878
  -0.15499352]
 ...
 [-0.34013255  0.47094901  0.63201364 ...  0.11238691  0.79971108
  -0.67103829]
 [ 0.04748265  0.42560648  0.08406769 ... -0.62063488  0.74715163
   0.42702538]
 [-0.96062716  0.06924608 -0.16443666 ...  0.04147927  0.36355972
  -0.06272248]]"
4,1,"[0.62313409 0.52740753 0.80628367 0.72255122 0.55028694 0.1836869
 0.475625   0.69733537 0.84766943 0.36758905 0.61574656 0.75219788
 0.99626948 0.72810417 0.77134888 0.94869954 0.51520013 0.84307498
 0.78516064 0.87159997 0.09027569 0.28334181 0.52585228 0.12186071
 0.17346807 0.09898651 0.96775669 0.12588515 0.93916989 0.12794046
 0.14600345 0.41920369 0.99778237 0.8903156 ]","[[ 0.92883025  0.10161956 -0.82057586 ... -0.8548651   0.26544968
  -0.50867993]
 [ 0.60828382 -0.45900467  0.46666831 ... -0.56103235 -0.42915486
  -0.29029586]
 [ 0.42438808  0.36479482  0.81456511 ... -0.67778426 -0.30877704
   0.34311985]
 ...
 [ 0.43520353 -0.28479237 -0.45139886 ... -0.04583502 -0.54455136
   0.47883867]
 [ 0.27792359  0.57754796  0.79891903 ... -0.82662505  0.37606419
   0.23000469]
 [-0.3573804  -0.0245688   0.18211172 ... -0.8838842   0.96615467
  -0.00574596]]"
5,1,"[0.12409444 0.13717098 0.38199951 0.72965996 0.47925027 0.20595323
 0.52593567 0.25499383 0.34343703 0.38369015 0.57006283 0.77494385
 0.77534921 0.68384788 0.36701197 0.3387908  0.44392093 0.01833432
 0.43613804 0.78119588 0.72794173 0.21204688 0.02399048 0.25259564
 0.34115682 0.92240488 0.30681294 0.99863642 0.95687733 0.28137006
 0.10347891 0.13566508 0.05386955 0.0184734 ]","[[ 0.09923739 -0.03026885 -0.98615668 ... -0.67498312  0.2099935
  -0.11194091]
 [ 0.52055141 -0.4197902  -0.85938071 ...  0.09854941 -0.64966037
   0.43263798]
 [ 0.12615914  0.02825423  0.25119669 ... -0.75030273  0.08727641
   0.43401739]
 ...
 [ 0.53483059 -0.18822331  0.56716058 ...  0.50369934  0.18033501
  -0.73084346]
 [-0.62814271 -0.64355079 -0.15707504 ... -0.0491349   0.37044631
   0.7068685 ]
 [-0.74385895 -0.39098762 -0.59014385 ... -0.31340206 -0.7081644
   0.43427501]]"
6,1,"[0.94373571 0.93465723 0.52611376 0.08096039 0.05766065 0.12547942
 0.24251856 0.87425702 0.04267461 0.78071697 0.96975504 0.23286777
 0.37615166 0.29914239 0.1103469  0.07268151 0.20526458 0.39994212
 0.82852903 0.08700992 0.33097422 0.59175248 0.67063759 0.18352112
 0.85568455 0.81750322 0.37479689 0.78681548 0.65795332 0.30629711
 0.35774598 0.24669478 0.91136202 0.35087752]","[[-0.58075291  0.2028929   0.11241007 ...  0.45961923  0.50996487
   0.41461277]
 [ 0.0216427  -0.92895836  0.78739571 ... -0.23379739 -0.78941533
   0.61615743]
 [ 0.41394434 -0.68088889 -0.88380789 ... -0.73929014 -0.65131423
   0.57384107]
 ...
 [ 0.55724143  0.76888923  0.82871299 ... -0.26144049 -0.26306681
  -0.33857868]
 [-0.49731019 -0.21477977  0.64144279 ... -0.73182072  0.77726942
  -0.3990654 ]
 [ 0.0614277   0.80922418  0.83509861 ... -0.26716635 -0.29183818
   0.33396584]]"
7,1,"[0.83623404 0.08558324 0.23942495 0.13410392 0.948856   0.74959818
 0.38486461 0.77402361 0.56799247 0.82831251 0.23063016 0.30499371
 0.9336556  0.56177048 0.31973824 0.54208096 0.73762597 0.49623303
 0.08719803 0.66790089 0.23309276 0.18112693 0.85333242 0.67563957
 0.74207149 0.42129531 0.50095543 0.72414043 0.05809527 0.55130159
 0.99048684 0.33366442 0.75595138 0.0230649 ]","[[-0.09510128 -0.98265171 -0.05360095 ...  0.86425577  0.84466173
  -0.88257667]
 [-0.96894041  0.01184145  0.50327416 ... -0.03011294  0.79811354
  -0.05106334]
 [-0.79612169 -0.53414927  0.81306066 ...  0.62000616 -0.22355828
  -0.28531713]
 ...
 [-0.01953013  0.36409051 -0.70985599 ...  0.59348095 -0.62029908
  -0.5265658 ]
 [ 0.38396193  0.9137007  -0.02875585 ... -0.55402697  0.75862137
   0.9271122 ]
 [-0.39707212 -0.85274116 -0.20190302 ... -0.90622214 -0.76897568
   0.11485471]]"
8,1,"[0.75711791 0.66623039 0.78606778 0.41244202 0.98097811 0.38247754
 0.20777288 0.65274903 0.61040631 0.27257997 0.05094076 0.9364528
 0.13127338 0.38569987 0.78897865 0.88325165 0.25810553 0.32246479
 0.89850253 0.63912976 0.98895466 0.35662156 0.48272501 0.51118269
 0.07448773 0.88845629 0.94255013 0.44785324 0.71664896 0.26972707
 0.82812173 0.04426245 0.01548272 0.42905147]","[[-6.50385926e-01  7.32077964e-01 -2.52454188e-01 ... -3.04266422e-01
   7.41241708e-01  9.10432924e-01]
 [-8.52259655e-02 -3.65868825e-01  9.77062249e-01 ... -9.21139288e-01
   9.26402365e-01  5.67595198e-04]
 [-4.12013511e-01  3.64177338e-01 -1.27308808e-02 ...  6.60554961e-01
   4.30009303e-02  2.85874364e-01]
 ...
 [-9.29029295e-01  9.28555305e-01 -8.73764812e-02 ...  3.02056370e-01
   5.49238256e-02 -8.68089715e-01]
 [ 6.71551730e-01 -9.03201966e-01 -4.93130508e-01 ... -7.93405815e-02
  -4.92979136e-02  5.19567263e-01]
 [-5.93522183e-01  6.55837873e-01  4.01882384e-01 ... -2.25208492e-01
   9.50898948e-01  2.65361658e-01]]"
9,1,"[0.6149478  0.29947949 0.5092123  0.55077068 0.32293072 0.95544615
 0.25402968 0.72439116 0.30696095 0.08023121 0.90629368 0.73722382
 0.18416169 0.35687038 0.17670838 0.48761845 0.35543234 0.21992184
 0.25043066 0.89439271 0.04805754 0.88486095 0.07853389 0.98636224
 0.34303844 0.8789364  0.3268567  0.34440518 0.12241624 0.67047024
 0.68157933 0.58139338 0.61402898 0.74061229]","[[ 5.09615773e-02  6.21505850e-01 -8.82587624e-01 ...  9.27930024e-01
   9.10331724e-01  4.63626334e-04]
 [ 4.49791887e-01 -7.05930238e-01  4.41484678e-01 ... -6.28140344e-01
  -5.51641773e-01 -7.00949630e-02]
 [ 9.75366826e-01  9.38303854e-01 -2.06995491e-01 ... -4.62530234e-01
  -6.09926517e-01  1.10935533e-01]
 ...
 [-9.22817557e-01 -4.94752977e-01  4.40058770e-01 ...  3.60885452e-01
   1.11766479e-01  9.14527802e-01]
 [-9.28064736e-02 -9.50019734e-01  6.28827122e-02 ...  4.28883285e-01
  -1.66024979e-01 -8.36343290e-02]
 [-7.30880400e-01  1.58359042e-01 -8.18922683e-01 ...  3.71579707e-01
   9.10124230e-01 -7.10811747e-02]]"
