name,description,n,trials,resize
right_resize_36,,36,1000,True
,class,start_nodes,weights
0,1,"[0.54605495 0.65247225 0.87386788 0.73005309 0.02517517 0.32393624
 0.54087533 0.27153834 0.86075837 0.59654452 0.17440124 0.88066313
 0.26341404 0.46295162 0.10896462 0.38766975 0.4049682  0.27933037
 0.21798415 0.25984807 0.83959216 0.00859515 0.58640056 0.4276695
 0.37536621 0.53187348 0.49660891 0.97264284 0.21163174 0.01064197
 0.98272253 0.14785804 0.91754024 0.83736264 0.27790968 0.69345146]","[[-0.          0.59076357 -0.42898345 ... -0.55925557  0.03820237
   0.00388442]
 [ 0.97601944  0.          0.33499361 ... -0.58419971  0.25461061
   0.22051397]
 [ 0.12547895  0.16267836 -0.         ... -0.00466995  0.90304623
   0.25386194]
 ...
 [ 0.59077606  0.66376035  0.44507484 ... -0.          0.16374774
  -0.30785523]
 [ 0.70820308  0.79318994 -0.33895293 ...  0.06288833 -0.
   0.76319517]
 [ 0.03622085 -0.96155853  0.37301089 ...  0.68890744  0.40866613
  -0.        ]]"
1,1,"[0.34128778 0.06103765 0.63905804 0.42770733 0.87263006 0.52069636
 0.80913721 0.53423609 0.72969766 0.5919685  0.02352776 0.03852689
 0.45317602 0.84049457 0.66257293 0.569561   0.36500281 0.21738881
 0.2491035  0.0742149  0.86521725 0.3232188  0.09460242 0.54498275
 0.2263601  0.77692543 0.30300772 0.62240296 0.76593415 0.262238
 0.59329916 0.19421671 0.45163218 0.06544033 0.43206167 0.82346583]","[[-0.          0.08726076 -0.62706901 ...  0.69079652  0.94742224
  -0.86143994]
 [-0.69944986 -0.         -0.6670534  ...  0.80456086 -0.52837181
   0.64341766]
 [-0.00848578  0.87350848 -0.         ...  0.90163641 -0.28282919
  -0.07683057]
 ...
 [-0.35571245  0.16392485  0.54668136 ...  0.         -0.87517186
   0.94137764]
 [-0.29888348 -0.64180341  0.89794786 ...  0.3345572  -0.
  -0.2707471 ]
 [-0.71422619  0.74498045  0.91939059 ...  0.99025218 -0.13215963
   0.        ]]"
2,1,"[0.50617443 0.63434439 0.10296195 0.35560701 0.74406449 0.36449618
 0.46173147 0.40225831 0.88625339 0.34662524 0.8348282  0.77392479
 0.52062918 0.88575532 0.10877336 0.32200503 0.57323071 0.19828142
 0.68873824 0.50354243 0.66707192 0.42078811 0.45234577 0.26235506
 0.10148221 0.89111603 0.11853777 0.47993623 0.95984872 0.55845339
 0.5897653  0.43594641 0.59527063 0.96161315 0.43927541 0.86882203]","[[ 0.         -0.4146622  -0.2064333  ...  0.67124789  0.64846172
   0.1419122 ]
 [-0.08233495  0.          0.3057038  ... -0.03988295 -0.84575494
  -0.12798491]
 [-0.26323547 -0.63330014 -0.         ... -0.96617025 -0.15995059
   0.56903124]
 ...
 [-0.98862835 -0.14664936  0.1913483  ... -0.         -0.70274069
   0.99988073]
 [ 0.48234925 -0.62370931  0.23420884 ...  0.07750284  0.
   0.13278548]
 [ 0.70345141 -0.81464089  0.22751684 ...  0.73448477 -0.25802477
   0.        ]]"
3,1,"[0.54942404 0.52398272 0.64399907 0.61569222 0.32734653 0.84250849
 0.94035738 0.64644197 0.84176131 0.38614054 0.9463605  0.47338218
 0.44100534 0.34193402 0.8701063  0.86624253 0.72990699 0.88290925
 0.05786497 0.88088189 0.90821404 0.35270624 0.22236001 0.03053426
 0.27301642 0.65764515 0.46696607 0.60519516 0.58190361 0.06463304
 0.88264818 0.62653576 0.7268019  0.49184784 0.32370588 0.96813537]","[[-0.         -0.1913771   0.89726355 ... -0.84583213 -0.26306769
  -0.13942331]
 [ 0.07391103 -0.          0.52223929 ...  0.67403955 -0.26713163
  -0.35104287]
 [ 0.03750374 -0.74007362 -0.         ...  0.59521211 -0.01906094
  -0.73178818]
 ...
 [-0.78832841  0.84845217 -0.48014815 ... -0.          0.01229607
   0.93684856]
 [-0.09396691 -0.07616358  0.77864344 ... -0.45811089 -0.
   0.63708532]
 [-0.40896533  0.0816543  -0.56480387 ...  0.23389082  0.81772998
   0.        ]]"
4,1,"[0.25845256 0.41680582 0.53744148 0.3196195  0.92657664 0.76833407
 0.51935505 0.78321418 0.65744466 0.34138641 0.09623605 0.77594496
 0.9244743  0.84287626 0.03776569 0.47441865 0.75695708 0.82714437
 0.5684786  0.3052083  0.82247296 0.77419785 0.25865116 0.64977631
 0.96323069 0.60348213 0.4505955  0.50419265 0.23837941 0.54058324
 0.42352884 0.48104417 0.79914136 0.42169041 0.42418201 0.56645472]","[[ 0.         -0.13552878 -0.05650893 ... -0.15152443 -0.73222152
   0.99757189]
 [-0.56201643  0.          0.78031646 ... -0.35901685 -0.68338943
   0.88249443]
 [-0.87960193  0.45463698  0.         ... -0.29443928 -0.11613877
  -0.89857672]
 ...
 [ 0.88187644  0.7538558  -0.67396292 ... -0.         -0.45750011
   0.01119773]
 [-0.13019003 -0.06590631  0.44451485 ...  0.79091147 -0.
  -0.72630813]
 [-0.4617691  -0.15908711 -0.09178647 ... -0.6213345  -0.85318587
   0.        ]]"
5,1,"[0.29100913 0.44248251 0.53744048 0.45748765 0.74777771 0.81258865
 0.26380351 0.38354846 0.85800796 0.36052271 0.83825215 0.73149027
 0.55804706 0.70980886 0.67084611 0.48575287 0.68646213 0.41136537
 0.94423335 0.19083164 0.44405824 0.59245923 0.86900749 0.3435356
 0.73376985 0.86332973 0.23327802 0.07468072 0.50321121 0.20347668
 0.760464   0.40213157 0.42831556 0.58866506 0.82567711 0.24362843]","[[ 0.          0.94405107 -0.49799024 ... -0.37692302 -0.19928906
   0.94658866]
 [ 0.05378355  0.         -0.86318029 ...  0.60449213 -0.18906302
  -0.55891993]
 [ 0.50172561  0.96180399  0.         ... -0.39793315 -0.73563554
   0.64211827]
 ...
 [-0.92035075  0.65606322  0.27110136 ... -0.          0.75950658
  -0.67720381]
 [ 0.08565274 -0.19492477  0.5140307  ... -0.34628904  0.
   0.2730231 ]
 [ 0.5208421   0.33703484 -0.6883822  ...  0.68434129  0.86622294
   0.        ]]"
6,1,"[0.10826634 0.95028256 0.57644911 0.05629031 0.59333337 0.22447671
 0.70424513 0.92333454 0.50183539 0.51234461 0.04711599 0.01264876
 0.75328925 0.70480785 0.0856914  0.97320804 0.25322472 0.61702772
 0.54090081 0.73529454 0.38016225 0.07331194 0.81677846 0.41090832
 0.3707734  0.19721106 0.86757342 0.82292179 0.77226712 0.16959838
 0.74625288 0.58998548 0.52707065 0.87409767 0.38851024 0.89504257]","[[ 0.         -0.31737868 -0.60258159 ...  0.55753551 -0.34209514
   0.29850531]
 [ 0.56640063 -0.          0.59300513 ... -0.17003803  0.20369103
  -0.6642417 ]
 [-0.24187181 -0.4050044  -0.         ... -0.10387605 -0.00747672
  -0.92184596]
 ...
 [ 0.67572157 -0.83458544 -0.14916274 ... -0.         -0.4262873
   0.84056476]
 [-0.36033519  0.36626594 -0.37878314 ... -0.78483789 -0.
  -0.74569381]
 [-0.76227123  0.00406105  0.44863388 ...  0.04051234  0.21414599
  -0.        ]]"
7,1,"[0.04260105 0.87148358 0.41760202 0.78955517 0.42093797 0.53565984
 0.40960642 0.03940363 0.41944823 0.47709879 0.86001821 0.00470961
 0.18832575 0.71447069 0.99156211 0.6264602  0.87564724 0.41020633
 0.24029851 0.81417184 0.65816125 0.03210001 0.69482956 0.07044726
 0.76270124 0.6646034  0.56077898 0.82536202 0.27166176 0.21606763
 0.4597278  0.8815521  0.39142881 0.45658922 0.55774395 0.07750213]","[[ 0.          0.76059962  0.55915054 ...  0.37491114 -0.74823593
  -0.1902582 ]
 [-0.41861293 -0.          0.58671266 ...  0.53090831  0.13647773
  -0.7958964 ]
 [ 0.75167271 -0.71265479 -0.         ...  0.34847938 -0.5847973
   0.84553046]
 ...
 [ 0.57018756 -0.37969923  0.5342371  ...  0.          0.89006679
   0.1814669 ]
 [-0.4656121  -0.55359641  0.90735328 ... -0.2631087   0.
  -0.47522366]
 [-0.99030601 -0.18209965  0.23804288 ... -0.08739607 -0.38664884
  -0.        ]]"
8,1,"[0.49603983 0.73421012 0.20148315 0.81252256 0.66875817 0.66978728
 0.74525603 0.2115189  0.74341577 0.12557366 0.2742884  0.09619578
 0.4808103  0.6300254  0.58519191 0.94063512 0.64564155 0.30769907
 0.0117491  0.49915949 0.44737974 0.01284878 0.751047   0.21189641
 0.29608904 0.61893764 0.7744168  0.7011821  0.08586591 0.51435207
 0.67482011 0.81158797 0.08398408 0.56078282 0.4990117  0.37693934]","[[ 0.         -0.6423049   0.66438863 ... -0.13317658 -0.11818321
  -0.2780921 ]
 [ 0.26950295  0.          0.71586485 ... -0.57657693 -0.01813996
  -0.52086953]
 [ 0.62375479 -0.4069471   0.         ...  0.13517621 -0.12048604
   0.08342215]
 ...
 [-0.3481107  -0.15362317  0.61138213 ...  0.         -0.83827466
   0.69154848]
 [-0.72051827 -0.98767555 -0.50259119 ...  0.40959672  0.
   0.41018295]
 [ 0.48103418 -0.4028338  -0.91394313 ...  0.86301696 -0.74820171
  -0.        ]]"
9,1,"[0.14092213 0.66654131 0.41336245 0.34534494 0.1948725  0.01335614
 0.38952986 0.28910152 0.03691897 0.88714528 0.88140194 0.78183759
 0.17610674 0.01487405 0.79603176 0.44335614 0.6046457  0.59867979
 0.28378201 0.88125778 0.7944228  0.99583242 0.58721371 0.86422564
 0.61892731 0.34307749 0.01040308 0.02874207 0.58143646 0.62130715
 0.20915007 0.8148748  0.18889226 0.5665461  0.34562577 0.73597015]","[[ 0.         -0.34831304 -0.60712611 ...  0.62628474  0.5957802
   0.5372618 ]
 [-0.26202193 -0.          0.86139206 ...  0.64364504  0.88580293
  -0.30275397]
 [-0.18083369  0.97012658  0.         ...  0.29829308  0.37563681
  -0.43039264]
 ...
 [ 0.80255491  0.63808573 -0.27114851 ... -0.          0.85619467
   0.69790941]
 [ 0.79947846  0.38007435  0.66054443 ...  0.69489089 -0.
   0.90564602]
 [ 0.37182358  0.36712587 -0.54150175 ... -0.64019073 -0.54360586
  -0.        ]]"
