name,description,n,trials,resize
selfLoops_7,,7,1000,True
,class,start_nodes,weights
0,6,"[0.95383844 0.1434881  0.60019506 0.0141646  0.59656755 0.43883053
 0.67278671]","[[-0.0824304  -0.76880879 -0.60543518  0.19874525  0.9966738  -0.34213423
   0.46301609]
 [-0.06298578  0.60770712  0.79106233  0.52362629 -0.32988722 -0.38637451
  -0.38456251]
 [-0.82107712 -0.88939829  0.67145433 -0.02107768  0.63432815  0.136624
   0.78439303]
 [ 0.383283    0.9123546  -0.22519744  0.35361156  0.21524786  0.16396523
  -0.88764704]
 [ 0.63779529 -0.22602051  0.85828093 -0.85467204 -0.16753699 -0.50680537
   0.11326123]
 [-0.52781259  0.70939115  0.35280933  0.37085377 -0.91866902  0.47618258
   0.9031102 ]
 [-0.20523321 -0.18333884 -0.88377309 -0.64904125  0.8878033   0.10898996
   0.07560835]]"
1,1,"[0.42864335 0.10887424 0.92715299 0.83270419 0.18229147 0.93922867
 0.89640836]","[[-0.47615453 -0.99168744 -0.52176627 -0.83806476 -0.75280741  0.53156364
  -0.69276958]
 [-0.1287527  -0.66722859 -0.44715131 -0.21254479  0.69625411  0.75962327
  -0.15045411]
 [ 0.48128878 -0.0315175   0.42907667 -0.20846441  0.92280618 -0.37169144
   0.37005258]
 [-0.68345447 -0.87331275 -0.32691228 -0.70465608 -0.44455216  0.82867059
   0.4237685 ]
 [ 0.39465307  0.3264708   0.59093971 -0.51934923  0.5121338  -0.28431141
   0.52351702]
 [ 0.94334435  0.90183706 -0.06417082 -0.3112806  -0.48720905 -0.75070419
  -0.70454095]
 [-0.42367974 -0.81312553 -0.52834704  0.95113831  0.07805399 -0.64216004
  -0.74329685]]"
2,3,"[0.26679223 0.41155844 0.94717497 0.18317289 0.09539991 0.45370668
 0.38574287]","[[-0.90145604  0.92598998  0.56303566  0.90965325  0.79420049 -0.61883999
  -0.62750162]
 [-0.67788624 -0.22816725  0.11379178  0.66394299 -0.80084137  0.97436985
   0.74389295]
 [ 0.58786054 -0.11560364 -0.85984073  0.57875421  0.87662524 -0.28192374
  -0.37394957]
 [-0.410322    0.82268634  0.52327796  0.00453143  0.41189757  0.35744913
  -0.97691291]
 [ 0.37857406 -0.8134966  -0.09887975 -0.75212727  0.86423587 -0.86078313
  -0.9932142 ]
 [-0.73601643 -0.46922735  0.15749958  0.73639154 -0.32743495 -0.35800875
  -0.42009622]
 [-0.16707855 -0.09316842  0.50296924  0.23720692 -0.49411114  0.24762017
   0.76953273]]"
3,1,"[0.29644621 0.25660901 0.79823927 0.95053955 0.3907193  0.10662026
 0.67767949]","[[-0.61443067  0.72358385  0.41431622 -0.81181858  0.26699465 -0.14023338
  -0.99316297]
 [ 0.24722971 -0.35125     0.1741742   0.65210155  0.85105617 -0.31385904
  -0.8379839 ]
 [-0.41270963  0.57713266  0.89871017 -0.13171204 -0.63446677  0.15878188
   0.16374026]
 [-0.83738236  0.22135202  0.91946493 -0.97782214 -0.86934931  0.57626146
  -0.94748061]
 [ 0.55041947  0.96648688 -0.58179599  0.53902386  0.53566636  0.64968863
  -0.7934955 ]
 [ 0.31119729 -0.9398627   0.56327103 -0.10976066 -0.65116555  0.83803856
   0.79240109]
 [-0.65196636 -0.80005171 -0.25372623 -0.02927305 -0.80447724  0.83275271
   0.64720044]]"
4,5,"[0.67225118 0.11510821 0.44773765 0.06105941 0.55620697 0.76643646
 0.28825627]","[[-0.09562748  0.91946937 -0.64046258  0.21938193 -0.5046404  -0.07860365
   0.0785963 ]
 [-0.39112404  0.80089452  0.66991514 -0.90717668 -0.62692344 -0.74365328
  -0.89545921]
 [ 0.22959315  0.24934721  0.62041034 -0.05579127 -0.93162029  0.56449446
  -0.4463899 ]
 [-0.08519468  0.46131479  0.98737463 -0.95523535 -0.15426037  0.01042507
  -0.83245263]
 [-0.50182518  0.96162794  0.99160206  0.07163258 -0.65699381 -0.47080151
   0.67376751]
 [-0.08084486  0.98107714 -0.08738827 -0.21533218  0.28758658  0.83829145
   0.01031304]
 [ 0.50931784  0.70826186  0.93992988 -0.60288254  0.53233462 -0.90442952
   0.64344361]]"
5,2,"[0.4515612  0.43495173 0.5510823  0.77102849 0.14548732 0.48328194
 0.87892573]","[[ 0.44003069  0.44320987 -0.09294434  0.32079801 -0.60995066 -0.16611905
  -0.10841424]
 [-0.9405721  -0.58187863 -0.95102617  0.14816059 -0.99426639  0.46815483
   0.18952683]
 [ 0.81802348 -0.3692593   0.6853862   0.38101235 -0.47971502  0.00798623
  -0.7784457 ]
 [-0.55111496  0.79400651 -0.82926166 -0.78387045  0.24856379 -0.44708803
   0.82106249]
 [-0.72710254  0.32805031  0.32260465 -0.46986665  0.55396028  0.69692727
   0.65912158]
 [-0.44839579 -0.4415788   0.69020609  0.84544512  0.59770095 -0.98891381
  -0.02927376]
 [ 0.2396437   0.88082192  0.17597979  0.17937577 -0.17020502  0.75407205
  -0.28184563]]"
6,1,"[0.4293464  0.8636589  0.17679264 0.70753138 0.85412666 0.1541927
 0.58718613]","[[ 0.07602677 -0.06550696 -0.88249842  0.26530392 -0.29556974  0.92412084
  -0.35348384]
 [ 0.59240491  0.42060285  0.2039702  -0.31686981  0.20771832 -0.38897318
  -0.08037819]
 [ 0.02121507  0.41657796 -0.98375067  0.757288    0.41948756 -0.65376962
  -0.91374192]
 [ 0.04921852 -0.92901448 -0.01737118 -0.66067633 -0.52690605 -0.57454839
   0.23269155]
 [ 0.88681795  0.67335644 -0.61363024  0.05825421 -0.9703632  -0.74622115
  -0.16706229]
 [ 0.84214569  0.46612566  0.35433144  0.43197347  0.84563581 -0.6308611
  -0.75987404]
 [ 0.53082172  0.92190241 -0.34382156 -0.20295988 -0.88916668 -0.73708806
  -0.04821306]]"
7,6,"[0.50222701 0.4660371  0.55051115 0.96421003 0.91580185 0.28086792
 0.19971781]","[[ 0.05694137 -0.73723914 -0.4991694   0.45758126 -0.60171752  0.66296471
  -0.29627266]
 [-0.51866224 -0.95877029 -0.30370813 -0.95985452 -0.98348362  0.47407614
  -0.29943922]
 [ 0.71893942  0.8374253  -0.6988717   0.63663977  0.31647746  0.63480438
  -0.67123655]
 [-0.9984199   0.00653613  0.31799806  0.19770663  0.063834   -0.79741568
   0.67777732]
 [ 0.28652778  0.81210248 -0.5961263   0.64063529 -0.49575893  0.57345689
  -0.55341112]
 [-0.85422787 -0.46094506 -0.91084486 -0.32854087 -0.23598632 -0.16497396
  -0.41336282]
 [-0.43332795 -0.73238397  0.47561184  0.8836124  -0.42399573 -0.51892926
   0.96281424]]"
8,1,"[0.5333992  0.19782788 0.86065647 0.99182591 0.31250747 0.24837066
 0.49057844]","[[-0.60036993 -0.6445186   0.78132206 -0.31129737  0.4874667  -0.71889937
   0.42115647]
 [ 0.49624477  0.01567421  0.9160698  -0.67172918  0.48399899  0.34952217
  -0.6456252 ]
 [-0.6933498   0.05944292 -0.74794283 -0.52265455 -0.07419797 -0.0252518
  -0.7317719 ]
 [-0.24464544  0.82877444 -0.41204201 -0.8868994  -0.68504087 -0.30524148
   0.63893302]
 [ 0.54016662 -0.9868461  -0.37280882  0.40050376  0.67604633  0.36413775
  -0.17957618]
 [ 0.43930255 -0.15402327  0.49875724 -0.20475564 -0.10247252  0.07088953
   0.88574452]
 [ 0.12624154 -0.5050612  -0.66888013  0.04764038 -0.59729649 -0.30450678
  -0.40668602]]"
9,1,"[0.43457919 0.61395861 0.08478274 0.47994564 0.76312956 0.97467833
 0.1741813 ]","[[-0.90609732 -0.93638973 -0.5198291  -0.74793338  0.17246459  0.93865606
   0.39094209]
 [ 0.99083306 -0.57305335 -0.59641716 -0.93950742 -0.89727224  0.34297577
   0.57524005]
 [-0.77076198 -0.16412887  0.2677028  -0.03642966  0.74286715 -0.39484572
   0.14158139]
 [-0.18855668  0.03091766  0.58239426 -0.87800653  0.32981093  0.24979654
   0.13479334]
 [-0.53730948  0.01088216  0.04158573  0.28332634 -0.68255366 -0.5860114
   0.31424233]
 [ 0.88856898 -0.15747886  0.54794974 -0.75060675 -0.59206792  0.19929942
  -0.65708681]
 [ 0.4847365  -0.56526333  0.5536567  -0.73419067  0.02317964  0.07399881
  -0.6988164 ]]"
