name,description,n,trials,resize
right_resize_9,,9,1000,True
,class,start_nodes,weights
0,1,"[0.9187069  0.05509018 0.35468766 0.97399041 0.67237454 0.88150959
 0.03438619 0.36789763 0.6182792 ]","[[-0.         -0.20706189 -0.63899911  0.08169527  0.02387336  0.31830402
  -0.45379359  0.76860302  0.45967926]
 [ 0.87258983 -0.         -0.49364819  0.67774288  0.06026596 -0.45631595
  -0.93346512 -0.80692711 -0.86666888]
 [ 0.90321777  0.22562087  0.         -0.3263403   0.63869556  0.62501326
   0.80687823  0.9621435   0.24158392]
 [-0.5291862  -0.86856461  0.50613828 -0.          0.57584887 -0.2166525
   0.23090071 -0.95291389  0.01916919]
 [-0.91578516 -0.82191308  0.53130389  0.46037607  0.          0.27437768
  -0.91580752 -0.0232871   0.16090744]
 [ 0.54196469 -0.19445747 -0.9369255   0.40459836  0.92941006 -0.
  -0.82731102 -0.65026955  0.96765996]
 [-0.60431735  0.60581095 -0.48611186  0.47031415 -0.29650717 -0.93858808
   0.         -0.97709442  0.50529228]
 [-0.35013039 -0.94499387  0.96895871  0.89890134  0.27909671 -0.39671509
  -0.68181207  0.         -0.95521546]
 [-0.07528637 -0.66106316 -0.61280519  0.13020926 -0.55563545 -0.39072108
  -0.94678582  0.23297172 -0.        ]]"
1,1,"[0.80155161 0.72995298 0.28680312 0.05209658 0.38997451 0.43501293
 0.73899819 0.20604364 0.79195316]","[[ 0.00000000e+00  5.53090819e-01  9.36622596e-01 -2.93143524e-01
  -2.25727703e-01  8.61408038e-01 -6.32183416e-01 -3.84238625e-01
  -9.58721128e-01]
 [ 8.87694744e-02  0.00000000e+00  3.99873386e-01  2.05325986e-01
   4.75839993e-01 -3.77662649e-01  4.40554957e-01  3.70875388e-02
   4.66433525e-02]
 [-7.35870601e-01 -1.94104266e-01  0.00000000e+00 -9.33523774e-01
  -7.35992072e-01  9.63939656e-02 -3.24872913e-01  9.27487321e-01
  -2.57961040e-01]
 [-8.61407367e-01 -3.52850884e-02  5.31705060e-01  0.00000000e+00
   3.05318905e-01  4.05750783e-01 -6.07694182e-01  9.67736863e-01
  -8.53946493e-01]
 [-5.43170056e-01  6.21148973e-01  8.11637004e-01 -2.95114111e-01
   0.00000000e+00 -4.56025187e-01  1.98816203e-02 -1.40345268e-01
   5.39778471e-01]
 [ 6.96240788e-01  4.10034563e-01  5.80660282e-01 -6.74553172e-01
  -5.34648358e-04  0.00000000e+00 -8.12276737e-01  8.95305169e-01
  -5.02176504e-01]
 [ 2.27073012e-01 -7.26132542e-01  1.55124398e-01 -2.84801198e-01
  -4.32101160e-01 -4.67669889e-01 -0.00000000e+00  4.28653228e-01
  -6.44293353e-01]
 [-4.27041756e-01  4.77124420e-02 -5.73622459e-01  2.45928946e-01
  -9.44470390e-01  1.96520006e-02  7.47232217e-01  0.00000000e+00
   2.88669036e-01]
 [ 8.63019634e-01 -8.61758479e-01 -9.62035720e-01  6.86461326e-01
  -4.61850998e-01 -4.03860504e-01  7.08861525e-01  8.97402282e-01
   0.00000000e+00]]"
2,1,"[0.65614309 0.95983578 0.71767268 0.35252123 0.54794178 0.32464167
 0.45774983 0.35687801 0.42586934]","[[-0.          0.59587592 -0.81538692  0.60763562  0.87658227  0.52063536
   0.77029311 -0.16649977 -0.25183722]
 [ 0.00633498 -0.          0.03380602  0.37901206 -0.22794569  0.78089041
  -0.49503387  0.50540616  0.44086259]
 [-0.96452404 -0.2808839  -0.          0.76916673  0.8188547  -0.11553624
  -0.24469089 -0.95521037 -0.70889915]
 [ 0.82209624 -0.5742349   0.05022792 -0.         -0.58532615  0.64229816
  -0.42684121 -0.73898816  0.06296356]
 [ 0.77038571  0.7408038   0.23914203  0.7174845  -0.         -0.28988267
   0.55297998 -0.5148814   0.93241733]
 [ 0.77485111 -0.25405259 -0.56110647 -0.0839259   0.90541225  0.
   0.86625974 -0.66370349 -0.80546626]
 [-0.01625036  0.74432254 -0.45658544 -0.73652024 -0.4245851   0.18117616
  -0.         -0.985906   -0.47936129]
 [-0.25868229 -0.2218256  -0.45731339 -0.42281724 -0.03022983  0.90335641
   0.30412081  0.          0.51890203]
 [ 0.1109867   0.30432707 -0.91587164 -0.22265711  0.45193553 -0.58671455
   0.41684696 -0.33435344  0.        ]]"
3,1,"[0.90576487 0.07011076 0.29956302 0.83773507 0.81998065 0.43631022
 0.2415518  0.23712953 0.67056324]","[[ 0.          0.04979038 -0.91658239  0.69707078  0.40866692 -0.22522549
  -0.08441301 -0.29256475  0.36669253]
 [ 0.8859803   0.          0.57167689  0.86486498 -0.83796695  0.41101602
   0.41814551  0.04520902 -0.89103659]
 [ 0.09321373 -0.41388208 -0.          0.97171767 -0.67000401  0.7045855
   0.32785069  0.27194043 -0.23083296]
 [ 0.00194364  0.75706697 -0.50886583 -0.          0.57383376 -0.43058225
   0.90654035 -0.21380244  0.56044216]
 [ 0.50616631 -0.79537388 -0.55061163 -0.4566254  -0.         -0.75176547
   0.28601908 -0.57185866 -0.80221541]
 [-0.47321663  0.51351182 -0.86164678 -0.21834446  0.22806975 -0.
  -0.69085669  0.15157243 -0.27045195]
 [ 0.21906945  0.60304095  0.25586086  0.28041265  0.60449914  0.35666117
   0.         -0.56647545 -0.49814483]
 [-0.1779639  -0.81473037  0.00502478  0.55703152  0.56495497  0.98999739
   0.46023945  0.         -0.4573448 ]
 [ 0.08309483  0.60983748 -0.42646029  0.88446949 -0.77801457  0.44688156
   0.0078878  -0.94318617 -0.        ]]"
4,1,"[0.87753644 0.43542881 0.80931016 0.9769559  0.22305345 0.22310925
 0.49129421 0.05001984 0.87370541]","[[ 0.         -0.89748216 -0.63672672  0.26812609 -0.48527173  0.8455345
   0.36327441 -0.11554284  0.57072399]
 [-0.94390338 -0.         -0.38074233 -0.91527551 -0.51098258 -0.70122104
   0.05632847 -0.99997545  0.9308077 ]
 [-0.98777141 -0.90317544 -0.          0.19105913 -0.42641695  0.39112678
   0.39357881  0.72233234  0.4633322 ]
 [-0.09910729 -0.37312353  0.78297595 -0.         -0.0294385  -0.00915699
   0.30461417 -0.98358541  0.23431232]
 [-0.38141943  0.03827288  0.20264403 -0.35079001 -0.          0.50640893
  -0.55574149  0.11424992 -0.03455973]
 [ 0.37557842 -0.2285843   0.07775174 -0.55101092  0.20446431 -0.
  -0.12798415 -0.75512742  0.25921866]
 [-0.92412131 -0.59634644 -0.88639296  0.15026854  0.62991553  0.08685195
  -0.         -0.00644351  0.27337459]
 [-0.1266471  -0.9680478  -0.08806462  0.36493034 -0.39026984 -0.64337052
  -0.9239157  -0.         -0.80455499]
 [ 0.50139674  0.66072292  0.67179736  0.28244047  0.19970089  0.14930739
   0.13064489  0.73272213  0.        ]]"
5,1,"[0.19254181 0.82735773 0.87634974 0.0914994  0.59025247 0.93615869
 0.77739374 0.42054728 0.21454964]","[[ 0.          0.61993446  0.85622708 -0.57787542 -0.44004164 -0.79894614
   0.28618901  0.84243678  0.57903305]
 [ 0.79599796  0.          0.86063394 -0.35697895 -0.74555603 -0.88144572
   0.92588127  0.28010708 -0.62006721]
 [-0.85325913  0.48182227 -0.          0.67602258 -0.53378546 -0.22793072
  -0.40122698 -0.60903289  0.06796991]
 [ 0.59344676  0.22125783  0.41898789  0.         -0.78944355  0.74003905
   0.17014365 -0.08580821 -0.96964403]
 [ 0.9321442   0.76903742 -0.74547249 -0.38881294  0.          0.08015465
  -0.57690322 -0.38246118  0.30792485]
 [ 0.90395079 -0.23282193 -0.19208405 -0.20803404  0.88589724 -0.
   0.45513759 -0.55460227 -0.19770398]
 [-0.24159836 -0.41543653  0.99839087 -0.21143665 -0.34053068 -0.73808985
  -0.         -0.20984454  0.46912097]
 [-0.11563129 -0.80822897  0.73621598  0.14780388 -0.95601103  0.18284301
   0.24150916 -0.         -0.18439516]
 [ 0.24737462 -0.57393975  0.97632186  0.30547118  0.4212738  -0.79031427
   0.61482138  0.40656598  0.        ]]"
6,1,"[0.04541651 0.73452125 0.42557569 0.13030351 0.41106279 0.99658654
 0.69196251 0.29050925 0.63953947]","[[-0.         -0.24282694  0.18690102 -0.59637095  0.20093747  0.96465982
   0.72179762  0.48315363  0.42232263]
 [ 0.29774767 -0.         -0.00476152  0.21809511 -0.31166207  0.54746525
   0.74759566  0.72738341  0.17580905]
 [ 0.28568849 -0.25901307 -0.         -0.57507991 -0.38152728 -0.79367386
   0.55454007 -0.60362754 -0.95093773]
 [ 0.15424991  0.78530106 -0.91051552 -0.          0.37650468  0.26332278
   0.29738008  0.40989358 -0.32469524]
 [ 0.60526577  0.72296545 -0.34042113 -0.52495856  0.         -0.90179831
  -0.11568732 -0.12286219  0.08958058]
 [ 0.79329404 -0.45616065 -0.75945181 -0.81517122 -0.64326324  0.
  -0.25706642 -0.37304849 -0.96532742]
 [ 0.28374863 -0.53838209 -0.60353165 -0.23189181 -0.72565511 -0.24402553
   0.         -0.24736767 -0.10324506]
 [ 0.85913419 -0.88209961 -0.56940262 -0.61930497  0.69398813 -0.32300365
  -0.71147367  0.          0.8545651 ]
 [-0.12286086  0.07334041  0.23222581  0.89019162 -0.162671   -0.83669961
   0.96325208 -0.87788309 -0.        ]]"
7,1,"[0.10078668 0.88578462 0.7064446  0.36719015 0.97908614 0.50573767
 0.23432807 0.75161908 0.21020399]","[[ 0.         -0.76939416  0.74367404  0.12363944  0.84263813  0.52833043
  -0.22688556  0.21638578  0.65239729]
 [ 0.07376617 -0.          0.95226791  0.40043705 -0.76939589 -0.4315706
   0.25783368  0.1103204  -0.01676352]
 [-0.42121324  0.15286151 -0.         -0.3233298   0.48649399 -0.61809702
   0.63057307  0.18182378 -0.64883739]
 [ 0.05298932  0.35087464 -0.10806809 -0.         -0.2642748  -0.33739867
   0.73581923 -0.1544154   0.62761134]
 [ 0.03829788  0.83951256 -0.33779283  0.80840055  0.          0.92730049
   0.33765386  0.27308217 -0.15069504]
 [ 0.7059521   0.0155801  -0.45641752 -0.62480492  0.03168505 -0.
   0.98708462  0.31508139  0.91967178]
 [-0.85793422  0.94613808  0.30673888  0.4840598  -0.29734612  0.5919339
  -0.         -0.56017206  0.14741576]
 [ 0.94784219  0.34131171  0.05812182 -0.14357922  0.43053797  0.82577759
   0.9488598   0.          0.3431324 ]
 [-0.75235956 -0.99542594 -0.26564292 -0.82754466 -0.7725987  -0.45404958
  -0.72484469  0.91672532 -0.        ]]"
8,1,"[0.16319608 0.10733005 0.0340172  0.23967482 0.99498575 0.99147504
 0.41552337 0.30710734 0.73936098]","[[ 0.         -0.86988475 -0.69068925 -0.58493162 -0.84672467 -0.35089885
  -0.4516373  -0.46610619  0.88306227]
 [ 0.3566631  -0.          0.69709833  0.36043182  0.59963908  0.02150237
  -0.39041358  0.69390439 -0.41438864]
 [ 0.49221164  0.66766081  0.         -0.79139594 -0.26076131  0.41845638
   0.37553228  0.45337174 -0.74701906]
 [ 0.05686848  0.01341842  0.23123728  0.          0.78098945  0.78801752
   0.26492292  0.8738449  -0.05996412]
 [ 0.25169723 -0.80781698 -0.87984035  0.00212947  0.          0.19097116
   0.02507213  0.59393622 -0.46246204]
 [-0.17258128  0.85420033  0.80730158  0.39716963 -0.2252844   0.
   0.46049218  0.68562957 -0.19960476]
 [ 0.66487532  0.3794661   0.1687293   0.40180487 -0.09529711 -0.95022258
  -0.          0.30733408  0.75398711]
 [-0.66312993  0.70906458 -0.80592146 -0.53368762  0.83073922  0.05372945
  -0.98363324  0.         -0.66299534]
 [ 0.76506533 -0.74864689  0.90377958 -0.07856911  0.12224191  0.62413088
   0.80558509 -0.25929233 -0.        ]]"
9,1,"[0.80525051 0.41534877 0.02599943 0.0023918  0.07920643 0.42788153
 0.66678231 0.39944208 0.58454796]","[[-0.00000000e+00 -8.23947227e-01  3.69026442e-01  3.52585627e-01
  -6.48931033e-04 -6.83533751e-01 -2.53326844e-01 -1.63338518e-01
   4.53077897e-01]
 [ 4.30529342e-01  0.00000000e+00 -1.92809646e-01 -5.19540538e-01
   6.87702576e-02  8.02822915e-01  7.09616401e-02  5.23015519e-01
  -1.37026342e-01]
 [ 9.62999877e-01  7.51682129e-01 -0.00000000e+00 -9.10150386e-02
   6.28077876e-02  3.19394559e-02  2.33875043e-01  8.49536727e-01
  -1.88441669e-01]
 [ 7.13708449e-01 -5.30913687e-01  1.25763870e-02  0.00000000e+00
  -7.73888734e-01 -7.90685828e-01 -4.76481371e-01 -1.20115136e-01
   1.69449256e-01]
 [-2.97957270e-01  2.44763323e-01 -8.27639485e-01 -7.72693081e-01
   0.00000000e+00  3.01932033e-01  4.80310675e-01 -4.47054252e-01
  -2.18191838e-01]
 [-5.88879418e-01 -7.62057927e-01 -3.82154914e-01 -4.13822871e-01
  -4.76304726e-01 -0.00000000e+00  1.52536708e-01  3.74935169e-01
  -4.56247854e-01]
 [-2.78806175e-01 -9.97866038e-01 -6.90220738e-01 -3.92307557e-01
  -3.12912989e-01 -2.13624862e-01  0.00000000e+00 -4.59591949e-01
  -1.44354737e-01]
 [-8.92236800e-01 -3.30026851e-01 -3.65494290e-02 -3.85770433e-01
  -8.90812925e-01  6.68384938e-01  8.25917134e-01 -0.00000000e+00
  -5.19745476e-03]
 [ 9.86913810e-01  8.15316326e-01 -1.04723942e-01 -6.84069654e-02
   6.79986116e-02 -2.66239095e-01  1.05873198e-01  3.50361427e-01
  -0.00000000e+00]]"
