name,description,n,trials,resize
right_resize_selfLoops_46,,46,1000,True
,class,start_nodes,weights
0,1,"[0.42336768 0.38416127 0.77998299 0.22814648 0.12399812 0.02346566
 0.08676889 0.71196948 0.20875366 0.80461219 0.57905261 0.87638373
 0.54384052 0.36010532 0.55833371 0.87903093 0.3520582  0.65630008
 0.31273266 0.04716164 0.57892466 0.32255092 0.75285951 0.15645756
 0.26117697 0.24888033 0.22219862 0.95416542 0.90004945 0.65336472
 0.35466145 0.28766433 0.08424522 0.39223417 0.06908806 0.70537407
 0.94099666 0.09414703 0.8606182  0.85591833 0.50015813 0.44993602
 0.17002745 0.34856484 0.22720663 0.08909675]","[[-0.45652635  0.12269323 -0.84315369 ...  0.60258238 -0.7670851
  -0.48551354]
 [-0.43123313  0.78078989  0.12096366 ... -0.5511436   0.87893151
  -0.4493518 ]
 [-0.67703007 -0.772771    0.21672971 ...  0.76926881  0.27617254
  -0.7060489 ]
 ...
 [ 0.16980826 -0.1458106   0.197218   ... -0.81704877  0.07172162
   0.05409233]
 [ 0.06778854  0.80985198 -0.93593665 ...  0.45130941  0.00904998
  -0.17466778]
 [ 0.60399448  0.53628113  0.57793331 ... -0.00589627 -0.10851504
  -0.22861175]]"
1,1,"[0.32853997 0.06734097 0.43372277 0.21221687 0.83388738 0.58085114
 0.86486592 0.25091016 0.14505624 0.71767505 0.24965448 0.8346349
 0.06400239 0.90074529 0.41312127 0.3189127  0.87990961 0.00218032
 0.24981616 0.83512328 0.94359262 0.61466327 0.11822997 0.82248227
 0.9210442  0.28502491 0.22010841 0.75963161 0.04175589 0.19187664
 0.70344679 0.61583602 0.08000788 0.5263998  0.10525659 0.6365765
 0.62671559 0.48115965 0.39524787 0.12836648 0.49912045 0.56710238
 0.7283515  0.68786502 0.00884799 0.57546569]","[[ 0.22906082 -0.4965929   0.53428019 ...  0.81856991 -0.46604089
  -0.0311451 ]
 [ 0.51757503  0.0255939  -0.14810477 ...  0.8189606   0.75367497
  -0.98554001]
 [ 0.91174811  0.29922119  0.57871396 ...  0.93892888  0.91829641
   0.55665337]
 ...
 [ 0.86679886  0.81342863  0.80813214 ... -0.74257129 -0.92249292
  -0.41382927]
 [-0.04672204  0.09452286  0.66625652 ... -0.17062984  0.04397156
   0.09298276]
 [ 0.20517891 -0.36137424 -0.04532677 ...  0.53761857  0.05486539
   0.5201221 ]]"
2,1,"[0.16993473 0.55292797 0.96530372 0.26345366 0.60918032 0.81632266
 0.91001609 0.4288316  0.69152743 0.72776492 0.52383794 0.20039021
 0.45071217 0.71328066 0.8636351  0.77134647 0.2169395  0.93160573
 0.49018255 0.51890051 0.04320145 0.87606877 0.97967008 0.52265185
 0.21183786 0.53647298 0.01387459 0.1200818  0.09030307 0.76656362
 0.66195999 0.01146084 0.35454221 0.67331173 0.09563506 0.9828211
 0.06902838 0.06647749 0.74866337 0.9816826  0.06436303 0.23639801
 0.32209863 0.83801242 0.87793018 0.12409734]","[[ 0.29720243  0.87475129  0.72625449 ...  0.08690556  0.15488685
  -0.87484388]
 [ 0.51887927 -0.27546831  0.09657667 ...  0.58958035 -0.98289116
   0.93297191]
 [ 0.95209269 -0.9575157  -0.36421209 ... -0.39176337 -0.92092127
   0.77994918]
 ...
 [-0.63019358  0.24882581 -0.64359198 ...  0.67741644 -0.45455927
   0.9887248 ]
 [-0.63868529 -0.86480737  0.26008801 ... -0.36978842 -0.30147912
  -0.29430977]
 [ 0.08608597  0.29178156 -0.43842468 ... -0.59781112  0.31989545
  -0.96237915]]"
3,1,"[0.96349851 0.3855648  0.93941236 0.01102666 0.45807059 0.73437255
 0.13143107 0.45045822 0.58666031 0.77455933 0.82488989 0.06305092
 0.66360534 0.217947   0.49264238 0.60466462 0.26538253 0.98011792
 0.34817125 0.20460448 0.64397272 0.27678789 0.818132   0.43870703
 0.90813152 0.88665132 0.26908708 0.06143266 0.93694196 0.29746936
 0.38415444 0.80429481 0.29674575 0.40321524 0.46387951 0.44196713
 0.86182634 0.48815484 0.04439155 0.60363543 0.10232243 0.04484057
 0.66273531 0.90980035 0.05696005 0.67295645]","[[ 0.40448775 -0.24419814 -0.98794993 ... -0.51806264  0.60022286
   0.54853221]
 [ 0.48882371  0.0585851   0.75272886 ...  0.42560237 -0.18326231
   0.14016935]
 [ 0.30535345  0.00660067  0.16098944 ...  0.54753641 -0.29303501
   0.70428535]
 ...
 [ 0.03732045 -0.20434157 -0.4648319  ...  0.89714657  0.88073249
  -0.45142997]
 [ 0.12240243 -0.98149242 -0.0174988  ...  0.21516855 -0.83287256
  -0.73041588]
 [ 0.20320416 -0.05902101 -0.19433315 ...  0.23035847  0.86331476
  -0.14093999]]"
4,1,"[0.67566528 0.65655126 0.70082119 0.54984839 0.87704638 0.98533487
 0.11860815 0.53201189 0.93117603 0.5349704  0.81007815 0.93305366
 0.63907173 0.43771683 0.21607267 0.71052525 0.12961956 0.07801198
 0.63377238 0.83834797 0.56977111 0.10894941 0.1393702  0.32298302
 0.31608925 0.79878989 0.52622907 0.98190398 0.36898991 0.24866457
 0.3855307  0.56842769 0.09382395 0.84032061 0.28265278 0.43095323
 0.05061067 0.49228305 0.66304029 0.49369788 0.48413552 0.65720174
 0.44447513 0.32273621 0.07082768 0.01360191]","[[-0.44612116 -0.5249738  -0.41930507 ... -0.68622797  0.94671534
   0.4446847 ]
 [-0.58539082 -0.64728336 -0.10298254 ...  0.21085038  0.43718731
  -0.62462296]
 [-0.25104362 -0.04208532 -0.35560318 ... -0.9598532  -0.20735074
   0.64774698]
 ...
 [ 0.03980659 -0.62899483  0.56433703 ...  0.57513854 -0.41270061
  -0.45378824]
 [-0.39919455  0.88061662 -0.88141194 ...  0.34336455 -0.43065244
  -0.61925127]
 [-0.53061289 -0.60049784  0.3968118  ...  0.46560955  0.57971668
   0.64914264]]"
5,1,"[0.46242671 0.92983084 0.64224257 0.32628995 0.40597464 0.66085692
 0.67230789 0.52670004 0.89597368 0.96624199 0.37005451 0.32008019
 0.87067039 0.4154222  0.29041452 0.24724588 0.88170686 0.11503173
 0.13395046 0.86622531 0.86977061 0.31472507 0.17058326 0.22620353
 0.02796971 0.41556036 0.71282337 0.80668307 0.66375001 0.18078706
 0.80696452 0.29672245 0.1376811  0.14751744 0.24000362 0.80302146
 0.78254517 0.80019632 0.06633909 0.63123658 0.81981816 0.43435215
 0.19493475 0.42458272 0.20063825 0.55984047]","[[-0.72738885 -0.51415038 -0.07870093 ... -0.97124927  0.03192259
   0.38622995]
 [-0.18207927  0.53279199 -0.38037105 ... -0.90288795  0.31508151
  -0.95482499]
 [-0.0092879  -0.02291954  0.7923593  ...  0.9976961   0.97609267
  -0.20328358]
 ...
 [-0.14546203  0.93489678 -0.66241741 ...  0.53572872  0.49645243
   0.53189438]
 [ 0.63665875 -0.57602545  0.74683704 ...  0.40898654 -0.10516071
   0.7615911 ]
 [-0.28509177 -0.3670938  -0.80356569 ... -0.29975114  0.73389003
  -0.32299208]]"
6,1,"[0.36857997 0.30261147 0.28154011 0.59794951 0.33574846 0.02013009
 0.14730263 0.50613536 0.22091933 0.90088791 0.84199124 0.54159749
 0.53673724 0.8196301  0.15645541 0.58437827 0.73980861 0.32908403
 0.41776968 0.17580784 0.14596784 0.58915601 0.53873205 0.34022066
 0.57784085 0.97401283 0.87391578 0.50025444 0.46810595 0.32637518
 0.49857504 0.17911143 0.87991495 0.83445232 0.173558   0.47632227
 0.05863272 0.42473591 0.76138588 0.37925115 0.35546871 0.22761423
 0.34435309 0.90597115 0.15426093 0.98379212]","[[-0.94047996  0.62118011  0.17691666 ...  0.60194884  0.63608488
   0.22946341]
 [ 0.7824103   0.41442087  0.67644841 ... -0.85595814 -0.80559054
   0.37376476]
 [-0.07125403 -0.32271017  0.29410253 ...  0.11488164  0.13297445
  -0.57777452]
 ...
 [ 0.17988219  0.51606198 -0.51067147 ... -0.86004319  0.14271564
   0.73702971]
 [ 0.1046709  -0.76129582 -0.03550214 ...  0.50357627  0.70106547
  -0.97741906]
 [ 0.99166961  0.26155668  0.30744157 ... -0.78873099  0.28171391
  -0.40870554]]"
7,1,"[0.07527913 0.45495259 0.55412591 0.7412764  0.60918284 0.44777174
 0.39587202 0.1989308  0.2616347  0.40554418 0.82554797 0.18537912
 0.88358475 0.35885201 0.13534129 0.51537827 0.97731784 0.32617549
 0.82058102 0.3576248  0.28963396 0.35571522 0.72996498 0.60993949
 0.44042873 0.56963423 0.46936611 0.86455519 0.06286625 0.92300644
 0.30925819 0.30244907 0.84475454 0.71791464 0.50843198 0.08425566
 0.76130643 0.70301852 0.00809989 0.19159055 0.34243396 0.76225464
 0.91148155 0.38037846 0.24974682 0.96509515]","[[ 0.49450176  0.29855992 -0.16211024 ...  0.87795761  0.08339343
   0.45021879]
 [-0.50577317  0.49191226 -0.79073835 ... -0.77710121 -0.00814589
  -0.10759241]
 [ 0.26300214 -0.87046085 -0.58764359 ... -0.10849048  0.70683481
  -0.63373398]
 ...
 [ 0.30092104  0.50294024  0.4140935  ...  0.69379093  0.73848727
   0.50955153]
 [-0.85127487 -0.62078097  0.67948817 ...  0.15213684  0.07452271
   0.32692806]
 [ 0.49824413 -0.74823758  0.43171975 ...  0.86711329  0.42499874
   0.77478614]]"
8,1,"[0.76783379 0.97332279 0.87892158 0.68664282 0.80511824 0.11255839
 0.41356166 0.01344066 0.17498091 0.85224829 0.29458187 0.02931934
 0.19635174 0.17788623 0.16232793 0.55772649 0.38358356 0.21738555
 0.53829705 0.16205168 0.77130014 0.94495963 0.0185482  0.01518924
 0.39551136 0.92708737 0.85158215 0.40158206 0.80775795 0.57262331
 0.17500058 0.0593284  0.9148011  0.58519767 0.40463897 0.06990178
 0.74904667 0.39599876 0.76005654 0.11188549 0.73587921 0.81975711
 0.68708936 0.64863455 0.31353601 0.20545599]","[[ 0.80647261  0.22099842 -0.7928682  ... -0.83092486 -0.37834905
  -0.14471789]
 [ 0.9612586   0.46289206 -0.69348998 ...  0.37411151 -0.1330265
  -0.73304917]
 [ 0.09572506 -0.68224716  0.10711689 ... -0.29882369 -0.2524569
   0.23060316]
 ...
 [-0.6367203   0.1676317  -0.45393103 ...  0.05737398  0.28951241
   0.29882321]
 [-0.06437367  0.37495493 -0.97054596 ... -0.76345148  0.82561532
  -0.80832692]
 [-0.47963233  0.61719982  0.6700385  ...  0.23594023 -0.34133247
  -0.43748479]]"
9,1,"[0.25821862 0.05570155 0.76461631 0.45209239 0.84972979 0.92738325
 0.9196322  0.91973338 0.65353907 0.21419005 0.45996655 0.39853285
 0.02224832 0.0651089  0.38949283 0.13307754 0.55884239 0.88819459
 0.92587025 0.46346668 0.65166654 0.04985289 0.3962796  0.71842058
 0.28593159 0.89611459 0.84165784 0.73191859 0.61478216 0.89475311
 0.53124029 0.82170094 0.80871935 0.85558508 0.02070588 0.89348919
 0.81723668 0.43658496 0.89612146 0.85939809 0.7133026  0.39271141
 0.16767049 0.94073904 0.18634639 0.94879833]","[[ 0.12882488  0.06251772 -0.22116518 ... -0.99003977  0.61484723
  -0.41959835]
 [ 0.33685818 -0.29020777  0.87195552 ... -0.54478051 -0.67679684
  -0.47141681]
 [-0.6976633  -0.4889901  -0.86755966 ... -0.44608898 -0.38970059
  -0.87551861]
 ...
 [-0.06268716 -0.73786851 -0.41229307 ... -0.88116141 -0.60934563
  -0.63298488]
 [-0.73430327  0.20739843 -0.3039993  ... -0.10504317  0.93077274
  -0.30277074]
 [ 0.02917119  0.72347706 -0.48068531 ... -0.79856211 -0.46694524
  -0.25294122]]"
