name,description,n,trials,resize
no_resize_32,,32,1000,False
,class,start_nodes,weights
0,1,"[0.62245702 0.05380072 0.38590517 0.78588268 0.7342123  0.33011264
 0.66974241 0.98648915 0.48116784 0.26593483 0.81899114 0.71964601
 0.63957505 0.47310879 0.40216592 0.96702984 0.85092117 0.45939509
 0.88333304 0.41414003 0.3427408  0.64509366 0.69651481 0.69174115
 0.3483219  0.01697568 0.14256809 0.75298087 0.64934082 0.82274214
 0.76023077 0.75724427]","[[-0.          0.28387698 -0.40244602 ...  0.42403871  0.85350058
   0.33112779]
 [ 0.91287982 -0.          0.2903803  ... -0.41830502  0.67062866
   0.50365398]
 [ 0.62352976 -0.55955697 -0.         ...  0.70693444  0.45484239
  -0.52771295]
 ...
 [ 0.88367509 -0.30359674  0.18452066 ... -0.         -0.13229337
  -0.95352582]
 [ 0.6844879  -0.22718363 -0.76207579 ... -0.14391934 -0.
   0.1169403 ]
 [ 0.98042927 -0.72993826 -0.12092434 ...  0.67479534 -0.36260606
   0.        ]]"
1,1,"[0.89920537 0.2702703  0.18105602 0.25397097 0.66868857 0.5413642
 0.28548216 0.12089776 0.98888253 0.77370681 0.55693298 0.94385493
 0.36057598 0.29145801 0.14387244 0.22572039 0.81590839 0.31212941
 0.68139726 0.72592091 0.84063819 0.60785234 0.68632058 0.90907136
 0.57517652 0.51716992 0.54880578 0.67665991 0.09473447 0.82767539
 0.61180028 0.73652707]","[[-0.         -0.60450854  0.54112023 ...  0.30050033 -0.62327368
  -0.63304176]
 [ 0.31722943  0.         -0.57185143 ... -0.23759839  0.69744706
   0.1873404 ]
 [-0.5226771  -0.69795629 -0.         ...  0.68655634 -0.89227595
   0.54050247]
 ...
 [ 0.86919482 -0.7644237   0.65584711 ...  0.          0.39944797
  -0.28472034]
 [ 0.17697382 -0.09107481 -0.22728484 ...  0.13951378 -0.
  -0.04032151]
 [ 0.19872643 -0.59610519 -0.79620478 ... -0.89717404  0.45490028
  -0.        ]]"
2,1,"[0.02319396 0.35650597 0.25358325 0.74810884 0.57774212 0.29967316
 0.33615166 0.07352632 0.28041163 0.27655856 0.13591762 0.3085838
 0.67663274 0.34624187 0.86315816 0.57652188 0.16625212 0.92144557
 0.29796474 0.47306479 0.39327029 0.12173948 0.99918982 0.70298104
 0.92530319 0.93482034 0.27759943 0.85349485 0.4727215  0.86189213
 0.19517156 0.57069336]","[[ 0.          0.21420374  0.55947086 ... -0.10316475  0.09016383
   0.98842752]
 [ 0.07897355  0.         -0.40435568 ... -0.51925215  0.88491667
   0.59942637]
 [ 0.34115787 -0.98295196 -0.         ... -0.10217056 -0.71182698
   0.52080676]
 ...
 [-0.34464887 -0.59919472 -0.80098514 ...  0.         -0.8103741
  -0.76470932]
 [-0.0575658  -0.55035665  0.47216528 ...  0.9254873   0.
   0.29172144]
 [ 0.29873    -0.68611065  0.38164215 ... -0.76354242 -0.87030639
   0.        ]]"
3,1,"[0.22177094 0.4743542  0.91005443 0.45026775 0.39037308 0.55233724
 0.04212673 0.4794561  0.87909223 0.88269921 0.7996539  0.0772716
 0.7467819  0.55519784 0.76817082 0.80813054 0.0727289  0.74775037
 0.47215248 0.03825135 0.05001899 0.78949766 0.98010027 0.65263494
 0.5850001  0.84153328 0.3908461  0.62605122 0.01433335 0.0670811
 0.4115079  0.55124092]","[[ 0.          0.00685111  0.20492237 ... -0.1753191   0.8298803
  -0.45630928]
 [-0.70833686  0.         -0.01021767 ...  0.00737876 -0.75971232
  -0.75045132]
 [ 0.91730312 -0.94524899 -0.         ...  0.60226641  0.96134827
   0.75208877]
 ...
 [ 0.9441289  -0.98868985 -0.66521374 ...  0.         -0.65075707
  -0.21563049]
 [-0.87011306  0.16904559  0.98756363 ... -0.98537159 -0.
  -0.06352821]
 [ 0.35757841 -0.81465547 -0.14761946 ...  0.67673736  0.42319271
  -0.        ]]"
4,1,"[0.52919708 0.50864413 0.92998943 0.51798553 0.91974927 0.37903128
 0.84527503 0.18131478 0.98208842 0.85605237 0.0487824  0.89605427
 0.81351737 0.88221646 0.80047202 0.79385032 0.97321682 0.60691249
 0.20144401 0.71229679 0.40226228 0.73056336 0.29583951 0.82293606
 0.20465504 0.40858632 0.84433809 0.37831125 0.6267856  0.60623677
 0.93457609 0.16697183]","[[-0.          0.83628819  0.95956538 ...  0.56065515 -0.37711817
  -0.62092278]
 [-0.85801527  0.         -0.00849566 ... -0.55783564 -0.66571109
  -0.66661279]
 [-0.17155991 -0.30000189  0.         ...  0.38093444 -0.98315103
  -0.7401049 ]
 ...
 [ 0.27256327 -0.56345668 -0.37603156 ... -0.          0.87677245
   0.70376927]
 [-0.43145856 -0.83259842  0.22287967 ...  0.45262594 -0.
   0.92335632]
 [-0.50198061 -0.91172531 -0.91002589 ... -0.61728637 -0.2301294
   0.        ]]"
5,1,"[0.99898609 0.87409366 0.40619819 0.24954267 0.93191479 0.69262125
 0.60138792 0.9363715  0.15052435 0.23558413 0.99715502 0.36745948
 0.04675255 0.3718781  0.64340342 0.23988971 0.68549053 0.26301643
 0.76647427 0.75356186 0.67746197 0.59872765 0.80021009 0.48594513
 0.08213953 0.47568255 0.42408849 0.61756834 0.81598718 0.95156129
 0.6070458  0.99157516]","[[-0.          0.62921908 -0.75776744 ... -0.70596646  0.71620818
   0.65522922]
 [-0.10550684  0.         -0.87393677 ...  0.76908605 -0.811192
  -0.82116989]
 [ 0.03372011  0.17720991  0.         ... -0.59743977 -0.62094414
  -0.45800277]
 ...
 [-0.40332449 -0.48885137 -0.42822608 ...  0.         -0.34637416
  -0.60921377]
 [ 0.83456293  0.35009028 -0.17036103 ...  0.01313475 -0.
   0.45414474]
 [-0.51638457  0.7608379  -0.77479173 ...  0.15497921 -0.87594251
   0.        ]]"
6,1,"[0.49387367 0.97900087 0.86671808 0.69642404 0.46537884 0.94742464
 0.96744525 0.6736913  0.22453578 0.03945897 0.07986397 0.45579077
 0.15275357 0.83154994 0.47849395 0.64006192 0.31904302 0.54123996
 0.6840088  0.96988384 0.09951978 0.71532338 0.42131123 0.07138153
 0.61343565 0.4978344  0.07015139 0.82107262 0.96293036 0.16034299
 0.07855473 0.04934154]","[[-0.          0.47971279 -0.45633886 ...  0.90499646  0.15946379
   0.72389355]
 [-0.76757755 -0.          0.36185601 ...  0.14234441 -0.1151337
   0.15363376]
 [-0.14774537  0.82118075 -0.         ...  0.22245126  0.5442839
  -0.24562931]
 ...
 [-0.40874139  0.16151594  0.77873819 ...  0.          0.01219648
  -0.46129575]
 [ 0.86965165 -0.04229866  0.06015327 ... -0.99328883  0.
   0.67855764]
 [-0.85782572 -0.72698403 -0.17442103 ...  0.30529936 -0.87087298
  -0.        ]]"
7,1,"[0.13881848 0.18449636 0.02978282 0.22367471 0.72304736 0.57786463
 0.62830692 0.86241287 0.54941303 0.67408346 0.38989242 0.74893217
 0.16828018 0.83697927 0.99181122 0.46894074 0.7374759  0.33564628
 0.89561024 0.86189419 0.84985518 0.52994819 0.61028225 0.2119656
 0.17936497 0.57775831 0.8936255  0.92062316 0.66694483 0.96381638
 0.07419348 0.3673975 ]","[[ 0.         -0.1607728  -0.06961593 ...  0.91765021 -0.2162213
   0.62638871]
 [ 0.87741605  0.          0.62991162 ...  0.36835583 -0.37788498
   0.29002438]
 [-0.34043073 -0.98307814 -0.         ... -0.63364972 -0.78783574
  -0.12227156]
 ...
 [ 0.37840406 -0.68207045  0.63052463 ... -0.         -0.56819563
  -0.34292715]
 [ 0.45462109 -0.58239792 -0.42624818 ... -0.80582927  0.
  -0.81575888]
 [-0.75520585 -0.39381802 -0.98159818 ... -0.85891647 -0.98552981
  -0.        ]]"
8,1,"[0.79231321 0.90356943 0.74408623 0.51493546 0.45912483 0.05001855
 0.49601115 0.80047738 0.57093821 0.64505025 0.38499773 0.19440428
 0.70146314 0.28923358 0.1610927  0.11291159 0.46897737 0.64451839
 0.18003263 0.2078402  0.03823828 0.59857179 0.34665774 0.72232357
 0.86970428 0.53846702 0.20973736 0.60459855 0.93534578 0.5390671
 0.51687164 0.97111879]","[[ 0.         -0.4428728   0.55462178 ... -0.63282004  0.46260817
   0.41564815]
 [ 0.74876017 -0.          0.42255717 ... -0.41314953 -0.85118034
  -0.89395546]
 [ 0.85004036  0.14965679 -0.         ... -0.26453633 -0.5571868
  -0.07846948]
 ...
 [-0.00287631  0.95480843  0.05951294 ...  0.          0.5765699
   0.70504274]
 [-0.74750938  0.74904752  0.70213091 ...  0.43598412  0.
  -0.07691286]
 [-0.21572649 -0.83625887 -0.25495151 ...  0.33562472 -0.16946863
   0.        ]]"
9,1,"[0.87357734 0.83345605 0.66084357 0.6931892  0.66775045 0.05721393
 0.33065655 0.4196301  0.39881121 0.21233405 0.57987301 0.36100421
 0.08008593 0.27493556 0.17428634 0.99532236 0.88323622 0.97982099
 0.34757201 0.31769008 0.99780584 0.79750913 0.01824041 0.18797306
 0.83082117 0.20733508 0.6727363  0.71614214 0.3509698  0.42239508
 0.6367392  0.66238534]","[[-0.          0.67527952 -0.0868764  ...  0.37901958  0.7480188
   0.75325369]
 [-0.74457509 -0.         -0.0542759  ...  0.26465285  0.34134588
   0.53154043]
 [-0.66105366 -0.15897444 -0.         ... -0.26131024  0.01866112
   0.3970803 ]
 ...
 [-0.74113665 -0.83734556 -0.53732177 ... -0.          0.51455039
   0.58441773]
 [ 0.90566071 -0.83964068 -0.77698854 ...  0.12691054  0.
  -0.68769561]
 [-0.30356738  0.78149915 -0.23313379 ... -0.10653366  0.90002613
   0.        ]]"
