name,description,n,trials,resize
no_resize_5,,5,1000,False
,class,start_nodes,weights
0,1,[0.68778275 0.49640476 0.76694346 0.49549598 0.1239615 ],"[[ 0.          0.58197196 -0.79722918  0.08189986 -0.1793624 ]
 [ 0.28384074 -0.         -0.45941215  0.18166067 -0.16483712]
 [ 0.86674811 -0.01264301 -0.         -0.68606363  0.47246707]
 [ 0.46947796 -0.88373126  0.96649574  0.          0.08874662]
 [ 0.99191425  0.77581925  0.06833647  0.5593787   0.        ]]"
1,1,[0.07265295 0.27245016 0.88648885 0.04836514 0.76996373],"[[ 0.         -0.10260174 -0.20015755 -0.64287105  0.95058203]
 [-0.6994202   0.          0.00109223  0.11401326  0.06714251]
 [ 0.97281315  0.02938751 -0.          0.24079007 -0.12775004]
 [ 0.85054666  0.25345076  0.9866036  -0.          0.30308082]
 [ 0.15370435  0.15209759  0.92095662 -0.11121363  0.        ]]"
2,1,[0.32332112 0.9969238  0.54782732 0.05920968 0.24921559],"[[-0.         -0.29613631 -0.22010695 -0.28805226  0.78034664]
 [ 0.37532749 -0.         -0.60312367 -0.6493166   0.94425967]
 [-0.46285826  0.93419436 -0.         -0.95085301  0.0185119 ]
 [ 0.37219225  0.79876509  0.28788497  0.          0.12450445]
 [ 0.74884391 -0.1590816  -0.09399437  0.80709076  0.        ]]"
3,1,[0.60046688 0.46505026 0.92918638 0.66112921 0.84756006],"[[-0.         -0.32870709 -0.04131929 -0.64730478  0.11648565]
 [-0.08775808  0.         -0.82931201 -0.5793199   0.48859782]
 [-0.21235484  0.35973158 -0.          0.76319723  0.59556631]
 [-0.52975485  0.1836166  -0.3810334   0.         -0.16621033]
 [-0.3000589  -0.8861088  -0.7898907  -0.56696786  0.        ]]"
4,1,[0.45150303 0.30914112 0.37588027 0.39774624 0.37489669],"[[ 0.          0.81841748  0.85872501  0.03223815 -0.67683892]
 [-0.25237956 -0.          0.59776607  0.18960222  0.86220608]
 [ 0.86781407 -0.39648632 -0.         -0.12251222  0.28565225]
 [ 0.10353914  0.47226171 -0.80582819  0.         -0.51495521]
 [-0.62228898 -0.81362592  0.1895421  -0.59963516 -0.        ]]"
5,1,[0.09528327 0.42468493 0.5984391  0.35139334 0.84757373],"[[ 0.         -0.77453218 -0.41279535  0.3619781   0.18507918]
 [-0.3987176   0.         -0.2638985   0.68587952  0.22734434]
 [-0.74666172 -0.61462799 -0.          0.52187635  0.92160125]
 [-0.16677848  0.65825904  0.44347962 -0.         -0.13182975]
 [ 0.93784934 -0.27747384 -0.93641957  0.70981926  0.        ]]"
6,1,[0.82688935 0.98136176 0.18653995 0.0736806  0.03368061],"[[-0.          0.00689595  0.45353644 -0.62249376  0.02361626]
 [ 0.19211338 -0.         -0.98873444  0.6549556   0.15148545]
 [-0.39760708 -0.69749555 -0.         -0.85135289 -0.19828142]
 [ 0.11779886  0.852585   -0.70614952 -0.         -0.22904765]
 [ 0.76536435 -0.83909025 -0.77071628 -0.26940315 -0.        ]]"
7,1,[0.69667235 0.15312401 0.41487956 0.52578863 0.78722251],"[[-0.         -0.62633376 -0.97180951 -0.94591398 -0.64252127]
 [-0.92894055  0.         -0.68151788 -0.86664483 -0.0017354 ]
 [ 0.377152   -0.39614831  0.          0.53323641 -0.50067932]
 [-0.98403291 -0.76447438 -0.21988376 -0.          0.84656149]
 [ 0.38169918  0.53438373  0.6499765   0.63531856 -0.        ]]"
8,1,[0.91008981 0.07912285 0.01425739 0.01145204 0.06844666],"[[ 0.          0.24251334 -0.18278239 -0.29319304 -0.82078185]
 [ 0.77034773 -0.         -0.40437786 -0.24471763  0.67567427]
 [-0.65784223 -0.57422923 -0.         -0.76994382 -0.49931454]
 [-0.46646944  0.0140722  -0.72963666  0.          0.8832257 ]
 [-0.09353875 -0.89173562  0.59857742 -0.22421319 -0.        ]]"
9,1,[0.23004852 0.91164973 0.67178829 0.7562049  0.52188823],"[[-0.         -0.23017563  0.70886139  0.73719522 -0.04576577]
 [-0.97232378 -0.         -0.56927071  0.52599666  0.99572341]
 [-0.7448745   0.10966656  0.          0.43974146 -0.18802522]
 [-0.1394547  -0.77356839 -0.72775852 -0.          0.43509923]
 [-0.30449816  0.63645521 -0.05334049 -0.90700364 -0.        ]]"
