name,description,n,trials,resize
right_resize_selfLoops_40,,40,1000,True
,class,start_nodes,weights
0,1,"[0.06371571 0.40363364 0.24967422 0.50567219 0.57980809 0.58849774
 0.71890526 0.1072698  0.88936983 0.84343154 0.1114129  0.80404403
 0.49820658 0.438682   0.25805642 0.6411794  0.62724336 0.86652614
 0.54221982 0.61324696 0.91578755 0.92932019 0.28884855 0.39851702
 0.52123693 0.94482415 0.07100907 0.11644803 0.58137422 0.79010079
 0.4244954  0.42013839 0.60086307 0.3426117  0.15925295 0.39964534
 0.77649202 0.53182578 0.14399975 0.58122817]","[[ 0.24931347  0.10199598  0.10158575 ...  0.30944043  0.09632347
   0.17691583]
 [-0.8282047   0.88153205  0.806789   ... -0.02509488  0.98719676
   0.53584051]
 [-0.56959924 -0.67346018  0.41620254 ... -0.82846229 -0.77770577
   0.84559895]
 ...
 [ 0.8373736   0.53789009 -0.81344923 ... -0.06699028 -0.38957899
   0.59593153]
 [ 0.65708346  0.68054493  0.02225747 ...  0.96138329 -0.05514843
  -0.25895883]
 [ 0.57446123  0.80927619  0.48192926 ...  0.62833925  0.61762949
   0.78566892]]"
1,1,"[0.45895048 0.52732897 0.90121056 0.60040089 0.03390439 0.07061716
 0.18088159 0.45422201 0.86184372 0.29926039 0.32037673 0.27998233
 0.43933784 0.94507091 0.91912266 0.13229009 0.23205729 0.38839179
 0.89944966 0.9731615  0.09477369 0.81405493 0.11423897 0.18204525
 0.91368205 0.67417711 0.61827462 0.602602   0.18114824 0.31332793
 0.53712465 0.48536536 0.51207927 0.00120261 0.26118018 0.72405107
 0.82162518 0.13683385 0.07641045 0.13457602]","[[ 0.19262986 -0.74669228  0.52260285 ... -0.23720953 -0.56087487
  -0.27706135]
 [ 0.81912163  0.83980622  0.95551061 ...  0.9203197  -0.72106819
  -0.61593403]
 [-0.20726033  0.76091321  0.27798483 ...  0.81668067  0.2885532
  -0.72399157]
 ...
 [-0.79412893  0.21523914 -0.47279295 ...  0.62454138 -0.49278892
   0.51690071]
 [-0.09842734  0.18315906 -0.91892773 ... -0.38980517 -0.92753296
   0.96495669]
 [-0.85003291  0.12896781 -0.22885507 ...  0.4403022  -0.50691996
   0.6349209 ]]"
2,1,"[0.84599705 0.48653534 0.01841299 0.03240098 0.36537088 0.37172043
 0.09540247 0.2436056  0.91637726 0.51229858 0.2790235  0.57804985
 0.51888411 0.9016026  0.47555862 0.19369515 0.25996118 0.95839651
 0.03208307 0.36815544 0.83783467 0.58466711 0.28704921 0.27007897
 0.60816126 0.80690619 0.55847788 0.96229132 0.30748333 0.07984744
 0.90028807 0.32934419 0.60723977 0.7529631  0.20719821 0.85719836
 0.6592526  0.92964418 0.37017673 0.39860673]","[[-0.65013901 -0.63353071 -0.14853268 ... -0.51104913 -0.43116039
  -0.58539347]
 [-0.72699497 -0.71723409  0.90488835 ...  0.13941052 -0.38756015
  -0.5408397 ]
 [-0.41073155  0.44672858 -0.30552553 ... -0.5204775  -0.73990333
   0.98642529]
 ...
 [ 0.22415969  0.19222698 -0.65733494 ...  0.27698707  0.84298691
  -0.35807901]
 [ 0.94596259  0.06170449 -0.06449323 ... -0.79015328  0.76613778
   0.84739666]
 [-0.72334624 -0.54788145 -0.03195109 ... -0.22061004 -0.21554493
   0.1190488 ]]"
3,1,"[0.08562664 0.33439876 0.00861664 0.77760282 0.48091829 0.08761139
 0.98521065 0.60534231 0.39234233 0.59735562 0.1642315  0.70054268
 0.3542957  0.15966067 0.28468039 0.96715691 0.05620635 0.01586024
 0.55848258 0.15148934 0.88498203 0.65329457 0.15737266 0.61407651
 0.7276222  0.42881935 0.69299045 0.37141901 0.79351338 0.68085879
 0.43746345 0.02177648 0.67503782 0.01398366 0.51619245 0.93121623
 0.65850989 0.59798468 0.92590615 0.82187126]","[[-0.11314802  0.04162276 -0.73322682 ... -0.15898293  0.60754139
  -0.15086902]
 [-0.88029133  0.7860219   0.05475412 ... -0.88699395 -0.43830502
  -0.26932235]
 [ 0.87223602 -0.81220408  0.71140896 ...  0.97446673 -0.58872783
  -0.93145866]
 ...
 [ 0.62275138 -0.55623969  0.68347899 ...  0.63529073 -0.27264312
   0.56429275]
 [ 0.46329515 -0.15587655  0.55128638 ...  0.7207787   0.94849913
   0.38445211]
 [-0.23743037  0.97975627  0.1527223  ...  0.28089769 -0.43065915
  -0.5237939 ]]"
4,1,"[0.12651969 0.39040504 0.99286709 0.45091134 0.03719195 0.88072744
 0.88256469 0.98104649 0.96859632 0.40289353 0.46997816 0.44915234
 0.27087275 0.42983241 0.30014897 0.09279019 0.69707752 0.46055569
 0.90482921 0.82470068 0.23586966 0.67407878 0.64627355 0.4247943
 0.16298323 0.24654668 0.2801389  0.90079422 0.1077686  0.21657012
 0.56381119 0.93665582 0.17587396 0.64289598 0.39344345 0.34832097
 0.90929267 0.92093804 0.25047508 0.94960195]","[[ 0.1634441   0.41550567 -0.33342284 ...  0.8363512   0.92936655
  -0.11781106]
 [-0.39456123 -0.2062387   0.80099825 ... -0.67533958 -0.96305994
  -0.02711768]
 [-0.6627808  -0.27822012 -0.25313105 ...  0.2747769   0.7794671
   0.20013698]
 ...
 [ 0.7537276   0.42333568  0.01658263 ...  0.18742516  0.37180364
  -0.51803924]
 [-0.59262444  0.16143661 -0.11883396 ... -0.25044181  0.4327517
  -0.05036449]
 [-0.69589974  0.66578907  0.45426296 ... -0.45496317  0.21857208
   0.04747471]]"
5,1,"[0.04718371 0.63475049 0.04898675 0.70010026 0.42050356 0.95652092
 0.82350802 0.79738893 0.6705557  0.4102287  0.98252576 0.74828817
 0.80450149 0.6354447  0.94461048 0.72049233 0.90842278 0.27577395
 0.92329583 0.40974296 0.19808202 0.26059395 0.60125489 0.9857147
 0.61137507 0.05364191 0.71030479 0.0986269  0.27777226 0.4305639
 0.49843841 0.52383175 0.4408259  0.83394162 0.51000735 0.78469952
 0.77610948 0.52287407 0.39131635 0.52921921]","[[-0.66971419  0.61975605 -0.64371195 ...  0.22157739 -0.89167393
  -0.37386206]
 [ 0.71475539  0.91618123 -0.69807579 ... -0.59891257  0.70986681
   0.89348381]
 [ 0.97574716  0.15704592 -0.6571978  ...  0.59063795  0.21326784
   0.2947052 ]
 ...
 [ 0.56501142  0.97126554  0.17094697 ... -0.63153466  0.37366668
  -0.91687321]
 [-0.40129204 -0.09966659  0.02631159 ... -0.41871599  0.93079475
   0.85238891]
 [-0.65924128  0.95033908 -0.70182974 ...  0.46211083  0.02743571
  -0.58362535]]"
6,1,"[0.17086654 0.40862846 0.58702228 0.90021546 0.49229642 0.11986327
 0.03171428 0.14481651 0.17678707 0.2325166  0.85854602 0.73933832
 0.78761112 0.15922287 0.54583198 0.47110805 0.72675993 0.93461004
 0.40301011 0.96957093 0.41966869 0.55753071 0.24517858 0.14470832
 0.47977663 0.42164844 0.07017337 0.19316175 0.04986888 0.04868148
 0.4402422  0.49708334 0.63332472 0.188408   0.6971074  0.76361754
 0.44393    0.95967377 0.40402637 0.07436503]","[[ 0.86252299  0.01757038  0.11589239 ... -0.11673553 -0.90249849
  -0.07453637]
 [-0.96528645  0.01387137  0.27975812 ...  0.40093393  0.12324534
  -0.31297982]
 [ 0.11137225 -0.24848701 -0.71546778 ... -0.05078263 -0.22185621
  -0.74561174]
 ...
 [ 0.91561693  0.56474331 -0.24020774 ... -0.87780181  0.19542102
   0.45132898]
 [-0.08661237  0.26034452 -0.44973713 ... -0.22731424 -0.53982206
  -0.94084942]
 [-0.22752305  0.51209793 -0.79628754 ... -0.09435543 -0.12411638
  -0.63962047]]"
7,1,"[0.14561262 0.02995236 0.02560918 0.55951834 0.39460228 0.37504784
 0.33003672 0.89382537 0.84121673 0.78162893 0.91841154 0.89294467
 0.73096337 0.29470623 0.61797057 0.18075457 0.96171775 0.98730684
 0.90004162 0.27669181 0.70520562 0.36601627 0.93002679 0.26397752
 0.24214648 0.76782935 0.21784877 0.35996817 0.11438334 0.75933906
 0.52952444 0.70037144 0.13481586 0.17102003 0.76606416 0.37326874
 0.50794288 0.00488047 0.1912385  0.40657174]","[[-0.32649437  0.85822501 -0.55897091 ... -0.20643733 -0.91310374
  -0.5029285 ]
 [-0.63097583  0.12422227  0.1091189  ... -0.41681136 -0.59113113
  -0.45321476]
 [ 0.69962597  0.34139656  0.38234489 ...  0.57249243  0.04783642
  -0.18318362]
 ...
 [ 0.18644747  0.17784607  0.83956978 ... -0.76326656 -0.89026896
  -0.88758061]
 [-0.69143752  0.00979398  0.21132574 ... -0.76900573 -0.96498682
   0.47226407]
 [-0.26591263  0.82145457  0.64887005 ... -0.47624232  0.07438337
  -0.22163363]]"
8,1,"[0.3192556  0.06131432 0.41846691 0.47069479 0.50386212 0.17233421
 0.23177094 0.80716083 0.79026618 0.00808386 0.92308031 0.95142881
 0.62160828 0.49715678 0.84158272 0.88880623 0.57015839 0.78559381
 0.4669928  0.62373157 0.25920548 0.17504945 0.13865006 0.14718849
 0.00132486 0.9598437  0.25869211 0.62524666 0.44081853 0.36431734
 0.86207324 0.73513773 0.26695603 0.94653388 0.07139932 0.46255567
 0.41610632 0.13630631 0.98087059 0.49786927]","[[ 0.67986989 -0.18853775  0.38567093 ... -0.32642186  0.75252943
  -0.23506499]
 [ 0.01058208 -0.46172794  0.25381247 ...  0.0418284   0.66377086
   0.43851811]
 [ 0.09399853  0.93147213 -0.19970084 ... -0.24941312  0.48919529
   0.63010872]
 ...
 [-0.81066377  0.53160244 -0.15593166 ...  0.82861255  0.43884688
  -0.3639148 ]
 [-0.17055791  0.35558756  0.53597576 ...  0.14004453 -0.34972277
   0.58733416]
 [ 0.97930227  0.19825283 -0.80159995 ... -0.72421609  0.79737912
   0.9623547 ]]"
9,1,"[0.11161284 0.66196811 0.30984577 0.69490259 0.24365459 0.758336
 0.57210136 0.02753357 0.91972925 0.06351368 0.68135586 0.04276829
 0.81688911 0.78141719 0.37809783 0.7832719  0.75983518 0.75332594
 0.46885039 0.7418769  0.20698273 0.77425634 0.20577191 0.53691969
 0.99924682 0.9601732  0.56431739 0.24497948 0.61850682 0.62205845
 0.16666475 0.24985904 0.17750803 0.48497225 0.52876496 0.20004134
 0.94697996 0.58843034 0.33892413 0.84091645]","[[-0.61922956  0.32736912  0.03866658 ... -0.97292381 -0.11619958
  -0.04597357]
 [ 0.64905202  0.14125992 -0.15062947 ... -0.7641038  -0.16759232
   0.38028427]
 [-0.23814335 -0.04800804  0.0363532  ... -0.86403669  0.81618583
  -0.59705342]
 ...
 [ 0.85286817 -0.38872779  0.11739966 ... -0.68472365 -0.73987738
  -0.25486356]
 [-0.4536046   0.3196515  -0.39972997 ...  0.43125089 -0.23562437
  -0.01167293]
 [ 0.69976675  0.73268382  0.60614249 ... -0.59272861  0.47407618
  -0.85081625]]"
