name,description,n,trials,resize
no_resize_selfLoops_33,,33,1000,False
,class,start_nodes,weights
0,1,"[0.80962224 0.74657036 0.99105361 0.06256855 0.24278879 0.04458143
 0.93429195 0.55034215 0.6951925  0.66853659 0.36284756 0.69009913
 0.75409871 0.87084973 0.85974615 0.66920481 0.61922303 0.53012369
 0.69569179 0.19051294 0.76136697 0.25056064 0.45167593 0.5318082
 0.35219459 0.1875721  0.01623624 0.57091002 0.01291069 0.65988619
 0.97096663 0.18633926 0.82936079]","[[ 0.65400805 -0.21233174  0.78463711 ...  0.27530649  0.2896
   0.79811089]
 [ 0.84045874  0.82916022 -0.57240841 ...  0.40635069  0.95157603
  -0.50711954]
 [ 0.05077285 -0.52677322  0.32049922 ... -0.76732609  0.90611805
  -0.38232525]
 ...
 [-0.92002917 -0.48283912  0.58044609 ...  0.84252608 -0.95486424
   0.51842692]
 [-0.58684562 -0.14360184  0.6146054  ...  0.7149472   0.14681344
   0.65594372]
 [-0.95679096  0.17518503  0.72024444 ...  0.31355899 -0.41597495
   0.5856483 ]]"
1,1,"[0.13438409 0.50316878 0.21240016 0.32624209 0.70898529 0.40219922
 0.84646897 0.98030686 0.97585759 0.40930852 0.67597307 0.54502127
 0.50714524 0.79945474 0.81717674 0.59385261 0.04695018 0.66255448
 0.861315   0.12031364 0.72389045 0.59277043 0.64047045 0.15261302
 0.1336701  0.37527372 0.39421431 0.89071948 0.63579355 0.79483778
 0.77171356 0.39855198 0.22410133]","[[ 0.72135682 -0.70753806 -0.69604921 ... -0.17584934  0.4939021
   0.97244272]
 [-0.11929288 -0.15506312 -0.49805776 ... -0.98488237  0.52967473
   0.96883322]
 [-0.84666656 -0.06970234  0.19801508 ... -0.55970457  0.81656972
   0.83053516]
 ...
 [-0.82185941 -0.83194466 -0.71667208 ...  0.70551052  0.51194474
  -0.83282801]
 [-0.20698725 -0.00910145 -0.66113484 ...  0.40345503 -0.48192894
  -0.34469898]
 [-0.6239852   0.95534006 -0.70159691 ...  0.36935457  0.82584928
  -0.07244283]]"
2,1,"[0.63158909 0.2114083  0.85738852 0.6533019  0.53091016 0.62708735
 0.49899251 0.11647298 0.92505612 0.06855815 0.62499156 0.16848608
 0.37103142 0.18644266 0.78332587 0.96436106 0.33385895 0.82222167
 0.44407751 0.35458213 0.39197532 0.11001153 0.08377182 0.89224635
 0.59288378 0.83701546 0.60299633 0.78622148 0.22336563 0.88336802
 0.00251112 0.53537674 0.24586004]","[[ 0.53936242  0.42943295  0.20565192 ...  0.61289842  0.45531152
  -0.55486349]
 [ 0.22096726 -0.78738867  0.46554614 ... -0.6677287   0.26073586
   0.77879951]
 [ 0.97928758  0.2327883   0.56793619 ... -0.99596652  0.99402581
   0.08174509]
 ...
 [ 0.60887959 -0.29485681  0.33058153 ... -0.3369301  -0.77649993
   0.26873583]
 [ 0.62930776  0.64836152  0.09591767 ... -0.26021017  0.39124536
  -0.55342891]
 [-0.46349626  0.80506935  0.30492369 ... -0.69799496  0.49938043
  -0.78916474]]"
3,1,"[0.49008432 0.13128449 0.5473279  0.25504998 0.31170281 0.99373873
 0.02320171 0.3454036  0.12961476 0.26914027 0.23313449 0.08207065
 0.12237311 0.65408563 0.55650084 0.23714055 0.6661295  0.59163208
 0.70641097 0.40766105 0.19613976 0.05044516 0.8824433  0.95004109
 0.9621516  0.83983477 0.57578189 0.49929714 0.33984713 0.78387956
 0.27265328 0.86253084 0.09984701]","[[-0.90753234  0.59020327 -0.67115353 ...  0.35990159 -0.73872977
   0.40396204]
 [-0.23110213  0.19010653 -0.0693579  ...  0.35985684  0.52858875
  -0.62660844]
 [-0.43485796  0.72488141  0.073329   ... -0.76762217 -0.5511264
  -0.99909233]
 ...
 [-0.48887114  0.38258177  0.26990252 ... -0.71524073 -0.87409549
  -0.62887662]
 [-0.62988247  0.80312611  0.84357887 ...  0.12477119 -0.21756256
  -0.89242337]
 [-0.49166953  0.6373997   0.5910626  ...  0.95436297 -0.8812821
  -0.37884773]]"
4,1,"[0.41707416 0.98043999 0.15359811 0.10569487 0.92650475 0.03486778
 0.67165293 0.47834253 0.1034857  0.74760199 0.09307382 0.41529242
 0.66888134 0.90029788 0.07745017 0.99214751 0.70951186 0.50356435
 0.64571049 0.03247973 0.88598981 0.0717293  0.33174694 0.92085867
 0.13358484 0.34670146 0.7475885  0.97263918 0.34600401 0.28987374
 0.01923592 0.23779707 0.33835132]","[[-0.16417411  0.64848592 -0.13763439 ...  0.00861031  0.17277614
  -0.0376031 ]
 [-0.63310817  0.81485482  0.24223474 ...  0.20056325 -0.52323845
  -0.01003051]
 [-0.35450362 -0.53187043 -0.29983454 ...  0.605741   -0.97223369
  -0.4738602 ]
 ...
 [ 0.47632696  0.25066599  0.154685   ...  0.18865204 -0.27259459
   0.14322725]
 [ 0.83611267 -0.10639764  0.36474479 ... -0.88082371  0.54371026
  -0.25287762]
 [-0.1587552  -0.95911568  0.66814389 ...  0.16188125  0.27534229
  -0.6969852 ]]"
5,1,"[0.0055953  0.49962449 0.21872602 0.15525091 0.97083636 0.95109398
 0.30699103 0.81273732 0.25288859 0.66678924 0.54675438 0.96363451
 0.54826356 0.87851028 0.90860895 0.45166846 0.9112239  0.40897221
 0.15957211 0.49498488 0.58656929 0.20888855 0.83008546 0.34653402
 0.74705938 0.41843074 0.30228883 0.50692802 0.6966605  0.13905162
 0.2288174  0.52837748 0.67064041]","[[ 0.28697645  0.0385623  -0.67917342 ...  0.13479098 -0.31294723
   0.56887007]
 [ 0.79271691 -0.40969053  0.52793519 ...  0.13497962 -0.93428159
   0.07812407]
 [-0.74396329 -0.46470014 -0.56881883 ...  0.94846551  0.61182817
  -0.77161289]
 ...
 [ 0.06863593  0.64790164 -0.86196342 ... -0.6076691  -0.47395484
   0.82141773]
 [ 0.21531832 -0.06297356  0.24630997 ... -0.90936552 -0.33095624
   0.42489943]
 [ 0.48671718  0.51161203  0.15166238 ...  0.63962117  0.70394421
   0.98948666]]"
6,1,"[9.54910177e-01 4.68597164e-01 2.57697269e-01 1.91102093e-01
 8.32873727e-01 7.02053517e-01 5.07000039e-01 4.71248311e-01
 1.29953931e-01 1.40525638e-01 4.46421414e-01 5.24528932e-01
 4.04499510e-01 5.05017420e-02 4.99469738e-04 1.81944899e-01
 1.18428866e-01 4.67160494e-02 3.98927841e-01 9.87666197e-02
 6.62254974e-01 5.12508622e-01 9.86264340e-01 7.31025490e-01
 5.49217489e-01 5.75301076e-01 2.77751159e-01 7.37486308e-01
 1.31463455e-02 1.24073142e-01 3.12856441e-01 3.10698852e-01
 9.99069587e-01]","[[-0.83438168 -0.64206852 -0.20231789 ... -0.33744946 -0.97526984
   0.86451476]
 [ 0.28169783 -0.41167531  0.88637444 ...  0.58508415 -0.38645007
   0.66233339]
 [-0.5793157  -0.93484887  0.60430167 ...  0.85888381 -0.40545561
   0.38041449]
 ...
 [ 0.31457624  0.47927014  0.49733638 ...  0.8654781  -0.56978358
  -0.01105967]
 [ 0.97494793 -0.22677537 -0.97091164 ...  0.92642453 -0.07220481
   0.74860778]
 [-0.49953238  0.1700225  -0.27146374 ...  0.3223988  -0.36706208
   0.28751831]]"
7,1,"[0.40591483 0.88573828 0.16088992 0.66456893 0.60366645 0.6734318
 0.35277964 0.54730989 0.55534076 0.10328226 0.07768814 0.75234316
 0.06322319 0.59019674 0.22247449 0.33348235 0.30719086 0.53830562
 0.89947197 0.73077895 0.05578771 0.57865059 0.32876203 0.95439913
 0.86593922 0.69041355 0.89087791 0.29659277 0.51420664 0.91294368
 0.84313733 0.21675445 0.06275235]","[[-0.03886362 -0.99279131  0.30676908 ...  0.94120102  0.07165541
  -0.49285692]
 [-0.50050762 -0.72117029 -0.79712916 ...  0.32309871 -0.78279953
   0.9082446 ]
 [-0.37903253 -0.55844468 -0.97646281 ...  0.46372436 -0.66524444
   0.93654034]
 ...
 [ 0.70586006 -0.10039065  0.3901769  ...  0.93311017 -0.60449517
   0.78690424]
 [ 0.8198448   0.5846813  -0.66822607 ... -0.32110116  0.74261008
  -0.92480731]
 [ 0.72154967 -0.75631592 -0.47883427 ... -0.3844474   0.30874651
  -0.9357946 ]]"
8,1,"[0.66249221 0.94844864 0.54714798 0.61368127 0.8602106  0.68413977
 0.98799773 0.60655428 0.6133083  0.22108372 0.60101505 0.16402306
 0.44904263 0.97213859 0.33669239 0.09634701 0.2486867  0.85710573
 0.25346625 0.5263719  0.85186468 0.78015364 0.20449717 0.28370445
 0.7202013  0.93583213 0.51957934 0.65082442 0.65275459 0.63473697
 0.71024004 0.24658182 0.26330417]","[[ 0.28111616 -0.6928181  -0.34718744 ...  0.2209329   0.26919712
  -0.1618091 ]
 [ 0.83343813 -0.70461352 -0.32019027 ... -0.7802541  -0.38102013
  -0.88343961]
 [ 0.98553111 -0.05770235 -0.94724159 ...  0.50288683 -0.52756193
   0.58800791]
 ...
 [-0.68248403  0.99323157  0.70003641 ... -0.55710494 -0.30525527
  -0.10925999]
 [ 0.76219193  0.42408818  0.27255092 ... -0.57886228 -0.7917754
  -0.18000193]
 [-0.87471246 -0.82298814  0.69774765 ... -0.03313838  0.58795955
   0.94032754]]"
9,1,"[0.39625111 0.97220936 0.12330648 0.25856346 0.61942752 0.74340645
 0.66808372 0.01774972 0.69156817 0.3260525  0.38543298 0.98484772
 0.41932344 0.70523919 0.24044047 0.29811814 0.14910433 0.70232526
 0.32837262 0.30311842 0.78173119 0.29610026 0.55462559 0.39846275
 0.07228296 0.18957663 0.04844004 0.41655556 0.4825692  0.56384286
 0.61208527 0.29103368 0.66892417]","[[-0.71204126  0.42077966 -0.36030212 ...  0.83959954  0.96233204
   0.91637607]
 [-0.61300935  0.11694165  0.31546505 ...  0.76390961  0.09287776
  -0.40608792]
 [ 0.2817666  -0.3503144   0.82995191 ... -0.84112659  0.36474585
  -0.0705065 ]
 ...
 [-0.96502111  0.78107301  0.77702049 ... -0.97908055  0.32949452
   0.92676209]
 [ 0.15217132 -0.74573544  0.07619922 ...  0.75079002  0.34099042
  -0.67485349]
 [-0.05535828 -0.01605994 -0.4772128  ... -0.34270775  0.81784047
  -0.6424706 ]]"
